Candidate Name,Party,Status,State,Constituency,constId,stateid,image_url,afidavit_url,gender,age,Alliance,Alliance_Front,Color,District
Raman N,Tamilnadu Makkal Nalvazhvu Periyakkam,Accepted,Tamil Nadu,Avadi,6,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/Raman-2021-20210315072606.jpg,https://affidavit.eci.gov.in/show-profile/MjkyOA==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Thiruvallur
Nasar S M,Dravida Munnetra Kazhagam,Accepted,Tamil Nadu,Avadi,6,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/Nasar-2021-20210315074651.jpg,https://affidavit.eci.gov.in/show-profile/Mjk4Mg==/MTY=/MTA=/Mw==/QUM=,no,0,DMK+,Secular Progressive Alliance (SPA),#c0392b,Thiruvallur
Chandrasekar.A,Independent,Accepted,Tamil Nadu,Avadi,6,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/S22/Chand-2021-20210317015106.jpg,https://affidavit.eci.gov.in/show-profile/MTY4Mg==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Thiruvallur
PRIYA.K,Independent,Accepted,Tamil Nadu,Maduravoyal,7,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/PRIYA-2021-20210319020313.jpeg,https://affidavit.eci.gov.in/show-profile/ODQ2Mg==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Thiruvallur
ARUNKUMAR.A,Independent,Accepted,Tamil Nadu,Maduravoyal,7,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/ARUNK-2021-20210319032018.jpeg,https://affidavit.eci.gov.in/show-profile/ODg2Mg==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Thiruvallur
ABARAJITHAN.R,Independent,Accepted,Tamil Nadu,Maduravoyal,7,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/ABARA-2021-20210319123727.jpeg,https://affidavit.eci.gov.in/show-profile/ODE2OA==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Thiruvallur
AMALRAJ.S,Independent,Accepted,Tamil Nadu,Maduravoyal,7,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/AMALR-2021-20210318035740.jpeg,https://affidavit.eci.gov.in/show-profile/NTkyNA==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Thiruvallur
RAVI.C.V,Independent,Accepted,Tamil Nadu,Maduravoyal,7,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/RAVI-2021-20210318044118.jpeg,https://affidavit.eci.gov.in/show-profile/NjE4MA==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Thiruvallur
NEVIS STELLA MARY.B,Anaithu Makkal Arasiyal Katchi,Accepted,Tamil Nadu,Maduravoyal,7,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/NEVIS-2021-20210318090023.jpeg,https://affidavit.eci.gov.in/show-profile/Nzc0MQ==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Thiruvallur
LAVANYA.P,Nationalist Congress Party,Accepted,Tamil Nadu,Maduravoyal,7,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/LAVAN-2021-20210318020429.jpeg,https://affidavit.eci.gov.in/show-profile/NTQ5OQ==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Thiruvallur
BENJAMIN MOSES.S,Independent,Accepted,Tamil Nadu,Maduravoyal,7,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/BENJA-2021-20210318093253.jpeg,https://affidavit.eci.gov.in/show-profile/NzgwOQ==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Thiruvallur
SUMITHRA.R,Bahujan Dravida Party,Accepted,Tamil Nadu,Maduravoyal,7,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/SUMIT-2021-20210318071748.jpeg,https://affidavit.eci.gov.in/show-profile/NzI5OA==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Thiruvallur
GANAPATHY.R,Independent,Accepted,Tamil Nadu,Maduravoyal,7,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/GANAP-2021-20210318063906.jpeg,https://affidavit.eci.gov.in/show-profile/NzA0NA==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Thiruvallur
MURUGAN.D,Independent,Accepted,Tamil Nadu,Maduravoyal,7,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/MURUG-2021-20210318060646.jpeg,https://affidavit.eci.gov.in/show-profile/NjgwNw==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Thiruvallur
LUCKY MURUGAN.E,Amma Makkal Munnettra Kazagam,Accepted,Tamil Nadu,Maduravoyal,7,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/LUCKY-2021-20210317053511.jpeg,https://affidavit.eci.gov.in/show-profile/NDUzMg==/MTY=/MTA=/Mw==/QUM=,no,0,AMMK+,Amma Makkal Munnettra Kazagam Front (AMMK),#488b54,Thiruvallur
SELVAKUMAR.V,Independent,Accepted,Tamil Nadu,Maduravoyal,7,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/SELVA-2021-20210317014145.jpeg,https://affidavit.eci.gov.in/show-profile/Mzc4Ng==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Thiruvallur
SHANMUGAM.K,Tamil Nadu Ilangyar Katchi,Accepted,Tamil Nadu,Maduravoyal,7,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/SHANM-2021-20210317065243.jpeg,https://affidavit.eci.gov.in/show-profile/NDg0Ng==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Thiruvallur
SANTHAKUMAR.Y,Bahujan Samaj Party,Accepted,Tamil Nadu,Maduravoyal,7,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/SANTH-2021-20210317045222.jpeg,https://affidavit.eci.gov.in/show-profile/NDM1MQ==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Thiruvallur
PADMA PRIYA.S,Makkal Needhi Maiam,Accepted,Tamil Nadu,Maduravoyal,7,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/PADMA-2021-20210316052839.jpeg,https://affidavit.eci.gov.in/show-profile/MzUxMw==/MTY=/MTA=/Mw==/QUM=,no,0,MNM+,Makkal Needhi Maiam Front (MNM),#d6604d,Thiruvallur
GANESHKUMAR.G,Naam Tamilar Katchi,Accepted,Tamil Nadu,Maduravoyal,7,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/GANES-2021-20210315085426.jpeg,https://affidavit.eci.gov.in/show-profile/MzA5Nw==/MTY=/MTA=/Mw==/QUM=,no,0,NTK,Naam Tamilar Katchi,#fdae61,Thiruvallur
GANAPATHY.K,Dravida Munnetra Kazhagam,Accepted,Tamil Nadu,Maduravoyal,7,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/GANAP-2021-20210315090856.jpeg,https://affidavit.eci.gov.in/show-profile/MzExNg==/MTY=/MTA=/Mw==/QUM=,no,0,DMK+,Secular Progressive Alliance (SPA),#c0392b,Thiruvallur
BENJAMIN.P,All India Anna Dravida Munnetra Kazhagam,Accepted,Tamil Nadu,Maduravoyal,7,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/S22/BENJA-2021-20210315071404.jpeg,https://affidavit.eci.gov.in/show-profile/Mjg5NQ==/MTY=/MTA=/Mw==/QUM=,no,0,AIADMK+,National Democratic Alliance (NDA),#b2d33c,Thiruvallur
MUTHURAMAN.S,Anna MGR Dravida Makkal Kalgam,Accepted,Tamil Nadu,Maduravoyal,7,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/MUTHU-2021-20210315075523.jpeg,https://affidavit.eci.gov.in/show-profile/MzAwMA==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Thiruvallur
Ravi,Independent,Accepted,Tamil Nadu,Ambattur,8,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/Ravi-2021-20210319073322.jpg,https://affidavit.eci.gov.in/show-profile/MTEwMTY=/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Thiruvallur
A S Kesavan,Independent,Accepted,Tamil Nadu,Ambattur,8,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/A S K-2021-20210319080035.jpg,https://affidavit.eci.gov.in/show-profile/MTEzMDc=/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Thiruvallur
S Veena,Anaithu Makkal Arasiyal Katchi,Accepted,Tamil Nadu,Ambattur,8,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/S Vee-2021-20210319071714.jpg,https://affidavit.eci.gov.in/show-profile/MTA4NTE=/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Thiruvallur
Bharadan,Independent,Accepted,Tamil Nadu,Ambattur,8,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/Bhara-2021-20210319074218.jpg,https://affidavit.eci.gov.in/show-profile/MTExMTc=/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Thiruvallur
T Joseph Samuvel SanthaKumar,Independent,Accepted,Tamil Nadu,Ambattur,8,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/T Jos-2021-20210319080806.jpg,https://affidavit.eci.gov.in/show-profile/MTEzODY=/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Thiruvallur
G Srinivasan,Independent,Accepted,Tamil Nadu,Ambattur,8,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/G Sri-2021-20210319072138.jpg,https://affidavit.eci.gov.in/show-profile/MTA4OTg=/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Thiruvallur
S Praveen,Independent,Accepted,Tamil Nadu,Ambattur,8,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/S Pra-2021-20210319081502.jpg,https://affidavit.eci.gov.in/show-profile/MTE0NDY=/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Thiruvallur
G Soma Sundaram,Independent,Accepted,Tamil Nadu,Ambattur,8,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/G Som-2021-20210319072602.jpg,https://affidavit.eci.gov.in/show-profile/MTA5MzY=/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Thiruvallur
JOSEPH SAMUEL,Dravida Munnetra Kazhagam,Accepted,Tamil Nadu,Ambattur,8,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/JOSEP-2021-20210318065836.jpg,https://affidavit.eci.gov.in/show-profile/NzE2OQ==/MTY=/MTA=/Mw==/QUM=,no,0,DMK+,Secular Progressive Alliance (SPA),#c0392b,Thiruvallur
C RAGHUL,Independent,Accepted,Tamil Nadu,Ambattur,8,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/C RAG-2021-20210318074056.jpg,https://affidavit.eci.gov.in/show-profile/NzQyNQ==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Thiruvallur
T MUNIANDI,Independent,Accepted,Tamil Nadu,Ambattur,8,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/T MUN-2021-20210318070503.jpg,https://affidavit.eci.gov.in/show-profile/NzIxMg==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Thiruvallur
A R MURUGAVEL,Independent,Accepted,Tamil Nadu,Ambattur,8,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/A R M-2021-20210318071818.jpg,https://affidavit.eci.gov.in/show-profile/NzMwMg==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Thiruvallur
S VAITHESWARAN,Makkal Needhi Maiam,Accepted,Tamil Nadu,Ambattur,8,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/S VAI-2021-20210318073122.jpg,https://affidavit.eci.gov.in/show-profile/NzM2OQ==/MTY=/MTA=/Mw==/QUM=,no,0,MNM+,Makkal Needhi Maiam Front (MNM),#d6604d,Thiruvallur
K Bharathi,Independent,Accepted,Tamil Nadu,Ambattur,8,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/K Bha-2021-20210316040559.jpg,https://affidavit.eci.gov.in/show-profile/MzQyMg==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Thiruvallur
R Radha,Nationalist Congress Party,Accepted,Tamil Nadu,Ambattur,8,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/R Rad-2021-20210316041316.jpg,https://affidavit.eci.gov.in/show-profile/MzQzMQ==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Thiruvallur
N Ganesan,Independent,Accepted,Tamil Nadu,Ambattur,8,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/N Gan-2021-20210316041851.jpg,https://affidavit.eci.gov.in/show-profile/MzQzNg==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Thiruvallur
S VEDHACHALAM,Amma Makkal Munnettra Kazagam,Accepted,Tamil Nadu,Ambattur,8,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/S VED-2021-20210315064432.jpg,https://affidavit.eci.gov.in/show-profile/MjgyNw==/MTY=/MTA=/Mw==/QUM=,no,0,AMMK+,Amma Makkal Munnettra Kazagam Front (AMMK),#488b54,Thiruvallur
M S ARUMUGAM,Independent,Accepted,Tamil Nadu,Ambattur,8,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/M S A-2021-20210315055015.jpg,https://affidavit.eci.gov.in/show-profile/MjY3Mg==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Thiruvallur
V ALEXANDER,All India Anna Dravida Munnetra Kazhagam,Accepted,Tamil Nadu,Ambattur,8,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/V ALE-2021-20210315060047.jpg,https://affidavit.eci.gov.in/show-profile/MjcwMw==/MTY=/MTA=/Mw==/QUM=,no,0,AIADMK+,National Democratic Alliance (NDA),#b2d33c,Thiruvallur
R ANBU THENARASAN,Naam Tamilar Katchi,Accepted,Tamil Nadu,Ambattur,8,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/R ANB-2021-20210315062707.jpg,https://affidavit.eci.gov.in/show-profile/Mjc3NQ==/MTY=/MTA=/Mw==/QUM=,no,0,NTK,Naam Tamilar Katchi,#fdae61,Thiruvallur
NARMADA NANDHAKUMAR,Independent,Accepted,Tamil Nadu,Ambattur,8,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/NARMA-2021-20210315063813.jpg,https://affidavit.eci.gov.in/show-profile/MjgwNw==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Thiruvallur
G Vijayakumar,Independent,Accepted,Tamil Nadu,Ambattur,8,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/G Vij-2021-20210312080654.jpg,https://affidavit.eci.gov.in/show-profile/MTgyNQ==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Thiruvallur
P Dhanraj,Independent,Accepted,Tamil Nadu,Ambattur,8,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/P Dha-2021-20210312081200.jpg,https://affidavit.eci.gov.in/show-profile/MTgzNQ==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Thiruvallur
JAYASEELAN. S,Independent,Accepted,Tamil Nadu,Madavaram,9,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/S.JAY-2021-20210319125520.jpg,https://affidavit.eci.gov.in/show-profile/ODIxMA==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Thiruvallur
MOORTHY. S,Independent,Accepted,Tamil Nadu,Madavaram,9,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/S.MOO-2021-20210319010732.jpg,https://affidavit.eci.gov.in/show-profile/ODI1Ng==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Thiruvallur
SATHISH KUMAR. S,Independent,Accepted,Tamil Nadu,Madavaram,9,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/S.SAT-2021-20210319021404.jpg,https://affidavit.eci.gov.in/show-profile/ODUxMg==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Thiruvallur
VINOTH KUMAR. M,Naadaalum Makkal Katchi,Accepted,Tamil Nadu,Madavaram,9,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/M.VIN-2021-20210319062114.jpg,https://affidavit.eci.gov.in/show-profile/MTAzMzA=/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Thiruvallur
RAMU. S,Independent,Accepted,Tamil Nadu,Madavaram,9,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/S.RAM-2021-20210319065258.jpg,https://affidavit.eci.gov.in/show-profile/MTA2Mjg=/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Thiruvallur
NIRMAL KUMAR. M,Independent,Accepted,Tamil Nadu,Madavaram,9,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/M.NIR-2021-20210319014619.jpg,https://affidavit.eci.gov.in/show-profile/ODM3OA==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Thiruvallur
RAMESH. G,Independent,Accepted,Tamil Nadu,Madavaram,9,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/G.RAM-2021-20210319072912.jpg,https://affidavit.eci.gov.in/show-profile/MTA5NzI=/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Thiruvallur
ARAVIND KUMAR. P,Desiya Makkal Sakthi Katchi,Accepted,Tamil Nadu,Madavaram,9,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/P.ARA-2021-20210319033034.jpg,https://affidavit.eci.gov.in/show-profile/ODkyNQ==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Thiruvallur
ARIVUNITHI. S,Independent,Accepted,Tamil Nadu,Madavaram,9,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/S.ARI-2021-20210319015755.jpg,https://affidavit.eci.gov.in/show-profile/ODQyOQ==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Thiruvallur
SUDHARSANAN. D,Independent,Accepted,Tamil Nadu,Madavaram,9,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/D.SUD-2021-20210318043922.jpg,https://affidavit.eci.gov.in/show-profile/NjE2Ng==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Thiruvallur
SAMBATH. E,Shiv Sena,Accepted,Tamil Nadu,Madavaram,9,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/E.SAM-2021-20210318044916.jpg,https://affidavit.eci.gov.in/show-profile/NjIzNw==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Thiruvallur
YUVARAJ. M,Anna MGR Dravida Makkal Kalgam,Accepted,Tamil Nadu,Madavaram,9,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/M.YUV-2021-20210318032428.jpg,https://affidavit.eci.gov.in/show-profile/NTc1Nw==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Thiruvallur
SAKTHIVEL. A,Independent,Accepted,Tamil Nadu,Madavaram,9,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/A.SAK-2021-20210318124325.jpg,https://affidavit.eci.gov.in/show-profile/NTI3Mg==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Thiruvallur
BABU. M.G,Independent,Accepted,Tamil Nadu,Madavaram,9,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/M.G.B-2021-20210318033233.jpg,https://affidavit.eci.gov.in/show-profile/NTc5Ng==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Thiruvallur
RAMESH,Makkal Needhi Maiam,Accepted,Tamil Nadu,Madavaram,9,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/RAMES-2021-20210317021854.jpg,https://affidavit.eci.gov.in/show-profile/Mzg2Mw==/MTY=/MTA=/Mw==/QUM=,no,0,MNM+,Makkal Needhi Maiam Front (MNM),#d6604d,Thiruvallur
SUDHARSANAM. S,Dravida Munnetra Kazhagam,Accepted,Tamil Nadu,Madavaram,9,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/S22/S.SUD-2021-20210317014727.jpg,https://affidavit.eci.gov.in/show-profile/Mzc5MA==/MTY=/MTA=/Mw==/QUM=,no,0,DMK+,Secular Progressive Alliance (SPA),#c0392b,Thiruvallur
ELUMALAI. R,Naam Tamilar Katchi,Accepted,Tamil Nadu,Madavaram,9,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/R.ELU-2021-20210317044326.jpg,https://affidavit.eci.gov.in/show-profile/NDMwNA==/MTY=/MTA=/Mw==/QUM=,no,0,NTK,Naam Tamilar Katchi,#fdae61,Thiruvallur
DHAKSHNAMOORTHY. D,Amma Makkal Munnettra Kazagam,Accepted,Tamil Nadu,Madavaram,9,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/S22/D.DHA-2021-20210315052347.jpg,https://affidavit.eci.gov.in/show-profile/MjU4OQ==/MTY=/MTA=/Mw==/QUM=,no,0,AMMK+,Amma Makkal Munnettra Kazagam Front (AMMK),#488b54,Thiruvallur
DEEPAK. S,Bahujan Samaj Party,Accepted,Tamil Nadu,Madavaram,9,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/S.DEE-2021-20210315055942.jpg,https://affidavit.eci.gov.in/show-profile/MjY5OQ==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Thiruvallur
Moorthy. V,All India Anna Dravida Munnetra Kazhagam,Accepted,Tamil Nadu,Madavaram,9,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/V.Moo-2021-20210315045127.jpg,https://affidavit.eci.gov.in/show-profile/MjUwOA==/MTY=/MTA=/Mw==/QUM=,no,0,AIADMK+,National Democratic Alliance (NDA),#b2d33c,Thiruvallur
R.EGAVALLI,Naadaalum Makkal Katchi,Accepted,Tamil Nadu,Thiruvottiyur,10,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/S22/R.EGA-2021-20210319073838.jpg,https://affidavit.eci.gov.in/show-profile/MTA1MDE=/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Thiruvallur
V.SURESHBALAJI,Independent,Accepted,Tamil Nadu,Thiruvottiyur,10,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/S22/V.SUR-2021-20210319073625.jpg,https://affidavit.eci.gov.in/show-profile/OTc1OQ==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Thiruvallur
C.DHANRAJ,Independent,Accepted,Tamil Nadu,Thiruvottiyur,10,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/S22/C.DHA-2021-20210319073455.jpg,https://affidavit.eci.gov.in/show-profile/OTI2Mg==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Thiruvallur
N.RAJESH KUMAR,Independent,Accepted,Tamil Nadu,Thiruvottiyur,10,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/S22/N.RAJ-2021-20210319073704.jpg,https://affidavit.eci.gov.in/show-profile/OTg0OQ==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Thiruvallur
D.SASIRAJ,Samata Party,Accepted,Tamil Nadu,Thiruvottiyur,10,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/S22/D.SAS-2021-20210319073815.jpg,https://affidavit.eci.gov.in/show-profile/MTAxMzk=/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Thiruvallur
U.VENKATESH,Independent,Accepted,Tamil Nadu,Thiruvottiyur,10,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/S22/U.VEN-2021-20210319073602.jpg,https://affidavit.eci.gov.in/show-profile/OTY3Nw==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Thiruvallur
M.CHELLAM,Independent,Accepted,Tamil Nadu,Thiruvottiyur,10,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/S22/CHELL-2021-20210319073512.jpg,https://affidavit.eci.gov.in/show-profile/OTQ0Mg==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Thiruvallur
D.THAMIZHIZHAN,Independent,Accepted,Tamil Nadu,Thiruvottiyur,10,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/S22/D.THA-2021-20210319073720.jpg,https://affidavit.eci.gov.in/show-profile/OTk3Mg==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Thiruvallur
M.A.MICHAEL RAJ,Independent,Accepted,Tamil Nadu,Thiruvottiyur,10,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/M.A.M-2021-20210318110117.jpeg,https://affidavit.eci.gov.in/show-profile/Nzk0OA==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Thiruvallur
M.SOUNDARA PANDIAN,Amma Makkal Munnettra Kazagam,Accepted,Tamil Nadu,Thiruvottiyur,10,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/S22/M.SOU-2021-20210318063257.jpg,https://affidavit.eci.gov.in/show-profile/NjczOQ==/MTY=/MTA=/Mw==/QUM=,no,0,AMMK+,Amma Makkal Munnettra Kazagam Front (AMMK),#488b54,Thiruvallur
K.P.SHANKAR,Dravida Munnetra Kazhagam,Accepted,Tamil Nadu,Thiruvottiyur,10,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/K.P.S-2021-20210318050258.jpg,https://affidavit.eci.gov.in/show-profile/NjMyNA==/MTY=/MTA=/Mw==/QUM=,no,0,DMK+,Secular Progressive Alliance (SPA),#c0392b,Thiruvallur
M.KOTTESWARAN,Bahujan Samaj Party,Accepted,Tamil Nadu,Thiruvottiyur,10,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/S22/M.KOT-2021-20210318101804.jpg,https://affidavit.eci.gov.in/show-profile/Nzg3Mg==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Thiruvallur
