field	occupation	n	count	expected	diff
PHYSICS	OFF-OFFICE CLERKS, GENERAL	4	167	894.958703066054	0.186600788872014
PHYSICS	OFF-SECRETARIES AND ADMINISTRATIVE ASSISTANTS	14	380	2741.06073759935	0.13863246253084
PHYSICS	PRT-POLICE OFFICERS	6	150	1229.01888302355	0.12204857229775
PHYSICS	SAL-FIRST-LINE SUPERVISORS OF NON-RETAIL SALES WORKERS	35	1452	2032.75418034004	0.714301814770889
PHYSICS	SAL-FIRST-LINE SUPERVISORS OF RETAIL SALES WORKERS	44	1591	3373.20590969261	0.471658132528584
PHYSICS	SAL-INSURANCE SALES AGENTS	10	454	1076.82096742122	0.421611404063987
PHYSICS	SAL-REAL ESTATE BROKERS AND SALES AGENTS	14	579	1170.99548496559	0.494451095186769
PHYSICS	SAL-RETAIL SALESPERSONS	18	862	2556.93406246317	0.337122498641834
PHYSICS	SAL-SALES REPRESENTATIVES, SERVICES, ALL OTHER	11	246	1347.78410711968	0.182521813917009
PHYSICS	SAL-SALES REPRESENTATIVES, WHOLESALE AND MANUFACTURING	34	1007	3029.70217199172	0.332375904572164
PHYSICS	SAL-SECURITIES, COMMODITIES, AND FINANCIAL SERVICES SALES	19	605	946.801791999879	0.638993298398909
MULTI-DISCIPLINARY OR GENERAL SCIENCE	BUS-HUMAN RESOURCES WORKERS	49	2367	3550.11476601549	0.666739008738196
MULTI-DISCIPLINARY OR GENERAL SCIENCE	BUS-MANAGEMENT ANALYSTS	73	3535	4325.42451418658	0.817260823395684
MULTI-DISCIPLINARY OR GENERAL SCIENCE	BUS-MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS	23	1056	1865.95057597499	0.565931388321056
MULTI-DISCIPLINARY OR GENERAL SCIENCE	CMM-COMPUTER OCCUPATIONS, ALL OTHER	51	2345	1694.6803918818	1.3837417434187
MULTI-DISCIPLINARY OR GENERAL SCIENCE	CMM-COMPUTER PROGRAMMERS	58	2596	3154.52846180437	0.822943914259408
MULTI-DISCIPLINARY OR GENERAL SCIENCE	CMM-COMPUTER SUPPORT SPECIALISTS	33	1375	2150.37509188053	0.639423329070254
MULTI-DISCIPLINARY OR GENERAL SCIENCE	CMM-COMPUTER SYSTEMS ANALYSTS	88	4567	3271.40220816269	1.39603745103692
MULTI-DISCIPLINARY OR GENERAL SCIENCE	CMM-SOFTWARE DEVELOPERS, APPLICATIONS AND SYSTEMS SOFTWARE	144	5984	7918.19078093314	0.755728191648194
MULTI-DISCIPLINARY OR GENERAL SCIENCE	CMS-CLERGY	43	1264	2296.0189525394	0.550518103782206
MULTI-DISCIPLINARY OR GENERAL SCIENCE	CMS-COUNSELORS	54	2256	4448.32016980981	0.507157739074446
MULTI-DISCIPLINARY OR GENERAL SCIENCE	CMS-SOCIAL WORKERS	81	3959	5677.77486191882	0.697280201536918
MULTI-DISCIPLINARY OR GENERAL SCIENCE	EDU-ELEMENTARY AND MIDDLE SCHOOL TEACHERS	463	17307	29780.8209246803	0.581145833547427
MULTI-DISCIPLINARY OR GENERAL SCIENCE	EDU-OTHER TEACHERS AND INSTRUCTORS	54	1819	2437.74414430163	0.746181671383364
MULTI-DISCIPLINARY OR GENERAL SCIENCE	EDU-POSTSECONDARY TEACHERS	142	5527	8106.49721200923	0.681798791198265
MULTI-DISCIPLINARY OR GENERAL SCIENCE	EDU-PRESCHOOL AND KINDERGARTEN TEACHERS	30	945	2029.13988917961	0.465714564599126
MULTI-DISCIPLINARY OR GENERAL SCIENCE	EDU-SECONDARY SCHOOL TEACHERS	154	5280	6773.49667566498	0.779508760810257
MULTI-DISCIPLINARY OR GENERAL SCIENCE	EDU-SPECIAL EDUCATION TEACHERS	18	815	1955.64824283817	0.416741611373432
MULTI-DISCIPLINARY OR GENERAL SCIENCE	EDU-TEACHER ASSISTANTS	43	1831	1523.76443774536	1.20162930348292
MULTI-DISCIPLINARY OR GENERAL SCIENCE	ENG-CIVIL ENGINEERS	34	1921	2392.64624293169	0.80287673352255
MULTI-DISCIPLINARY OR GENERAL SCIENCE	ENG-ELECTRICAL AND ELECTRONICS ENGINEERS	23	1078	1720.93768742659	0.626402691902222
MULTI-DISCIPLINARY OR GENERAL SCIENCE	ENG-MECHANICAL ENGINEERS	23	1427	1526.33260493187	0.934920734438284
MULTI-DISCIPLINARY OR GENERAL SCIENCE	ENG-MISCELLANEOUS ENGINEERS, INCLUDING NUCLEAR ENGINEERS	58	2646	3352.5872863775	0.78924119612081
MULTI-DISCIPLINARY OR GENERAL SCIENCE	ENT-DESIGNERS	40	1443	3634.74251662255	0.39700198663339
MULTI-DISCIPLINARY OR GENERAL SCIENCE	FIN-ACCOUNTANTS AND AUDITORS	198	7449	7672.31091219748	0.970893917783955
MULTI-DISCIPLINARY OR GENERAL SCIENCE	FIN-CREDIT COUNSELORS AND LOAN OFFICERS	25	1170	1490.94281831437	0.784738345178643
MULTI-DISCIPLINARY OR GENERAL SCIENCE	FIN-PERSONAL FINANCIAL ADVISORS	28	1151	2287.89380290623	0.503082791053467
MULTI-DISCIPLINARY OR GENERAL SCIENCE	HLS-NURSING, PSYCHIATRIC, AND HOME HEALTH AIDES	67	2523	1526.19976869808	1.65312566005185
MULTI-DISCIPLINARY OR GENERAL SCIENCE	LGL-LAWYERS, AND JUDGES, MAGISTRATES, AND OTHER JUDICIAL	100	3754	8579.7152251814	0.437543659838736
MULTI-DISCIPLINARY OR GENERAL SCIENCE	MED-CLINICAL LABORATORY TECHNOLOGISTS AND TECHNICIANS	111	4827	1535.199423537	3.14421691800724
MULTI-DISCIPLINARY OR GENERAL SCIENCE	MED-PHARMACISTS	107	4519	2046.95101419292	2.20767373946258
MULTI-DISCIPLINARY OR GENERAL SCIENCE	MED-PHYSICAL THERAPISTS	98	3846	1566.05063883352	2.45585928362106
MULTI-DISCIPLINARY OR GENERAL SCIENCE	MED-PHYSICIANS AND SURGEONS	690	24420	6920.69029238468	3.52854974985242
MULTI-DISCIPLINARY OR GENERAL SCIENCE	MED-REGISTERED NURSES	400	15014	13191.4128928604	1.13816466226496
MULTI-DISCIPLINARY OR GENERAL SCIENCE	MGR-CHIEF EXECUTIVES AND LEGISLATORS	132	5481	5475.70881095985	1.00096630212139
MULTI-DISCIPLINARY OR GENERAL SCIENCE	MGR-COMPUTER AND INFORMATION SYSTEMS MANAGERS	69	2834	3741.04471270883	0.757542402626871
MULTI-DISCIPLINARY OR GENERAL SCIENCE	MGR-CONSTRUCTION MANAGERS	46	2177	2038.37200742765	1.06800917205849
MULTI-DISCIPLINARY OR GENERAL SCIENCE	MGR-EDUCATION ADMINISTRATORS	95	3456	5864.46511881719	0.589312056595034
MULTI-DISCIPLINARY OR GENERAL SCIENCE	MGR-FINANCIAL MANAGERS	101	3976	5323.32351143639	0.746901816404383
MULTI-DISCIPLINARY OR GENERAL SCIENCE	MGR-FOOD SERVICE MANAGERS	43	2017	1939.65254635325	1.03987696342428
MULTI-DISCIPLINARY OR GENERAL SCIENCE	MGR-GENERAL AND OPERATIONS MANAGERS	84	3451	4466.25306137076	0.772683489399241
MULTI-DISCIPLINARY OR GENERAL SCIENCE	MGR-HUMAN RESOURCES MANAGERS	22	871	1846.14690745491	0.471793439884348
MULTI-DISCIPLINARY OR GENERAL SCIENCE	MGR-MARKETING AND SALES MANAGERS	86	3869	5402.87027610119	0.716100850526425
MULTI-DISCIPLINARY OR GENERAL SCIENCE	MGR-MEDICAL AND HEALTH SERVICES MANAGERS	136	5437	3251.21110062741	1.67229990047425
MULTI-DISCIPLINARY OR GENERAL SCIENCE	MGR-MISCELLANEOUS MANAGERS, INCLUDING FUNERAL SERVICE	364	14505	15593.3023237262	0.930207065756025
MULTI-DISCIPLINARY OR GENERAL SCIENCE	MGR-PROPERTY, REAL ESTATE, AND COMMUNITY ASSOCIATION	31	1210	1538.7195837323	0.786368102929475
MULTI-DISCIPLINARY OR GENERAL SCIENCE	MGR-SOCIAL AND COMMUNITY SERVICE MANAGERS	28	1086	1926.31357454403	0.563771140042485
MULTI-DISCIPLINARY OR GENERAL SCIENCE	OFF-CUSTOMER SERVICE REPRESENTATIVES	96	4358	4440.81492260097	0.981351413187815
MULTI-DISCIPLINARY OR GENERAL SCIENCE	OFF-FIRST-LINE SUPERVISORS OF OFFICE AND ADMINISTRATIVE	93	3946	3888.9578590282	1.01466771897242
MULTI-DISCIPLINARY OR GENERAL SCIENCE	OFF-MISCELLANEOUS OFFICE AND ADMINISTRATIVE SUPPORT	39	1882	1511.42173768952	1.24518521407332
MULTI-DISCIPLINARY OR GENERAL SCIENCE	OFF-OFFICE CLERKS, GENERAL	48	2191	1745.64522691056	1.25512330124353
MULTI-DISCIPLINARY OR GENERAL SCIENCE	OFF-SECRETARIES AND ADMINISTRATIVE ASSISTANTS	98	3921	5346.52557360414	0.733373467688629
MULTI-DISCIPLINARY OR GENERAL SCIENCE	PRT-POLICE OFFICERS	49	2206	2397.24016268342	0.920224862881762
MULTI-DISCIPLINARY OR GENERAL SCIENCE	SAL-FIRST-LINE SUPERVISORS OF NON-RETAIL SALES WORKERS	90	3637	3964.95125443925	0.917287443553798
MULTI-DISCIPLINARY OR GENERAL SCIENCE	SAL-FIRST-LINE SUPERVISORS OF RETAIL SALES WORKERS	160	6605	6579.54470465303	1.00386885361976
MULTI-DISCIPLINARY OR GENERAL SCIENCE	SAL-INSURANCE SALES AGENTS	52	1966	2100.3733195467	0.93602407805499
MULTI-DISCIPLINARY OR GENERAL SCIENCE	SAL-REAL ESTATE BROKERS AND SALES AGENTS	47	1784	2284.06369149877	0.781064033651952
MULTI-DISCIPLINARY OR GENERAL SCIENCE	SAL-RETAIL SALESPERSONS	125	5591	4987.38067619465	1.12102932641306
MULTI-DISCIPLINARY OR GENERAL SCIENCE	SAL-SALES REPRESENTATIVES, SERVICES, ALL OTHER	50	2119	2628.89548471795	0.806041933701045
MULTI-DISCIPLINARY OR GENERAL SCIENCE	SAL-SALES REPRESENTATIVES, WHOLESALE AND MANUFACTURING	168	6957	5909.52981112868	1.17725102036016
MULTI-DISCIPLINARY OR GENERAL SCIENCE	SAL-SECURITIES, COMMODITIES, AND FINANCIAL SERVICES SALES	16	577	1846.76680987923	0.312437930394543
PSYCHOLOGY	BUS-HUMAN RESOURCES WORKERS	825	28795	14355.3314728956	2.0058749639023
PSYCHOLOGY	BUS-MANAGEMENT ANALYSTS	409	14562	17490.3930589904	0.832571340786125
PSYCHOLOGY	BUS-MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS	169	5732	7545.20368935153	0.759687907178638
PSYCHOLOGY	CMM-COMPUTER OCCUPATIONS, ALL OTHER	88	3351	6852.651356222	0.489007805271954
PSYCHOLOGY	CMM-COMPUTER PROGRAMMERS	114	4259	12755.7289537179	0.333889189355864
PSYCHOLOGY	CMM-COMPUTER SUPPORT SPECIALISTS	143	5373	8695.30966449568	0.617919338967168
PSYCHOLOGY	CMM-COMPUTER SYSTEMS ANALYSTS	194	6575	13228.3225119639	0.497039590171277
PSYCHOLOGY	CMM-SOFTWARE DEVELOPERS, APPLICATIONS AND SYSTEMS SOFTWARE	203	6497	32018.1911903367	0.202915897446476
PSYCHOLOGY	CMS-CLERGY	334	10435	9284.2387652574	1.1239478285553
PSYCHOLOGY	CMS-COUNSELORS	2823	100006	17987.3369578015	5.55980022137882
PSYCHOLOGY	CMS-SOCIAL WORKERS	3031	103112	22958.7902204069	4.49117741005138
PSYCHOLOGY	EDU-ELEMENTARY AND MIDDLE SCHOOL TEACHERS	2610	83442	120422.460704997	0.692910604147265
PSYCHOLOGY	EDU-OTHER TEACHERS AND INSTRUCTORS	318	11026	9857.32223998965	1.11855935431117
PSYCHOLOGY	EDU-POSTSECONDARY TEACHERS	1272	42204	32779.6317112044	1.2875068387536
PSYCHOLOGY	EDU-PRESCHOOL AND KINDERGARTEN TEACHERS	306	11092	8205.08001400223	1.35184543978501
PSYCHOLOGY	EDU-SECONDARY SCHOOL TEACHERS	359	12133	27389.4779235154	0.442980331128661
PSYCHOLOGY	EDU-SPECIAL EDUCATION TEACHERS	351	13028	7907.90738346662	1.64746491938413
PSYCHOLOGY	EDU-TEACHER ASSISTANTS	326	10749	6161.53139606688	1.74453383567297
PSYCHOLOGY	ENG-CIVIL ENGINEERS	18	655	9674.96325568447	0.0677005155151528
PSYCHOLOGY	ENG-ELECTRICAL AND ELECTRONICS ENGINEERS	22	810	6958.82600295049	0.116398944255334
PSYCHOLOGY	ENG-MECHANICAL ENGINEERS	11	332	6171.91610013138	0.0537920468479688
PSYCHOLOGY	ENG-MISCELLANEOUS ENGINEERS, INCLUDING NUCLEAR ENGINEERS	28	1079	13556.6044930376	0.0795922017607105
PSYCHOLOGY	ENT-DESIGNERS	140	5075	14697.5343288144	0.345296012682244
PSYCHOLOGY	FIN-ACCOUNTANTS AND AUDITORS	521	17316	31023.945299471	0.558149514281643
PSYCHOLOGY	FIN-CREDIT COUNSELORS AND LOAN OFFICERS	154	6009	6028.81308765626	0.996713600609575
PSYCHOLOGY	FIN-PERSONAL FINANCIAL ADVISORS	184	6335	9251.38371015676	0.684762431056128
PSYCHOLOGY	HLS-NURSING, PSYCHIATRIC, AND HOME HEALTH AIDES	281	10069	6171.37896026598	1.63156404181766
PSYCHOLOGY	LGL-LAWYERS, AND JUDGES, MAGISTRATES, AND OTHER JUDICIAL	1168	39374	34693.1477200562	1.13492152161327
PSYCHOLOGY	MED-CLINICAL LABORATORY TECHNOLOGISTS AND TECHNICIANS	101	3866	6207.7701861472	0.622767899595748
PSYCHOLOGY	MED-PHARMACISTS	133	4294	8277.10151762202	0.518780637262698
PSYCHOLOGY	MED-PHYSICAL THERAPISTS	179	5736	6332.52091988764	0.905800402804161
PSYCHOLOGY	MED-PHYSICIANS AND SURGEONS	1010	33752	27984.6736560402	1.20608874753539
PSYCHOLOGY	MED-REGISTERED NURSES	903	30795	53341.121950651	0.577321939881397
PSYCHOLOGY	MGR-CHIEF EXECUTIVES AND LEGISLATORS	420	13474	22141.7109618142	0.608534725398475
PSYCHOLOGY	MGR-COMPUTER AND INFORMATION SYSTEMS MANAGERS	233	7996	15127.3805061051	0.528577964755561
PSYCHOLOGY	MGR-CONSTRUCTION MANAGERS	80	3075	8242.41123464791	0.373070441702046
PSYCHOLOGY	MGR-EDUCATION ADMINISTRATORS	921	30048	23713.695539579	1.26711587191667
PSYCHOLOGY	MGR-FINANCIAL MANAGERS	391	13553	21525.5220128832	0.629624684218503
PSYCHOLOGY	MGR-FOOD SERVICE MANAGERS	165	6688	7843.2267913407	0.852710265548342
PSYCHOLOGY	MGR-GENERAL AND OPERATIONS MANAGERS	406	13706	18059.8508396312	0.758920996729555
PSYCHOLOGY	MGR-HUMAN RESOURCES MANAGERS	379	12864	7465.12508775066	1.72321291991587
PSYCHOLOGY	MGR-MARKETING AND SALES MANAGERS	459	15111	21847.1792689502	0.691668238447431
PSYCHOLOGY	MGR-MEDICAL AND HEALTH SERVICES MANAGERS	680	23632	13146.6772524222	1.79756447551383
PSYCHOLOGY	MGR-MISCELLANEOUS MANAGERS, INCLUDING FUNERAL SERVICE	1352	43195	63053.4611886366	0.685053590805647
PSYCHOLOGY	MGR-PROPERTY, REAL ESTATE, AND COMMUNITY ASSOCIATION	174	6402	6222.00439258045	1.02892887823001
PSYCHOLOGY	MGR-SOCIAL AND COMMUNITY SERVICE MANAGERS	564	18905	7789.2889965229	2.42705078838892
PSYCHOLOGY	OFF-CUSTOMER SERVICE REPRESENTATIVES	560	20470	17956.988555406	1.13994615170802
PSYCHOLOGY	OFF-FIRST-LINE SUPERVISORS OF OFFICE AND ADMINISTRATIVE	490	16359	15725.4857462342	1.04028583052943
PSYCHOLOGY	OFF-MISCELLANEOUS OFFICE AND ADMINISTRATIVE SUPPORT	273	9642	6111.62215023961	1.5776498878652
PSYCHOLOGY	OFF-OFFICE CLERKS, GENERAL	245	9429	7058.73401791592	1.33579193890407
PSYCHOLOGY	OFF-SECRETARIES AND ADMINISTRATIVE ASSISTANTS	885	29004	21619.3424427073	1.34157641828666
PSYCHOLOGY	PRT-POLICE OFFICERS	240	9114	9693.53934269641	0.940213855619922
PSYCHOLOGY	SAL-FIRST-LINE SUPERVISORS OF NON-RETAIL SALES WORKERS	324	11019	16032.7745109016	0.687279671557006
PSYCHOLOGY	SAL-FIRST-LINE SUPERVISORS OF RETAIL SALES WORKERS	640	23487	26605.2089583678	0.882797050635939
PSYCHOLOGY	SAL-INSURANCE SALES AGENTS	212	6807	8493.12126682595	0.801472130933545
PSYCHOLOGY	SAL-REAL ESTATE BROKERS AND SALES AGENTS	246	8208	9235.8961773709	0.888706395391346
PSYCHOLOGY	SAL-RETAIL SALESPERSONS	498	18732	20167.0952932726	0.928839762375135
PSYCHOLOGY	SAL-SALES REPRESENTATIVES, SERVICES, ALL OTHER	203	7485	10630.2665063082	0.704121575461749
PSYCHOLOGY	SAL-SALES REPRESENTATIVES, WHOLESALE AND MANUFACTURING	494	16753	23895.9202389178	0.701082018708593
PSYCHOLOGY	SAL-SECURITIES, COMMODITIES, AND FINANCIAL SERVICES SALES	131	4610	7467.63174045588	0.617330923674949
CRIMINAL JUSTICE AND FIRE PROTECTION	BUS-HUMAN RESOURCES WORKERS	168	5850	6629.27725315061	0.882449138361161
CRIMINAL JUSTICE AND FIRE PROTECTION	BUS-MANAGEMENT ANALYSTS	102	3481	8077.04545684314	0.430974422342861
CRIMINAL JUSTICE AND FIRE PROTECTION	BUS-MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS	20	589	3484.367273765	0.169040733574438
CRIMINAL JUSTICE AND FIRE PROTECTION	CMM-COMPUTER OCCUPATIONS, ALL OTHER	42	1594	3164.5473213452	0.503705534516202
CRIMINAL JUSTICE AND FIRE PROTECTION	CMM-COMPUTER PROGRAMMERS	20	732	5890.58246128956	0.124266149368148
CRIMINAL JUSTICE AND FIRE PROTECTION	CMM-COMPUTER SUPPORT SPECIALISTS	43	1598	4015.48502567003	0.397959397129954
CRIMINAL JUSTICE AND FIRE PROTECTION	CMM-COMPUTER SYSTEMS ANALYSTS	61	1887	6108.82567856259	0.308897339569201
CRIMINAL JUSTICE AND FIRE PROTECTION	CMM-SOFTWARE DEVELOPERS, APPLICATIONS AND SYSTEMS SOFTWARE	60	2587	14785.9676348046	0.174963185629493
CRIMINAL JUSTICE AND FIRE PROTECTION	CMS-CLERGY	78	2257	4287.45187636725	0.526419902796053
CRIMINAL JUSTICE AND FIRE PROTECTION	CMS-COUNSELORS	383	14548	8306.53363624882	1.75139241434166
CRIMINAL JUSTICE AND FIRE PROTECTION	CMS-SOCIAL WORKERS	778	26961	10602.3456201879	2.54292785444228
CRIMINAL JUSTICE AND FIRE PROTECTION	EDU-ELEMENTARY AND MIDDLE SCHOOL TEACHERS	412	13943	55610.9680244838	0.250723921832494
CRIMINAL JUSTICE AND FIRE PROTECTION	EDU-OTHER TEACHERS AND INSTRUCTORS	127	4820	4552.10123332373	1.05885167155667
CRIMINAL JUSTICE AND FIRE PROTECTION	EDU-POSTSECONDARY TEACHERS	127	4648	15137.6000811989	0.307049993068113
CRIMINAL JUSTICE AND FIRE PROTECTION	EDU-PRESCHOOL AND KINDERGARTEN TEACHERS	40	1890	3789.09747920533	0.498799518981069
CRIMINAL JUSTICE AND FIRE PROTECTION	EDU-SECONDARY SCHOOL TEACHERS	93	3511	12648.4326270598	0.277583800580052
CRIMINAL JUSTICE AND FIRE PROTECTION	EDU-SPECIAL EDUCATION TEACHERS	44	1783	3651.86346523719	0.488243883423553
CRIMINAL JUSTICE AND FIRE PROTECTION	EDU-TEACHER ASSISTANTS	55	2194	2845.38883728614	0.771072118948981
CRIMINAL JUSTICE AND FIRE PROTECTION	ENG-CIVIL ENGINEERS	20	728	4467.88804264649	0.162940519782761
CRIMINAL JUSTICE AND FIRE PROTECTION	ENG-ELECTRICAL AND ELECTRONICS ENGINEERS	8	173	3213.57866358536	0.0538340641728637
CRIMINAL JUSTICE AND FIRE PROTECTION	ENG-MECHANICAL ENGINEERS	12	396	2850.18448290153	0.138938374822975
CRIMINAL JUSTICE AND FIRE PROTECTION	ENG-MISCELLANEOUS ENGINEERS, INCLUDING NUCLEAR ENGINEERS	23	854	6260.42595849064	0.13641244312486
CRIMINAL JUSTICE AND FIRE PROTECTION	ENT-DESIGNERS	20	994	6787.30617870965	0.146449854158336
CRIMINAL JUSTICE AND FIRE PROTECTION	FIN-ACCOUNTANTS AND AUDITORS	175	7073	14326.8259089031	0.493689254338231
CRIMINAL JUSTICE AND FIRE PROTECTION	FIN-CREDIT COUNSELORS AND LOAN OFFICERS	51	1863	2784.09965948594	0.669157080513414
CRIMINAL JUSTICE AND FIRE PROTECTION	FIN-PERSONAL FINANCIAL ADVISORS	35	1510	4272.27944584268	0.353441299695265
CRIMINAL JUSTICE AND FIRE PROTECTION	HLS-NURSING, PSYCHIATRIC, AND HOME HEALTH AIDES	52	2113	2849.93643226625	0.741420045751601
CRIMINAL JUSTICE AND FIRE PROTECTION	LGL-LAWYERS, AND JUDGES, MAGISTRATES, AND OTHER JUDICIAL	622	22419	16021.2597984943	1.39932816033025
CRIMINAL JUSTICE AND FIRE PROTECTION	MED-CLINICAL LABORATORY TECHNOLOGISTS AND TECHNICIANS	27	1106	2866.74186280641	0.385803833386406
CRIMINAL JUSTICE AND FIRE PROTECTION	MED-PHARMACISTS	10	300	3822.356935219	0.0784856058930068
CRIMINAL JUSTICE AND FIRE PROTECTION	MED-PHYSICAL THERAPISTS	2	90	2924.35162284997	0.0307760528168938
CRIMINAL JUSTICE AND FIRE PROTECTION	MED-PHYSICIANS AND SURGEONS	18	794	12923.2934018353	0.0614394469978713
CRIMINAL JUSTICE AND FIRE PROTECTION	MED-REGISTERED NURSES	111	3708	24632.8750452501	0.150530540717983
CRIMINAL JUSTICE AND FIRE PROTECTION	MGR-CHIEF EXECUTIVES AND LEGISLATORS	145	5392	10225.0192621559	0.527333969917932
CRIMINAL JUSTICE AND FIRE PROTECTION	MGR-COMPUTER AND INFORMATION SYSTEMS MANAGERS	51	1903	6985.80869959172	0.272409406245439
CRIMINAL JUSTICE AND FIRE PROTECTION	MGR-CONSTRUCTION MANAGERS	46	1469	3806.33699835723	0.385935349558908
CRIMINAL JUSTICE AND FIRE PROTECTION	MGR-EDUCATION ADMINISTRATORS	149	5232	10950.9601171864	0.477766327702074
CRIMINAL JUSTICE AND FIRE PROTECTION	MGR-FINANCIAL MANAGERS	150	5247	9940.46384171828	0.527842571890792
CRIMINAL JUSTICE AND FIRE PROTECTION	MGR-FOOD SERVICE MANAGERS	72	3457	3621.99403457234	0.954446629950946
CRIMINAL JUSTICE AND FIRE PROTECTION	MGR-GENERAL AND OPERATIONS MANAGERS	171	6400	8340.02047201149	0.767384207446245
CRIMINAL JUSTICE AND FIRE PROTECTION	MGR-HUMAN RESOURCES MANAGERS	83	2480	3447.38705822215	0.719385423834293
CRIMINAL JUSTICE AND FIRE PROTECTION	MGR-MARKETING AND SALES MANAGERS	109	4123	10089.0048304779	0.408662704526102
CRIMINAL JUSTICE AND FIRE PROTECTION	MGR-MEDICAL AND HEALTH SERVICES MANAGERS	96	3837	6071.12198200017	0.632008385167691
CRIMINAL JUSTICE AND FIRE PROTECTION	MGR-MISCELLANEOUS MANAGERS, INCLUDING FUNERAL SERVICE	591	19985	29118.0232779348	0.686344667329954
CRIMINAL JUSTICE AND FIRE PROTECTION	MGR-PROPERTY, REAL ESTATE, AND COMMUNITY ASSOCIATION	62	2473	2873.31520464131	0.860678284096826
CRIMINAL JUSTICE AND FIRE PROTECTION	MGR-SOCIAL AND COMMUNITY SERVICE MANAGERS	123	4188	3597.08561661307	1.16427587396247
CRIMINAL JUSTICE AND FIRE PROTECTION	OFF-CUSTOMER SERVICE REPRESENTATIVES	241	10243	8292.51877535555	1.23520974476911
CRIMINAL JUSTICE AND FIRE PROTECTION	OFF-FIRST-LINE SUPERVISORS OF OFFICE AND ADMINISTRATIVE	343	11386	7262.01308197496	1.5678848098279
CRIMINAL JUSTICE AND FIRE PROTECTION	OFF-MISCELLANEOUS OFFICE AND ADMINISTRATIVE SUPPORT	82	2992	2822.34079909146	1.0601129392181
CRIMINAL JUSTICE AND FIRE PROTECTION	OFF-OFFICE CLERKS, GENERAL	124	4602	3259.71608174727	1.41177939568689
CRIMINAL JUSTICE AND FIRE PROTECTION	OFF-SECRETARIES AND ADMINISTRATIVE ASSISTANTS	338	11487	9983.79001934703	1.15056506374233
CRIMINAL JUSTICE AND FIRE PROTECTION	PRT-POLICE OFFICERS	2436	85666	4476.46646044989	19.1369690260989
CRIMINAL JUSTICE AND FIRE PROTECTION	SAL-FIRST-LINE SUPERVISORS OF NON-RETAIL SALES WORKERS	142	5113	7403.91871624085	0.690580244862006
CRIMINAL JUSTICE AND FIRE PROTECTION	SAL-FIRST-LINE SUPERVISORS OF RETAIL SALES WORKERS	288	11543	12286.2580286661	0.939504930880342
CRIMINAL JUSTICE AND FIRE PROTECTION	SAL-INSURANCE SALES AGENTS	82	3047	3922.11463237373	0.776876834463123
CRIMINAL JUSTICE AND FIRE PROTECTION	SAL-REAL ESTATE BROKERS AND SALES AGENTS	54	1952	4265.12731919213	0.457665118510397
CRIMINAL JUSTICE AND FIRE PROTECTION	SAL-RETAIL SALESPERSONS	210	7377	9313.14378509753	0.792106314497618
CRIMINAL JUSTICE AND FIRE PROTECTION	SAL-SALES REPRESENTATIVES, SERVICES, ALL OTHER	73	2804	4909.04609749031	0.57119039917623
CRIMINAL JUSTICE AND FIRE PROTECTION	SAL-SALES REPRESENTATIVES, WHOLESALE AND MANUFACTURING	171	6069	11035.1112952048	0.549971797986055
CRIMINAL JUSTICE AND FIRE PROTECTION	SAL-SECURITIES, COMMODITIES, AND FINANCIAL SERVICES SALES	36	1276	3448.54462785345	0.370011160561447
SOCIAL WORK	BUS-HUMAN RESOURCES WORKERS	102	3644	3141.15816934394	1.16008166527987
SOCIAL WORK	BUS-MANAGEMENT ANALYSTS	31	1046	3827.15586512351	0.273310007970173
SOCIAL WORK	BUS-MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS	13	360	1651.00180744137	0.218049428157748
SOCIAL WORK	CMM-COMPUTER OCCUPATIONS, ALL OTHER	3	77	1499.46114653671	0.0513517807232591
SOCIAL WORK	CMM-COMPUTER PROGRAMMERS	5	87	2791.14155493799	0.0311700421807997
SOCIAL WORK	CMM-COMPUTER SUPPORT SPECIALISTS	8	222	1902.66195100939	0.116678635362538
SOCIAL WORK	CMM-COMPUTER SYSTEMS ANALYSTS	15	708	2894.55199300879	0.244597437430743
SOCIAL WORK	CMM-SOFTWARE DEVELOPERS, APPLICATIONS AND SYSTEMS SOFTWARE	11	379	7006.0522820415	0.0540960850337193
SOCIAL WORK	CMS-CLERGY	54	1504	2031.52832093716	0.740329329647833
SOCIAL WORK	CMS-COUNSELORS	592	20221	3935.89451671112	5.13758687234761
SOCIAL WORK	CMS-SOCIAL WORKERS	3667	126213	5023.72178554359	25.123405592084
SOCIAL WORK	EDU-ELEMENTARY AND MIDDLE SCHOOL TEACHERS	305	9344	26350.2098109131	0.354608182137894
SOCIAL WORK	EDU-OTHER TEACHERS AND INSTRUCTORS	50	1770	2156.92743427496	0.820611751639655
SOCIAL WORK	EDU-POSTSECONDARY TEACHERS	91	3016	7172.66669405347	0.420485173596653
SOCIAL WORK	EDU-PRESCHOOL AND KINDERGARTEN TEACHERS	47	1848	1795.39247594295	1.02930140610588
SOCIAL WORK	EDU-SECONDARY SCHOOL TEACHERS	31	1042	5993.22157736021	0.173863086246673
SOCIAL WORK	EDU-SPECIAL EDUCATION TEACHERS	43	1677	1730.36672311552	0.969158720863843
SOCIAL WORK	EDU-TEACHER ASSISTANTS	81	2420	1348.23390995657	1.79494076074525
