AC_NAME,AC_NO,NAME,#,ST_CD,ST_NAME,State-code,VOTES,YEAR,polled_votes,vote_percent,PARTY
Tarikere,126,G H SRINIVASA,2,S10,Karnataka,S10,33253,2018,149593,22.23,IND
Tarikere,126,H M GOPI,3,S10,Karnataka,S10,29663,2018,149593,19.83,IND
Tarikere,126,S M NAGARAJU,4,S10,Karnataka,S10,20402,2018,149593,13.64,INC
Tarikere,126,T H SHIVASHANKARAPPA,5,S10,Karnataka,S10,14574,2018,149593,9.74,JDS
Tarikere,126,KHALEEL,6,S10,Karnataka,S10,2096,2018,149593,1.4,RS
Tarikere,126,AKSHAY L B,7,S10,Karnataka,S10,1236,2018,149593,0.83,KJP
Tarikere,126,SRINATH S,9,S10,Karnataka,S10,751,2018,149593,0.5,IND
Tarikere,126,D C SURESH,10,S10,Karnataka,S10,693,2018,149593,0.46,IND
Tarikere,126,SADIQ PASHA,11,S10,Karnataka,S10,517,2018,149593,0.35,IND
Tarikere,126,KANTHARAJA N S,12,S10,Karnataka,S10,391,2018,149593,0.26,IND
Tarikere,126,MANJUNATH B S,13,S10,Karnataka,S10,319,2018,149593,0.21,AMEP
Tarikere,126,None of the Above,8,S10,Karnataka,S10,758,2018,149593,0.51,NOTA
Kadur,127,K S PRAKASH,1,S10,Karnataka,S10,62232,2018,159688,38.97,BJP
Kadur,127,Y S V DATTA,2,S10,Karnataka,S10,46860,2018,159688,29.34,JDS
Kadur,127,K S ANAND,3,S10,Karnataka,S10,46142,2018,159688,28.9,INC
Kadur,127,NAGARAJ N T,5,S10,Karnataka,S10,698,2018,159688,0.44,KJP
Kadur,127,C M RUDRESH,6,S10,Karnataka,S10,546,2018,159688,0.34,IND
Kadur,127,H PRADEEP,7,S10,Karnataka,S10,478,2018,159688,0.3,IND
Kadur,127,THIMMEGOWDA H G,8,S10,Karnataka,S10,404,2018,159688,0.25,IND
Kadur,127,LATHA H K,9,S10,Karnataka,S10,337,2018,159688,0.21,AMEP
Kadur,127,NAGARAJA K H,10,S10,Karnataka,S10,302,2018,159688,0.19,IND
Kadur,127,SHYLA MOHAN,11,S10,Karnataka,S10,222,2018,159688,0.14,SJP
Kadur,127,G YARADAKERE Y N KANTHARAJU,12,S10,Karnataka,S10,197,2018,159688,0.12,IND
Kadur,127,K R GANGADHARAPPA,13,S10,Karnataka,S10,195,2018,159688,0.12,IND
Kadur,127,None of the Above,4,S10,Karnataka,S10,1075,2018,159688,0.67,NOTA
Chiknayakanhalli,128,J.C. MADHU SWAMY,1,S10,Karnataka,S10,69612,2018,180663,38.53,BJP
Chiknayakanhalli,128,C.B SURESHBABU,2,S10,Karnataka,S10,59335,2018,180663,32.84,JDS
Chiknayakanhalli,128,SANTHOSH JAYACHANDRA,3,S10,Karnataka,S10,45893,2018,180663,25.4,INC
Chiknayakanhalli,128,RAMACHANDRAIAH,4,S10,Karnataka,S10,1154,2018,180663,0.64,INCP
Chiknayakanhalli,128,DR.M.K PASHA,6,S10,Karnataka,S10,1020,2018,180663,0.56,AMEP
Chiknayakanhalli,128,H.P. RANGALAKSHMI,7,S10,Karnataka,S10,650,2018,180663,0.36,IND
Chiknayakanhalli,128,RANGASWAMY K,8,S10,Karnataka,S10,490,2018,180663,0.27,IND
Chiknayakanhalli,128,K.S. SATHEESH KENKERE,9,S10,Karnataka,S10,465,2018,180663,0.26,KRRS
Chiknayakanhalli,128,HOSAHALLI CHANDRANNA,10,S10,Karnataka,S10,379,2018,180663,0.21,IND
Chiknayakanhalli,128,JAGRUTHI ANANDA .S,11,S10,Karnataka,S10,280,2018,180663,0.15,IND
Chiknayakanhalli,128,M.V. REDDY,12,S10,Karnataka,S10,269,2018,180663,0.15,JDU
Chiknayakanhalli,128,None of the Above,5,S10,Karnataka,S10,1116,2018,180663,0.62,NOTA
Tiptur,129,B.C. NAGESH,1,S10,Karnataka,S10,61383,2018,151571,40.5,BJP
Tiptur,129,K. SHADAKSHARI,2,S10,Karnataka,S10,35820,2018,151571,23.63,INC
Tiptur,129,LOKESHWARA,3,S10,Karnataka,S10,17027,2018,151571,11.23,JDS
Tiptur,129,K.T. SHANTHAKUMAR,4,S10,Karnataka,S10,13506,2018,151571,8.91,IND
Tiptur,129,G. NARAYAN,5,S10,Karnataka,S10,8689,2018,151571,5.73,IND
Tiptur,129,B. NANJAMARI,6,S10,Karnataka,S10,6212,2018,151571,4.1,IND
Tiptur,129,T N KUMARASWAMY,7,S10,Karnataka,S10,3018,2018,151571,1.99,IND
Tiptur,129,MYLARI .M.,8,S10,Karnataka,S10,2348,2018,151571,1.55,IND
Tiptur,129,M. RAMESHA,10,S10,Karnataka,S10,660,2018,151571,0.44,AMEP
Tiptur,129,T. SHIVANAG,11,S10,Karnataka,S10,501,2018,151571,0.33,IND
Tiptur,129,DR. S. SHOBHA,12,S10,Karnataka,S10,425,2018,151571,0.28,IND
Tiptur,129,ANANTHASHAYANA .A.T.,13,S10,Karnataka,S10,335,2018,151571,0.22,IND
Tiptur,129,SANTHOSH BHYRATAE,14,S10,Karnataka,S10,306,2018,151571,0.2,SHI
Tiptur,129,R S RAJASHEKHAR,15,S10,Karnataka,S10,272,2018,151571,0.18,IND
Tiptur,129,N.L. MALLESH (MALLI),16,S10,Karnataka,S10,213,2018,151571,0.14,IND
Tiptur,129,None of the Above,9,S10,Karnataka,S10,856,2018,151571,0.56,NOTA
Turuvekere,130,JAYARAM A S,1,S10,Karnataka,S10,60710,2018,153539,39.54,BJP
Turuvekere,130,M T KRISHNAPPA,2,S10,Karnataka,S10,58661,2018,153539,38.21,JDS
Turuvekere,130,RANGAPPA T CHOWDRI,3,S10,Karnataka,S10,24584,2018,153539,16.01,INC
Turuvekere,130,M.NARAYAN GOWDA,4,S10,Karnataka,S10,4566,2018,153539,2.97,IND
Turuvekere,130,M D RAMESH,5,S10,Karnataka,S10,2148,2018,153539,1.4,IND
Turuvekere,130,H L SANJEEVAIAH,7,S10,Karnataka,S10,613,2018,153539,0.4,IND
Turuvekere,130,KAPANIGOWDA,8,S10,Karnataka,S10,393,2018,153539,0.26,IND
Turuvekere,130,RAGHAVENDRA M J LAD,9,S10,Karnataka,S10,279,2018,153539,0.18,IND
Turuvekere,130,KRISHNAPPA,10,S10,Karnataka,S10,238,2018,153539,0.16,IND
Turuvekere,130,G S BASAVALINGAIAH,11,S10,Karnataka,S10,198,2018,153539,0.13,IND
Turuvekere,130,RAMESH B M,12,S10,Karnataka,S10,195,2018,153539,0.13,IND
Turuvekere,130,None of the Above,6,S10,Karnataka,S10,954,2018,153539,0.62,NOTA
Kunigal,131,H.D. RANGANATH,1,S10,Karnataka,S10,58697,2018,161923,36.25,INC
Kunigal,131,D KRISHNA KUMAR,2,S10,Karnataka,S10,53097,2018,161923,32.79,BJP
Kunigal,131,D. NAGARAJAIAH,3,S10,Karnataka,S10,44476,2018,161923,27.47,JDS
Kunigal,131,ANAND PATEL HULIKATTE,4,S10,Karnataka,S10,2869,2018,161923,1.77,KRRS
Kunigal,131,H B SHIVALINGAIAH,6,S10,Karnataka,S10,527,2018,161923,0.33,IND
Kunigal,131,H.A JAYARAMAIAH,7,S10,Karnataka,S10,485,2018,161923,0.3,IND
Kunigal,131,BHAGYALAKSHMI E,8,S10,Karnataka,S10,343,2018,161923,0.21,IND
Kunigal,131,HERUR DHANARAJ,9,S10,Karnataka,S10,240,2018,161923,0.15,RI
Kunigal,131,B.T. THIRUMALEGOWDA,10,S10,Karnataka,S10,222,2018,161923,0.14,IND
Kunigal,131,LAKSHMINARAYANA GOWDA,11,S10,Karnataka,S10,137,2018,161923,0.08,SP
Kunigal,131,None of the Above,5,S10,Karnataka,S10,830,2018,161923,0.51,NOTA
Tumkur City,132,G.B. JYOTHI GANESH,1,S10,Karnataka,S10,60421,2018,169871,35.57,BJP
Tumkur City,132,N. GOVINDARAJU,2,S10,Karnataka,S10,55128,2018,169871,32.45,JDS
Tumkur City,132,DR. RAFEEQ AHMED. S.,3,S10,Karnataka,S10,51219,2018,169871,30.15,INC
Tumkur City,132,C.THIPPESWAMY,5,S10,Karnataka,S10,383,2018,169871,0.23,SJP
Tumkur City,132,R. SHARIFF (AFSAR),6,S10,Karnataka,S10,345,2018,169871,0.2,IND
Tumkur City,132,PRAKASH R.A. JAIN,7,S10,Karnataka,S10,253,2018,169871,0.15,IND
Tumkur City,132,NISSAR AHMED (ARIF),8,S10,Karnataka,S10,157,2018,169871,0.09,AMEP
Tumkur City,132,VEERAPPA DEVARU R. S.,9,S10,Karnataka,S10,131,2018,169871,0.08,JDU
Tumkur City,132,NAGARAJU R,10,S10,Karnataka,S10,119,2018,169871,0.07,IND
Tumkur City,132,BABAJAN (DUBAIBABU),11,S10,Karnataka,S10,118,2018,169871,0.07,KJP
Tumkur City,132,RAJU,12,S10,Karnataka,S10,104,2018,169871,0.06,KJP
Tumkur City,132,RESHMA MARIAM,13,S10,Karnataka,S10,95,2018,169871,0.06,FCI
Tumkur City,132,MANJULA M,14,S10,Karnataka,S10,89,2018,169871,0.05,RMVP
Tumkur City,132,None of the Above,4,S10,Karnataka,S10,1309,2018,169871,0.77,NOTA
Tumkur Rural,133,D C GOWRISHANKAR,1,S10,Karnataka,S10,82740,2018,172332,48.01,JDS
Tumkur Rural,133,B SURESH GOWDA,2,S10,Karnataka,S10,77100,2018,172332,44.74,BJP
Tumkur Rural,133,RAYASANDRA RAVIKUMAR,3,S10,Karnataka,S10,7633,2018,172332,4.43,INC
Tumkur Rural,133,SIDDARAMEGOWDA T B,5,S10,Karnataka,S10,906,2018,172332,0.53,IND
Tumkur Rural,133,TAJUDDIN SHARIFF,6,S10,Karnataka,S10,718,2018,172332,0.42,WPI
Tumkur Rural,133,K V SRINIVASKALKERE,7,S10,Karnataka,S10,508,2018,172332,0.29,IND
Tumkur Rural,133,SUNIL YADAV S,8,S10,Karnataka,S10,351,2018,172332,0.2,AMEP
Tumkur Rural,133,SHABBIR AHMED,9,S10,Karnataka,S10,239,2018,172332,0.14,IND
Tumkur Rural,133,ANWAR,10,S10,Karnataka,S10,220,2018,172332,0.13,IND
Tumkur Rural,133,ARUN GOWDA H B,11,S10,Karnataka,S10,150,2018,172332,0.09,IND
Tumkur Rural,133,YOGANARASIMHAMURTHY T H,12,S10,Karnataka,S10,140,2018,172332,0.08,IND
Tumkur Rural,133,GULURU RANGAIAH NAGARAJU,13,S10,Karnataka,S10,97,2018,172332,0.06,IND
Tumkur Rural,133,None of the Above,4,S10,Karnataka,S10,1530,2018,172332,0.89,NOTA
Koratagere,134,DR. G. PARAMESHWARA,1,S10,Karnataka,S10,81598,2018,171296,47.64,INC
Koratagere,134,P.R. SUDHAKAR LAL,2,S10,Karnataka,S10,73979,2018,171296,43.19,JDS
Koratagere,134,Y.H. HUCHHAIAH,3,S10,Karnataka,S10,12190,2018,171296,7.12,BJP
Koratagere,134,K V SRINIVAS KALKERE,5,S10,Karnataka,S10,622,2018,171296,0.36,IND
Koratagere,134,SATHYAPPA,6,S10,Karnataka,S10,332,2018,171296,0.19,AMEP
Koratagere,134,SHANTHA KUMAR V,7,S10,Karnataka,S10,308,2018,171296,0.18,IND
Koratagere,134,DR. NANDINI A.C,8,S10,Karnataka,S10,205,2018,171296,0.12,IND
Koratagere,134,MUTHURAJU P M,8,S10,Karnataka,S10,205,2018,171296,0.12,IND
Koratagere,134,GANGAIAH.N.S,10,S10,Karnataka,S10,196,2018,171296,0.11,IND
Koratagere,134,VENKATESHA,11,S10,Karnataka,S10,167,2018,171296,0.1,IND
Koratagere,134,A V NAGARAJU,12,S10,Karnataka,S10,143,2018,171296,0.08,IND
Koratagere,134,None of the Above,4,S10,Karnataka,S10,1351,2018,171296,0.79,NOTA
Gubbi,135,S R SRINIVAS (VASU),1,S10,Karnataka,S10,55572,2018,155420,35.76,JDS
Gubbi,135,G N BETTASWAMY,2,S10,Karnataka,S10,46491,2018,155420,29.91,BJP
Gubbi,135,S D DILIP KUMAR (SHIVASANDRA),3,S10,Karnataka,S10,30528,2018,155420,19.64,IND
Gubbi,135,K KUMAR (BALAJI KUMAR),4,S10,Karnataka,S10,13938,2018,155420,8.97,INC
Gubbi,135,H T KRISHNAPPA,5,S10,Karnataka,S10,3296,2018,155420,2.12,IND
Gubbi,135,PRABHUSWAMI B S,6,S10,Karnataka,S10,1129,2018,155420,0.73,AAP
Gubbi,135,BETTASWAMY,7,S10,Karnataka,S10,983,2018,155420,0.63,IND
Gubbi,135,DILEEP KUMAR K U,8,S10,Karnataka,S10,813,2018,155420,0.52,IND
Gubbi,135,SRINIVAS,9,S10,Karnataka,S10,660,2018,155420,0.42,IND
Gubbi,135,SHIVAKUMAR M S,10,S10,Karnataka,S10,457,2018,155420,0.29,KJP
Gubbi,135,NAGANNA G K,12,S10,Karnataka,S10,383,2018,155420,0.25,IND
Gubbi,135,A B AJAZ PASHA,13,S10,Karnataka,S10,265,2018,155420,0.17,IND
Gubbi,135,RAJU  B S,14,S10,Karnataka,S10,227,2018,155420,0.15,AMEP
Gubbi,135,RAVIKUMAR M K,15,S10,Karnataka,S10,221,2018,155420,0.14,RS
Gubbi,135,None of the Above,10,S10,Karnataka,S10,457,2018,155420,0.29,NOTA
Sira,136,B SATHYANARAYANA,1,S10,Karnataka,S10,74338,2018,180264,41.24,JDS
Sira,136,T B JAYACHANDRA,2,S10,Karnataka,S10,63973,2018,180264,35.49,INC
Sira,136,S R GOWDA,3,S10,Karnataka,S10,16959,2018,180264,9.41,BJP
Sira,136,C M NAGARAJU,4,S10,Karnataka,S10,14468,2018,180264,8.03,IND
Sira,136,CHIDANAND M GOWDA,5,S10,Karnataka,S10,3610,2018,180264,2,IND
Sira,136,GIREESH,6,S10,Karnataka,S10,1457,2018,180264,0.81,CPI
Sira,136,KAVITHA R MANANGI,7,S10,Karnataka,S10,1179,2018,180264,0.65,SJP
Sira,136,SHASHIKUMAR SIRA,8,S10,Karnataka,S10,649,2018,180264,0.36,IND
Sira,136,S N KANTHARAJU,10,S10,Karnataka,S10,503,2018,180264,0.28,IND
Sira,136,B A MANJUNATHA,11,S10,Karnataka,S10,479,2018,180264,0.27,IND
Sira,136,RANGAPPA,12,S10,Karnataka,S10,471,2018,180264,0.26,IND
Sira,136,M L A R KAMBANNA,13,S10,Karnataka,S10,456,2018,180264,0.25,IND
Sira,136,GURUSIDDAPPA M.,14,S10,Karnataka,S10,439,2018,180264,0.24,IND
Sira,136,D LAKSHMAIAH,15,S10,Karnataka,S10,419,2018,180264,0.23,IND
Sira,136,K MANJUNATHA,16,S10,Karnataka,S10,296,2018,180264,0.16,IND
Sira,136,None of the Above,9,S10,Karnataka,S10,568,2018,180264,0.32,NOTA
Pavagada,137,VENKATARAMANAPPA,1,S10,Karnataka,S10,72974,2018,162911,44.79,INC
Pavagada,137,K M THIMMARAYAPPA,2,S10,Karnataka,S10,72565,2018,162911,44.54,JDS
Pavagada,137,G.V.BALARAM,3,S10,Karnataka,S10,14074,2018,162911,8.64,BJP
Pavagada,137,G.MUTHYALAPPA,4,S10,Karnataka,S10,796,2018,162911,0.49,LAD
Pavagada,137,VENKATAPPA,6,S10,Karnataka,S10,458,2018,162911,0.28,SJP
Pavagada,137,HANUMANTHARAYAPPA,7,S10,Karnataka,S10,260,2018,162911,0.16,IND
Pavagada,137,HANUMANTHARAYA.O,8,S10,Karnataka,S10,185,2018,162911,0.11,IND
Pavagada,137,MADLETAPPA,9,S10,Karnataka,S10,167,2018,162911,0.1,IND
Pavagada,137,RAMESH NAIK.R,10,S10,Karnataka,S10,153,2018,162911,0.09,SP
Pavagada,137,P.MURTHY,11,S10,Karnataka,S10,149,2018,162911,0.09,AMEP
Pavagada,137,DUGGAMMA,12,S10,Karnataka,S10,117,2018,162911,0.07,IND
Pavagada,137,B.T.RAMASUBBAIAH,13,S10,Karnataka,S10,111,2018,162911,0.07,BBKD
Pavagada,137,L.GANGADHARA,14,S10,Karnataka,S10,108,2018,162911,0.07,IND
Pavagada,137,None of the Above,5,S10,Karnataka,S10,794,2018,162911,0.49,NOTA
Madhugiri,138,M.V. VEERABHADRAIAH,1,S10,Karnataka,S10,88521,2018,166060,53.31,JDS
Madhugiri,138,KYATHASANDRA N.RAJANNA,2,S10,Karnataka,S10,69947,2018,166060,42.12,INC
Madhugiri,138,RAMESH REDDY S.E.,3,S10,Karnataka,S10,2911,2018,166060,1.75,BJP
Madhugiri,138,VEERABHADRESHAIAH,4,S10,Karnataka,S10,1532,2018,166060,0.92,IND
Madhugiri,138,MUJEEBUR REHMAN,5,S10,Karnataka,S10,740,2018,166060,0.45,AMEP
Madhugiri,138,SRINIVASA,6,S10,Karnataka,S10,486,2018,166060,0.29,IND
Madhugiri,138,K.R.RAJANNA,8,S10,Karnataka,S10,417,2018,166060,0.25,IND
Madhugiri,138,RAGHAVENDRA S.V.,9,S10,Karnataka,S10,175,2018,166060,0.11,SP
Madhugiri,138,MARUTHI G.H.,10,S10,Karnataka,S10,165,2018,166060,0.1,IND
Madhugiri,138,UDAYA KUMARA,11,S10,Karnataka,S10,158,2018,166060,0.1,IND
Madhugiri,138,K.C.CHOWDAPPA KABATHANAHALLY,12,S10,Karnataka,S10,155,2018,166060,0.09,IND
Madhugiri,138,SYED MUZAMIL PASHA,13,S10,Karnataka,S10,133,2018,166060,0.08,KJP
Madhugiri,138,LEADER BHASKAR,14,S10,Karnataka,S10,100,2018,166060,0.06,IND
Madhugiri,138,B.M.CHOLARAJU ADVOCATE (B.M.C.RAJU),15,S10,Karnataka,S10,97,2018,166060,0.06,IND
Madhugiri,138,BALARAMA S T,16,S10,Karnataka,S10,95,2018,166060,0.06,IND
Madhugiri,138,None of the Above,7,S10,Karnataka,S10,428,2018,166060,0.26,NOTA
Gauribidanur,139,N.H.SHIVASHANKARA REDDY,1,S10,Karnataka,S10,69000,2018,168670,40.91,INC
Gauribidanur,139,C.R.NARASIMHAMURTHY,2,S10,Karnataka,S10,59832,2018,168670,35.47,JDS
Gauribidanur,139,K.JAIPAL REDDY,3,S10,Karnataka,S10,34759,2018,168670,20.61,BJP
Gauribidanur,139,N.R.RAVICHANDRAREDDY,4,S10,Karnataka,S10,1095,2018,168670,0.65,CI
Gauribidanur,139,ANANTHA.G. (P.T.MASTER),6,S10,Karnataka,S10,731,2018,168670,0.43,RI
Gauribidanur,139,V.C.SACHIDANANDAMURTHY,7,S10,Karnataka,S10,600,2018,168670,0.36,BJC
Gauribidanur,139,N.HANUMANTHANAYAKA,8,S10,Karnataka,S10,453,2018,168670,0.27,IND
Gauribidanur,139,G.R.MOHAN KUMAR,9,S10,Karnataka,S10,325,2018,168670,0.19,IND
Gauribidanur,139,YOGEESHA. H.V.,10,S10,Karnataka,S10,314,2018,168670,0.19,AMEP
Gauribidanur,139,G.N.RAVI,11,S10,Karnataka,S10,234,2018,168670,0.14,IND
Gauribidanur,139,D.PALYA. KHADAR SUBHAN KHAN,12,S10,Karnataka,S10,192,2018,168670,0.11,SP
Gauribidanur,139,AMJAD KHAN (NADIM),13,S10,Karnataka,S10,190,2018,168670,0.11,IND
Gauribidanur,139,DEVAKI. B.A.,14,S10,Karnataka,S10,161,2018,168670,0.1,PPI
Gauribidanur,139,None of the Above,5,S10,Karnataka,S10,784,2018,168670,0.46,NOTA
Bagepalli,140,S.N. SUBBAREDDY(CHINNAKAYALAPALLI),1,S10,Karnataka,S10,65710,2018,164528,39.94,INC
Bagepalli,140,G.V. SREERAMAREDDY,2,S10,Karnataka,S10,51697,2018,164528,31.42,CI
Bagepalli,140,DR. C. R. MANOHAR,3,S10,Karnataka,S10,38302,2018,164528,23.28,JDS
Bagepalli,140,SAIKUMAR. P.,4,S10,Karnataka,S10,4140,2018,164528,2.52,BJP
Bagepalli,140,TAHSEEN TAJ,5,S10,Karnataka,S10,851,2018,164528,0.52,SP
Bagepalli,140,GUNJURU R SRINIVASAREDDY,6,S10,Karnataka,S10,845,2018,164528,0.51,IND
Bagepalli,140,A. N. NARENDRA  MELINA APPIREEDY HALLI,7,S10,Karnataka,S10,720,2018,164528,0.44,IND
Bagepalli,140,T. S .SOMASHEKAR,9,S10,Karnataka,S10,424,2018,164528,0.26,IND
Bagepalli,140,T. RAMAPPA,10,S10,Karnataka,S10,300,2018,164528,0.18,IND
Bagepalli,140,R. MUNIRAJU.,11,S10,Karnataka,S10,190,2018,164528,0.12,SJP
Bagepalli,140,UTTAMKUMAR. V,12,S10,Karnataka,S10,155,2018,164528,0.09,IND
Bagepalli,140,V. NARASIMHAMURTHY,13,S10,Karnataka,S10,141,2018,164528,0.09,LAD
Bagepalli,140,S. N. GOVINDAREDDY.,14,S10,Karnataka,S10,133,2018,164528,0.08,IND
Bagepalli,140,H. N. RAMAKRISHNA REDDY,15,S10,Karnataka,S10,126,2018,164528,0.08,PPI
Bagepalli,140,B. A. BABAJAN,16,S10,Karnataka,S10,114,2018,164528,0.07,AMEP
Bagepalli,140,None of the Above,8,S10,Karnataka,S10,680,2018,164528,0.41,NOTA
Chikkaballapur,141,DR. K. SUDHAKAR,1,S10,Karnataka,S10,82006,2018,173467,47.27,INC
Chikkaballapur,141,K.P.BACHEGOWDA,2,S10,Karnataka,S10,51575,2018,173467,29.73,JDS
Chikkaballapur,141,NAVEEN KIRAN K.V.,3,S10,Karnataka,S10,29433,2018,173467,16.97,IND
Chikkaballapur,141,DR. G.V. MANJUNATHA,4,S10,Karnataka,S10,5576,2018,173467,3.21,BJP
Chikkaballapur,141,N NARASIMHAMURTHY B.E.,5,S10,Karnataka,S10,1830,2018,173467,1.05,KP
Chikkaballapur,141,ASHOKA.M.B,6,S10,Karnataka,S10,851,2018,173467,0.49,ASP
Chikkaballapur,141,NAVEEN KUMAR,8,S10,Karnataka,S10,369,2018,173467,0.21,IND
Chikkaballapur,141,SUDHAKAR,9,S10,Karnataka,S10,285,2018,173467,0.16,IND
Chikkaballapur,141,S.N.TABASSUM,10,S10,Karnataka,S10,232,2018,173467,0.13,AMEP
Chikkaballapur,141,SUDHAKAR,11,S10,Karnataka,S10,226,2018,173467,0.13,IND
Chikkaballapur,141,NAVEEN KUMAR G.,12,S10,Karnataka,S10,198,2018,173467,0.11,IND
Chikkaballapur,141,SUDHAKARA,13,S10,Karnataka,S10,172,2018,173467,0.1,IND
Chikkaballapur,141,None of the Above,7,S10,Karnataka,S10,714,2018,173467,0.41,NOTA
Sidlaghatta,142,V. MUNIYAPPA,1,S10,Karnataka,S10,76240,2018,170322,44.76,INC
Sidlaghatta,142,B.N. RAVIKUMAR,2,S10,Karnataka,S10,66531,2018,170322,39.06,JDS
Sidlaghatta,142,ANJINAPPA (PUTTU),3,S10,Karnataka,S10,10986,2018,170322,6.45,IND
Sidlaghatta,142,M .RAJANNA,4,S10,Karnataka,S10,8593,2018,170322,5.05,IND
Sidlaghatta,142,SURESH.H.,5,S10,Karnataka,S10,3596,2018,170322,2.11,BJP
Sidlaghatta,142,B.S.MOULA JAAN,6,S10,Karnataka,S10,1081,2018,170322,0.63,ANC
Sidlaghatta,142,S.N. RAVIKUMAR,8,S10,Karnataka,S10,752,2018,170322,0.44,IND
Sidlaghatta,142,VENKATESHAPPA,9,S10,Karnataka,S10,290,2018,170322,0.17,RS
Sidlaghatta,142,M. NARAYANASWAMY,10,S10,Karnataka,S10,282,2018,170322,0.17,JJ
Sidlaghatta,142,WISDOM NAGARAJ,11,S10,Karnataka,S10,220,2018,170322,0.13,IND
Sidlaghatta,142,K.V. YAMEGOWDA,12,S10,Karnataka,S10,207,2018,170322,0.12,AMEP
Sidlaghatta,142,MOHAMMED ISMAIL,13,S10,Karnataka,S10,202,2018,170322,0.12,SP
Sidlaghatta,142,R. MOHAN,14,S10,Karnataka,S10,159,2018,170322,0.09,IND
Sidlaghatta,142,Y.N. GANGADHARA,15,S10,Karnataka,S10,125,2018,170322,0.07,IND
Sidlaghatta,142,BYAREGOWDA VENKATASHAMI,16,S10,Karnataka,S10,100,2018,170322,0.06,IND
Sidlaghatta,142,None of the Above,7,S10,Karnataka,S10,958,2018,170322,0.56,NOTA
Chintamani,143,J K KRISHNA REDDY,1,S10,Karnataka,S10,87753,2018,180754,48.55,JDS
Chintamani,143,DR.M.C SUDHAKAR,2,S10,Karnataka,S10,82080,2018,180754,45.41,BPP
Chintamani,143,VANI KRISHNAREDDY,3,S10,Karnataka,S10,2233,2018,180754,1.24,INC
Chintamani,143,NAA SHANKAR,4,S10,Karnataka,S10,1961,2018,180754,1.08,BJP
Chintamani,143,N.R SUDHAKAR,5,S10,Karnataka,S10,1425,2018,180754,0.79,IND
Chintamani,143,T.C VENKATESHREDDY,7,S10,Karnataka,S10,794,2018,180754,0.44,IND
Chintamani,143,SRINATHA. L.V,8,S10,Karnataka,S10,784,2018,180754,0.43,DP
Chintamani,143,BHASKAR ANKALAMADUGU SHIVAREDDY,9,S10,Karnataka,S10,384,2018,180754,0.21,IND
Chintamani,143,SURESH Y.N,10,S10,Karnataka,S10,357,2018,180754,0.2,RMVP
Chintamani,143,M. SUDHAKAR,11,S10,Karnataka,S10,286,2018,180754,0.16,IND
Chintamani,143,G.S SHUBHASH,12,S10,Karnataka,S10,276,2018,180754,0.15,IND
Chintamani,143,SUDHAKARAREDDY K.V,13,S10,Karnataka,S10,227,2018,180754,0.13,IND
Chintamani,143,KRISHNAREDDY,14,S10,Karnataka,S10,220,2018,180754,0.12,IND
Chintamani,143,DR.S. RACHANA,15,S10,Karnataka,S10,192,2018,180754,0.11,IND
Chintamani,143,SYED ALEEM PASHA,16,S10,Karnataka,S10,150,2018,180754,0.08,ANC
Chintamani,143,GHOUSE KHAN,17,S10,Karnataka,S10,126,2018,180754,0.07,AMEP
Chintamani,143,T.S SUDHAKARAREDDY,17,S10,Karnataka,S10,126,2018,180754,0.07,IND
Chintamani,143,KRISHNA REDDY .M,19,S10,Karnataka,S10,122,2018,180754,0.07,IND
Chintamani,143,JAMEER PASHA,20,S10,Karnataka,S10,119,2018,180754,0.07,ASP
Chintamani,143,SYED AYUB,21,S10,Karnataka,S10,108,2018,180754,0.06,FCI
Chintamani,143,R. SUDHAKAR,22,S10,Karnataka,S10,88,2018,180754,0.05,IND
Chintamani,143,M. KRISHNA REDDY,23,S10,Karnataka,S10,66,2018,180754,0.04,IND
Chintamani,143,None of the Above,6,S10,Karnataka,S10,877,2018,180754,0.49,NOTA
Srinivaspur,144,K R RAMESH KUMAR,1,S10,Karnataka,S10,93571,2018,184508,50.71,INC
Srinivaspur,144,G K VENKATASHIVAREDDY,2,S10,Karnataka,S10,83019,2018,184508,44.99,JDS
Srinivaspur,144,DR VENU GOPAL K N,3,S10,Karnataka,S10,4208,2018,184508,2.28,BJP
Srinivaspur,144,G.K.VENKATASHIVAREDDY,4,S10,Karnataka,S10,837,2018,184508,0.45,IND
Srinivaspur,144,P R SURYA NARAYANA SWAMI,5,S10,Karnataka,S10,784,2018,184508,0.42,CI
Srinivaspur,144,VENKATASHIVAREDDY,7,S10,Karnataka,S10,493,2018,184508,0.27,IND
Srinivaspur,144,K.SRINIVASAGOWDA,8,S10,Karnataka,S10,329,2018,184508,0.18,IND
Srinivaspur,144,SATHYA ARUNDATHI,9,S10,Karnataka,S10,145,2018,184508,0.08,RS
Srinivaspur,144,RAMESHBABU,10,S10,Karnataka,S10,134,2018,184508,0.07,IND
Srinivaspur,144,A V RAMESH KUMAR,11,S10,Karnataka,S10,106,2018,184508,0.06,IND
Srinivaspur,144,SANDEEP M.G,12,S10,Karnataka,S10,97,2018,184508,0.05,AMEP
Srinivaspur,144,S RAMESHKUMAR,13,S10,Karnataka,S10,96,2018,184508,0.05,IND
Srinivaspur,144,None of the Above,6,S10,Karnataka,S10,689,2018,184508,0.37,NOTA
Mulbagal,145,H.NAGESH,1,S10,Karnataka,S10,74068,2018,164072,45.14,IND
