state_code,district_code,area_name,region_type,age_group,total_persons,total_males,total_females,never_married_persons,never_married_males,never_married_females,currently_married_persons,currently_married_males,currently_married_females,widowed_persons,widowed_males,widowed_females,separated_persons,separated_males,separated_females,divorced_persons,divorced_males,divorced_females,unspecified_persons,unspecified_males,unspecified_females
16,289,District - West Tripura  (01),Rural,60-64,26724,13520,13204,212,94,118,19791,12459,7332,6536,899,5637,137,48,89,48,20,28,0,0,0
16,289,District - West Tripura  (01),Rural,65-69,20043,9880,10163,179,106,73,13269,8735,4534,6471,996,5475,95,30,65,29,13,16,0,0,0
16,289,District - West Tripura  (01),Rural,70-74,15525,7530,7995,126,63,63,8822,6270,2552,6487,1152,5335,73,39,34,17,6,11,0,0,0
16,289,District - West Tripura  (01),Rural,75-79,8799,4273,4526,66,34,32,4700,3392,1308,3990,822,3168,33,19,14,10,6,4,0,0,0
16,289,District - West Tripura  (01),Rural,80+,12488,5626,6862,426,227,199,5292,3926,1366,6713,1442,5271,45,26,19,12,5,7,0,0,0
16,289,District - West Tripura  (01),Rural,Age not stated,509,287,222,285,166,119,186,110,76,36,9,27,2,2,0,0,0,0,0,0,0
16,289,District - West Tripura  (01),Rural,Less than 18,350360,179564,170796,344152,178178,165974,5914,1308,4606,180,46,134,80,24,56,34,8,26,0,0,0
16,289,District - West Tripura  (01),Rural,Less than 21,421698,214502,207196,392530,209241,183289,28488,5122,23366,374,84,290,210,42,168,96,13,83,0,0,0
16,289,District - West Tripura  (01),Urban,All ages,677638,342708,334930,273356,157274,116082,358292,180112,178180,41726,4521,37205,3128,591,2537,1136,210,926,0,0,0
16,289,District - West Tripura  (01),Urban,0-9,93711,48069,45642,93711,48069,45642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,289,District - West Tripura  (01),Urban,10-14,51621,26345,25276,50762,26039,24723,798,289,509,38,6,32,18,11,7,5,0,5,0,0,0
16,289,District - West Tripura  (01),Urban,15-19,58412,29288,29124,50965,28378,22587,7262,882,6380,94,8,86,68,18,50,23,2,21,0,0,0
16,289,District - West Tripura  (01),Urban,20-24,65148,31972,33176,38034,25769,12265,26588,6131,20457,211,36,175,238,31,207,77,5,72,0,0,0
16,289,District - West Tripura  (01),Urban,25-29,64795,32303,32492,21292,16355,4937,42441,15792,26649,543,68,475,384,71,313,135,17,118,0,0,0
16,289,District - West Tripura  (01),Urban,30-34,58253,29401,28852,8975,6977,1998,47707,22222,25485,920,110,810,468,64,404,183,28,155,0,0,0
16,289,District - West Tripura  (01),Urban,35-39,58742,29107,29635,3847,2670,1177,52447,26144,26303,1717,174,1543,515,82,433,216,37,179,0,0,0
16,289,District - West Tripura  (01),Urban,40-44,52841,27036,25805,1901,1097,804,47553,25588,21965,2742,209,2533,477,96,381,168,46,122,0,0,0
16,289,District - West Tripura  (01),Urban,45-49,46945,24153,22792,1151,595,556,41631,23210,18421,3665,269,3396,377,58,319,121,21,100,0,0,0
16,289,District - West Tripura  (01),Urban,50-54,38596,20482,18114,798,369,429,32903,19645,13258,4558,390,4168,245,57,188,92,21,71,0,0,0
16,289,District - West Tripura  (01),Urban,55-59,28459,15600,12859,539,235,304,23267,14906,8361,4464,412,4052,143,30,113,46,17,29,0,0,0
16,289,District - West Tripura  (01),Urban,60-64,21369,11113,10256,403,183,220,15444,10371,5073,5401,533,4868,79,19,60,42,7,35,0,0,0
16,289,District - West Tripura  (01),Urban,65-69,14183,7037,7146,234,106,128,9066,6392,2674,4821,511,4310,52,23,29,10,5,5,0,0,0
16,289,District - West Tripura  (01),Urban,70-74,10422,4873,5549,145,86,59,5568,4197,1371,4681,575,4106,24,12,12,4,3,1,0,0,0
16,289,District - West Tripura  (01),Urban,75-79,6397,2854,3543,93,50,43,2889,2285,604,3383,506,2877,25,12,13,7,1,6,0,0,0
16,289,District - West Tripura  (01),Urban,80+,7294,2844,4450,275,158,117,2549,1969,580,4453,711,3742,12,6,6,5,0,5,0,0,0
16,289,District - West Tripura  (01),Urban,Age not stated,450,231,219,231,138,93,179,89,90,35,3,32,3,1,2,2,0,2,0,0,0
16,289,District - West Tripura  (01),Urban,Less than 18,178724,91354,87370,175598,90701,84897,2982,616,2366,85,9,76,45,26,19,14,2,12,0,0,0
16,289,District - West Tripura  (01),Urban,Less than 21,218027,110477,107550,205064,108530,96534,12629,1891,10738,165,18,147,128,35,93,41,3,38,0,0,0
16,290,District - South Tripura  (02),Total,All ages,876001,447544,428457,386858,219552,167306,437948,219954,217994,45453,6863,38590,3879,830,3049,1863,345,1518,0,0,0
16,290,District - South Tripura  (02),Total,0-9,162220,83048,79172,162220,83048,79172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,290,District - South Tripura  (02),Total,10-14,89353,45784,43569,87983,45311,42672,1268,436,832,63,20,43,30,15,15,9,2,7,0,0,0
16,290,District - South Tripura  (02),Total,15-19,84783,42870,41913,69780,40532,29248,14673,2266,12407,170,38,132,104,22,82,56,12,44,0,0,0
16,290,District - South Tripura  (02),Total,20-24,87795,43132,44663,38369,28633,9736,48460,14357,34103,410,71,339,348,49,299,208,22,186,0,0,0
16,290,District - South Tripura  (02),Total,25-29,81407,41694,39713,16760,13770,2990,63132,27648,35484,747,137,610,511,96,415,257,43,214,0,0,0
16,290,District - South Tripura  (02),Total,30-34,67247,35231,32016,6107,4865,1242,59260,30070,29190,1134,185,949,486,77,409,260,34,226,0,0,0
