state_code,district_code,area_name,region_type,age_group,total_persons,total_males,total_females,never_married_persons,never_married_males,never_married_females,currently_married_persons,currently_married_males,currently_married_females,widowed_persons,widowed_males,widowed_females,separated_persons,separated_males,separated_females,divorced_persons,divorced_males,divorced_females,unspecified_persons,unspecified_males,unspecified_females
15,282,District - Kolasib (02),Rural,40-44,1707,926,781,124,80,44,1422,770,652,62,20,42,38,23,15,61,33,28,0,0,0
15,282,District - Kolasib (02),Rural,45-49,1655,903,752,97,69,28,1370,775,595,101,18,83,37,20,17,50,21,29,0,0,0
15,282,District - Kolasib (02),Rural,50-54,1487,751,736,90,65,25,1183,616,567,127,23,104,24,15,9,63,32,31,0,0,0
15,282,District - Kolasib (02),Rural,55-59,1050,584,466,58,35,23,824,488,336,98,18,80,17,10,7,53,33,20,0,0,0
15,282,District - Kolasib (02),Rural,60-64,833,423,410,38,23,15,597,340,257,153,35,118,15,11,4,30,14,16,0,0,0
15,282,District - Kolasib (02),Rural,65-69,534,293,241,22,15,7,367,231,136,100,24,76,12,7,5,33,16,17,0,0,0
15,282,District - Kolasib (02),Rural,70-74,403,227,176,19,11,8,235,160,75,111,31,80,5,5,0,33,20,13,0,0,0
15,282,District - Kolasib (02),Rural,75-79,249,140,109,8,4,4,122,86,36,92,33,59,4,4,0,23,13,10,0,0,0
15,282,District - Kolasib (02),Rural,80+,276,143,133,20,13,7,98,71,27,129,43,86,7,5,2,22,11,11,0,0,0
15,282,District - Kolasib (02),Rural,Age not stated,31,18,13,18,12,6,8,5,3,3,0,3,2,1,1,0,0,0,0,0,0
15,282,District - Kolasib (02),Rural,Less than 18,15614,7985,7629,15452,7939,7513,153,41,112,3,0,3,5,4,1,1,1,0,0,0,0
15,282,District - Kolasib (02),Rural,Less than 21,17725,9036,8689,17047,8868,8179,643,159,484,6,0,6,16,4,12,13,5,8,0,0,0
15,282,District - Kolasib (02),Urban,All ages,46878,23821,23057,25100,13265,11835,18579,9617,8962,1678,316,1362,595,255,340,926,368,558,0,0,0
15,282,District - Kolasib (02),Urban,0-9,9681,4886,4795,9681,4886,4795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,282,District - Kolasib (02),Urban,10-14,4927,2474,2453,4866,2454,2412,56,18,38,2,1,1,1,1,0,2,0,2,0,0,0
15,282,District - Kolasib (02),Urban,15-19,4586,2284,2302,4263,2213,2050,302,62,240,7,4,3,11,3,8,3,2,1,0,0,0
15,282,District - Kolasib (02),Urban,20-24,4734,2388,2346,2971,1713,1258,1625,637,988,21,4,17,58,16,42,59,18,41,0,0,0
15,282,District - Kolasib (02),Urban,25-29,4510,2306,2204,1597,964,633,2676,1280,1396,29,6,23,103,28,75,105,28,77,0,0,0
15,282,District - Kolasib (02),Urban,30-34,3996,2073,1923,756,438,318,2945,1524,1421,70,16,54,89,43,46,136,52,84,0,0,0
15,282,District - Kolasib (02),Urban,35-39,3143,1626,1517,355,201,154,2507,1334,1173,82,12,70,72,30,42,127,49,78,0,0,0
15,282,District - Kolasib (02),Urban,40-44,2591,1337,1254,170,108,62,2117,1121,996,122,21,101,69,33,36,113,54,59,0,0,0
15,282,District - Kolasib (02),Urban,45-49,2341,1207,1134,122,79,43,1884,1034,850,164,23,141,49,20,29,122,51,71,0,0,0
15,282,District - Kolasib (02),Urban,50-54,1954,1011,943,112,85,27,1523,828,695,181,25,156,52,31,21,86,42,44,0,0,0
15,282,District - Kolasib (02),Urban,55-59,1408,705,703,83,53,30,1068,597,471,177,23,154,22,14,8,58,18,40,0,0,0
15,282,District - Kolasib (02),Urban,60-64,1059,540,519,49,30,19,745,456,289,213,29,184,14,7,7,38,18,20,0,0,0
15,282,District - Kolasib (02),Urban,65-69,644,323,321,29,16,13,444,275,169,134,21,113,15,5,10,22,6,16,0,0,0
15,282,District - Kolasib (02),Urban,70-74,538,275,263,10,5,5,333,212,121,161,40,121,17,9,8,17,9,8,0,0,0
15,282,District - Kolasib (02),Urban,75-79,344,183,161,5,3,2,189,121,68,130,44,86,5,4,1,15,11,4,0,0,0
15,282,District - Kolasib (02),Urban,80+,388,185,203,13,6,7,154,111,43,182,47,135,17,11,6,22,10,12,0,0,0
15,282,District - Kolasib (02),Urban,Age not stated,34,18,16,18,11,7,11,7,4,3,0,3,1,0,1,1,0,1,0,0,0
15,282,District - Kolasib (02),Urban,Less than 18,17402,8774,8628,17230,8729,8501,159,39,120,4,3,1,6,2,4,3,1,2,0,0,0
15,282,District - Kolasib (02),Urban,Less than 21,20220,10157,10063,19574,9986,9588,602,155,447,12,6,6,23,7,16,9,3,6,0,0,0
15,283,District - Aizawl (03),Total,All ages,400309,199270,201039,216015,112838,103177,156953,78838,78115,14633,2826,11807,4802,1929,2873,7906,2839,5067,0,0,0
15,283,District - Aizawl (03),Total,0-9,74544,37609,36935,74544,37609,36935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,283,District - Aizawl (03),Total,10-14,38075,19167,18908,37723,19056,18667,308,94,214,11,3,8,20,11,9,13,3,10,0,0,0
15,283,District - Aizawl (03),Total,15-19,41116,20608,20508,38791,20093,18698,2169,477,1692,22,3,19,82,22,60,52,13,39,0,0,0
15,283,District - Aizawl (03),Total,20-24,42733,21187,21546,29518,16454,13064,12120,4448,7672,153,25,128,471,122,349,471,138,333,0,0,0
15,283,District - Aizawl (03),Total,25-29,39424,19518,19906,16247,9190,7057,21090,9659,11431,345,63,282,788,274,514,954,332,622,0,0,0
15,283,District - Aizawl (03),Total,30-34,34857,17061,17796,8479,4700,3779,23766,11446,12320,542,101,441,849,351,498,1221,463,758,0,0,0
15,283,District - Aizawl (03),Total,35-39,28683,14225,14458,4066,2227,1839,22068,11129,10939,787,141,646,665,294,371,1097,434,663,0,0,0
15,283,District - Aizawl (03),Total,40-44,23151,11628,11523,2141,1160,981,18430,9693,8737,1020,162,858,525,239,286,1035,374,661,0,0,0
