state_code,district_code,area_name,region_type,age_group,total_persons,total_males,total_females,never_married_persons,never_married_males,never_married_females,currently_married_persons,currently_married_males,currently_married_females,widowed_persons,widowed_males,widowed_females,separated_persons,separated_males,separated_females,divorced_persons,divorced_males,divorced_females,unspecified_persons,unspecified_males,unspecified_females
24,469,District - Banas Kantha (02),Rural,20-24,246084,127566,118518,77516,57589,19927,166655,69176,97479,643,266,377,592,208,384,678,327,351,0,0,0
24,469,District - Banas Kantha (02),Rural,25-29,216020,112151,103869,18332,15735,2597,194871,95046,99825,1302,529,773,502,205,297,1013,636,377,0,0,0
24,469,District - Banas Kantha (02),Rural,30-34,195222,99203,96019,6198,5417,781,185215,92238,92977,2408,779,1629,476,168,308,925,601,324,0,0,0
24,469,District - Banas Kantha (02),Rural,35-39,168974,87256,81718,3189,2784,405,160692,82729,77963,3947,1058,2889,396,181,215,750,504,246,0,0,0
24,469,District - Banas Kantha (02),Rural,40-44,144867,74135,70732,1792,1551,241,136618,70633,65985,5637,1468,4169,264,121,143,556,362,194,0,0,0
24,469,District - Banas Kantha (02),Rural,45-49,118572,60179,58393,1070,895,175,109796,57313,52483,7190,1697,5493,196,89,107,320,185,135,0,0,0
24,469,District - Banas Kantha (02),Rural,50-54,95342,49168,46174,744,602,142,84396,46130,38266,9797,2223,7574,162,61,101,243,152,91,0,0,0
24,469,District - Banas Kantha (02),Rural,55-59,71483,34099,37384,442,346,96,61605,31630,29975,9215,2002,7213,95,44,51,126,77,49,0,0,0
24,469,District - Banas Kantha (02),Rural,60-64,64869,31965,32904,871,580,291,48854,28301,20553,14949,2999,11950,104,43,61,91,42,49,0,0,0
24,469,District - Banas Kantha (02),Rural,65-69,41808,18912,22896,686,416,270,28995,15923,13072,12008,2520,9488,68,33,35,51,20,31,0,0,0
24,469,District - Banas Kantha (02),Rural,70-74,32993,14895,18098,342,225,117,18011,11754,6257,14533,2872,11661,59,28,31,48,16,32,0,0,0
24,469,District - Banas Kantha (02),Rural,75-79,14169,5677,8492,147,101,46,7431,4232,3199,6560,1332,5228,17,4,13,14,8,6,0,0,0
24,469,District - Banas Kantha (02),Rural,80+,17805,7202,10603,496,285,211,6661,4488,2173,10600,2407,8193,28,12,16,20,10,10,0,0,0
24,469,District - Banas Kantha (02),Rural,Age not stated,2321,1209,1112,1239,733,506,962,444,518,111,27,84,2,1,1,7,4,3,0,0,0
24,469,District - Banas Kantha (02),Rural,Less than 18,1167003,613546,553457,1150086,608408,541678,16451,4972,11479,215,53,162,214,97,117,37,16,21,0,0,0
24,469,District - Banas Kantha (02),Rural,Less than 21,1340722,703988,636734,1257635,678311,579324,81821,25230,56591,479,149,330,568,207,361,219,91,128,0,0,0
24,469,District - Banas Kantha (02),Urban,All ages,414915,216638,198277,194249,112135,82114,202624,100585,102039,16031,3053,12978,841,321,520,1170,544,626,0,0,0
24,469,District - Banas Kantha (02),Urban,0-9,80614,43691,36923,80614,43691,36923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,469,District - Banas Kantha (02),Urban,10-14,45377,25021,20356,44761,24811,19950,570,194,376,23,4,19,20,11,9,3,1,2,0,0,0
24,469,District - Banas Kantha (02),Urban,15-19,43749,24045,19704,39389,23071,16318,4275,942,3333,31,9,22,30,13,17,24,10,14,0,0,0
24,469,District - Banas Kantha (02),Urban,20-24,41443,21285,20158,20359,13731,6628,20745,7462,13283,113,29,84,104,23,81,122,40,82,0,0,0
24,469,District - Banas Kantha (02),Urban,25-29,36352,18428,17924,5330,4064,1266,30397,14114,16283,231,77,154,141,51,90,253,122,131,0,0,0
24,469,District - Banas Kantha (02),Urban,30-34,33219,16754,16465,1541,1195,346,30925,15286,15639,406,112,294,129,48,81,218,113,105,0,0,0
24,469,District - Banas Kantha (02),Urban,35-39,30080,15357,14723,710,562,148,28374,14505,13869,689,152,537,111,39,72,196,99,97,0,0,0
24,469,District - Banas Kantha (02),Urban,40-44,25874,13142,12732,396,299,97,24233,12573,11660,1021,167,854,87,34,53,137,69,68,0,0,0
24,469,District - Banas Kantha (02),Urban,45-49,21604,11046,10558,221,165,56,19966,10585,9381,1268,222,1046,63,33,30,86,41,45,0,0,0
