YEAR,AC_NAME,ST_NAME,AC_NO,rank,AC_TYPE,NAME,SEX,AGE,CATEGORY,PARTY,VOTES,polled_votes,vote_percent
2012,VASCO DA GAMA,Goa,25,10,GEN,PRASHANT MAHADEV,M,42,GEN,IND,77,21751,0.35
2012,VASCO DA GAMA,Goa,25,11,GEN,JAGDISH YADU DURBHATKAR,M,42,GEN,SHS,64,21751,0.29
2012,DABOLIM,Goa,26,1,GEN,MAUVIN HELIODORO,M,52,GEN,INC,7468,15274,48.89
2012,DABOLIM,Goa,26,2,GEN,PREMANAND NANOSKAR,M,35,GEN,MAG,6524,15274,42.71
2012,DABOLIM,Goa,26,3,GEN,PRATAP MARDOLKAR,M,52,GEN,AITC,849,15274,5.56
2012,DABOLIM,Goa,26,4,GEN,SIMON D'SOUZA,M,72,GEN,IND,433,15274,2.83
2012,CORTALIM,Goa,27,1,GEN,MATANHY SALDANHA,M,63,GEN,BJP,7427,20422,36.37
2012,CORTALIM,Goa,27,2,GEN,NELLY RODRIGUES,F,52,GEN,GVP,5158,20422,25.26
2012,CORTALIM,Goa,27,3,GEN,RAMAKANT BORKAR,M,48,GEN,UGDP,3716,20422,18.2
2012,CORTALIM,Goa,27,4,GEN,CAITAN XAVIER,M,48,ST,INC,3393,20422,16.61
2012,CORTALIM,Goa,27,5,GEN,TOLENTINO D'SOUZA,M,47,GEN,AITC,728,20422,3.56
2012,NUVEM,Goa,28,1,GEN,FRANCISCO XAVIER,M,47,GEN,GVP,12288,21597,56.9
2012,NUVEM,Goa,28,2,GEN,ALEIXO SEQUEIRA,M,55,GEN,INC,8092,21597,37.47
2012,NUVEM,Goa,28,3,GEN,ABDUL AZIZ HASSANSHA,M,61,GEN,IND,482,21597,2.23
2012,NUVEM,Goa,28,4,GEN,MARCOS MENINO D'SOUZA,M,45,GEN,IND,279,21597,1.29
2012,NUVEM,Goa,28,5,GEN,PRABHAKAR RUPO GAUDE,M,54,GEN,MAG,250,21597,1.16
2012,NUVEM,Goa,28,6,GEN,PETER FRANCISCO,M,65,GEN,IND,206,21597,0.95
2012,CURTORIM,Goa,29,1,GEN,ALEIXO REGINALDO,M,43,GEN,INC,11221,19647,57.11
2012,CURTORIM,Goa,29,2,GEN,DOMNIC GAONKAR,M,45,GEN,IND,7152,19647,36.4
2012,CURTORIM,Goa,29,3,GEN,RAJU KRISHNAMURTHY IYER,M,40,GEN,IND,603,19647,3.07
2012,CURTORIM,Goa,29,4,GEN,CONCEICAO SANTANO DIAS,M,45,GEN,UGDP,515,19647,2.62
2012,CURTORIM,Goa,29,5,GEN,WILLIAM D'CRUZ,M,36,GEN,JD(U),156,19647,0.79
2012,FATORDA,Goa,30,1,GEN,VIJAI SARDESAI,M,41,GEN,IND,10375,21441,48.39
2012,FATORDA,Goa,30,2,GEN,DAMODAR (DAMU) G. NAIK,M,40,GEN,BJP,8436,21441,39.35
2012,FATORDA,Goa,30,3,GEN,ARTHUR D'SILVA,M,48,GEN,IND,1126,21441,5.25
2012,FATORDA,Goa,30,4,GEN,PIEDADE NORONHA E SILVA,F,45,ST,AITC,695,21441,3.24
2012,FATORDA,Goa,30,5,GEN,M. K. SHAIKH,M,65,GEN,INC,660,21441,3.08
2012,FATORDA,Goa,30,6,GEN,ASHOK TUKARAM,M,52,GEN,SP,57,21441,0.27
2012,FATORDA,Goa,30,7,GEN,DIAS JAWAHAR,M,56,GEN,IND,47,21441,0.22
2012,FATORDA,Goa,30,8,GEN,ANWAR SAYED,M,44,GEN,AIMF,45,21441,0.21
2012,MARGAO,Goa,31,1,GEN,DIGAMBAR KAMAT,M,57,GEN,INC,12041,22149,54.36
2012,MARGAO,Goa,31,2,GEN,MAHATME RUPESH,M,39,GEN,BJP,7589,22149,34.26
2012,MARGAO,Goa,31,3,GEN,COUTINHO SAVIO HUGO,M,42,GEN,AITC,1873,22149,8.46
2012,MARGAO,Goa,31,4,GEN,IVO ALMEIDA COUTINHO,M,61,GEN,IND,396,22149,1.79
2012,MARGAO,Goa,31,5,GEN,CEDRIC ISIDORIO D'COSTA,M,39,GEN,IND,250,22149,1.13
2012,BENAULIM,Goa,32,1,GEN,CAETANO R. SILVA,M,52,GEN,GVP,9695,21097,45.95
2012,BENAULIM,Goa,32,2,GEN,VALANKA ALEMAO,F,32,GEN,INC,7694,21097,36.47
2012,BENAULIM,Goa,32,3,GEN,HUMBERTO GOMES,M,53,GEN,IND,1775,21097,8.41
2012,BENAULIM,Goa,32,4,GEN,JOHN FERNANDES,M,36,GEN,AITC,1277,21097,6.05
2012,BENAULIM,Goa,32,5,GEN,ASHLEY FRANCIS DIAS,M,35,GEN,IND,289,21097,1.37
2012,BENAULIM,Goa,32,6,GEN,P. XAVIER GEORGE,M,69,GEN,IND,245,21097,1.16
2012,BENAULIM,Goa,32,7,GEN,SUBHASH SHIVNATH,M,55,GEN,IND,122,21097,0.58
2012,NAVELIM,Goa,33,1,GEN,AVERTANO FURTADO,M,46,GEN,IND,10231,18780,54.48
2012,NAVELIM,Goa,33,2,GEN,CHURCHILL ALEMAO,M,62,GEN,INC,8086,18780,43.06
2012,NAVELIM,Goa,33,3,GEN,ILIYAS SHAIKH,M,32,GEN,IND,261,18780,1.39
2012,NAVELIM,Goa,33,4,GEN,JOSE PAUL COUTINHO,M,57,GEN,JD(U),202,18780,1.08
2012,CUNCOLIM,Goa,34,1,GEN,SUBHASH ALIAS RAJAN,M,59,GEN,BJP,7738,20740,37.31
2012,CUNCOLIM,Goa,34,2,GEN,ALEMAO JOAQUIM,M,55,GEN,INC,6425,20740,30.98
2012,CUNCOLIM,Goa,34,3,GEN,JOHN INACIO MONTEIRO,M,35,GEN,IND,4830,20740,23.29
2012,CUNCOLIM,Goa,34,4,GEN,MILAGRES GONSALVES,M,50,GEN,IND,603,20740,2.91
2012,CUNCOLIM,Goa,34,5,GEN,JOSE ALIAS BRANY,M,54,GEN,UGDP,543,20740,2.62
2012,CUNCOLIM,Goa,34,6,GEN,MARIO MORAIS,M,49,GEN,AITC,325,20740,1.57
2012,CUNCOLIM,Goa,34,7,GEN,RONY RODRIGUES,M,37,GEN,IND,191,20740,0.92
2012,CUNCOLIM,Goa,34,8,GEN,DERICK DIAS,M,44,GEN,JD(U),85,20740,0.41
2012,VELIM,Goa,35,1,GEN,BENJAMIN SILVA,M,46,GEN,IND,13164,22128,59.49
2012,VELIM,Goa,35,2,GEN,FILIPE NERY RODRIGUES,M,49,GEN,INC,8238,22128,37.23
2012,VELIM,Goa,35,3,GEN,CLIFFTON DESOUZA,M,31,GEN,IND,386,22128,1.74
2012,VELIM,Goa,35,4,GEN,MICHAEL BENY DA COSTA,M,44,GEN,AITC,340,22128,1.54
2012,QUEPEM,Goa,36,1,GEN,CHANDRAKANT KAVALEKAR,M,40,GEN,INC,10994,24861,44.22
2012,QUEPEM,Goa,36,2,GEN,PRAKASH SHANKAR VELIP,M,59,GEN,IND,4621,24861,18.59
2012,QUEPEM,Goa,36,3,GEN,PRAKASH ARJUN VELIP,M,35,ST,MAG,4536,24861,18.25
2012,QUEPEM,Goa,36,4,GEN,COLACO MANUEL,M,57,GEN,UGDP,4356,24861,17.52
2012,QUEPEM,Goa,36,5,GEN,JOSEPH GONSALVES,M,47,GEN,GVP,354,24861,1.42
2012,CURCHOREM,Goa,37,1,GEN,NILESH CABRAL,M,39,GEN,BJP,14299,19806,72.2
2012,CURCHOREM,Goa,37,2,GEN,SHYAM GOPINATH,M,45,GEN,INC,5507,19806,27.8
2012,SANVORDEM,Goa,38,1,GEN,GANESH CHANDRU,M,53,ST,BJP,10585,23344,45.34
2012,SANVORDEM,Goa,38,2,GEN,ARJUN ANIL SALGAOCAR,M,36,GEN,IND,8294,23344,35.53
2012,SANVORDEM,Goa,38,3,GEN,RAMNATH ALIAS DEEPAK,M,40,GEN,IND,2828,23344,12.11
2012,SANVORDEM,Goa,38,4,GEN,GOVIND SAWANT,M,56,GEN,INC,1328,23344,5.69
2012,SANVORDEM,Goa,38,5,GEN,PRASHANT BUDHO,M,34,ST,CPM,309,23344,1.32
2012,SANGUEM,Goa,39,1,GEN,SUBHASH U. PHAL DESSAI,M,46,GEN,BJP,7454,21501,34.67
2012,SANGUEM,Goa,39,2,GEN,ALEMAO YURI,M,28,GEN,NCP,6971,21501,32.42
2012,SANGUEM,Goa,39,3,GEN,PRASAD SHASHIKANT,M,35,GEN,IND,5737,21501,26.68
2012,SANGUEM,Goa,39,4,GEN,D'COSTA MINGUELINO,M,69,GEN,GVP,880,21501,4.09
2012,SANGUEM,Goa,39,5,GEN,EDDIE DE SOUZA TAVARES,M,51,GEN,IND,227,21501,1.06
2012,SANGUEM,Goa,39,6,GEN,ARUN KRISHNA RAIKAR,M,56,GEN,AITC,134,21501,0.62
2012,SANGUEM,Goa,39,7,GEN,SUDESH N. GAONKAR,M,35,ST,SP,98,21501,0.46
2012,CANACONA,Goa,40,1,GEN,RAMESH BOMBO TAWADKAR,M,44,ST,BJP,14328,26589,53.89
2012,CANACONA,Goa,40,2,GEN,ISIDORE ALEIXINHO,M,60,GEN,INC,11624,26589,43.72
2012,CANACONA,Goa,40,3,GEN,SAPNESH DESAI,M,35,GEN,AITC,637,26589,2.4
