YEAR,AC_NAME,ST_NAME,AC_NO,#,AC_TYPE,NAME,SEX,AGE,CATEGORY,PARTY,VOTES,polled_votes,vote_percent
2002,NUR MAHAL,Punjab,36,2,GEN,GURDIP SINGH,M,,,SAD,26331.0,86464.0,30.45
2002,NUR MAHAL,Punjab,36,3,GEN,MOHINDER PAL SINGH,M,,,BSP,11757.0,86464.0,13.6
2002,NUR MAHAL,Punjab,36,4,GEN,PARAMJIT SINGH,M,,,SAD(M),3428.0,86464.0,3.96
2002,NUR MAHAL,Punjab,36,5,GEN,KASHMIR SINGH,M,,,CPM,2693.0,86464.0,3.11
2002,NUR MAHAL,Punjab,36,6,GEN,HARJINDER SINGH,M,,,IND,2315.0,86464.0,2.68
2002,NUR MAHAL,Punjab,36,7,GEN,AJIT SINGH,M,,,IND,2264.0,86464.0,2.62
2002,NUR MAHAL,Punjab,36,8,GEN,BAHADUR SINGH,M,,,PBLP,1320.0,86464.0,1.53
2002,NUR MAHAL,Punjab,36,9,GEN,KULJIT SINGH,M,,,SP,466.0,86464.0,0.54
2002,NUR MAHAL,Punjab,36,10,GEN,KULWANT SINGH,M,,,BSP(A),280.0,86464.0,0.32
2002,BANGA,Punjab,37,1,SC,TARLOCHAN SINGH,M,,,INC,27574.0,79243.0,34.8
2002,BANGA,Punjab,37,2,SC,MOHAN LAL,M,,,BSP,23919.0,79243.0,30.18
2002,BANGA,Punjab,37,3,SC,SATNAM SINGH KAINTH,M,,,DBSM,23664.0,79243.0,29.86
2002,BANGA,Punjab,37,4,SC,AVTAR CHAND,M,,,CPM,1336.0,79243.0,1.69
2002,BANGA,Punjab,37,5,SC,BALDEV SINGH BIKA,M,,,IND,1268.0,79243.0,1.6
2002,BANGA,Punjab,37,6,SC,BALDEV SINGH GHAI,M,,,PBLP,1119.0,79243.0,1.41
2002,BANGA,Punjab,37,7,SC,GULSHAN RAI,M,,,IND,363.0,79243.0,0.46
2002,NAWAN SHAHR,Punjab,38,1,GEN,PARKASH SINGH,M,,,INC,32667.0,101157.0,32.29
2002,NAWAN SHAHR,Punjab,38,2,GEN,RAM KISHAN,M,,,BSP,27321.0,101157.0,27.01
2002,NAWAN SHAHR,Punjab,38,3,GEN,HARDEV SINGH KAHMA,M,,,IND,20252.0,101157.0,20.02
2002,NAWAN SHAHR,Punjab,38,4,GEN,RESHAM SINGH,M,,,SAD,17129.0,101157.0,16.93
2002,NAWAN SHAHR,Punjab,38,5,GEN,DALJIT SINGH,M,,,IND,1493.0,101157.0,1.48
2002,NAWAN SHAHR,Punjab,38,6,GEN,NASIB CHAND,M,,,IND,827.0,101157.0,0.82
2002,NAWAN SHAHR,Punjab,38,7,GEN,SOHAN SINGH,M,,,LBP,796.0,101157.0,0.79
2002,NAWAN SHAHR,Punjab,38,8,GEN,HARDEV SINGH,M,,,IND,385.0,101157.0,0.38
2002,NAWAN SHAHR,Punjab,38,9,GEN,TARSEM SINGH,M,,,IND,287.0,101157.0,0.28
2002,PHILLAUR,Punjab,39,1,SC,SANTOKH SINGH CHOUDHARY,M,,,INC,33570.0,86784.0,38.68
2002,PHILLAUR,Punjab,39,2,SC,SARWAN SINGH,M,,,SAD,28915.0,86784.0,33.32
2002,PHILLAUR,Punjab,39,3,SC,DEV RAJ SANDHU,M,,,BSP,21026.0,86784.0,24.23
2002,PHILLAUR,Punjab,39,4,SC,AMIR CHAND,M,,,SAD(M),1202.0,86784.0,1.39
2002,PHILLAUR,Punjab,39,5,SC,DR. MAJOR SINGH,M,,,IND,710.0,86784.0,0.82
2002,PHILLAUR,Punjab,39,6,SC,NANAK DASS,M,,,LJNSP,701.0,86784.0,0.81
2002,PHILLAUR,Punjab,39,7,SC,VIJAY KUMAR,M,,,SHS,439.0,86784.0,0.51
2002,PHILLAUR,Punjab,39,8,SC,DARSHAN KATARIA,M,,,IND,221.0,86784.0,0.25
2002,BHOLATH,Punjab,40,1,GEN,JAGIR KAUR,F,,,SAD,41937.0,75717.0,55.39
2002,BHOLATH,Punjab,40,2,GEN,SUKHPAL SINGH,M,,,INC,30559.0,75717.0,40.36
2002,BHOLATH,Punjab,40,3,GEN,KULDEEP SINGH,M,,,BSP,986.0,75717.0,1.3
2002,BHOLATH,Punjab,40,4,GEN,RAVEL SINGH,M,,,IND,718.0,75717.0,0.95
2002,BHOLATH,Punjab,40,5,GEN,BACHAN SINGH,M,,,LBP,644.0,75717.0,0.85
2002,BHOLATH,Punjab,40,6,GEN,AMAR NATH,M,,,DBSP,403.0,75717.0,0.53
2002,BHOLATH,Punjab,40,7,GEN,GURWINDER SINGH,M,,,IND,279.0,75717.0,0.37
2002,BHOLATH,Punjab,40,8,GEN,DILBAGH RAI,M,,,BSP(A),191.0,75717.0,0.25
2002,KAPURTHALA,Punjab,41,1,GEN,RANA GURJEET SINGH,M,,,INC,33715.0,71766.0,46.98
2002,KAPURTHALA,Punjab,41,2,GEN,RAGHBIR SINGH,M,,,SAD,23590.0,71766.0,32.87
2002,KAPURTHALA,Punjab,41,3,GEN,MALWINDER SINGH CHAHAL,M,,,IND,3999.0,71766.0,5.57
2002,KAPURTHALA,Punjab,41,4,GEN,JAGIR SINGH,M,,,SAD(M),3574.0,71766.0,4.98
2002,KAPURTHALA,Punjab,41,5,GEN,JIA LAL NAHAR,M,,,BSP(A),3107.0,71766.0,4.33
2002,KAPURTHALA,Punjab,41,6,GEN,DR. JAGPAL KAUR SANGHA,F,,,IND,1471.0,71766.0,2.05
2002,KAPURTHALA,Punjab,41,7,GEN,OM PARKASH SIDHI,M,,,BSP,756.0,71766.0,1.05
2002,KAPURTHALA,Punjab,41,8,GEN,SATISH KUMAR,M,,,IND,446.0,71766.0,0.62
2002,KAPURTHALA,Punjab,41,9,GEN,AJAY DEEP,M,,,SAP,439.0,71766.0,0.61
2002,KAPURTHALA,Punjab,41,10,GEN,HIND PAL SHARMA,M,,,LBP,295.0,71766.0,0.41
2002,KAPURTHALA,Punjab,41,11,GEN,CHAUDHARY GURMEET SINGH,M,,,DBSP,196.0,71766.0,0.27
2002,KAPURTHALA,Punjab,41,12,GEN,DES BANDHU SHARMA,M,,,IND,178.0,71766.0,0.25
2002,SULTANPUR,Punjab,42,1,GEN,UPINDERJIT KAUR,F,,,SAD,40485.0,81757.0,49.52
2002,SULTANPUR,Punjab,42,2,GEN,RAJANBIR SINGH,M,,,INC,34971.0,81757.0,42.77
2002,SULTANPUR,Punjab,42,3,GEN,SHIV KANWAR SANDHU,M,,,SAD(M),2606.0,81757.0,3.19
2002,SULTANPUR,Punjab,42,4,GEN,GURDEV SINGH,M,,,IND,1494.0,81757.0,1.83
2002,SULTANPUR,Punjab,42,5,GEN,BALWANT SINGH SULTANPURI,M,,,BSP(A),1261.0,81757.0,1.54
2002,SULTANPUR,Punjab,42,6,GEN,TARSEM SINGH DOLLA,M,,,BSP,940.0,81757.0,1.15
2002,PHAGWARA,Punjab,43,1,SC,JOGINDER SINGH,M,,,INC,31601.0,86341.0,36.6
2002,PHAGWARA,Punjab,43,2,SC,SWARNA RAM,M,,,BJP,30415.0,86341.0,35.23
2002,PHAGWARA,Punjab,43,3,SC,HARBHAJAN SINGH,M,,,BSP,20221.0,86341.0,23.42
2002,PHAGWARA,Punjab,43,4,SC,HARINDER KUMAR,M,,,SHS,1097.0,86341.0,1.27
2002,PHAGWARA,Punjab,43,5,SC,HANS RAJ,M,,,IND,762.0,86341.0,0.88
2002,PHAGWARA,Punjab,43,6,SC,BALDEV RAJ,M,,,SAD(M),660.0,86341.0,0.76
2002,PHAGWARA,Punjab,43,7,SC,SUCHA SINGH,M,,,LBP,644.0,86341.0,0.75
2002,PHAGWARA,Punjab,43,8,SC,JAGDISH,M,,,LJNSP,543.0,86341.0,0.63
2002,PHAGWARA,Punjab,43,9,SC,SANJEEV KUMAR,M,,,BSP(A),259.0,86341.0,0.3
2002,PHAGWARA,Punjab,43,10,SC,SATWINDER SINGH,M,,,PBLP,139.0,86341.0,0.16
2002,BALACHAUR,Punjab,44,1,GEN,NAND LAL,M,,,SAD,33629.0,80445.0,41.8
2002,BALACHAUR,Punjab,44,2,GEN,RAM KISHAN KATARIA,M,,,INC,23286.0,80445.0,28.95
2002,BALACHAUR,Punjab,44,3,GEN,HARGOPAL SINGH,M,,,BSP,14366.0,80445.0,17.86
2002,BALACHAUR,Punjab,44,4,GEN,SANSAR SINGH,M,,,IND,6819.0,80445.0,8.48
2002,BALACHAUR,Punjab,44,5,GEN,CHARAN SINGH RANA,M,,,IND,915.0,80445.0,1.14
2002,BALACHAUR,Punjab,44,6,GEN,DAULAT SINGH,M,,,SAD(M),848.0,80445.0,1.05
2002,BALACHAUR,Punjab,44,7,GEN,AMAR CHAND,M,,,IND,582.0,80445.0,0.72
2002,GARHSHANKAR,Punjab,45,1,GEN,AVINASH RAI KHANNA,M,,,BJP,24638.0,73936.0,33.32
2002,GARHSHANKAR,Punjab,45,2,GEN,SHINGARA RAM SAHUNGRA,M,,,BSP,18463.0,73936.0,24.97
2002,GARHSHANKAR,Punjab,45,3,GEN,DARSHAN SINGH,M,,,CPM,10895.0,73936.0,14.74
2002,GARHSHANKAR,Punjab,45,4,GEN,BHAGAT RAM,M,,,IND,9867.0,73936.0,13.35
2002,GARHSHANKAR,Punjab,45,5,GEN,MANJIT SINGH,M,,,CPI,6582.0,73936.0,8.9
2002,GARHSHANKAR,Punjab,45,6,GEN,NARINDER PAL SINGH,M,,,SAD(M),2355.0,73936.0,3.19
2002,GARHSHANKAR,Punjab,45,7,GEN,ONKAR SINGH,M,,,PBLP,579.0,73936.0,0.78
2002,GARHSHANKAR,Punjab,45,8,GEN,AMRITPAL SINGH,M,,,IND,557.0,73936.0,0.75
2002,MAHILPUR,Punjab,46,1,SC,SOHAN SINGH THANDAL,M,,,SAD,27724.0,64931.0,42.7
2002,MAHILPUR,Punjab,46,2,SC,AVTAR SINGH KARIMPURI,M,,,BSP,18444.0,64931.0,28.41
2002,MAHILPUR,Punjab,46,3,SC,RAM RATTAN,M,,,INC,14826.0,64931.0,22.83
2002,MAHILPUR,Punjab,46,4,SC,AJAIB SINGH,M,,,SAD(M),1611.0,64931.0,2.48
2002,MAHILPUR,Punjab,46,5,SC,JARNAIL SINGH KHALSA,M,,,LBP,978.0,64931.0,1.51
2002,MAHILPUR,Punjab,46,6,SC,HARMESH LAL,M,,,IND,493.0,64931.0,0.76
2002,MAHILPUR,Punjab,46,7,SC,RAJ KAUR,F,,,IND,449.0,64931.0,0.69
2002,MAHILPUR,Punjab,46,8,SC,JARNAIL SINGH MAHI,M,,,PRBP,406.0,64931.0,0.63
2002,HOSHIARPUR,Punjab,47,1,GEN,TIKSHAN SUD,M,,,BJP,24141.0,74219.0,32.53
2002,HOSHIARPUR,Punjab,47,2,GEN,NARESH THAKUR,M,,,INC,23833.0,74219.0,32.11
2002,HOSHIARPUR,Punjab,47,3,GEN,SUNDER SHAM ARORA,M,,,IND,11598.0,74219.0,15.63
2002,HOSHIARPUR,Punjab,47,4,GEN,JASWINDER SINGH,M,,,BSP,5498.0,74219.0,7.41
2002,HOSHIARPUR,Punjab,47,5,GEN,VARINDER SINGH,M,,,SAD(M),2963.0,74219.0,3.99
2002,HOSHIARPUR,Punjab,47,6,GEN,SUNIL DUTT WALIA,M,,,JD(S),2053.0,74219.0,2.77
2002,HOSHIARPUR,Punjab,47,7,GEN,DARSHAN SINGH SIDHU,M,,,LBP,890.0,74219.0,1.2
2002,HOSHIARPUR,Punjab,47,8,GEN,NARINDER SINGH SAINI,M,,,LJNSP,884.0,74219.0,1.19
2002,HOSHIARPUR,Punjab,47,9,GEN,SADHU SINGH,M,,,IND,658.0,74219.0,0.89
2002,HOSHIARPUR,Punjab,47,10,GEN,VIKRAM KUMAR (VIKA),M,,,IND,646.0,74219.0,0.87
2002,HOSHIARPUR,Punjab,47,11,GEN,KRISHAN KANT,M,,,IND,512.0,74219.0,0.69
2002,HOSHIARPUR,Punjab,47,12,GEN,VINOD PARMAR,M,,,NCP,357.0,74219.0,0.48
2002,HOSHIARPUR,Punjab,47,13,GEN,GAIN SINGH SANDHU,M,,,PRBP,186.0,74219.0,0.25
2002,SHAM CHAURASI,Punjab,48,1,SC,RAM LUBHAYA,M,,,INC,24446.0,78261.0,31.24
2002,SHAM CHAURASI,Punjab,48,2,SC,MOHINDER KAUR JOSH,F,,,IND,22965.0,78261.0,29.34
2002,SHAM CHAURASI,Punjab,48,3,SC,SATISH KUMAR,M,,,BSP,11526.0,78261.0,14.73
2002,SHAM CHAURASI,Punjab,48,4,SC,ONKAR SINGH JHAMAT,M,,,DBSM,10372.0,78261.0,13.25
2002,SHAM CHAURASI,Punjab,48,5,SC,SURJIT SINGH,M,,,SAD(M),5370.0,78261.0,6.86
2002,SHAM CHAURASI,Punjab,48,6,SC,MOHAN LAL PEHALWAN,M,,,IND,1769.0,78261.0,2.26
2002,SHAM CHAURASI,Punjab,48,7,SC,OM PARKASH JAKHU,M,,,LJNSP,792.0,78261.0,1.01
2002,SHAM CHAURASI,Punjab,48,8,SC,RAVI DUTT,M,,,LBP,727.0,78261.0,0.93
2002,SHAM CHAURASI,Punjab,48,9,SC,HARJINDER PAL SINGH,M,,,NCP,294.0,78261.0,0.38
2002,TANDA,Punjab,49,1,GEN,BALBIR SINGH,M,,,SAD,37354.0,79899.0,46.75
2002,TANDA,Punjab,49,2,GEN,SANGAT SINGH,M,,,INC,34828.0,79899.0,43.59
2002,TANDA,Punjab,49,3,GEN,PARKASH SINGH,M,,,BSP,3020.0,79899.0,3.78
2002,TANDA,Punjab,49,4,GEN,JASJIT SINGH THIARA,M,,,SAD(M),2363.0,79899.0,2.96
2002,TANDA,Punjab,49,5,GEN,RAN SINGH,M,,,LBP,1996.0,79899.0,2.5
2002,TANDA,Punjab,49,6,GEN,RAJNI KANT,M,,,SHS,338.0,79899.0,0.42
2002,GARHDIWALA,Punjab,50,1,SC,DES RAJ,M,,,SAD,30761.0,70498.0,43.63
2002,GARHDIWALA,Punjab,50,2,SC,PAWAN KUMAR ADIA,M,,,INC,22860.0,70498.0,32.43
2002,GARHDIWALA,Punjab,50,3,SC,SOHAN SINGH,M,,,IND,8248.0,70498.0,11.7
2002,GARHDIWALA,Punjab,50,4,SC,NIRMLA DEVI,F,,,BSP,7035.0,70498.0,9.98
2002,GARHDIWALA,Punjab,50,5,SC,RAM PAL,M,,,NCP,1086.0,70498.0,1.54
2002,GARHDIWALA,Punjab,50,6,SC,SUKHDEV KAUR,F,,,IND,508.0,70498.0,0.72
2002,DASUYA,Punjab,51,1,GEN,RAMESH CHANDER,M,,,INC,38718.0,77846.0,49.74
2002,DASUYA,Punjab,51,2,GEN,MAHANT RAM PARKASH,M,,,BJP,26635.0,77846.0,34.21
2002,DASUYA,Punjab,51,3,GEN,MOHAN LAL,M,,,BSP,10709.0,77846.0,13.76
2002,DASUYA,Punjab,51,4,GEN,SEEMA DEVI,F,,,IND,675.0,77846.0,0.87
2002,DASUYA,Punjab,51,5,GEN,SARABJIT,M,,,SHS,665.0,77846.0,0.85
2002,DASUYA,Punjab,51,6,GEN,RAJA RAM,M,,,SAP,444.0,77846.0,0.57
2002,MUKERIAN,Punjab,52,1,GEN,DR. KEWAL KRISHAN,M,,,INC,43579.0,94401.0,46.16
2002,MUKERIAN,Punjab,52,2,GEN,ARUNESH SHAKAR,M,,,BJP,34516.0,94401.0,36.56
2002,MUKERIAN,Punjab,52,3,GEN,NAROTAM SAHBA,M,,,SAD(M),7003.0,94401.0,7.42
2002,MUKERIAN,Punjab,52,4,GEN,SOHAN SINGH PANTHEY,M,,,BSP,6890.0,94401.0,7.3
2002,MUKERIAN,Punjab,52,5,GEN,TH. DIAL SINGH,M,,,SJP(R),898.0,94401.0,0.95
2002,MUKERIAN,Punjab,52,6,GEN,CH. SHIVCHARAN SINGH,M,,,IND,827.0,94401.0,0.88
2002,MUKERIAN,Punjab,52,7,GEN,GURMIT SINGH VIRK,M,,,SHS,402.0,94401.0,0.43
2002,MUKERIAN,Punjab,52,8,GEN,SIBU BHARTI,M,,,IND,286.0,94401.0,0.3
2002,JAGRAON,Punjab,53,1,GEN,BHAG SINGH MALLAH,M,,,SAD,32152.0,92018.0,34.94
2002,JAGRAON,Punjab,53,2,GEN,DARSHAN SINGH BRAR,M,,,IND,30595.0,92018.0,33.25
2002,JAGRAON,Punjab,53,3,GEN,JAGJIT SINGH LOPON,M,,,LBP,21014.0,92018.0,22.84
2002,JAGRAON,Punjab,53,4,GEN,PARAMJIT SINGH SIBIA,M,,,INC,6315.0,92018.0,6.86
2002,JAGRAON,Punjab,53,5,GEN,PIARA SINGH,M,,,BSP,1101.0,92018.0,1.2
2002,JAGRAON,Punjab,53,6,GEN,DARSHAN SINGH,M,,,LJNSP,841.0,92018.0,0.91
2002,RAIKOT,Punjab,54,1,GEN,RANJIT SINGH TALWANDI,M,,,SAD,44388.0,90323.0,49.14
2002,RAIKOT,Punjab,54,2,GEN,HARMOHINDER SINGH PARDHAN,M,,,INC,37989.0,90323.0,42.06
2002,RAIKOT,Punjab,54,3,GEN,AVTAR SINGH MULLANPURI,M,,,LBP,3087.0,90323.0,3.42
2002,RAIKOT,Punjab,54,4,GEN,BALVINDER SINGH BAINS,M,,,SAD(M),2483.0,90323.0,2.75
2002,RAIKOT,Punjab,54,5,GEN,JAGJIT SINGH,M,,,BSP,1226.0,90323.0,1.36
2002,RAIKOT,Punjab,54,6,GEN,JAGJIT SINGH,M,,,IND,1150.0,90323.0,1.27
2002,DAKHA,Punjab,55,1,SC,MALKIAT SINGH DAKHA,M,,,INC,51570.0,116551.0,44.25
2002,DAKHA,Punjab,55,2,SC,DARSHAN SINGH SHIVALIK,M,,,SAD,42844.0,116551.0,36.76
2002,DAKHA,Punjab,55,3,SC,MANDEEP KAUR,F,,,BSP,10142.0,116551.0,8.7
2002,DAKHA,Punjab,55,4,SC,BIKRAMJIT SINGH,M,,,SAD(M),7796.0,116551.0,6.69
2002,DAKHA,Punjab,55,5,SC,SOHAN SINGH,M,,,CPM,1829.0,116551.0,1.57
2002,DAKHA,Punjab,55,6,SC,TEJA SINGH SIBIAN,M,,,IND,906.0,116551.0,0.78
2002,DAKHA,Punjab,55,7,SC,HARBANS KAUR,F,,,LJNSP,823.0,116551.0,0.71
2002,DAKHA,Punjab,55,8,SC,DARSHAN SINGH KUTTWEVAL,M,,,NCP,641.0,116551.0,0.55
2002,QILA RAIPUR,Punjab,56,1,GEN,JAGDISH SINGH GURCHA,M,,,SAD,36849.0,87225.0,42.25
2002,QILA RAIPUR,Punjab,56,2,GEN,GURDIAL KAUR KHANGURA,F,,,INC,30270.0,87225.0,34.7
2002,QILA RAIPUR,Punjab,56,3,GEN,MAHESH INDER SINGH GREWAL,M,,,SAD(M),8385.0,87225.0,9.61
2002,QILA RAIPUR,Punjab,56,4,GEN,JARNAIL SINGH,M,,,BSP,7163.0,87225.0,8.21
2002,QILA RAIPUR,Punjab,56,5,GEN,TARSEM LAL JODHAN,M,,,IND,3574.0,87225.0,4.1
2002,QILA RAIPUR,Punjab,56,6,GEN,KULDIP SINGH,M,,,IND,455.0,87225.0,0.52
2002,QILA RAIPUR,Punjab,56,7,GEN,JASVIR SINGH,M,,,IND,372.0,87225.0,0.43
2002,QILA RAIPUR,Punjab,56,8,GEN,GURDIAL SINGH,M,,,IND,157.0,87225.0,0.18
2002,LUDHIANA NORTH,Punjab,57,1,GEN,RAKESH PANDEY,M,,,INC,39167.0,64135.0,61.07
2002,LUDHIANA NORTH,Punjab,57,2,GEN,PRAN NATH BHATIA,M,,,BJP,16295.0,64135.0,25.41
2002,LUDHIANA NORTH,Punjab,57,3,GEN,HARBANS LAL,M,,,IND,4047.0,64135.0,6.31
2002,LUDHIANA NORTH,Punjab,57,4,GEN,OM PARKASH,M,,,BSP,3100.0,64135.0,4.83
2002,LUDHIANA NORTH,Punjab,57,5,GEN,PAWAN KUMAR,M,,,SHS,651.0,64135.0,1.02
2002,LUDHIANA NORTH,Punjab,57,6,GEN,TIRLOK CHAND BHAGAT,M,,,IND,593.0,64135.0,0.92
2002,LUDHIANA NORTH,Punjab,57,7,GEN,BHIM SAIN,M,,,SP,282.0,64135.0,0.44
2002,LUDHIANA WEST,Punjab,58,1,GEN,HARNAM DASS JOHAR,M,,,INC,36006.0,68123.0,52.85
2002,LUDHIANA WEST,Punjab,58,2,GEN,AVTAR SINGH MAKKAR,M,,,SAD,19406.0,68123.0,28.49
2002,LUDHIANA WEST,Punjab,58,3,GEN,HARISH RAI DHANDA,M,,,IND,8973.0,68123.0,13.17
2002,LUDHIANA WEST,Punjab,58,4,GEN,RAJINDER KAUR BULARA,F,,,SAD(M),2249.0,68123.0,3.3
2002,LUDHIANA WEST,Punjab,58,5,GEN,RABINDER SINGH SOHIL,M,,,BSP,1032.0,68123.0,1.51
2002,LUDHIANA WEST,Punjab,58,6,GEN,HARMINDER SINGH,M,,,IND,247.0,68123.0,0.36
2002,LUDHIANA WEST,Punjab,58,7,GEN,ASHISH GUPTA,M,,,NCP,210.0,68123.0,0.31
2002,LUDHIANA EAST,Punjab,59,1,GEN,SURINDER KUMAR DAWAR,M,,,INC,32016.0,53591.0,59.74
2002,LUDHIANA EAST,Punjab,59,2,GEN,SAT PAL GOSAIN,M,,,BJP,18767.0,53591.0,35.02
2002,LUDHIANA EAST,Punjab,59,3,GEN,JEET SINGH,M,,,SAD(M),1591.0,53591.0,2.97
2002,LUDHIANA EAST,Punjab,59,4,GEN,JAI PAL,M,,,BSP,546.0,53591.0,1.02
2002,LUDHIANA EAST,Punjab,59,5,GEN,IQBAL SINGH BHALLA,M,,,IND,366.0,53591.0,0.68
2002,LUDHIANA EAST,Punjab,59,6,GEN,PARVEEN KUMAR,M,,,SHS,305.0,53591.0,0.57
2002,LUDHIANA RURAL,Punjab,60,1,GEN,MALKIT SINGH BIRMI,M,,,INC,60638.0,150460.0,40.3
2002,LUDHIANA RURAL,Punjab,60,2,GEN,AMRIK SINGH ALIWAL,M,,,SAD,30535.0,150460.0,20.29
2002,LUDHIANA RURAL,Punjab,60,3,GEN,HIRA SINGH GABRIA,M,,,SAD(M),30305.0,150460.0,20.14
2002,LUDHIANA RURAL,Punjab,60,4,GEN,GURMAIL SINGH,M,,,BSP,18787.0,150460.0,12.49
2002,LUDHIANA RURAL,Punjab,60,5,GEN,PARMJIT SINGH SIDHWAN,M,,,LBP,4744.0,150460.0,3.15
2002,LUDHIANA RURAL,Punjab,60,6,GEN,VIJAY MAHAJAN,M,,,IND,975.0,150460.0,0.65
2002,LUDHIANA RURAL,Punjab,60,7,GEN,TARSEM SINGH BANGA,M,,,IND,670.0,150460.0,0.45
2002,LUDHIANA RURAL,Punjab,60,8,GEN,SUNDER LAL,M,,,CPI(ML)(L),655.0,150460.0,0.44
2002,LUDHIANA RURAL,Punjab,60,9,GEN,BHUPINDER YADAV,M,,,IND,642.0,150460.0,0.43
2002,LUDHIANA RURAL,Punjab,60,10,GEN,MAHAK SINGH,M,,,IND,625.0,150460.0,0.42
2002,LUDHIANA RURAL,Punjab,60,11,GEN,KARTAR SINGH,M,,,LJNSP,523.0,150460.0,0.35
2002,LUDHIANA RURAL,Punjab,60,12,GEN,PARMINDER SINGH,M,,,SHS,403.0,150460.0,0.27
2002,LUDHIANA RURAL,Punjab,60,13,GEN,ABDUL SAKUR THIND,M,,,IND,306.0,150460.0,0.2
2002,LUDHIANA RURAL,Punjab,60,14,GEN,SANJIV KUMAR,M,,,IND,261.0,150460.0,0.17
2002,LUDHIANA RURAL,Punjab,60,15,GEN,JAI KUMAR,M,,,IND,233.0,150460.0,0.15
2002,LUDHIANA RURAL,Punjab,60,16,GEN,RAJINDER PARSHAD,M,,,RJD,158.0,150460.0,0.11
2002,PAYAL,Punjab,61,1,GEN,TEJ PARKASH SINGH,M,,,INC,42282.0,86451.0,48.91
2002,PAYAL,Punjab,61,2,GEN,JAGJIWAN PAL SINGH,M,,,SAD,34681.0,86451.0,40.12
2002,PAYAL,Punjab,61,3,GEN,KIRPAL SINGH,M,,,SAD(M),5918.0,86451.0,6.85
2002,PAYAL,Punjab,61,4,GEN,HARDEV SINGH,M,,,IND,1976.0,86451.0,2.29
2002,PAYAL,Punjab,61,5,GEN,NIRMALJEET KAUR,F,,,BSP,1594.0,86451.0,1.84
2002,KUM KALAN,Punjab,62,1,SC,INDER IQBAL SINGH ATWAL,M,,,SAD,45026.0,94373.0,47.71
2002,KUM KALAN,Punjab,62,2,SC,ISHAR SINGH,M,,,INC,42420.0,94373.0,44.95
2002,KUM KALAN,Punjab,62,3,SC,INDERJIT SINGH ADVOCATE,M,,,BSP,3489.0,94373.0,3.7
2002,KUM KALAN,Punjab,62,4,SC,HARJINDER KUMAR JAKHU,M,,,SAD(M),2773.0,94373.0,2.94
2002,KUM KALAN,Punjab,62,5,SC,GURMAIL SINGH UDHOWAL,M,,,RLD,665.0,94373.0,0.7
2002,SAMRALA,Punjab,63,1,GEN,AMRIK SINGH,M,,,INC,43845.0,86698.0,50.57
2002,SAMRALA,Punjab,63,2,GEN,KIRPAL SINGH,M,,,SAD,36478.0,86698.0,42.07
2002,SAMRALA,Punjab,63,3,GEN,GURTEJPAL SINGH,M,,,SAD(M),3039.0,86698.0,3.51
2002,SAMRALA,Punjab,63,4,GEN,KULWANT KAUR,F,,,BSP,2030.0,86698.0,2.34
2002,SAMRALA,Punjab,63,5,GEN,KAMALJIT PURI,M,,,SHS,825.0,86698.0,0.95
2002,SAMRALA,Punjab,63,6,GEN,SWARAN KUMAR,M,,,NCP,481.0,86698.0,0.55
2002,KHANNA,Punjab,64,1,SC,HARBANS KAUR,F,,,INC,41578.0,85826.0,48.44
2002,KHANNA,Punjab,64,2,SC,SATWINDER KAUR DHALIWAL,F,,,SAD,31943.0,85826.0,37.22
2002,KHANNA,Punjab,64,3,SC,RAM SINGH,M,,,BSP,4941.0,85826.0,5.76
2002,KHANNA,Punjab,64,4,SC,RANDHIR SINGH LIBRA,M,,,SAD(M),4088.0,85826.0,4.76
2002,KHANNA,Punjab,64,5,SC,BALRAJ SINGH,M,,,LBP,1642.0,85826.0,1.91
2002,KHANNA,Punjab,64,6,SC,HARNEK SINGH,M,,,IND,679.0,85826.0,0.79
2002,KHANNA,Punjab,64,7,SC,BHAJAN SINGH,M,,,IND,550.0,85826.0,0.64
2002,KHANNA,Punjab,64,8,SC,AMRIK SINGH,M,,,SHS,228.0,85826.0,0.27
2002,KHANNA,Punjab,64,9,SC,GURDEEP SINGH,M,,,RLD,177.0,85826.0,0.21
2002,NANGAL,Punjab,65,1,GEN,KANWAR PAL SINGH,M,,,INC,37629.0,74826.0,50.29
2002,NANGAL,Punjab,65,2,GEN,MADAN MOHAN MITTAL,M,,,BJP,23667.0,74826.0,31.63
2002,NANGAL,Punjab,65,3,GEN,MOHINDER PAL GAUTAM,M,,,CPM,8760.0,74826.0,11.71
2002,NANGAL,Punjab,65,4,GEN,SARDUL SINGH,M,,,SAD(M),3378.0,74826.0,4.51
2002,NANGAL,Punjab,65,5,GEN,SAWITTAR CHAND,M,,,RRD,858.0,74826.0,1.15
2002,NANGAL,Punjab,65,6,GEN,NARESH JAGGI,M,,,NCP,534.0,74826.0,0.71
2002,ANANDPUR SAHIB - ROPAR,Punjab,66,1,GEN,RAMESH DUTT SHARMA,M,,,INC,41950.0,82877.0,50.62
2002,ANANDPUR SAHIB - ROPAR,Punjab,66,2,GEN,TARA SINGH,M,,,SAD,29268.0,82877.0,35.31
2002,ANANDPUR SAHIB - ROPAR,Punjab,66,3,GEN,NIRMAL SINGH,M,,,BSP,6935.0,82877.0,8.37
2002,ANANDPUR SAHIB - ROPAR,Punjab,66,4,GEN,V.P. SAINI,M,,,FBL,2324.0,82877.0,2.8
