AC_NO,party_name,ST_CD,O.S.N.,NAME,EVM Votes,Postal Votes,VOTES,vote_percent,ST_NAME,AC_NAME,Migrant Votes,polled_votes,#,Vote %,Deposit Threshold,color_code,YEAR,PARTY,a_constituency,Category,District,p_constituency,Region
120,Independent,S18,6,ANUBHAV PATNAIK,1794,23,1817,1.22,Odisha,Khandapada,0,148964,3,1.2197577938293815,0,#CEB58C,2024,IND,Khandapada,GEN,Nayagarh,Cuttack,Central Division
120,Independent,S18,7,JITENDRA BEHERA,145,2,147,0.1,Odisha,Khandapada,0,148964,11,0.098681561,0,#CEB58C,2024,IND,Khandapada,GEN,Nayagarh,Cuttack,Central Division
120,Independent,S18,8,MALLI BEHERA,197,0,197,0.13,Odisha,Khandapada,0,148964,10,0.1322467173276764,0,#CEB58C,2024,IND,Khandapada,GEN,Nayagarh,Cuttack,Central Division
120,Independent,S18,9,SIBA NARAYAN MOHANTY,202,2,204,0.14,Odisha,Khandapada,0,148964,9,0.1369458392631777,0,#CEB58C,2024,IND,Khandapada,GEN,Nayagarh,Cuttack,Central Division
120,Independent,S18,10,LOPAMUDRA SARANGI,247,2,249,0.17,Odisha,Khandapada,0,148964,8,0.1671544802771139,0,#CEB58C,2024,IND,Khandapada,GEN,Nayagarh,Cuttack,Central Division
120,None of the Above,S18,11,NOTA,596,1,597,0.4,Odisha,Khandapada,0,148964,5,0.4007679707848876,0,#DDD1CA,2024,NOTA,Khandapada,GEN,Nayagarh,Cuttack,Central Division
121,Indian National Congress,S18,1,NAKUL NAYAK,5247,12,5259,3.76,Odisha,Daspalla,0,139737,4,3.763498572317997,0,#3498DB,2024,INC,Daspalla,SC,Nayagarh,Kandhamal,Central Division
121,Biju Janata Dal,S18,2,RAMESH CHANDRA BEHERA,61866,173,62039,44.4,Odisha,Daspalla,0,139737,1,44.39697431603656,1,#03A31F,2024,BJD,Daspalla,SC,Nayagarh,Kandhamal,Central Division
121,Bharatiya Janata Party,S18,3,RAGHAB MALIK,55514,229,55743,39.89,Odisha,Daspalla,0,139737,2,39.89136735438717,1,#00A951,2024,BJP,Daspalla,SC,Nayagarh,Kandhamal,Central Division
121,Manas Lokshakti Dal,S18,4,SANTOSH NAYAK,844,1,845,0.6,Odisha,Daspalla,0,139737,8,0.6047074146432226,0,#004274,2024,Others,Daspalla,SC,Nayagarh,Kandhamal,Central Division
121,Independent,S18,5,INDUMATI NAYAK,1951,0,1951,1.4,Odisha,Daspalla,0,139737,5,1.3961942792531683,0,#CEB58C,2024,IND,Daspalla,SC,Nayagarh,Kandhamal,Central Division
121,Independent,S18,6,KANHU CHARAN NAYAK,907,3,910,0.65,Odisha,Daspalla,0,139737,7,0.6512233696157782,0,#CEB58C,2024,IND,Daspalla,SC,Nayagarh,Kandhamal,Central Division
121,Independent,S18,7,RABINDRA SETHI,10650,23,10673,7.64,Odisha,Daspalla,0,139737,3,7.637919806493628,0,#CEB58C,2024,IND,Daspalla,SC,Nayagarh,Kandhamal,Central Division
121,Independent,S18,8,SURATHA NAIK,747,0,747,0.53,Odisha,Daspalla,0,139737,9,0.5345756671461388,0,#CEB58C,2024,IND,Daspalla,SC,Nayagarh,Kandhamal,Central Division
121,None of the Above,S18,9,NOTA,1568,2,1570,1.12,Odisha,Daspalla,0,139737,6,1.1235392201063426,0,#DDD1CA,2024,NOTA,Daspalla,SC,Nayagarh,Kandhamal,Central Division
122,Biju Janata Dal,S18,1,ARUNA KUMAR SAHOO,81470,489,81959,48.74,Odisha,Nayagarh,0,168152,1,48.74102002949712,1,#03A31F,2024,BJD,Nayagarh,GEN,Nayagarh,Puri,Central Division
122,Bharatiya Janata Party,S18,2,PRATYUSHA RAJESHWARI SINGH,81074,446,81520,48.48,Odisha,Nayagarh,0,168152,2,48.479946714877016,1,#00A951,2024,BJP,Nayagarh,GEN,Nayagarh,Puri,Central Division
122,Indian National Congress,S18,3,RANAJEET DASH,2627,23,2650,1.58,Odisha,Nayagarh,0,168152,3,1.575955088253485,0,#3498DB,2024,INC,Nayagarh,GEN,Nayagarh,Puri,Central Division
122,Krupaa Party,S18,4,GIRIDHARI ROUT,327,1,328,0.2,Odisha,Nayagarh,0,168152,6,0.1950616109234502,0,#004274,2024,KP,Nayagarh,GEN,Nayagarh,Puri,Central Division
122,Independent,S18,5,SANTOSH NARAYAN,324,2,326,0.19,Odisha,Nayagarh,0,168152,7,0.1938722108568438,0,#CEB58C,2024,IND,Nayagarh,GEN,Nayagarh,Puri,Central Division
122,Independent,S18,6,HEMANT KUMAR PRUSTY,403,2,405,0.24,Odisha,Nayagarh,0,168152,5,0.2408535134877967,0,#CEB58C,2024,IND,Nayagarh,GEN,Nayagarh,Puri,Central Division
122,None of the Above,S18,7,NOTA,961,3,964,0.57,Odisha,Nayagarh,0,168152,4,0.5732908321042866,0,#DDD1CA,2024,NOTA,Nayagarh,GEN,Nayagarh,Puri,Central Division
123,Aam Aadmi Party,S18,1,KABIRAJ BEHERA,2474,6,2480,1.51,Odisha,Bhanjanagar,0,164171,4,1.510620024243015,0,#0080C0,2024,AAP,Bhanjanagar,GEN,Ganjam,Kandhamal,Southern Division
123,Bharatiya Janata Party,S18,2,PRADYUMNA KUMAR NAYAK,83550,272,83822,51.06,Odisha,Bhanjanagar,0,164171,1,51.05773857745887,1,#00A951,2024,BJP,Bhanjanagar,GEN,Ganjam,Kandhamal,Southern Division
123,Indian National Congress,S18,3,PRASANT KUMAR BISOYI,5112,24,5136,3.13,Odisha,Bhanjanagar,0,164171,3,3.1284453405290824,0,#3498DB,2024,INC,Bhanjanagar,GEN,Ganjam,Kandhamal,Southern Division
123,Biju Janata Dal,S18,4,BIKRAM KESHARI ARUKHA,67347,151,67498,41.11,Odisha,Bhanjanagar,0,164171,2,41.114447740465735,1,#03A31F,2024,BJD,Bhanjanagar,GEN,Ganjam,Kandhamal,Southern Division
123,Communist Party of India (Marxist-Leninist) Red Star,S18,5,TUNA MALLICK,832,0,832,0.51,Odisha,Bhanjanagar,0,164171,7,0.5067886532944308,0,#004274,2024,CPI(M)(R),Bhanjanagar,GEN,Ganjam,Kandhamal,Southern Division
123,All India Forward Bloc,S18,6,RAJU NAYAK,659,0,659,0.4,Odisha,Bhanjanagar,0,164171,9,0.4014107241839301,0,#004274,2024,AIFB,Bhanjanagar,GEN,Ganjam,Kandhamal,Southern Division
123,Independent,S18,7,PANCHANAN DAS,818,1,819,0.5,Odisha,Bhanjanagar,0,164171,8,0.4988700805867053,0,#CEB58C,2024,IND,Bhanjanagar,GEN,Ganjam,Kandhamal,Southern Division
123,Independent,S18,8,SUNITA BEHERA,984,0,984,0.6,Odisha,Bhanjanagar,0,164171,6,0.5993750418770672,0,#CEB58C,2024,IND,Bhanjanagar,GEN,Ganjam,Kandhamal,Southern Division
123,None of the Above,S18,9,NOTA,1939,2,1941,1.18,Odisha,Bhanjanagar,0,164171,5,1.1823038173611662,0,#DDD1CA,2024,NOTA,Bhanjanagar,GEN,Ganjam,Kandhamal,Southern Division
124,Indian National Congress,S18,1,AGASTI BARADA,3745,18,3763,2.34,Odisha,Polasara,0,160776,3,2.3405234612131163,0,#3498DB,2024,INC,Polasara,GEN,Ganjam,Aska,Southern Division
124,Bahujan Samaj Party,S18,2,P.KAILASH CHANDRA PATRO,765,0,765,0.48,Odisha,Polasara,0,160776,8,0.4758172861621138,0,#22409A,2024,BSP,Polasara,GEN,Ganjam,Aska,Southern Division
124,Bharatiya Janata Party,S18,3,GOKULANANDA MALLIK,85525,212,85737,53.33,Odisha,Polasara,0,160776,1,53.32698910285117,1,#00A951,2024,BJP,Polasara,GEN,Ganjam,Aska,Southern Division
124,Biju Janata Dal,S18,4,SRIKANTA SAHU,64668,123,64791,40.3,Odisha,Polasara,0,160776,2,40.29892521271832,1,#03A31F,2024,BJD,Polasara,GEN,Ganjam,Aska,Southern Division
124,Independent,S18,5,AKSHYA KUMAR ROUT,906,1,907,0.56,Odisha,Polasara,0,160776,6,0.5641389262078917,0,#CEB58C,2024,IND,Polasara,GEN,Ganjam,Aska,Southern Division
124,Independent,S18,6,JAGANNATH SAMAL,568,0,568,0.35,Odisha,Polasara,0,160776,10,0.3532865601831119,0,#CEB58C,2024,IND,Polasara,GEN,Ganjam,Aska,Southern Division
124,Independent,S18,7,NARAYAN SAHU,618,1,619,0.39,Odisha,Polasara,0,160776,9,0.3850077125939194,0,#CEB58C,2024,IND,Polasara,GEN,Ganjam,Aska,Southern Division
124,Independent,S18,8,NIRAKARA NAYAK,879,1,880,0.55,Odisha,Polasara,0,160776,7,0.5473453749315819,0,#CEB58C,2024,IND,Polasara,GEN,Ganjam,Aska,Southern Division
124,Independent,S18,9,RAJIB KUMAR JENA,953,2,955,0.59,Odisha,Polasara,0,160776,5,0.5939941284768872,0,#CEB58C,2024,IND,Polasara,GEN,Ganjam,Aska,Southern Division
124,None of the Above,S18,10,NOTA,1791,0,1791,1.11,Odisha,Polasara,0,160776,4,1.113972235,0,#DDD1CA,2024,NOTA,Polasara,GEN,Ganjam,Aska,Southern Division
125,Bharatiya Janata Party,S18,1,PRATAP CHANDRA NAYAK,80841,154,80995,55.79,Odisha,Kabisuryanagar,0,145188,1,55.78629088,1,#00A951,2024,BJP,Kabisuryanagar,GEN,Ganjam,Aska,Southern Division
125,Bahujan Samaj Party,S18,2,MANAS RANJAN DASH,907,0,907,0.62,Odisha,Kabisuryanagar,0,145188,10,0.6247072760834229,0,#22409A,2024,BSP,Kabisuryanagar,GEN,Ganjam,Aska,Southern Division
125,Indian National Congress,S18,3,SANJAYA KUMAR MANDAL,2962,7,2969,2.04,Odisha,Kabisuryanagar,0,145188,3,2.0449348430999805,0,#3498DB,2024,INC,Kabisuryanagar,GEN,Ganjam,Aska,Southern Division
125,Biju Janata Dal,S18,4,LATIKA PRADHAN,50743,79,50822,35,Odisha,Kabisuryanagar,0,145188,2,35.004270325371245,1,#03A31F,2024,BJD,Kabisuryanagar,GEN,Ganjam,Aska,Southern Division
125,Manas Lokshakti Dal,S18,5,GOPAL DAS,1415,0,1415,0.97,Odisha,Kabisuryanagar,0,145188,6,0.974598452,0,#004274,2024,Others,Kabisuryanagar,GEN,Ganjam,Aska,Southern Division
125,Communist Party of India,S18,6,PRABIN KUMAR DASH,2188,0,2188,1.51,Odisha,Kabisuryanagar,0,145188,4,1.507011598754718,0,#F27A67,2024,CPI,Kabisuryanagar,GEN,Ganjam,Aska,Southern Division
125,Independent,S18,7,ABANI KANTA BADAJENA,1006,1,1007,0.69,Odisha,Kabisuryanagar,0,145188,8,0.6935834917486293,0,#CEB58C,2024,IND,Kabisuryanagar,GEN,Ganjam,Aska,Southern Division
125,Independent,S18,8,ARUNA KUMAR BISOYI,864,0,864,0.6,Odisha,Kabisuryanagar,0,145188,11,0.5950905033473841,0,#CEB58C,2024,IND,Kabisuryanagar,GEN,Ganjam,Aska,Southern Division
125,Independent,S18,9,K. RAMESH DORA,955,0,955,0.66,Odisha,Kabisuryanagar,0,145188,9,0.65776786,0,#CEB58C,2024,IND,Kabisuryanagar,GEN,Ganjam,Aska,Southern Division
125,Independent,S18,10,SANJAYA KUMAR BEHERA,1028,0,1028,0.71,Odisha,Kabisuryanagar,0,145188,7,0.7080474970383227,0,#CEB58C,2024,IND,Kabisuryanagar,GEN,Ganjam,Aska,Southern Division
125,None of the Above,S18,11,NOTA,2038,0,2038,1.4,Odisha,Kabisuryanagar,0,145188,5,1.4036972752569084,0,#DDD1CA,2024,NOTA,Kabisuryanagar,GEN,Ganjam,Aska,Southern Division
126,Indian National Congress,S18,1,CHITRASEN BEHERA,7818,39,7857,5.27,Odisha,Khalikote,0,149058,3,5.271102523849777,0,#3498DB,2024,INC,Khalikote,SC,Ganjam,Aska,Southern Division
126,Bharatiya Janata Party,S18,2,PURNA CHANDRA SETHY,80006,224,80230,53.82,Odisha,Khalikote,0,149058,1,53.82468569281756,1,#00A951,2024,BJP,Khalikote,SC,Ganjam,Aska,Southern Division
126,Biju Janata Dal,S18,3,SURYAMANI BAIDYA,57076,97,57173,38.36,Odisha,Khalikote,0,149058,2,38.35621033423232,1,#03A31F,2024,BJD,Khalikote,SC,Ganjam,Aska,Southern Division
126,None of the Above,S18,4,NOTA,3795,3,3798,2.55,Odisha,Khalikote,0,149058,4,2.548001449,0,#DDD1CA,2024,NOTA,Khalikote,SC,Ganjam,Aska,Southern Division
127,Bharatiya Janata Party,S18,1,KRUSHNA CHANDRA NAYAK,74627,356,74983,48,Odisha,Chhatrapur,0,156217,1,47.99925744,1,#00A951,2024,BJP,Chhatrapur,SC,Ganjam,Berhampur,Southern Division
127,Indian National Congress,S18,2,BHAGIRATHI BEHERA,7121,65,7186,4.6,Odisha,Chhatrapur,0,156217,3,4.600011522433538,0,#3498DB,2024,INC,Chhatrapur,SC,Ganjam,Berhampur,Southern Division
127,Aam Aadmi Party,S18,3,RITU KUMARI SETHI,789,6,795,0.51,Odisha,Chhatrapur,0,156217,7,0.5089074812600421,0,#0080C0,2024,AAP,Chhatrapur,SC,Ganjam,Berhampur,Southern Division
127,Biju Janata Dal,S18,4,SUBASH CHANDRA BEHERA,63362,183,63545,40.68,Odisha,Chhatrapur,0,156217,2,40.677391064992925,1,#03A31F,2024,BJD,Chhatrapur,SC,Ganjam,Berhampur,Southern Division
127,Bahujan Samaj Party,S18,5,LINGARAJ BEHERA,612,2,614,0.39,Odisha,Chhatrapur,0,156217,11,0.3930430106838564,0,#22409A,2024,BSP,Chhatrapur,SC,Ganjam,Berhampur,Southern Division
127,Communist Party of India,S18,6,GURU NATH PRADHAN,3955,8,3963,2.54,Odisha,Chhatrapur,0,156217,4,2.5368557839415686,0,#F27A67,2024,CPI,Chhatrapur,SC,Ganjam,Berhampur,Southern Division
127,Kalinga Sena,S18,7,SANTOSH KUMAR SETHI,647,3,650,0.42,Odisha,Chhatrapur,0,156217,9,0.4160878777597828,0,#004274,2024,KS,Chhatrapur,SC,Ganjam,Berhampur,Southern Division
127,Independent,S18,8,CH. MAMINI,623,2,625,0.4,Odisha,Chhatrapur,0,156217,10,0.4000844978459451,0,#CEB58C,2024,IND,Chhatrapur,SC,Ganjam,Berhampur,Southern Division
127,Independent,S18,9,SAMRAT RAJ,1114,1,1115,0.71,Odisha,Chhatrapur,0,156217,6,0.713750744,0,#CEB58C,2024,IND,Chhatrapur,SC,Ganjam,Berhampur,Southern Division
127,Independent,S18,10,SAROJ KUMAR BEHERA,782,1,783,0.5,Odisha,Chhatrapur,0,156217,8,0.5012258589013999,0,#CEB58C,2024,IND,Chhatrapur,SC,Ganjam,Berhampur,Southern Division
127,None of the Above,S18,11,NOTA,1955,3,1958,1.25,Odisha,Chhatrapur,0,156217,5,1.2533847148517767,0,#DDD1CA,2024,NOTA,Chhatrapur,SC,Ganjam,Berhampur,Southern Division
128,Biju Janata Dal,S18,1,MANJULA SWAIN,50928,96,51024,42.5,Odisha,Aska,0,120067,2,42.49627291428952,1,#03A31F,2024,BJD,Aska,GEN,Ganjam,Aska,Southern Division
128,Bharatiya Janata Party,S18,2,SAROJ KUMAR PADHI,58890,193,59083,49.21,Odisha,Aska,0,120067,1,49.20835866641125,1,#00A951,2024,BJP,Aska,GEN,Ganjam,Aska,Southern Division
128,Indian National Congress,S18,3,SURABHI BISOYI,5287,29,5316,4.43,Odisha,Aska,0,120067,3,4.427527963553683,0,#3498DB,2024,INC,Aska,GEN,Ganjam,Aska,Southern Division
128,Communist Party of India (Marxist-Leninist) Red Star,S18,4,RAMA CHANDRA BADATYA,918,0,918,0.76,Odisha,Aska,0,120067,5,0.764573113,0,#004274,2024,CPI(M)(R),Aska,GEN,Ganjam,Aska,Southern Division
128,Odisha Janata Party,S18,5,SURYA KANTA BEHERA,900,0,900,0.75,Odisha,Aska,0,120067,7,0.7495814836716167,0,#004274,2024,Others,Aska,GEN,Ganjam,Aska,Southern Division
128,Independent,S18,6,DIGAMBAR BEHERA,902,2,904,0.75,Odisha,Aska,0,120067,6,0.7529129569323795,0,#CEB58C,2024,IND,Aska,GEN,Ganjam,Aska,Southern Division
128,None of the Above,S18,7,NOTA,1917,5,1922,1.6,Odisha,Aska,0,120067,4,1.600772901796497,0,#DDD1CA,2024,NOTA,Aska,GEN,Ganjam,Aska,Southern Division
129,Bharatiya Janata Party,S18,1,NILAMANI BISOYI,83480,145,83625,54.71,Odisha,Surada,0,152847,1,54.71157431941746,1,#00A951,2024,BJP,Surada,GEN,Ganjam,Aska,Southern Division
129,Biju Janata Dal,S18,2,SANGHAMITRA SWAIN,55277,124,55401,36.25,Odisha,Surada,0,152847,2,36.24604997154017,1,#03A31F,2024,BJD,Surada,GEN,Ganjam,Aska,Southern Division
129,Indian National Congress,S18,3,HARI KRISHNA RATH,7450,28,7478,4.89,Odisha,Surada,0,152847,3,4.8924741735199255,0,#3498DB,2024,INC,Surada,GEN,Ganjam,Aska,Southern Division
129,Manas Lokshakti Dal,S18,4,PRASANT RANAJIT,952,1,953,0.62,Odisha,Surada,0,152847,6,0.6234993163097738,0,#004274,2024,Others,Surada,GEN,Ganjam,Aska,Southern Division
129,Independent,S18,5,ANIL KUMAR PATHI,733,0,733,0.48,Odisha,Surada,0,152847,8,0.4795645318521135,0,#CEB58C,2024,IND,Surada,GEN,Ganjam,Aska,Southern Division
129,Independent,S18,6,ABANI KUMAR GAYA,906,0,906,0.59,Odisha,Surada,0,152847,7,0.5927496123574555,0,#CEB58C,2024,IND,Surada,GEN,Ganjam,Aska,Southern Division
129,Independent,S18,7,SUDHANSU SEKHAR GOUDA,1261,2,1263,0.83,Odisha,Surada,0,152847,5,0.8263165125910223,0,#CEB58C,2024,IND,Surada,GEN,Ganjam,Aska,Southern Division
129,None of the Above,S18,8,NOTA,2486,2,2488,1.63,Odisha,Surada,0,152847,4,1.6277715624120852,0,#DDD1CA,2024,NOTA,Surada,GEN,Ganjam,Aska,Southern Division
