year,constituency,ST_NAME,AC_NO,rank,AC_TYPE,name,SEX,AGE,CATEGORY,party,votes,color,polled_votes
1971,Purasawalkam,Tamil Nadu,6,1,GEN,Kanbazhagan,M,0,,DMK,47182,#c0392b,84063
1971,Egmore,Tamil Nadu,7,1,GEN,Arangannal,M,0,,DMK,40596,#c0392b,76329
1971,Thousand Lights,Tamil Nadu,8,1,GEN,K A Mathialagan,M,0,,DMK,38891,#c0392b,67767
1971,Triplicane,Tamil Nadu,9,1,GEN,V R Nedunchezhiyan,M,0,,DMK,36237,#c0392b,71902
1971,Mylapore,Tamil Nadu,10,1,GEN,T N Anandana Yaki,M,0,,NCO,42301,#1F77B4,76899
1971,T-Nagar,Tamil Nadu,11,1,GEN,K M Subramaniam,M,0,,NCO,37100,#1F77B4,76775
1971,Saidapet,Tamil Nadu,12,1,GEN,M Karunanidhi,M,0,,DMK,63334,#c0392b,116290
1971,Gummidipoondi,Tamil Nadu,13,1,GEN,K A Vezhavendan,M,0,,DMK,43355,#c0392b,74230
1971,Ponneri,Tamil Nadu,14,1,SC,P Nagalingam,M,0,,DMK,39783,#c0392b,68136
1971,Thiruvottiyur,Tamil Nadu,15,1,GEN,M V Narayanaswamy,M,0,,DMK,51487,#c0392b,95812
1971,St Thomas Mount,Tamil Nadu,16,1,GEN,M G Ramachandran,M,0,,DMK,65405,#c0392b,107028
1971,Tirupporur,Tamil Nadu,17,1,GEN,M Munu Adhi,M,0,,DMK,40187,#c0392b,70507
1971,Chengalpattu,Tamil Nadu,18,1,GEN,C G Vishwanathan,M,0,,DMK,41949,#c0392b,67558
1971,Maduranthakam,Tamil Nadu,19,1,GEN,C Arumugam,M,0,,DMK,42295,#c0392b,65541
1971,Acharapakkam,Tamil Nadu,20,1,SC,V Balasundaram,M,0,,DMK,39816,#c0392b,59636
1971,Uthiramerur,Tamil Nadu,21,1,GEN,K M Erasagopal,M,0,,DMK,48462,#c0392b,70385
1971,Kancheepuram,Tamil Nadu,22,1,GEN,G. V. M. Annamalai,M,0,,DMK,44009,#c0392b,83800
1971,Kunnathur,Tamil Nadu,23,1,SC,M. Gopal,M,0,,DMK,47126,#c0392b,73091
1971,Sriperumbudur,Tamil Nadu,24,1,GEN,Di. Rajarathanam,M,0,,DMK,46617,#c0392b,78818
1971,Kadambathur,Tamil Nadu,25,1,GEN,A Parandhaman,M,0,,DMK,38569,#c0392b,57472
1971,Thiruvallur,Tamil Nadu,26,1,SC,S. M. Dorairaj,M,0,,DMK,36496,#c0392b,58110
1971,Tiruttani,Tamil Nadu,27,1,GEN,E. S. Thyagarajan,M,0,,DMK,43436,#c0392b,70374
1971,Arakkonam,Tamil Nadu,28,1,GEN,Balaraman N. S.,M,0,,DMK,42256,#c0392b,70294
1971,Sholinghur,Tamil Nadu,29,1,GEN,A. M. Ponnurangam,M,0,,NCO,36776,#1F77B4,66397
1971,Ranipet,Tamil Nadu,30,1,GEN,K. A Wahab,M,0,,IND,36357,#bdc3c7,67379
1971,Arcot,Tamil Nadu,31,1,GEN,N. Veerasami,M,0,,DMK,39126,#c0392b,67700
1971,Katpadi,Tamil Nadu,32,1,GEN,Durai Murugan,M,0,,DMK,37487,#c0392b,64868
1971,Gudiyattam,Tamil Nadu,33,1,GEN,Duraisami F. K.,M,0,,DMK,34954,#c0392b,62000
1971,Pernambattu,Tamil Nadu,34,1,SC,N. Krishnan,M,0,,DMK,35804,#c0392b,60063
1971,Natrampalli,Tamil Nadu,35,1,GEN,T. C. Thimmaraya Gounder,M,0,,DMK,33303,#c0392b,60185
1971,Tiruppattur,Tamil Nadu,36,1,GEN,Ramasamy G.,M,0,,DMK,37120,#c0392b,66840
1971,Vaniyambadi,Tamil Nadu,37,1,GEN,M. A. Latheef,M,0,,IND,27899,#bdc3c7,49702
1971,Ambur,Tamil Nadu,38,1,SC,M. Panneerselvam,M,0,,DMK,32937,#c0392b,59697
1971,Kaniyambadi,Tamil Nadu,39,1,GEN,Thopputhiruvengadam,M,0,,DMK,34435,#c0392b,63640
1971,Vellore,Tamil Nadu,40,1,GEN,Ma. Pa. Sarathy,M,0,,DMK,38968,#c0392b,73735
1971,Arani,Tamil Nadu,41,1,GEN,A. C. Narasimhan,M,0,,DMK,37682,#c0392b,62281
1971,Cheyyar,Tamil Nadu,42,1,GEN,K. Govindan,M,0,,DMK,39978,#c0392b,71655
1971,Vandavasi,Tamil Nadu,43,1,SC,V. Rajagopal,M,0,,DMK,41452,#c0392b,64917
1971,Peranamallur,Tamil Nadu,44,1,GEN,P. Ettiappan,M,0,,DMK,39160,#c0392b,60717
1971,Polur,Tamil Nadu,45,1,GEN,T. P. Srinivasan,M,0,,DMK,34728,#c0392b,59960
1971,Chengam,Tamil Nadu,46,1,SC,C. Pandurangam,M,0,,DMK,32260,#c0392b,52551
1971,Thandarambattu,Tamil Nadu,47,1,GEN,M. S. Radhakrishnan,M,0,,DMK,37991,#c0392b,64591
1971,Kalasapakkam,Tamil Nadu,48,1,GEN,S. Murugaiyan,M,0,,DMK,42893,#c0392b,72853
1971,Tiruvannamalai,Tamil Nadu,49,1,GEN,P. U. Shanmugam,M,0,,DMK,46633,#c0392b,74956
1971,Melmalayanur,Tamil Nadu,50,1,GEN,R. R. Munusami,M,0,,DMK,31166,#c0392b,58207
1971,Gingee,Tamil Nadu,51,1,GEN,S. Sagadeva Gounder,M,0,,DMK,39397,#c0392b,66022
1971,Tindivanam,Tamil Nadu,52,1,GEN,Rajaram G.,M,0,,DMK,33933,#c0392b,60784
1971,Vanur,Tamil Nadu,53,1,SC,N. Muthuvel,M,0,,DMK,34121,#c0392b,57047
1971,Kandamangalam,Tamil Nadu,54,1,SC,M. Raman,M,0,,DMK,32293,#c0392b,56329
1971,Villupuram,Tamil Nadu,55,1,GEN,M. Shanmugam,M,0,,DMK,35838,#c0392b,69704
1971,Nellikuppam,Tamil Nadu,56,1,GEN,V. Krishnamoorthi Gounder,M,0,,DMK,27741,#c0392b,61741
1971,Cuddalore,Tamil Nadu,57,1,GEN,R. Govindaraj,M,0,,DMK,35219,#c0392b,66950
1971,Panruti,Tamil Nadu,58,1,GEN,S. Ramachandran,M,0,,DMK,42141,#c0392b,80940
1971,Kurinjipadi,Tamil Nadu,59,1,SC,N. Rajangan,M,0,,DMK,27465,#c0392b,53404
1971,Bhuvanagiri,Tamil Nadu,60,1,GEN,M. A. Abusali,M,0,,IND,28615,#bdc3c7,64585
1971,Kattumannarkoil,Tamil Nadu,61,1,SC,S. Perumal,M,0,,DMK,32847,#c0392b,63508
1971,Chidambaram,Tamil Nadu,62,1,GEN,P. Ponchokkalingam,M,0,,DMK,35750,#c0392b,71027
1971,Vridhachalam,Tamil Nadu,63,1,GEN,M. Selvraj,M,0,,DMK,42132,#c0392b,77645
1971,Mangalur,Tamil Nadu,64,1,SC,G. Jabamalai,M,0,,DMK,32612,#c0392b,62431
1971,Ulundurpet,Tamil Nadu,65,1,GEN,V. Subramaniam,M,0,,DMK,36191,#c0392b,62534
1971,Tirukkoyilur,Tamil Nadu,66,1,GEN,A. S. Kumarasamy,M,0,,DMK,38520,#c0392b,69691
1971,Mugaiyur,Tamil Nadu,67,1,GEN,A. G. Padmavathi,M,0,,DMK,38744,#c0392b,64592
1971,Rishivandiyam,Tamil Nadu,68,1,SC,N. Dharmaling A. M.,M,0,,DMK,29350,#c0392b,56592
1971,Sankarapuram,Tamil Nadu,69,1,GEN,N. Natchiyappan,M,0,,DMK,28544,#c0392b,57016
1971,Kallakurichi,Tamil Nadu,70,1,GEN,D. Kesavalu,M,0,,DMK,38513,#c0392b,72887
1971,Hosur,Tamil Nadu,71,1,GEN,B. Venkatasamy,M,0,,SWA,28259,#222,44287
1971,Uddanapalle,Tamil Nadu,72,1,GEN,K. S. Kothanadaramaiah,M,0,,IND,13854,#bdc3c7,43022
1971,Krishnagiri,Tamil Nadu,73,1,GEN,C. Manniappan,M,0,,DMK,31445,#c0392b,49916
1971,Kaveripattinam,Tamil Nadu,74,1,GEN,V. C. Govindasamy,M,0,,DMK,41546,#c0392b,63937
1971,Uthangarai,Tamil Nadu,75,1,GEN,K. R. Krishnan,M,0,,DMK,36256,#c0392b,63274
1971,Harur,Tamil Nadu,76,1,SC,S. A. Chinnaraju,M,0,,DMK,33039,#c0392b,60888
1971,Dharmapuri,Tamil Nadu,77,1,GEN,R. Chinnasamy,M,0,,DMK,39861,#c0392b,73592
1971,Palacodu,Tamil Nadu,78,1,GEN,M. V. Karivengadam,M,0,,DMK,32378,#c0392b,61279
1971,Pennagaram,Tamil Nadu,79,1,GEN,N. Manickkam,M,0,,DMK,33298,#c0392b,63589
1971,Mettur,Tamil Nadu,80,1,GEN,Surendran,M,0,,PSP,32656,#222,56844
1971,Taramangalam,Tamil Nadu,81,1,GEN,Paramasivam,M,0,,DMK,33257,#c0392b,53821
1971,Omalur,Tamil Nadu,82,1,SC,V. Selladurai,M,0,,DMK,26065,#c0392b,42862
1971,Salem-I,Tamil Nadu,83,1,GEN,K. Jayaraman,M,0,,DMK,46262,#c0392b,90847
1971,Salem-Ii,Tamil Nadu,84,1,GEN,Rajaram,M,0,,DMK,37152,#c0392b,70402
1971,Yercaud,Tamil Nadu,85,1,ST,Chinnusamy V.,M,0,,DMK,29196,#c0392b,48014
1971,Panamarathupatti,Tamil Nadu,86,1,GEN,Ponnumalai T.,M,0,,DMK,35832,#c0392b,65841
1971,Veerapandi,Tamil Nadu,87,1,GEN,S. Arumugam,M,0,,DMK,41369,#c0392b,66479
1971,Edappadi,Tamil Nadu,88,1,GEN,A. Arumugam,M,0,,DMK,35638,#c0392b,65123
1971,Sankari,Tamil Nadu,89,1,SC,V. Muthur,M,0,,DMK,27741,#c0392b,45677
1971,Tiruchengodu,Tamil Nadu,90,1,GEN,S. Kandappan,M,0,,DMK,43605,#c0392b,71610
1971,Kapilamalai,Tamil Nadu,91,1,GEN,C. V. Velappan,M,0,,DMK,43022,#c0392b,77180
1971,Namakkal,Tamil Nadu,92,1,GEN,Palanivelan,M,0,,DMK,39553,#c0392b,73839
1971,Senthamangalam,Tamil Nadu,93,1,ST,Chinna Veilaiya Gounder,M,0,,DMK,34507,#c0392b,60629
1971,Rasipuram,Tamil Nadu,94,1,GEN,R. Nainamalai,M,0,,DMK,41079,#c0392b,74827
1971,Attur,Tamil Nadu,95,1,GEN,V. Palanivel Gounder,M,0,,DMK,39828,#c0392b,75445
1971,Talavasal,Tamil Nadu,96,1,SC,Moo Marimuthu,M,0,,DMK,32195,#c0392b,66145
1971,Gudalur,Tamil Nadu,97,1,SC,K. H. Bomman,M,0,,SWA,18519,#222,40745
1971,Udhagamandalam,Tamil Nadu,98,1,GEN,M. Devarajan,M,0,,DMK,28901,#c0392b,51318
1971,Coonoor,Tamil Nadu,99,1,GEN,J. Karunainathan,M,0,,DMK,33451,#c0392b,54982
1971,Mettuppalayam,Tamil Nadu,100,1,GEN,M. C. Thooyamani,M,0,,DMK,39013,#c0392b,69566
1971,Avanashi,Tamil Nadu,101,1,GEN,T. O. Periaswamy,M,0,,IND,29356,#bdc3c7,58828
1971,Thondamuthur,Tamil Nadu,102,1,GEN,R. Manickavasakam,M,0,,DMK,51181,#c0392b,84873
1971,Singanallur,Tamil Nadu,103,1,GEN,A. Subramaniam,M,0,,PSP,35888,#222,66598
1971,Perur,Tamil Nadu,104,1,SC,N. Marudachalam,M,0,,CPI,39270,#ff5757,68080
1971,Coimbatore North,Tamil Nadu,105,1,GEN,P. Gopal,M,0,,DMK,34736,#c0392b,62621
1971,Coimbatore South,Tamil Nadu,106,1,GEN,K. Rangana Than,M,0,,DMK,31003,#c0392b,66367
1971,Kinathukkadavu,Tamil Nadu,107,1,GEN,M. Kannappan,M,0,,DMK,47776,#c0392b,69825
1971,Pollachi,Tamil Nadu,108,1,GEN,A. P. Shanmugasundara Goundar,M,0,,DMK,41654,#c0392b,65567
1971,Valparai,Tamil Nadu,109,1,SC,E. Ramaswamy,M,0,,DMK,38779,#c0392b,59344
1971,Udumalpet,Tamil Nadu,110,1,GEN,S. J. Sadiq Pasha,M,0,,DMK,45369,#c0392b,72293
1971,Dharapuram,Tamil Nadu,111,1,SC,V. P. Palaniammal,M,0,,DMK,40947,#c0392b,63575
1971,Vellakoil,Tamil Nadu,112,1,GEN,M. Pilanisamy,M,0,,DMK,42067,#c0392b,61772
1971,Kangayam,Tamil Nadu,113,1,GEN,Kovai Chezhiyan,M,0,,DMK,42461,#c0392b,63942
1971,Pongalur,Tamil Nadu,114,1,GEN,N. Palanisamy,M,0,,DMK,37178,#c0392b,61985
1971,Palladam,Tamil Nadu,115,1,GEN,K. N. Kumarasamy,M,0,,PSP,34876,#222,60583
1971,Tiruppur,Tamil Nadu,116,1,GEN,S. Doraisamy,M,0,,DMK,40762,#c0392b,74281
1971,Modakkurichi,Tamil Nadu,117,1,GEN,M. Chinnasami,M,0,,DMK,45108,#c0392b,77533
1971,Perundurai,Tamil Nadu,118,1,GEN,N. K. Palanisamy,M,0,,CPI,38882,#ff5757,68982
1971,Erode,Tamil Nadu,119,1,GEN,M. Subramanian,M,0,,DMK,47809,#c0392b,78167
1971,Bhavani,Tamil Nadu,120,1,GEN,A. M. Raja,M,0,,DMK,38527,#c0392b,64900
1971,Andhiyur,Tamil Nadu,121,1,GEN,E. M. Natarasan,M,0,,DMK,32691,#c0392b,57567
1971,Gobichettipalayam,Tamil Nadu,122,1,GEN,S. M. Palaniappan,M,0,,DMK,35184,#c0392b,59187
1971,Sathyamangalam,Tamil Nadu,123,1,GEN,Subramaniam Sk.,M,0,,DMK,31873,#c0392b,57323
1971,Bhavanisagar,Tamil Nadu,124,1,SC,Ramarasan V. K.,M,0,,DMK,28003,#c0392b,53971
1971,Oddamchatram,Tamil Nadu,125,1,GEN,Nachimuthu Goundar N.,M,0,,DMK,40845,#c0392b,69235
1971,Palani,Tamil Nadu,126,1,SC,Palanisamy C.,M,0,,DMK,38919,#c0392b,69764
1971,Periyakulam,Tamil Nadu,127,1,GEN,Anbucheliyan,M,0,,DMK,37926,#c0392b,66718
1971,Bodinayakkanur,Tamil Nadu,128,1,GEN,Surulivel M.,M,0,,DMK,35427,#c0392b,65091
1971,Cumbum,Tamil Nadu,129,1,GEN,Gopal K. P.,M,0,,NCO,34483,#1F77B4,70562
1971,Theni,Tamil Nadu,130,1,GEN,Palanivelrajan,M,0,,DMK,45785,#c0392b,71533
1971,Andipatti,Tamil Nadu,131,1,GEN,Gurusamy Naidu N. V.,M,0,,SWA,20814,#222,57225
1971,Sedapatti,Tamil Nadu,132,1,GEN,Thavamani Thevar V.,M,0,,FBL,20334,#222,55459
1971,Thirumangalam,Tamil Nadu,133,1,GEN,M. C. A. Rethinasamy Thevar,M,0,,FBL,36468,#222,64016
1971,Usilampatti,Tamil Nadu,134,1,GEN,P. K. Mookiah Thevar,M,0,,FBL,49292,#222,66201
1971,Nilakkottai,Tamil Nadu,135,1,SC,Muniyandi A.,M,0,,DMK,38583,#c0392b,63123
1971,Sholavandan,Tamil Nadu,136,1,GEN,Maniyan P. S.,M,0,,DMK,43254,#c0392b,78312
1971,Thirupparankundram,Tamil Nadu,137,1,GEN,Kaverimaniam C.,M,0,,DMK,39110,#c0392b,77591
1971,Madurai West,Tamil Nadu,138,1,GEN,Thangamani K. T. K.,M,0,,CPI,40899,#ff5757,85426
1971,Madurai Central,Tamil Nadu,139,1,GEN,K. Thiruppathy,M,0,,DMK,30905,#c0392b,63195
1971,Madurai East,Tamil Nadu,140,1,GEN,K. Ramakrishnan K. S.,M,0,,DMK,27884,#c0392b,63181
1971,Melur South,Tamil Nadu,141,1,SC,O. P. Raman,M,0,,DMK,45090,#c0392b,76685
1971,Melur North,Tamil Nadu,142,1,GEN,P. Malaichamy,M,0,,DMK,37337,#c0392b,74547
1971,Vadamadurai,Tamil Nadu,143,1,GEN,Nagarajan K.,M,0,,DMK,35989,#c0392b,61259
1971,Dindigul,Tamil Nadu,144,1,GEN,Sundaram Pillai O. N.,M,0,,NCO,27775,#1F77B4,69778
1971,Athoor,Tamil Nadu,145,1,GEN,Nachiappan A. M. T.,M,0,,DMK,42195,#c0392b,70675
1971,Vedasandur,Tamil Nadu,146,1,GEN,Muthusamy P.,M,0,,DMK,36746,#c0392b,67821
1971,Aravakurichi,Tamil Nadu,147,1,GEN,Abdul Jabbar,M,0,,MUL,34164,#222,56846
1971,Karur,Tamil Nadu,148,1,GEN,Nallasamy,M,0,,DMK,45977,#c0392b,81297
1971,Thottiyam,Tamil Nadu,149,1,GEN,S. K. Vadivelu,M,0,,DMK,39821,#c0392b,77398
1971,Musiri,Tamil Nadu,150,1,GEN,P. S. Muthuselvan,M,0,,DMK,35091,#c0392b,64641
1971,Uppiliapuram,Tamil Nadu,151,1,GEN,T. P. Alagamuthu,M,0,,DMK,42861,#c0392b,83065
1971,Perambalur,Tamil Nadu,152,1,SC,J. S. Raju,M,0,,DMK,39043,#c0392b,70623
1971,Varahur,Tamil Nadu,153,1,GEN,K. Palanivelan,M,0,,DMK,42733,#c0392b,72538
1971,Andimadam,Tamil Nadu,154,1,GEN,S. Sadasiva Padayachi,M,0,,DMK,39313,#c0392b,74103
1971,Jayankondam,Tamil Nadu,155,1,SC,A. Chinnasamy,M,0,,DMK,41627,#c0392b,72044
1971,Ariyalur,Tamil Nadu,156,1,GEN,G. Sivaperumal,M,0,,DMK,48320,#c0392b,75287
1971,Lalgudi,Tamil Nadu,157,1,GEN,Muthamil Selvan Vn.,M,0,,DMK,40213,#c0392b,73775
1971,Srirangam,Tamil Nadu,158,1,SC,Jothi Venkatachalam,M,0,,NCO,36172,#1F77B4,70615
1971,Tiruchirapalli-I,Tamil Nadu,159,1,GEN,Krishnamurthy V.,M,0,,DMK,38099,#c0392b,72358
1971,Tiruchirapalli-Ii,Tamil Nadu,160,1,GEN,Dharmalingam A. Pi.,M,0,,DMK,40593,#c0392b,72829
1971,Thiruverambur,Tamil Nadu,161,1,GEN,Kamaichi,M,0,,DMK,43233,#c0392b,81491
1971,Kulithalai,Tamil Nadu,162,1,GEN,Kandaswamy M.,M,0,,DMK,44198,#c0392b,82343
1971,Krishnarajapuram,Tamil Nadu,163,1,SC,P. Soundara Pandian,M,0,,DMK,36177,#c0392b,65737
1971,Kadavur,Tamil Nadu,164,1,GEN,Karuraigiri Muthiah,M,0,,NCO,31752,#1F77B4,61515
1971,Viralimalai,Tamil Nadu,165,1,GEN,Ilechezhiyan V. S.,M,0,,DMK,41813,#c0392b,72757
1971,Thirumaiyam,Tamil Nadu,166,1,GEN,A. Thiagarajan,M,0,,DMK,38630,#c0392b,72615
1971,Alangudi,Tamil Nadu,167,1,GEN,K. V. Subbiah,M,0,,DMK,43279,#c0392b,79826
1971,Pudukkottai,Tamil Nadu,168,1,GEN,Sathiamoorthy M.,M,0,,NCO,34680,#1F77B4,74095
1971,Thiruvaiyaru,Tamil Nadu,169,1,GEN,Ilangovan G.,M,0,,DMK,37139,#c0392b,73186
1971,Thanjavur,Tamil Nadu,170,1,GEN,Natarajan S.,M,0,,DMK,38288,#c0392b,68711
1971,Papanasam,Tamil Nadu,171,1,GEN,N. Ganapathy,M,0,,DMK,43497,#c0392b,77381
1971,Valangiman,Tamil Nadu,172,1,SC,N. Somasundaram,M,0,,DMK,38519,#c0392b,66291
1971,Kumbakonam,Tamil Nadu,173,1,GEN,N. Kasiraman,M,0,,NCO,39755,#1F77B4,77265
1971,Aduthurai,Tamil Nadu,174,1,GEN,K. Rajamanickam,M,0,,DMK,40023,#c0392b,78083
1971,Sirkazhi,Tamil Nadu,175,1,SC,Vadivel S.,M,0,,CPI,31977,#ff5757,60053
1971,Sembanarkoil,Tamil Nadu,176,1,GEN,Sampath T. V.,M,0,,DMK,33937,#c0392b,60298
1971,Mayuram,Tamil Nadu,177,1,GEN,N. Kittappa,M,0,,DMK,37311,#c0392b,73603
1971,Kuttalam,Tamil Nadu,178,1,GEN,S. Ganesan,M,0,,DMK,34781,#c0392b,63733
1971,Kodavasal,Tamil Nadu,179,1,GEN,Periasamy Udayar K.,M,0,,DMK,31302,#c0392b,65552
1971,Nannilam,Tamil Nadu,180,1,SC,Devandiran A,M,0,,DMK,36740,#c0392b,61835
1971,Thiruvarur,Tamil Nadu,181,1,SC,Karunanithi M.,M,0,,DMK,30828,#c0392b,64950
1971,Nagapattinam,Tamil Nadu,182,1,GEN,Rajamanickam,M,0,,DMK,29744,#c0392b,66392
1971,Vedaranyam,Tamil Nadu,183,1,GEN,Meenakshisundaram M.,M,0,,DMK,41787,#c0392b,65436
1971,Thiruthuraipundi,Tamil Nadu,184,1,GEN,Manali Kandasami C.,M,0,,CPI,40714,#ff5757,64792
1971,Kottur,Tamil Nadu,185,1,SC,Subbiah A. K.,M,0,,CPI,47419,#ff5757,64728
1971,Mannargudi,Tamil Nadu,186,1,GEN,Balakrishnan K.,M,0,,DMK,35211,#c0392b,67648
1971,Orathanadu,Tamil Nadu,187,1,GEN,Ganesan L.,M,0,,DMK,49269,#c0392b,79479
1971,Gandharvakottai,Tamil Nadu,188,1,GEN,Govindarasu Kalingarar,M,0,,DMK,42025,#c0392b,72969
1971,Pattukkottai,Tamil Nadu,189,1,GEN,Marimuthu A. R.,M,0,,PSP,44565,#222,70794
1971,Peravurani,Tamil Nadu,190,1,GEN,Chelliah,M,0,,IND,32025,#bdc3c7,87832
1971,Aranthangi,Tamil Nadu,191,1,GEN,S. Ramanathan,M,0,,DMK,49322,#c0392b,88377
1971,Tirupathur,Tamil Nadu,192,1,GEN,S. Madhavan,M,0,,DMK,54117,#c0392b,77164
1971,Karaikudi,Tamil Nadu,193,1,GEN,C. T. Chidambaram,M,0,,DMK,39986,#c0392b,66844
1971,Tiruvadanai,Tamil Nadu,194,1,GEN,Pr. Shanmugham,M,0,,DMK,40417,#c0392b,74401
1971,Ilayangudi,Tamil Nadu,195,1,GEN,Malaikannan V.,M,0,,DMK,45551,#c0392b,73482
1971,Ramanathapuram,Tamil Nadu,196,1,GEN,Sathiyendran M. S. K.,M,0,,DMK,40690,#c0392b,62549
1971,Kadaladi,Tamil Nadu,197,1,SC,Ramalingam C.,M,0,,DMK,31521,#c0392b,48597
1971,Mudhukulathur,Tamil Nadu,198,1,GEN,Kadher Batcha Alias Vellaichind,M,0,,IND,18267,#bdc3c7,55591
1971,Paramakudi,Tamil Nadu,199,1,SC,Siraimeettan T. K.,M,0,,DMK,42614,#c0392b,72260
1971,Sivaganga,Tamil Nadu,200,1,GEN,S. Sethuraman,M,0,,DMK,42320,#c0392b,70310
1971,Manamadurai,Tamil Nadu,201,1,GEN,T. Soniah,M,0,,DMK,42584,#c0392b,74989
1971,Kariapatti,Tamil Nadu,202,1,GEN,Perumal A. R.,M,0,,FBL,31499,#222,61360
1971,Aruppukkottai,Tamil Nadu,203,1,GEN,Sowdi Sundara Bharathi,M,0,,FBL,37021,#222,65332
1971,Virudhunagar,Tamil Nadu,204,1,GEN,P. Seenivasan,M,0,,DMK,31455,#c0392b,63060
1971,Sattur,Tamil Nadu,205,1,GEN,Alagu Thevar S.,M,0,,FBL,32610,#222,58827
1971,Sivakasi,Tamil Nadu,206,1,GEN,Kalimuthu K,M,0,,DMK,39854,#c0392b,67074
1971,Srivilliputhur,Tamil Nadu,207,1,SC,Andi Alias Surusamy K.,M,0,,DMK,41522,#c0392b,65558
1971,Rajapalayam,Tamil Nadu,208,1,GEN,Suppu K.,M,0,,CPI,36827,#ff5757,72990
1971,Vilathikulam,Tamil Nadu,209,1,GEN,Rathinasabapathy M.,M,0,,DMK,32583,#c0392b,56834
1971,Kovilpatti,Tamil Nadu,210,1,GEN,Alagarsamy S.,M,0,,CPI,38844,#ff5757,62490
1971,Ottapidaram,Tamil Nadu,211,1,SC,M. Muthiah,M,0,,FBL,27571,#222,48442
1971,Sankarankovil,Tamil Nadu,212,1,SC,Subbiah S.,M,0,,DMK,35677,#c0392b,57696
1971,Vasudevanallur,Tamil Nadu,213,1,GEN,Velladurai A.,M,0,,DMK,35954,#c0392b,63123
1971,Kadayanallur,Tamil Nadu,214,1,GEN,Subbbiah Mudaliar A. R.,M,0,,DMK,37649,#c0392b,71728
1971,Tenkasi,Tamil Nadu,215,1,GEN,Kathiravan Alias Samshudeen,M,0,,DMK,39110,#c0392b,70260
1971,Alangulam,Tamil Nadu,216,1,GEN,Arunachalam V.,M,0,,DMK,36526,#c0392b,71214
1971,Ambasamudram,Tamil Nadu,217,1,GEN,Sangumuthu Thevar S.,M,0,,NCO,31192,#1F77B4,67047
1971,Cheranmahadevi,Tamil Nadu,218,1,GEN,Sivaprakasam D. S. A.,M,0,,SWA,34739,#222,69285
1971,Gangaikondan,Tamil Nadu,219,1,SC,Karuppiah A.,M,0,,DMK,32963,#c0392b,56032
1971,Tirunelveli,Tamil Nadu,220,1,GEN,P. Padmanabhan,M,0,,DMK,43325,#c0392b,69698
1971,Melapalayam,Tamil Nadu,221,1,GEN,M. Kather Mohideen S.,M,0,,MUL,35470,#222,62519
1971,Srivaikuntam,Tamil Nadu,222,1,GEN,Adithanar,M,0,,DMK,37329,#c0392b,67938
1971,Tuticorin,Tamil Nadu,223,1,GEN,Ramalingam R.,M,0,,DMK,39030,#c0392b,68503
1971,Tiruchendur,Tamil Nadu,224,1,GEN,Edmund,M,0,,DMK,39974,#c0392b,74665
1971,Sattangulam,Tamil Nadu,225,1,GEN,K. P. Kandasasmy,M,0,,DMK,33510,#c0392b,64789
1971,Nanguneri,Tamil Nadu,226,1,GEN,Ganapthy T.,M,0,,DMK,33099,#c0392b,61962
1971,Radhapuram,Tamil Nadu,227,1,GEN,Karthesan V.,M,0,,DMK,33678,#c0392b,65167
1971,Kanniyakumari,Tamil Nadu,228,1,GEN,Rajah Pillai K.,M,0,,DMK,35884,#c0392b,70220
1971,Nagercoil,Tamil Nadu,229,1,GEN,Moses M.,M,0,,SWA,34726,#222,72215
1971,Kollachal,Tamil Nadu,230,1,GEN,Pauliah A.,M,0,,NCO,37401,#1F77B4,68026
1971,Padmanabhapuram,Tamil Nadu,231,1,GEN,Swamdihas Nadar A.,M,0,,NCO,32416,#1F77B4,57833
1971,Thiruvattar,Tamil Nadu,232,1,GEN,James J.,M,0,,NCO,36097,#1F77B4,60500
1971,Vilavancode,Tamil Nadu,233,1,GEN,Ronnappan Nadar R.,M,0,,NCO,32139,#1F77B4,52010
1971,Killiyoor,Tamil Nadu,234,1,GEN,Dennis N.,M,0,,NCO,34573,#1F77B4,55536
1977,Royapuram,Tamil Nadu,1,1,GEN,P. Ponnurangam,M,0,,DMK,24217,#c0392b,72194
1977,Harbour,Tamil Nadu,2,1,GEN,A. Selvarajan,M,0,,DMK,23845,#c0392b,64959
1977,Dr. Radhakrishnan Nagar,Tamil Nadu,3,1,GEN,Isari Velan,M,0,,ADMK,28416,#b2d33c,79881
1977,Park Town,Tamil Nadu,4,1,GEN,T.S. Nallathambi,M,0,,DMK,22433,#c0392b,68426
1977,Perambur,Tamil Nadu,5,1,SC,S. Balan,M,0,,DMK,34134,#c0392b,79860
1977,Purasawalkam,Tamil Nadu,6,1,GEN,K. Anbazhagan,M,0,,DMK,41073,#c0392b,91085
1977,Egmore,Tamil Nadu,7,1,SC,S.Manimudi,M,0,,DMK,26746,#c0392b,69294
1977,Anna Nagar,Tamil Nadu,8,1,GEN,M. Karunanidhi,M,0,,DMK,43076,#c0392b,85974
1977,T-Nagar,Tamil Nadu,9,1,GEN,R.E. Chandran Jayapal,M,0,,DMK,23346,#c0392b,75522
1977,Thousand Lights,Tamil Nadu,10,1,GEN,S.J. Sadiq Pasha,M,0,,DMK,26599,#c0392b,71635
1977,Chepauk,Tamil Nadu,11,1,GEN,A. Rahaman Khan,M,0,,DMK,24425,#c0392b,63602
