ISO,NAME,LON,LAT
tpw,Tupi,-46.636,-23.534
tpx,Acatepec Tlapanec,-99.06022,17.10338
tpy,Trumaí,-53.5717,-11.81195
tpz,Tinputz,154.97241,-5.58358
tql,Lehali,167.33244,-13.5043
tqm,Turumsa,142.5676,-7.93238
tqq,Tunni,43.68471,1.06167
tqr,Torona,30.34102,11.12536
tqt,Ozumatlán Totonac,-97.94857,20.45744
tra,Tirahi,69.59007,34.17924
trb,Terebu,143.83467,-3.68721
trc,Copala Triqui,-97.98262,17.15414
trd,Turi,84.47124,22.01224
tre,East Tarangan,134.2884,-6.76213
trf,Trinidadian Creole English,-61.41713,10.4208
trg,Lishan Didan,34.82811,32.01438
trh,Turaka,149.56671,-9.83576
tri,Trió,-55.6555,3.16414
trj,Toram,19.52541,11.20271
tur,Turkish,34.90639,36.72344
trl,Traveller Scottish,-4.38593,55.98292
trm,Tregami,70.96173,34.75482
trn,Trinitario,-65.40956,-15.33313
tro,Tarao Naga,94.17031,24.40033
trp,Kok Borok,91.55231,23.3317
trq,San Martín Itunyoso Triqui,-97.92019,17.24284
trr,Taushiro,-75.5603,-3.22497
trs,Chicahuaxtla Triqui,-97.85471,17.16278
trt,Tunggare,135.55117,-3.37462
chk,Chuukese,151.59585,7.34083
trv,Taroko,121.35776,23.90324
trw,Torwali,72.53165,35.31014
trx,Tringgus,109.94987,1.4313
try,Turung,92.26757,26.34412
trz,Torá,-61.74165,-6.19532
tsa,Tsaangi,12.59587,-2.85267
tsb,Tsamai,36.9139,5.3097
tsc,Tswa,34.33359,-23.01304
tsd,Tsakonian,22.73411,37.14054
tse,Tunisian Sign Language,10.03348,36.49562
tsf,Southwestern Tamang,84.90357,27.57218
tsg,Tausug,121.14904,6.00247
tsh,Tsuvan,13.62801,10.15511
tsi,Tsimshian,-130.38016,54.40812
tsj,Tshangla,91.3355,27.15114
tsk,Tseku,90.36254,28.47904
tsl,Ts'ün-Lao,102.9261,21.3616
tsm,Turkish Sign Language,28.85551,41.02675
xel,Kelo,34.3816,10.92914
tso,Tsonga,30.715,-23.46659
tsp,Northern Toussian,-4.88274,11.13303
tsq,Thai Sign Language,100.44545,13.7837
tsr,Akei,166.76672,-15.6377
tss,Taiwan Sign Language,121.30519,25.02062
wme,Wambule,86.47646,27.14808
tsv,Tsogo,11.13589,-1.55469
tsn,Tswana,24.68016,-24.56975
tsx,Mubami,142.99792,-7.5501
tsu,Tsou,120.78663,23.21605
tsz,Purepecha,-101.6314,19.44665
tta,Tutelo,-96.93055,40.0695
ttb,Gaa,11.96032,8.4809
ttc,Tektiteko,-92.01564,15.34372
ttd,Tauade,147.09377,-8.3486
tte,Bwanabwana,151.03439,-10.65985
ttf,Tuotomb,10.65924,4.65626
ttg,Tutong 2,114.63828,4.74327
tth,Upper Ta'oih,106.90474,16.20063
tti,Tobati,140.71017,-2.56434
ttj,Tooro,30.63887,0.57291
ttk,Totoro,-76.63789,2.55149
ttl,Totela,24.66987,-16.30451
tet,Tetun,124.93922,-9.32104
ttn,Towei,140.80325,-3.87428
tto,Lower Ta'oih,106.87347,15.9083
ttp,Tombelala,121.91495,-2.50998
ttq,Tawallammat Tamajaq,3.71384,14.91766
tat,Tatar,50.77265,55.37514
tts,Northeastern Thai,102.98638,14.32526
ttt,Muslim Tat,48.81009,41.09077
ttu,Torau,155.49575,-6.19922
ttv,Titan,146.88795,-2.18168
ttw,Tutoh Kenyah,114.82014,3.85226
ttx,Tutong 1,114.73115,4.57846
tty,Sikaritai,138.2874,-2.80285
ttz,Tsum,85.08175,28.47193
tua,Wiarumus,143.75606,-3.63409
tub,Tubatulabal,-117.163,35.327
tuc,Mutu,148.01357,-5.79405
tud,Tuxa,-41.16665,-12.04999
tue,Tuyuca,-70.11861,0.51905
tuf,Central Tunebo,-72.23365,6.66535
tug,Tunia,18.20595,9.42506
tuh,Taulil,152.09499,-4.44425
tui,Tupuri,14.81648,10.18793
tuj,Tugutil,128.22346,0.5806
tun,Tunica,-92.54026,30.98879
tul,Tula,11.52551,9.84629
tqp,Tomoip,151.82777,-5.30721
tyv,Tuvin,95.26872,50.86222
tuo,Tucano,-69.20065,0.52993
tpr,Tuparí,-62.2544,-11.88837
tuq,Tedaga,18.19888,20.6143
xed,Hdi,13.76897,10.91837
tus,Tuscarora,-79.89399,43.08417
ttm,Northern Tutchone,-136.64414,62.82351
tuu,Tututni,-124.29303,42.55628
tuv,Turkana,35.41186,3.41461
tum,Tumbuka,33.75065,-11.4628
tux,Tuxinawa,-69.01666,-9.74999
tuy,North Tugen,35.84986,0.66573
tuz,Turka,-4.92082,10.71141
tva,Vaghua,156.5421,-6.68712
tvd,Tsuvadi,5.22095,10.84208
tve,Te'un,128.96625,-3.21229
tvk,Southeast Ambrym,168.21111,-16.29747
nlc,Nalca,139.88259,-4.26068
tvm,Tela-Masbuar,129.68667,-8.01195
tvn,Tavoyan,98.32676,14.05959
tvo,Tidore,127.74566,0.02461
tvs,Taveta,37.70607,-3.41822
tvt,Tutsa Naga,95.8,27.161
tvw,Sedoa,120.37752,-1.37295
tvy,Timor Pidgin,125.58973,-8.65995
twa,Twana,-121.76538,47.7419
twb,Western Tawbuid,121.02597,12.82269
twc,Teshenawa,8.35594,9.64189
twd,Twents,6.77085,52.29257
twe,Tewa,124.17361,-8.37662
twg,Tereweng,124.27121,-8.48063
twh,Tai Dón,103.9429,22.46151
twl,Tawara,31.62099,-16.01674
twn,Twendi,11.70017,6.36656
two,Tswapong,27.42009,-23.40552
twp,Ere,147.08286,-2.15569
twq,Tasawaq,6.92037,16.78141
twr,Southwestern Tarahumara,-107.57815,27.03137
aka,Akan,-1.33254,6.34756
twt,Turiwara,-41.99999,-2.99999
twu,Termanu,123.16898,-10.73264
tww,Tuwari,142.09522,-4.80315
twx,Tewe,33.82463,-18.44585
twy,Tawoyan,115.20393,-1.30017
txa,Tombonuwo,117.32188,6.2892
txc,Tsetsaut,-139.17812,62.06753
txe,Totoli,120.87458,1.14995
txi,Ikpeng,-53.49553,-11.37822
txm,Tomini,120.89031,0.42569
txn,West Tarangan,134.16821,-6.62046
txo,Toto,88.975,26.67
txq,Tii,122.96321,-10.84247
txs,Tonsea,125.05212,1.51393
txt,Citak,139.46085,-5.58276
txu,Kayapó,-51.67367,-7.77352
txx,Tatana,115.55311,5.49808
txy,Tanosy Malagasy,47.13566,-24.91865
tya,Tauya,145.3657,-5.74255
tye,Kyenga,3.6404,11.602
tyh,O'du,104.43595,19.42572
tyj,Tai Do,104.93774,19.1801
tyl,Thu Lao,104.25078,22.75275
tyn,Kombai,139.90245,-5.54543
typ,Thaypan,143.32412,-14.82924
tyr,Tai Daeng,104.7046,20.90556
tyi,Teke-Tsaayi,13.86035,-2.98028
tyt,Tày Tac,104.00762,21.38306
tyu,Kua,26.01579,-22.02366
tyx,Teke-Tyee,13.86684,-3.50685
tyz,Tày,106.16715,21.64483
tza,Tanzanian Sign Language,39.12697,-6.82431
tzb,Bachajón Tzeltal,-91.72933,16.62548
tzc,Chamula Tzotzil,-92.74458,16.73615
tze,Chenalhó Tzotzil,-92.55566,16.83587
tzh,Oxchuc Tzeltal,-92.27861,16.63841
tzj,Eastern Tzutujil,-91.20122,14.63507
tzm,Central Atlas Tamazight,-4.0699,32.6087
tzn,Tugun,126.7001,-7.72555
tzo,Venustiano Carranza Tzotzil,-92.59968,16.26588
tzs,San Andrés Larrainzar Tzotzil,-92.79491,16.90594
tzt,Western Tzutujil,-91.2924,14.69511
tzu,Huixtán Tzotzil,-92.39945,16.54132
tzx,Tabriak,143.59259,-4.49162
tzz,Zinacantán Tzotzil,-92.73881,16.63623
uam,Uamue,-38.74999,-8.49999
uan,Kuan,105.31038,18.07692
uar,Tairuma,145.73197,-7.94866
uba,Ubang,9.2616,6.40906
ubi,Ubi,18.55796,11.80055
ubm,Upper Baram Kenyah,115.10401,3.08398
ubr,Ubir,149.39621,-9.59044
uby,Ubykh,28.66606,41.0202
uda,Uda,8.06562,4.70196
ude,Udihe,135.67762,46.63086
udi,Udi,47.7236,40.9
udj,Ujir,134.25689,-5.69329
udl,Wuzlam,14.13782,10.95502
udm,Udmurt,52.63548,56.12921
udu,Uduk,34.43319,8.25299
ues,Kioko,122.95138,-4.99012
ufi,Ufim,146.24488,-6.05128
lle,Lele,147.20745,-2.04783
ugb,Kuku-Ugbanh,141.56884,-13.98822
uge,Ughele,157.3407,-8.45725
ugn,Ugandan Sign Language,32.4829,0.2475
ugo,Ugong,100.09778,14.24081
ugy,Uruguayan Sign Language,-56.4509,-34.59671
uha,Uhami,5.68537,7.38143
uhn,Damal,137.49561,-4.17345
uig,Uyghur,81.96424,36.36305
uis,Uisai,155.70566,-6.55533
uiv,Iyive,9.54765,6.39734
uji,Tanjijili,6.87432,9.40121
uka,Kaburi,132.52827,-1.92547
ukg,Ukuriguma,145.51442,-4.94407
ukh,Ukhwejo,16.26705,2.9095
ukl,Ukrainian Sign Language,30.55304,50.41113
ukp,Ukpe-Bayobiri,9.02603,6.52883
ukq,Ukwa,7.96002,5.59913
ukr,Ukrainian,31.16814,49.35573
uks,Urubú-Kaapor Sign Language,-46.42134,-2.54091
sah,Yakut,133.98031,61.69744
uku,Ukue,5.58213,7.48032
ukw,Ukwuani-Aboh-Ndoni,6.48559,5.78892
ula,Fungwa,6.59138,10.50213
ulb,Ulukwumi,6.59202,6.4974
ulc,Ulch,140.29045,51.85209
ulf,Usku,140.50189,-3.63853
uli,Ulithian,151.58297,7.3402
ulk,Meriam,143.77282,-9.59575
ull,Ullatan,77.09056,9.46719
ulm,Ulumanda',118.99377,-3.00933
uln,Unserdeutsch,152.18315,-4.19566
uma,Umatilla,-118.55167,45.63915
ubu,Umbu-Ungu,143.96989,-5.9513
umd,Umbindhamu,143.32815,-13.921
umg,Umbuygamu,143.6305,-14.25876
umi,Ukit,114.57932,1.56623
umm,Umon,8.10335,5.37438
umo,Umotina,-57.41916,-15.59288
ump,Umpila,143.46729,-13.15275
umr,Umbugarla,131.82455,-12.93247
ums,Pendau,119.86161,-0.11396
umu,Munsee,-81.91658,42.59677
una,North Watut,146.21818,-6.64084
unz,Unde Kaili,119.67323,-0.85876
une,Uneme,6.13427,6.97237
ung,Ngarinyin,126.43311,-16.40063
unk,Enawené-Nawé,-58.9802,-12.43024
unp,Worora,124.66753,-16.10935
uok,Uokha,5.97783,7.00611
upi,Umeda,141.15692,-3.34565
upv,Uripiv-Wala-Rano-Atchin,167.34643,-16.00951
ura,Urarina,-75.42107,-4.44006
urb,Urubú-Kaapor,-46.22037,-2.46455
urc,Urningangg,133.0231,-13.47664
urd,Urdu,67.05585,24.88813
ure,Uru,-68.97119,-16.72547
urf,Uradhi,142.13487,-12.06792
urg,Urigina,145.50708,-5.58982
urh,Urhobo,5.86148,5.31155
uri,Urim,142.65316,-3.58018
urk,Urak Lawoi',99.07682,7.5258
url,Urali,76.80069,10.8519
urm,Urapmin,141.54009,-5.08704
urn,Uruangnirin,132.7454,-3.45498
uro,Ura,151.95294,-4.64226
urp,Uru-Pa-In,-62.7226,-11.29459
urr,Lehalurup,167.33649,-13.5406
urt,Urat,142.79038,-3.60065
uru,Urumi,-63.848,-9.08
urv,Uruava,155.57304,-6.23314
urw,Sop,145.36115,-5.49605
urx,Urimo,143.70061,-3.86066
ury,Orya,139.88989,-2.76483
urz,Uru-Eu-Wau-Wau,-63.80859,-10.91762
usa,Usarufa,145.63291,-6.38898
ush,Ushojo,72.64297,35.15835
usi,Usui,91.78792,23.01305
usk,Usaghade,8.66795,4.52144
usp,Uspanteco,-90.88929,15.36484
usu,Uya,145.4704,-5.32246
uta,Otank,9.34019,6.54809
ute,Ute-Southern Paiute,-110.3055,40.09648
utp,Amba,166.49752,-11.29577
utr,Etulo,9.44447,7.75865
utu,Utu,145.54353,-5.16422
uum,Urum,43.994,42.03792
uur,Ura,169.08428,-18.67465
uuu,U,101.77163,22.67668
uve,West Uvean,166.58936,-20.41454
uvh,Uri,146.60839,-6.41993
uvl,Lote,150.9105,-5.954
uwa,Kuku-Uwanh,141.72365,-14.07563
uya,Doko-Uyanga,8.26925,5.39961
uzn,Northern Uzbek,68.36695,38.1793
uzs,Southern Uzbek,66.51,36.39468
vaa,Vaagri Booli,79.53351,12.215
vae,Vale,18.55852,7.49943
vaf,Vafsi,50.00127,34.53095
vag,Vagla,-2.31333,9.33848
vah,Varhadi-Nagpuri,79.75164,20.7139
vai,Vai,-11.22506,6.94978
vaj,Vasekela Bushman,18.18637,-18.26747
val,Vehes,146.89473,-6.92151
vam,Vanimo,141.25826,-2.68501
van,Valman,142.49904,-3.24963
vao,Vao,167.27077,-15.91787
vap,Vaiphei,93.7195,24.13781
var,Huarijio,-108.43724,27.86854
vas,Vasavi,73.86524,21.36235
vau,Vanuma,29.81348,0.93847
vav,Varli,73.29746,20.56353
vay,Wayu,86.12266,27.30471
vbb,Southeast Babar,129.80038,-7.94359
vec,Venetian,12.19705,45.50285
ved,Veddah,81.26177,6.97396
vel,Veluws,5.94408,52.27016
vem,Vemgo-Mabas,13.6466,10.85252
ven,Venda,29.92092,-22.84889
veo,Ventureno,-119.711,34.429
vep,Veps,34.7865,60.33531
ver,Mom Jango,12.62625,8.97375
vgr,Vaghri,68.6051,26.14035
vic,Virgin Islands Creole English,-64.73629,17.74048
vid,Vidunda,36.93162,-7.52674
vie,Vietnamese,106.91747,17.11945
vif,Vili,11.75978,-4.36085
vig,Viemo,-3.84128,10.84288
vil,Vilela,-58.96612,-27.40626
vin,Vinza,30.56989,-4.99312
vis,Vishavan,76.75928,10.17509
vit,Viti,11.10872,6.66524
viv,Iduna,150.24037,-9.34361
vka,Kariyarra,118.613,-20.445
vki,Ija-Zuba,6.9861,8.97183
vkj,Kujarge,22.19559,11.74732
vkk,Kaur,103.5116,-4.6251
vkl,Kulisusu,123.04488,-4.58411
vkm,Kamakan,-40.34337,-13.06782
vko,Kodeoha,120.93713,-3.39566
vkp,Korlai Creole Portuguese,73.00991,19.03482
vkt,Tenggarong Kutai Malay,117.64535,0.71803
vku,Kurrama,117.51025,-22.21338
vky,Kayu Agung,104.86701,-3.2634
vlp,Valpei,166.60553,-14.712
vlr,Vatrata,167.47532,-13.8096
vls,Vlaams,3.03347,51.03778
vma,Martuyhunira,116.6074,-20.92944
vmb,Mbabaram,143.43797,-20.13889
vmc,Juxtlahuaca Mixtec,-98.01463,17.3518
vmd,Mudu Koraga,75.10613,12.62244
vme,East Masela,129.87322,-8.13455
vmf,Mainfrankisch,8.621,50.005
vmg,Minigir,152.0052,-4.31803
vmh,Maraghei,49.9665,36.82593
vmi,Miwa,126.9212,-14.34845
vmj,Ixtayutla Mixtec,-97.57591,16.57738
vmk,Makhuwa-Shirima,36.52488,-14.25105
vml,Malgana,114.245,-26.211
vmm,Mitlatongo Mixtec,-97.17573,17.16002
vmo,Muko-Muko,101.20544,-2.50795
vmp,Soyaltepec Mazatec,-96.49456,18.28675
vmq,Soyaltepec Mixtec,-97.19211,17.55605
vmr,Marenje,35.7425,-16.21286
vms,Moksela,128.654,-3.098
vmu,Muluridyi,145.329,-17.06013
vmv,Valley Maidu,-121.19078,39.80783
vmw,Makhuwa,38.80519,-14.85088
vmx,Tamazola Mixtec,-97.09983,17.12577
vmy,Ayautla Mazatec,-96.59516,18.0993
vmz,Mazatlán Mazatec,-96.88892,18.08289
vnk,Vano,165.92732,-10.68653
vnm,Vinmavis,167.42689,-16.22534
vnp,Vunapu,166.69119,-14.84766
vot,Vod,28.6235,59.38017
vor,Voro,12.07192,9.78323
vrs,Varisi,156.65519,-6.83443
vrt,Burmbar,167.73124,-16.41653
vsl,Venezuelan Sign Language,-66.76784,10.32937
vum,Vumbu,10.64985,-2.17673
vun,Vunjo,37.58474,-3.42531
vut,Vute,12.20681,5.48283
waa,Walla Walla,-118.42416,45.72055
wab,Wab,146.46132,-5.61216
wac,Wasco-Wishram,-121.50876,45.02783
wad,Wandamen,133.99592,-2.25622
wae,Walser,9.22649,46.58089
waf,Wakona,-36.49999,-9.91666
wag,Wa'ema,150.39832,-10.28966
wah,Watubela,131.64135,-4.47294
wai,Wares,139.33731,-2.47357
waj,Waffa,146.08994,-6.55783
wgi,Wahgi,144.66454,-6.11629
wls,Wallisian,-176.17319,-13.28543
wam,Wampanoag,-73.31478,41.70504
wan,Wan,-5.82092,7.88773
wao,Wappo,-122.49999,38.25
wap,Wapishana,-59.33072,2.69278
waq,Wageman,131.89332,-13.86272
tqn,Tenino,-121.43977,44.79848
was,Washo,-119.6403,38.81841
wat,Kaninuwa,150.25287,-9.23148
wau,Waurá,-53.69711,-13.29598
wav,Waka,11.49321,8.79968
waw,Waiwai,-59.63415,1.35251
wax,Watam,144.58253,-4.02591
way,Wayana,-54.21485,3.14984
waz,Wampur,146.12645,-6.33644
wba,Warao,-61.52454,9.14805
wbb,Wabo,136.75728,-1.77297
wal,Wolaytta,37.75373,6.32668
wbe,Waritai,138.45641,-3.23021
wbf,Wara,-5.37515,10.72826
wbh,Wanda,32.43753,-8.34522
wbi,Wanji,34.0757,-9.00683
wbj,Alagwa,35.72313,-4.64148
wbk,Waigali,70.97609,35.03578
wbl,Wakhi,74.6663,36.83882
wbm,Wa,98.6316,23.58436
wbp,Warlpiri,131.04996,-20.1008
wbq,Waddar,77.1673,19.88375
wbr,Wagdi,73.90223,23.68876
wbt,Wanman,122.32463,-22.70784
wbv,Wajarri,117.15302,-28.17608
wbw,Woi,135.48374,-1.62746
wca,Yanomámi,-62.85224,2.48999
wci,Waci Gbe,1.52851,6.50092
wdd,Wandji,12.89509,-1.51945
wdg,Wadaginam,144.97231,-4.52754
wdj,Wadjiginy,130.73661,-12.85959
wdu,Wadjigu,147.42089,-23.80289
wea,Wewaw,97.78084,27.61157
wec,Wè Western,-8.40234,6.36463
wed,Wedau,150.17188,-10.12464
dsb,Lower Sorbian,13.9407,51.66213
weh,Weh,10.12104,6.46164
wei,Were,142.44711,-8.42194
weu,Welaung,98.3197,27.04569
wem,Weme Gbe,2.47457,6.77227
hsb,Upper Sorbian,14.40984,51.24031
weo,North Wemale,128.8392,-3.05143
wep,Westphalien,7.499,51.459
wer,Weri,146.91368,-7.71834
wes,Cameroon Pidgin,9.80166,5.43932
wet,Perai,126.57638,-7.62349
wew,Wejewa,119.34902,-9.55099
wfg,Yafi,140.89701,-3.39765
wga,Wagaya,137.62348,-20.329
wgg,Wangganguru,135.94079,-25.81485
wgo,Waigeo,130.91683,-0.17957
wgw,Wagawaga,150.37814,-10.41792
wgy,Warrgamay,146.17863,-18.54681
wha,Manusela,129.42868,-3.1109
whg,North Wahgi,144.8043,-5.75356
whk,Wahau Kenyah,116.65543,1.56635
whu,Wahau Kayan,116.6795,1.42088
wib,Southern Toussian,-4.65678,10.87695
wic,Wichita,-98.18314,35.06648
wie,Wik-Epa,141.85775,-13.84599
wif,Wik-Keyangan,142.00476,-14.26486
wig,Wik-Ngathana,141.53188,-13.8691
wih,Wik-Me'anha,141.92538,-14.05797
wii,Wiaki,142.33033,-3.59408
wij,Wik-Iiyanh,142.78055,-14.12728
wik,Wikalkan,141.55731,-13.68352
wil,Wilawila,126.60003,-14.91051
wim,Wik-Mungkan,141.81611,-13.98051
win,Ho-Chunk,-96.58947,42.21233
wir,Wirafed,-59.47688,-9.30537
wit,Wintu,-122.44538,39.71756
wiu,Wiru,144.21446,-6.35863
wiv,Muduapa,149.48864,-4.69751
wiw,Wirangu,131.71901,-31.63562
wiy,Wiyot,-122.95235,39.24921
wja,Waja,11.72062,9.91175
wji,Warji,9.56925,11.17175
wka,Kwadza,35.18279,-4.00743
wkd,Wakde,139.00824,-1.98457
wkw,Wakawaka,151.868,-26.24803
wla,Walio,142.23075,-4.41234
wlg,Kunbarlang,133.72271,-11.91327
wli,Waioli,127.49406,1.2341
wlk,Wailaki,-123.28378,39.15128
wll,Wali,29.12281,11.86337
wnb,Wanambre,145.41873,-4.78822
wlo,Wolio,122.71293,-5.43993
wlr,Wailapa,166.90179,-15.5656
cym,Welsh,-4.22094,51.97481
wlu,Wuliwuli,149.843,-24.415
wlc,Mwali Comorian,43.74103,-12.31641
wlw,Walak,138.83988,-3.8238
wlx,Wali,-2.31263,10.02119
wly,Waling,86.48373,26.6369
wln,Walloon,5.14509,50.22351
wma,Mawa,9.72407,10.85268
wmb,Wambaya,135.68289,-17.49595
wmc,Wamas,145.54112,-4.97757
wmh,Waima'a,126.31696,-8.53416
wmi,Wamin,143.94347,-18.37266
wmm,Maiwa,119.97793,-3.59444
wmn,Waamwang,164.40905,-20.50144
wmo,Wom,142.87008,-3.5332
wms,Wambon,140.48035,-5.44334
wmt,Walmajarri,126.11319,-19.72293
wmw,Mwani,40.46007,-12.58208
wnc,Wantoat,146.51343,-6.15216
wnd,Wandarang,135.7048,-14.29959
wne,Waneci,67.83272,30.05005
wng,Wanggom,140.19449,-5.60094
wni,Ndzwani Comorian,44.37088,-12.21233
wnk,Wanukaka,119.46801,-9.69834
wnm,Wanggamala,137.43344,-24.70217
wno,Wano,137.67754,-3.47858
wnp,Wanap,142.49964,-3.59639
wnu,Usan,145.36225,-4.84265
woa,Tyaraity,130.6759,-12.48677
wob,Wè Northern,-7.24617,7.40391
woc,Wogeo,144.08925,-3.20238
wod,Wolani,136.70289,-3.41642
woe,Woleaian,143.91592,7.37957
wof,Gambian Wolof,-16.15435,13.53369
wog,Wogamusin,142.40054,-4.22936
woi,Kamang,124.7923,-8.26897
wok,Longto,13.05682,8.33313
wol,Wolof,-16.20793,15.43737
wom,Wom,12.45334,8.92708
won,Wongo,20.5054,-5.73837
woo,Manombai,134.3295,-5.94468
wor,Woria,136.51899,-2.37997
wos,Hanga Hundi,142.84869,-3.90364
wow,Wawonii,123.10032,-4.13587
woy,Weyto,35.63369,11.94153
wpc,Maco,-66.58126,4.5621
wra,Warapu,142.01231,-3.07263
wrb,Warluwara,138.73801,-22.29092
wrd,Warduji,71.14749,36.60835
wre,Ware,36.33784,-3.00034
wrg,Warungu,144.37004,-18.24957
wrh,Wiradhuri,145.99414,-34.07423
wri,Wariyangga,116.927,-24.353
wrl,Warlmanpa,133.86247,-18.94897
wrm,Warumungu,134.37481,-20.64791
wrn,Warnang,31.15736,10.59398
wrp,Waropen,136.63287,-2.31142
wrr,Wardaman,132.60421,-15.41548
wrs,Waris,141.10645,-3.277
wru,Waru,122.05801,-3.412
wrv,Waruna,142.46979,-8.23565
wrw,Gugu Warra,142.569,-12.713
wrx,Wae Rana,120.79339,-8.74889
war,Waray-Waray,125.01203,11.49115
wrz,Waray,131.23575,-13.09414
wsa,Warembori,137.5662,-1.65941
wsi,Wusi,166.696,-15.27863
wsk,Waskia,145.97883,-4.57978
wsr,Owenia,145.81705,-6.70452
wss,Wasa,-2.16028,5.74109
wsu,Wasu,-36.83332,-9.74999
wsv,Wotapuri-Katarqalai,70.8565,34.70327
wtf,Dumpu,145.65507,-5.82002
wti,Berta,34.88833,10.42622
wtk,Watakataui,143.00482,-4.58965
wtw,Wotu,120.90044,-2.59593
wua,Wikngenchera,141.59876,-13.49573
wub,Wunambal,125.72002,-14.83473
wud,Wudu,1.53522,7.57619
wuh,Wutunhua,101.95654,35.26904
wul,Silimo,139.00335,-4.52544
wum,Wumbvu,12.25116,-2.299
wun,Bungu,32.8801,-8.32587
wur,Wurrugu,132.303,-11.364
wut,Wutung,141.10425,-2.64636
wuu,Wu Chinese,119.68246,29.86209
wuv,Wuvulu-Aua,142.85072,-1.73938
wux,Wulna,131.26054,-12.30224
wuy,Wauyai,130.59741,-0.2828
wwa,Waama,1.65318,10.59559
wwo,Wetamut,167.54977,-14.29165
wwr,Warrwa,123.97143,-17.09646
www,Wawa,11.78018,6.68974
wxa,Waxianghua,110.3618,28.64404
wya,Wyandot,-103.01664,36.38053
wyb,Wangaaybuwan-Ngiyambaa,146.17959,-30.64808
wyr,Wayoró,-61.30635,-12.69447
wyy,Western Fijian,177.6574,-17.83546
xah,Kahayan,113.72967,-1.59815
xam,Xam,20.17325,-31.76115
xan,Xamtanga,38.83518,12.44788
xao,Khao,103.46701,21.45432
xar,Karami,143.11666,-7.13333
xas,Kamas,89.888,52.12934
xav,Xavánte,-52.43669,-14.30173
xay,Kayan Mahakam,114.45183,0.91787
xdy,Malayic Dayak,111.13647,-2.78384
xeg,Xegwi,20.72587,-27.66623
xem,Kembayan,110.4678,0.66181
xer,Xerénte,-48.26292,-9.59426
xet,Xetá,-52.22659,-24.94082
kng,Koongo,14.39675,-5.26758
xhv,Khua,106.12501,17.52913
xia,Xiandao,97.90515,24.5458
xii,Xiri,20.72598,-28.42578
xin,Xinca,-89.82346,14.31028
xip,Xipinawa,-68.83333,-8.74999
xir,Xiriâna,-62.54131,2.69932
xiy,Xipaya,-49.948,-4.133
xka,Kalkoti,72.05328,35.3651
xkb,Manigri-Kambolé Ede Nago,1.87529,9.03107
xkc,Khoini,48.62115,36.89973
xkd,Mendalam Kayan,113.28555,0.98794
xke,Kereho-Uheng,113.64401,0.64649
xkf,Khengkha,90.86331,27.08785
xkg,Kagoro,-9.96404,14.05464
xkh,Karahawyana,-57.87162,-1.29991
xki,Kenyan Sign Language,37.19953,-1.00166
xkj,Kajali,53.47846,35.89886
xkk,Kaco',107.25745,13.82736
xkl,Kelinyau Kenyah,116.61136,1.13571
xkm,Mahakam Kenyah,116.16028,0.06503
xkn,Kayan River Kayan,115.82727,1.78269
xko,Kiorr,101.55443,20.7502
xkp,Kabatei,49.76025,37.05288
xkq,Koroni,121.97686,-2.6367
xkr,Xakriaba,-46.99999,-18.99999
xks,Kumbewaha,123.15407,-5.34485
xkt,Kantosi,-1.95415,10.33261
xku,Kaamba,13.28397,-4.0409
xkv,Kgalagadi,22.72016,-25.9208
xkw,Kembra,140.4344,-3.89065
xkx,Karore,149.90664,-6.15563
xky,Western Kenyah,114.2046,2.14141
xkz,Kurtokha,90.98223,27.53654
xma,Mushungulu,42.66256,0.00689
xmb,Mbonga,13.64707,5.7517
xmc,Makhuwa-Marrevone,39.12026,-16.93945
xmd,Mbedam,13.93223,10.46599
xmf,Mingrelian,41.87188,42.51289
xmg,Mengaka,10.33765,5.71399
xmh,Kuku-Muminh,141.62545,-14.09588
xmi,Miarra,-53.50069,-12.67213
xmj,Majera,14.99666,11.16614
wtm,Mewati,76.947,27.736
xml,Malaysian Sign Language,101.36596,2.946
xmm,Manado Malay,124.8433,1.48099
xmo,Morerebi,-61.38581,-8.66822
xmp,Kuku-Mu'inh,141.70862,-14.20101
xmq,Kuku-Mangk,141.82375,-14.28658
wry,Merwari,74.095,26.771
xms,Moroccan Sign Language,-7.69607,32.13896
xmt,Matbat,130.07501,-1.8801
xmv,Antankarana Malagasy,49.24022,-13.21644
xmw,Tsimihety Malagasy,48.81024,-15.42937
xmx,Maden,130.83335,-1.05325
xmy,Mayaguduna,140.33745,-18.11468
xmz,Mori Bawah,121.36984,-2.56016
mhm,Makhuwa-Moniga,38.09299,-17.29396
xnr,Kangri,76.366,31.915
xok,Xokleng,-49.58861,-26.92172
xoo,Xukuru,-36.58332,-8.06666
xho,Xhosa,27.35462,-32.02504
xra,Krahô,-47.57738,-8.01172
xre,Kreye,-45.97761,-5.29266
xri,Krikati-Timbira,-46.75038,-5.94252
xsj,Subi,31.35945,-2.93387
xsq,Makhuwa-Saka,39.53235,-13.64426
vsi,Moldova Sign Language,28.694,47.107
mgh,Makhuwa-Meetto,38.78533,-12.91889
xuf,Kunfal,36.30005,12.16941
xug,Kunigami,128.06803,26.5911
xuu,Kxoe,22.57834,-17.95288
xwe,Xwela Gbe,2.02985,6.41342
xwl,Western Xwla Gbe,2.29495,6.35933
xxk,Ke'o,121.25556,-8.8704
yaa,Yaminahua,-72.63496,-10.21319
yab,Yuhup,-69.80793,0.2485
