pc,year,state,party,name,sex,age,category,votes,electors,rank,color,polled_votes
Buxar,2014,Bihar,Bharatiya Janata Party,ASHWINI KUMAR CHOUBEY,,,,319012,,,,888204
Buxar,2014,Bihar,Rashtriya Janata Dal,JAGADANAND SINGH,,,,186674,,,,888204
Buxar,2014,Bihar,Bahujan Samaj Party,DADAN YADAV,,,,184788,,,,888204
Buxar,2014,Bihar,Janata Dal  (United),SHYAM LAL SINGH KUSHWAHA,,,,117012,,,,888204
Buxar,2014,Bihar,Communist Party of India  (Marxist-Leninist)  (Liberation),INDU SINGH,,,,13051,,,,888204
Buxar,2014,Bihar,Independent,SHEO GOPAL CHOUDHARY,,,,12422,,,,888204
Buxar,2014,Bihar,Aam Aadmi Party,SWETA PATHAK,,,,7879,,,,888204
Buxar,2014,Bihar,Suheldev Bhartiya Samaj Party,MOKARRAM HUSSAIN,,,,7514,,,,888204
Buxar,2014,Bihar,Pragatisheel Manav Samaj Party,PRADEEP KUMAR PRASAD,,,,6901,,,,888204
Buxar,2014,Bihar,Independent,NARENDRA PRATAP SINGH,,,,6130,,,,888204
Buxar,2014,Bihar,Independent,LALLAN RUPNARAIN PATHAK,,,,5294,,,,888204
Buxar,2014,Bihar,Janvadi Party(Socialist),SHIO KUMAR SHARMA,,,,3437,,,,888204
Buxar,2014,Bihar,Bharat Vikas Morcha,RAJENDRA KUMAR SINGH CHOUHAN,,,,2740,,,,888204
Buxar,2014,Bihar,Hindustan Vikas Dal,TAFIR HUSSIAN,,,,2241,,,,888204
Buxar,2014,Bihar,Bahujan Mukti Party,PARSHURAM PRASAD,,,,2066,,,,888204
Buxar,2014,Bihar,Janta Dal Rashtravadi,MONIBUR RAHMAN,,,,1864,,,,888204
Buxar,2014,Bihar,None of the Above,None of the Above,,,,9179,,,,888204
Sasaram (SC),2014,Bihar,Bharatiya Janata Party,CHHEDI PASWAN,,,,366087,,,,846788
Sasaram (SC),2014,Bihar,Indian National Congress,MEIRA KUMAR,,,,302760,,,,846788
Sasaram (SC),2014,Bihar,Janata Dal  (United),KARRA PARASU RAMAIAH,,,,93310,,,,846788
Sasaram (SC),2014,Bihar,Bahujan Samaj Party,BALESHWAR BHARTI,,,,31528,,,,846788
Sasaram (SC),2014,Bihar,Aam Aadmi Party,GEETA ARYA,,,,11005,,,,846788
Sasaram (SC),2014,Bihar,Communist Party of India  (Marxist-Leninist)  (Liberation),TETRI DEVI,,,,7486,,,,846788
Sasaram (SC),2014,Bihar,Independent,SURENDRA RAM,,,,6144,,,,846788
Sasaram (SC),2014,Bihar,Independent,RAJNARAIN RAO,,,,4395,,,,846788
Sasaram (SC),2014,Bihar,Independent,RAVIKANT CHAUDHARY,,,,3980,,,,846788
Sasaram (SC),2014,Bihar,Bahujan Mukti Party,SAROJ RAM,,,,3906,,,,846788
Sasaram (SC),2014,Bihar,Independent,NAND LAL RAM,,,,2808,,,,846788
Sasaram (SC),2014,Bihar,None of the Above,None of the Above,,,,13379,,,,846788
Karakat,2014,Bihar,Rashtriya Lok Samta Party,UPENDRA KUSHWAHA,,,,338892,,,,789927
Karakat,2014,Bihar,Rashtriya Janata Dal,KANTI SINGH,,,,233651,,,,789927
Karakat,2014,Bihar,Janata Dal  (United),MAHABALI SINGH,,,,76709,,,,789927
Karakat,2014,Bihar,Bahujan Samaj Party,SANJAY KEWAT,,,,45503,,,,789927
Karakat,2014,Bihar,Communist Party of India  (Marxist-Leninist)  (Liberation),RAJA RAM SINGH,,,,32686,,,,789927
Karakat,2014,Bihar,Independent,SATYA NARAYAN SINGH,,,,9919,,,,789927
Karakat,2014,Bihar,Rashtra Sewa Dal,PRADEEP KUMAR JOSHI,,,,6994,,,,789927
Karakat,2014,Bihar,Independent,BHAIRAW DAYAL SINGH,,,,6974,,,,789927
Karakat,2014,Bihar,Aam Aadmi Party,GHULAM KUNDANAM,,,,6938,,,,789927
Karakat,2014,Bihar,Independent,RAM DAYAL SINGH,,,,5459,,,,789927
Karakat,2014,Bihar,Akhil Bharatiya Jan Sangh,RAJANI DUBEY,,,,4795,,,,789927
Karakat,2014,Bihar,Janvadi Party(Socialist),VEENA BHARTI,,,,4002,,,,789927
Karakat,2014,Bihar,Independent,MD. DILBAS ANSARI,,,,2813,,,,789927
Karakat,2014,Bihar,Bahujan Mukti Party,DINESH KUMAR,,,,2359,,,,789927
Karakat,2014,Bihar,Independent,IMRAN ALI,,,,2048,,,,789927
Karakat,2014,Bihar,None of the Above,None of the Above,,,,10185,,,,789927
Jahanabad,2014,Bihar,Rashtriya Lok Samta Party,DR. ARUN KUMAR,,,,322647,,,,811516
Jahanabad,2014,Bihar,Rashtriya Janata Dal,SURENDRA PRASAD YADAV,,,,280307,,,,811516
Jahanabad,2014,Bihar,Janata Dal  (United),ANIL KUMAR SHARMA,,,,100851,,,,811516
Jahanabad,2014,Bihar,Communist Party of India  (Marxist-Leninist)  (Liberation),RAMADHAR SINGH,,,,34365,,,,811516
Jahanabad,2014,Bihar,Independent,NITYANAND SINGH,,,,10625,,,,811516
Jahanabad,2014,Bihar,Bahujan Samaj Party,RAVINDRA SINGH,,,,10580,,,,811516
Jahanabad,2014,Bihar,Independent,MANJAY KUMAR,,,,8874,,,,811516
Jahanabad,2014,Bihar,Independent,ARJUN THAKUR,,,,7757,,,,811516
Jahanabad,2014,Bihar,All India Trinamool Congress,MD. ISTIYAK,,,,6041,,,,811516
Jahanabad,2014,Bihar,Independent,SUDAY YADAV,,,,4202,,,,811516
Jahanabad,2014,Bihar,Aam Aadmi Party,CHANDRA BHUSHAN SHARMA,,,,3711,,,,811516
Jahanabad,2014,Bihar,Jharkhand Mukti Morcha,RAHUL RANJAN,,,,3521,,,,811516
Jahanabad,2014,Bihar,Krantikari Vikas Dal,MANJU DEVI,,,,2826,,,,811516
Jahanabad,2014,Bihar,Bahujan Mukti Party,PARSHURAM VIND,,,,2721,,,,811516
Jahanabad,2014,Bihar,Shivsena,NARENDRA KUMAR,,,,2136,,,,811516
Jahanabad,2014,Bihar,None of the Above,None of the Above,,,,10352,,,,811516
Aurangabad,2014,Bihar,Bharatiya Janata Party,SUSHIL KUMAR SINGH,,,,307941,,,,1769207
Aurangabad,2014,Bihar,Indian National Congress,NIKHIL KUMAR,,,,241594,,,,1769207
Aurangabad,2014,Bihar,Janata Dal  (United),BAGI KUMAR VERMA,,,,136137,,,,1769207
Aurangabad,2014,Bihar,Bahujan Samaj Party,SANTOSH KUMAR,,,,27833,,,,1769207
Aurangabad,2014,Bihar,Bahujan Mukti Party,UPENDRA NATH,,,,9255,,,,1769207
Aurangabad,2014,Bihar,Independent,SOMARU PASWAN,,,,8678,,,,1769207
Aurangabad,2014,Bihar,Independent,RAMJI SINGH,,,,7195,,,,1769207
Aurangabad,2014,Bihar,Aam Aadmi Party,RAGINI LATA SINGH,,,,6703,,,,1769207
Aurangabad,2014,Bihar,Independent,BIJEET KUMAR,,,,6121,,,,1769207
Aurangabad,2014,Bihar,Independent,RAKESH SHARMA,,,,5726,,,,1769207
Aurangabad,2014,Bihar,Shoshit Samaj Dal,USHA SHARAN,,,,4608,,,,1769207
Aurangabad,2014,Bihar,Independent,DURGA THAKUR,,,,3696,,,,1769207
Aurangabad,2014,Bihar,Samajwadi Party,RITA DEVI,,,,3333,,,,1769207
Aurangabad,2014,Bihar,None of the Above,None of the Above,,,,17454,,,,1769207
Gaya (SC),2014,Bihar,Bharatiya Janata Party,HARI MANJHI,,,,326230,,,,809378
Gaya (SC),2014,Bihar,Rashtriya Janata Dal,RAMJI MANJHI,,,,210726,,,,809378
Gaya (SC),2014,Bihar,Janata Dal  (United),JITAN RAM MANJHI,,,,131828,,,,809378
Gaya (SC),2014,Bihar,Jharkhand Mukti Morcha,ASHOK KUMAR,,,,36863,,,,809378
Gaya (SC),2014,Bihar,Independent,DR. DEV KUMAR CHOUDHARY,,,,19651,,,,809378
Gaya (SC),2014,Bihar,Bahujan Samaj Party,SHIV KUMAR KANT,,,,16028,,,,809378
Gaya (SC),2014,Bihar,All India Trinamool Congress,KAPIL CHOUDHARY,,,,9004,,,,809378
Gaya (SC),2014,Bihar,Communist Party of India  (Marxist-Leninist)  (Liberation),NIRANJAN KUMAR,,,,7624,,,,809378
Gaya (SC),2014,Bihar,Rashtriya Ahinsa Manch,BHUNESWAR DAS,,,,7549,,,,809378
Gaya (SC),2014,Bihar,Aam Aadmi Party,DHANANJAY KISHORE,,,,7312,,,,809378
Gaya (SC),2014,Bihar,Samajwadi Party,MAMTA KUMARI,,,,6065,,,,809378
Gaya (SC),2014,Bihar,Bharat Bhrashtachar Mitao Party,SHIV SHANKAR KUMAR,,,,5924,,,,809378
Gaya (SC),2014,Bihar,Bahujan Mukti Party,INDRA DEO CHOUDHARY,,,,5544,,,,809378
Gaya (SC),2014,Bihar,None of the Above,None of the Above,,,,19030,,,,809378
Nawada,2014,Bihar,Bharatiya Janata Party,GIRIRAJ SINGH,,,,390248,,,,884441
Nawada,2014,Bihar,Rashtriya Janata Dal,RAJ BALLABH PRASAD,,,,250091,,,,884441
Nawada,2014,Bihar,Janata Dal  (United),KAUSHAL YADAV,,,,168217,,,,884441
Nawada,2014,Bihar,Independent,SAFDAR ISMAIL,,,,12072,,,,884441
Nawada,2014,Bihar,Bahujan Samaj Party,SOHAIL ANWER,,,,7997,,,,884441
Nawada,2014,Bihar,Independent,SHULOCHANA DEVI,,,,7324,,,,884441
Nawada,2014,Bihar,Independent,SATISH KUMAR,,,,6736,,,,884441
Nawada,2014,Bihar,Independent,MANISH KUMAR,,,,6443,,,,884441
Nawada,2014,Bihar,Aam Aadmi Party,RAJENDRA SINGH,,,,4057,,,,884441
Nawada,2014,Bihar,Independent,ADITYA NARAYAN,,,,3743,,,,884441
Nawada,2014,Bihar,Samajwadi Party,SURENDRA RAJBANSHI,,,,3612,,,,884441
Nawada,2014,Bihar,Independent,AZAD GEETA PRASAD SHARMA,,,,3568,,,,884441
Nawada,2014,Bihar,Moolniwasi Samaj Party,VIJAY RAM,,,,3291,,,,884441
Nawada,2014,Bihar,All India Trinamool Congress,MOHAMMAD JAHID HUSAIN,,,,3138,,,,884441
Nawada,2014,Bihar,Rajnaitik Vikalp Party,ASHOK KUMAR,,,,2596,,,,884441
Nawada,2014,Bihar,Shoshit Samaj Dal,UMAKANT RAHI,,,,2169,,,,884441
Nawada,2014,Bihar,Bharatiya Ekta Dal,PRAMENDRA KUMAR YADAV,,,,1650,,,,884441
Nawada,2014,Bihar,None of the Above,None of the Above,,,,7489,,,,884441
Jamui (SC),2014,Bihar,Lok Jan Shakti Party,CHIRAG KUMAR PASWAN,,,,285354,,,,775639
Jamui (SC),2014,Bihar,Rashtriya Janata Dal,SUDHANSU SHEKHAR BHASKAR,,,,199407,,,,775639
Jamui (SC),2014,Bihar,Janata Dal  (United),UDAY NARAIN CHOUDHARY,,,,198599,,,,775639
Jamui (SC),2014,Bihar,Bahujan Samaj Party,BRAHMDEV ANAND PASWAN,,,,15008,,,,775639
Jamui (SC),2014,Bihar,Jharkhand Mukti Morcha,UPENDRA RAVIDAS,,,,10748,,,,775639
Jamui (SC),2014,Bihar,Independent,SUBHASH PASWAN,,,,10452,,,,775639
Jamui (SC),2014,Bihar,Independent,MANOJ KUMAR MANJHI,,,,8360,,,,775639
Jamui (SC),2014,Bihar,Independent,DILIP KUMAR,,,,7635,,,,775639
Jamui (SC),2014,Bihar,Aam Aadmi Party,VINOD KUMAR DAS,,,,7159,,,,775639
Jamui (SC),2014,Bihar,Shivsena,VISHUN CHOUDHARY,,,,7147,,,,775639
Jamui (SC),2014,Bihar,Communist Party of India  (Marxist-Leninist)  (Liberation),JAY PRAKASH DAS,,,,6253,,,,775639
Jamui (SC),2014,Bihar,None of the Above,None of the Above,,,,19517,,,,775639
North Goa,2014,Goa,Bharatiya Janata Party,SHRIPAD YESSO NAIK,,,,237903,,,,406631
North Goa,2014,Goa,Indian National Congress,RAVI NAIK,,,,132304,,,,406631
North Goa,2014,Goa,Aam Aadmi Party,DR.DATTARAM DESAI,,,,15857,,,,406631
North Goa,2014,Goa,Communist Party of India,ADV. SUHAS NAIK,,,,5640,,,,406631
North Goa,2014,Goa,Independent,DAYANAND G. NARVEKAR,,,,4128,,,,406631
North Goa,2014,Goa,Samajwadi Janata Party (Rashtriya),RAJU DSOUZA,,,,3216,,,,406631
North Goa,2014,Goa,Independent,MITTU MUJAVAR,,,,1813,,,,406631
North Goa,2014,Goa,None of the Above,None of the Above,,,,5770,,,,406631
South Goa,2014,Goa,Bharatiya Janata Party,ADV. NARENDRA KESHAV SAWAIKAR,,,,198776,,,,410369
South Goa,2014,Goa,Indian National Congress,ALEIXO REGINALDO LOURENCO,,,,166446,,,,410369
South Goa,2014,Goa,All India Trinamool Congress,CHURCHILL ALEMAO,,,,11941,,,,410369
South Goa,2014,Goa,Aam Aadmi Party,SWATI S. KERKAR,,,,11246,,,,410369
South Goa,2014,Goa,Independent,GOVIND SHEPU GAUDE,,,,7152,,,,410369
South Goa,2014,Goa,Communist Party of India,ADV. RAJU MANGESHKAR,,,,4437,,,,410369
South Goa,2014,Goa,Independent,SHALOM MATHEW FRANCISCO SARDINHA,,,,2586,,,,410369
South Goa,2014,Goa,Independent,VENUS HABIB,,,,790,,,,410369
South Goa,2014,Goa,Goa Su-Raj Party,SAVIO OLIVER RODRIGUES,,,,783,,,,410369
South Goa,2014,Goa,Independent,BALKRISHNA SALGAONKAR,,,,683,,,,410369
South Goa,2014,Goa,Bahujan Mukti Party,CLIFFTON DE SOUZA,,,,666,,,,410369
South Goa,2014,Goa,Goemcarancho Otrec Astro,ADV.JAWAHAR LEONARDO DIAS,,,,530,,,,410369
South Goa,2014,Goa,None of the Above,None of the Above,,,,4333,,,,410369
Kachchh,2014,Gujarat,Bharatiya Janata Party,CHAVDA VINOD LAKHAMASHI,,,,562855,,,,946240
Kachchh,2014,Gujarat,Indian National Congress,DR.DINESH PARMAR,,,,308373,,,,946240
Kachchh,2014,Gujarat,Bahujan Samaj Party,KAMALBHAI MATANG,,,,21230,,,,946240
Kachchh,2014,Gujarat,Bahujan Mukti Party,HIRJI PUNJABHAI SIJU,,,,21106,,,,946240
Kachchh,2014,Gujarat,Aam Aadmi Party,DANICHA GOVINDBHAI PUNAMCHAND,,,,15797,,,,946240
Kachchh,2014,Gujarat,None of the Above,None of the Above,,,,16879,,,,946240
Banaskantha,2014,Gujarat,Bharatiya Janata Party,CHAUDHARY HARIBHAI PARTHIBHAI,,,,507856,,,,886634
Banaskantha,2014,Gujarat,Indian National Congress,PATEL JOITABHAI KASNABHAI,,,,305522,,,,886634
Banaskantha,2014,Gujarat,Bahujan Samaj Party,MAHANT PARSOTAMGIRI TURANTGIRI,,,,11175,,,,886634
Banaskantha,2014,Gujarat,Independent,BABAJI THAKOR,,,,10897,,,,886634
Banaskantha,2014,Gujarat,Independent,SOLANKI SAYBABHAI NANABHAI,,,,7207,,,,886634
Banaskantha,2014,Gujarat,Aam Aadmi Party,SANJAYKUMAR SOMNATHBHAI RAVAL,,,,6571,,,,886634
Banaskantha,2014,Gujarat,Independent,SOLANKI DINESHKUMAR ALJIBHAI,,,,5388,,,,886634
Banaskantha,2014,Gujarat,Independent,MAHENDRABHAI KESARABHAI BUMBADIA,,,,3302,,,,886634
Banaskantha,2014,Gujarat,Independent,SHRIMALI ASHOKBHAI BALCHNDBHAI,,,,2535,,,,886634
Banaskantha,2014,Gujarat,Independent,DABHI NAVAJIBHAI MADHABHAI,,,,2118,,,,886634
Banaskantha,2014,Gujarat,Independent,MADHU NIRUPABEN NATVARLAL,,,,2064,,,,886634
Banaskantha,2014,Gujarat,Samajwadi Party,CHOUDHARY ADAMBHAI NASIRBHAI,,,,2007,,,,886634
Banaskantha,2014,Gujarat,Independent,THAKOR BHUPATAJI RAVAJI,,,,1770,,,,886634
Banaskantha,2014,Gujarat,Independent,GAMAR VADHABHAI RADHABHAI,,,,825,,,,886634
Banaskantha,2014,Gujarat,None of the Above,None of the Above,,,,17397,,,,886634
Patan,2014,Gujarat,Bharatiya Janata Party,LILADHARBHAI KHODAJI VAGHELA,,,,518538,,,,955799
Patan,2014,Gujarat,Indian National Congress,RATHOD BHAVSINHBHAI DAHYABHAI,,,,379819,,,,955799
Patan,2014,Gujarat,Bahujan Samaj Party,PARMAR MAGANBHAI AMARABHAI,,,,9900,,,,955799
Patan,2014,Gujarat,Independent,VAGHDA JIVABHAI DEVABHAI,,,,7492,,,,955799
Patan,2014,Gujarat,Janata Dal  (United),GOVINDJI OKHAJI THAKOR,,,,6188,,,,955799
Patan,2014,Gujarat,Independent,MOLAPIYA ABDULKUDUS ABDULMAJID,,,,5629,,,,955799
Patan,2014,Gujarat,Bahujan Mukti Party,JAKASIJI JOGAJI THAKOR,,,,2760,,,,955799
Patan,2014,Gujarat,Independent,BHORANIYA SOYABBHAI HASAMBHAI,,,,2550,,,,955799
Patan,2014,Gujarat,Independent,CHHAGANBHAI NARANBHAI PRAJAPATI,,,,2539,,,,955799
Patan,2014,Gujarat,Independent,JAGRALA  IMRAN MAHEMUD,,,,1978,,,,955799
Patan,2014,Gujarat,Samajwadi Party,BABUBHAI KARSHANBHAI RABARI,,,,1843,,,,955799
Patan,2014,Gujarat,Independent,IMRANKHAN MAHMADKHAN NAGORI,,,,1840,,,,955799
Patan,2014,Gujarat,Independent,DESAI ISHWARBHAI MAHADEVBHAI,,,,1752,,,,955799
Patan,2014,Gujarat,Republican Party of India Ektavadi,PARMAR BHAICHANDBHAI SOMABHAI,,,,910,,,,955799
Patan,2014,Gujarat,None of the Above,None of the Above,,,,12061,,,,955799
Mahesana,2014,Gujarat,Bharatiya Janata Party,PATEL JAYSHREEBEN KANUBHAI,,,,580250,,,,1004258
Mahesana,2014,Gujarat,Indian National Congress,PATEL JIVABHAI AMBALAL,,,,371359,,,,1004258
Mahesana,2014,Gujarat,Bahujan Samaj Party,THAKOR KEVALJI NATHAJI,,,,9766,,,,1004258
Mahesana,2014,Gujarat,Independent,MAHMAD AZAM HAIDERKHAN PATHAN,,,,6139,,,,1004258
Mahesana,2014,Gujarat,Independent,PRAJAPATI VITTHALBHAI VIRDAS,,,,5982,,,,1004258
Mahesana,2014,Gujarat,Bharatiya National Janta Dal,GIRISHJI JENAJI DABHI,,,,4825,,,,1004258
Mahesana,2014,Gujarat,Aam Aadmi Party,SMT VANDANABEN DINESHKUMAR PATEL,,,,3731,,,,1004258
Mahesana,2014,Gujarat,Independent,THAKOR SAMARATJI BALVANTSINH,,,,2427,,,,1004258
Mahesana,2014,Gujarat,Independent,THAKOR BABUJI DHANAJI,,,,1804,,,,1004258
Mahesana,2014,Gujarat,Independent,THAKOR BALDEVJI MAGANJI,,,,1653,,,,1004258
Mahesana,2014,Gujarat,Samajwadi Party,ZALA INDRAJITSINH MAHENDRASINH,,,,1340,,,,1004258
Mahesana,2014,Gujarat,Bahujan Mukti Party,THAKOR MANSANGJI PUNJAJI,,,,1251,,,,1004258
Mahesana,2014,Gujarat,Vishva Hindustani Sangathan,CHAUDHARY DINESHBHAI SALUBHAI,,,,1084,,,,1004258
Mahesana,2014,Gujarat,Hindustan Janta Party,PATEL DILIPBHAI SOMABHAI,,,,1032,,,,1004258
Mahesana,2014,Gujarat,None of the Above,None of the Above,,,,11615,,,,1004258
Sabarkantha,2014,Gujarat,Bharatiya Janata Party,RATHOD DIPSINH SHANKARSINH,,,,552205,,,,1094002
Sabarkantha,2014,Gujarat,Indian National Congress,SHANKERSINH VAGHELA BAPU,,,,467750,,,,1094002
Sabarkantha,2014,Gujarat,Bahujan Samaj Party,BHAMBHI CHANDUBHAI MULCHANDBHAI,,,,16665,,,,1094002
Sabarkantha,2014,Gujarat,Independent,SOLANKI CHHAGANBHAI KEVALABHAI,,,,9795,,,,1094002
Sabarkantha,2014,Gujarat,Bharatiya National Janta Dal,PATEL BHOGILAL HARIBHAI,,,,9046,,,,1094002
Sabarkantha,2014,Gujarat,Independent,VELANI SHANTILAL KARAMSHI,,,,6816,,,,1094002
Sabarkantha,2014,Gujarat,Independent,BALUSINGH SOMANSINGH NARVE,,,,3527,,,,1094002
Sabarkantha,2014,Gujarat,Samajwadi Party,SHEKH ARIF KHAN,,,,2314,,,,1094002
Sabarkantha,2014,Gujarat,Independent,PATEL PURUSOTTAMBHAI AMBALAL,,,,1876,,,,1094002
Sabarkantha,2014,Gujarat,Independent,PATEL ISHWARBHAI SAKRAJI,,,,1674,,,,1094002
Sabarkantha,2014,Gujarat,None of the Above,None of the Above,,,,22334,,,,1094002
Gandhinagar,2014,Gujarat,Bharatiya Janata Party,L.K.ADVANI,,,,773539,,,,1135495
Gandhinagar,2014,Gujarat,Indian National Congress,KIRITBHAI ISHVARBHAI PATEL,,,,290418,,,,1135495
Gandhinagar,2014,Gujarat,Aam Aadmi Party,RITURAJ MEHTA,,,,19966,,,,1135495
Gandhinagar,2014,Gujarat,Independent,RAHUL CHIMANBHAI MEHTA,,,,9767,,,,1135495
Gandhinagar,2014,Gujarat,Independent,VAGHELA KISHORSINH MAHOBATSINH,,,,6705,,,,1135495
Gandhinagar,2014,Gujarat,Bahujan Samaj Party,NIRANJAN GHOSH,,,,6068,,,,1135495
Gandhinagar,2014,Gujarat,Independent,M. K. SHAH,,,,3767,,,,1135495
Gandhinagar,2014,Gujarat,Independent,RAJ PRAJAPATI,,,,3177,,,,1135495
Gandhinagar,2014,Gujarat,Bahujan Mukti Party,AJMALBHAI RAMABHAI VANIYA,,,,1639,,,,1135495
Gandhinagar,2014,Gujarat,Independent,BRAHMBHATT SANJAYBHAI AMARKUMAR,,,,1474,,,,1135495
Gandhinagar,2014,Gujarat,Independent,BIRJUSINH MOTISINH KSHATRIYA,,,,984,,,,1135495
Gandhinagar,2014,Gujarat,Independent,PAGI GANPATBHAI MAVJIBHAI,,,,924,,,,1135495
Gandhinagar,2014,Gujarat,Vishva Hindustani Sangathan,THAKOR RAVAJI JUHAJI,,,,809,,,,1135495
Gandhinagar,2014,Gujarat,Independent,DESAI KHODABHAI LALJIBHAI,,,,793,,,,1135495
Gandhinagar,2014,Gujarat,Independent,DIPIKABEN SUTARIYA,,,,684,,,,1135495
Gandhinagar,2014,Gujarat,Loktantrik Rashrtavadi Party,MANOJ J. NAYAK,,,,683,,,,1135495
Gandhinagar,2014,Gujarat,Independent,THAKOR CHANDRASINH JAVANSINH,,,,668,,,,1135495
Gandhinagar,2014,Gujarat,National Youth Party,PATEL PIYUSHKUMAR DASHRATHLAL,,,,653,,,,1135495
Gandhinagar,2014,Gujarat,None of the Above,None of the Above,,,,12777,,,,1135495
Ahmedabad East,2014,Gujarat,Bharatiya Janata Party,PARESH RAWAL,,,,633582,,,,985525
Ahmedabad East,2014,Gujarat,Indian National Congress,PATEL HIMMATSINGH PRAHLADSINGH,,,,306949,,,,985525
Ahmedabad East,2014,Gujarat,Aam Aadmi Party,DINESH VAGHELA,,,,11349,,,,985525
Ahmedabad East,2014,Gujarat,Bahujan Samaj Party,ROHIT RAJUBHAI VIRJIBHAI ALIAS MANOJBHAI SONTARIYA,,,,6023,,,,985525
Ahmedabad East,2014,Gujarat,Independent,ROSHAN PRIYAVADAN SHAH,,,,4046,,,,985525
Ahmedabad East,2014,Gujarat,Independent,DASHRATHBHAI M. DEVDA,,,,2299,,,,985525
Ahmedabad East,2014,Gujarat,Independent,ANILKUMAR SHARMA,,,,1201,,,,985525
Ahmedabad East,2014,Gujarat,Independent,ATIKBHAI MEV,,,,1094,,,,985525
Ahmedabad East,2014,Gujarat,Vishva Hindustani Sangathan,ADITYA RAVAL,,,,987,,,,985525
Ahmedabad East,2014,Gujarat,Akhil Bharatiya Congress Dal (Ambedkar),KHALIFA SAMSUDDIN NASIRUDDIN (JUGNU),,,,895,,,,985525
Ahmedabad East,2014,Gujarat,Bahujan Suraksha Dal,NARANBHAI T. SENGAL (DR.N.T.SENGAL),,,,782,,,,985525
Ahmedabad East,2014,Gujarat,Hindusthan Nirman Dal,VIJAYKUMAR M. VADHEL,,,,704,,,,985525
Ahmedabad East,2014,Gujarat,Prajatantra Aadhar Party,BUDDHPRIYA JASVANT SOMABHAI,,,,698,,,,985525
Ahmedabad East,2014,Gujarat,Janata Dal  (United),DUTT AAKASH - ADVOCATE,,,,558,,,,985525
Ahmedabad East,2014,Gujarat,None of the Above,None of the Above,,,,14358,,,,985525
Ahmedabad West,2014,Gujarat,Bharatiya Janata Party,DR. KIRIT P SOLANKI,,,,617104,,,,964609
Ahmedabad West,2014,Gujarat,Indian National Congress,ISHWARBAHI DHANABHAI MAKWANA,,,,296793,,,,964609
Ahmedabad West,2014,Gujarat,Aam Aadmi Party,J J MEVADA,,,,17332,,,,964609
Ahmedabad West,2014,Gujarat,Bahujan Samaj Party,CHAVDA MANSUKHBHAI NAGARBHAI,,,,6205,,,,964609
Ahmedabad West,2014,Gujarat,Independent,SOLANKI VITTHALBHAI MAGANBHAI,,,,2837,,,,964609
Ahmedabad West,2014,Gujarat,Bahujan Mukti Party,DR J G PARMAR,,,,2564,,,,964609
Ahmedabad West,2014,Gujarat,Loktantrik Samajwadi Party,NARENDRA SANKHALIYA,,,,1391,,,,964609
Ahmedabad West,2014,Gujarat,Independent,SOLANKI RAMESHBHAI DANABHAI,,,,1256,,,,964609
Ahmedabad West,2014,Gujarat,Bahujan Suraksha Dal,AMRUT SONARA,,,,941,,,,964609
Ahmedabad West,2014,Gujarat,Independent,AAYAR MULJIBHAI KHANABHAI,,,,808,,,,964609
Ahmedabad West,2014,Gujarat,Independent,PARMAR HARJIVANBHAI KALABHAI,,,,807,,,,964609
Ahmedabad West,2014,Gujarat,None of the Above,None of the Above,,,,16571,,,,964609
Surendranagar,2014,Gujarat,Bharatiya Janata Party,FATEPARA DEVAJIBHAI GOVINDBHAI,,,,529003,,,,944677
Surendranagar,2014,Gujarat,Indian National Congress,KOLI PATEL SOMABHAI GANDALAL,,,,326096,,,,944677
Surendranagar,2014,Gujarat,Independent,SAPARA VIPULBHAI RAMESHBHAI,,,,14524,,,,944677
Surendranagar,2014,Gujarat,Aam Aadmi Party,JETHABHAI MANJIBHAI PATEL,,,,13375,,,,944677
Surendranagar,2014,Gujarat,Independent,SANKALIYA GANGARAMBHAI TAPUBHAI,,,,11208,,,,944677
Surendranagar,2014,Gujarat,Bahujan Samaj Party,PARMAR MINAXIBEN VIJAYBHAI,,,,10753,,,,944677
Surendranagar,2014,Gujarat,Independent,VAGHELA PRAKASHBHAI BACHUBHAI,,,,6433,,,,944677
Surendranagar,2014,Gujarat,Independent,VORA BHAVANBHAI DEVAJIBHAI,,,,4821,,,,944677
Surendranagar,2014,Gujarat,Independent,VADALIYA KALUBHAI MALUBHAI,,,,3109,,,,944677
Surendranagar,2014,Gujarat,Independent,PARMAR PRABHUBHAI GOKALBHAI,,,,2968,,,,944677
Surendranagar,2014,Gujarat,Bahujan Mukti Party,BAR AJAMALBHAI KARMANBHAI,,,,2251,,,,944677
Surendranagar,2014,Gujarat,Independent,MANSINH SHIVUBHA ZALA,,,,2154,,,,944677
Surendranagar,2014,Gujarat,Independent,PARMAR VASHARAMBHAI BAVALBHAI,,,,1751,,,,944677
Surendranagar,2014,Gujarat,Independent,MAKWANA VASHARAMBHAI KARSHANBHAI,,,,1413,,,,944677
Surendranagar,2014,Gujarat,Hindustan Janta Party,MAJETHIYA SAMARATBHAI JERAMBHAI,,,,1341,,,,944677
Surendranagar,2014,Gujarat,Independent,CHAVDA PALABHAI NANJIBHAI,,,,1227,,,,944677
Surendranagar,2014,Gujarat,Independent,MAKWANA UKABHAI AMRABHAI,,,,1226,,,,944677
Surendranagar,2014,Gujarat,None of the Above,None of the Above,,,,11024,,,,944677
