AC_NAME,PARTY,YEAR,ST_NAME,AC_NO,rank,AC_TYPE,NAME,SEX,AGE,CATEGORY,VOTES,polled_votes,color,District
Jayankondam,JP,1996,Tamil Nadu,164,7,GEN,PANCHAMIRTHAM S.,M,0,,221,122101,#222,Ariyalur
Jayankondam,IND,1996,Tamil Nadu,164,8,GEN,PATTUSAMY ASANC,M,0,,121,122101,#bdc3c7,Ariyalur
Jayankondam,IND,1996,Tamil Nadu,164,9,GEN,ANNA TK.,F,0,,66,122101,#bdc3c7,Ariyalur
Srirangam,DMK,1996,Tamil Nadu,165,1,GEN,MAYAVAN T.P.,M,0,,73371,131623,#c0392b,Tiruchirappalli
Srirangam,ADMK,1996,Tamil Nadu,165,2,GEN,PARANJOTHI M.,M,0,,43512,131623,#b2d33c,Tiruchirappalli
Srirangam,MDMK,1996,Tamil Nadu,165,3,GEN,PERUR DHARMALINGAM,M,0,,9971,131623,#9b59b6,Tiruchirappalli
Srirangam,BJP,1996,Tamil Nadu,165,4,GEN,MAHALINGAM K.,M,0,,2550,131623,#ff7f0e,Tiruchirappalli
Srirangam,IND,1996,Tamil Nadu,165,5,GEN,VASUDEVAN P.,M,0,,464,131623,#bdc3c7,Tiruchirappalli
Srirangam,IND,1996,Tamil Nadu,165,6,GEN,CHANDRA R.,F,0,,229,131623,#bdc3c7,Tiruchirappalli
Srirangam,IND,1996,Tamil Nadu,165,7,GEN,THIRUVENKADAM S.,M,0,,196,131623,#bdc3c7,Tiruchirappalli
Srirangam,IND,1996,Tamil Nadu,165,8,GEN,KRISHANMURTHY M.,M,0,,157,131623,#bdc3c7,Tiruchirappalli
Srirangam,IND,1996,Tamil Nadu,165,9,GEN,RAVI T.,M,0,,142,131623,#bdc3c7,Tiruchirappalli
Srirangam,IND,1996,Tamil Nadu,165,10,GEN,RAJASEKAR A.,M,0,,141,131623,#bdc3c7,Tiruchirappalli
Srirangam,IND,1996,Tamil Nadu,165,11,GEN,PERUMAL K.,M,0,,137,131623,#bdc3c7,Tiruchirappalli
Srirangam,IND,1996,Tamil Nadu,165,12,GEN,ERAGHAVAN N.,M,0,,134,131623,#bdc3c7,Tiruchirappalli
Srirangam,IND,1996,Tamil Nadu,165,13,GEN,SEKAR T.,M,0,,115,131623,#bdc3c7,Tiruchirappalli
Srirangam,IND,1996,Tamil Nadu,165,14,GEN,SELVARAJ HONEST R.,M,0,,104,131623,#bdc3c7,Tiruchirappalli
Srirangam,IND,1996,Tamil Nadu,165,14,GEN,PERUMAL R.,M,0,,104,131623,#bdc3c7,Tiruchirappalli
Srirangam,IND,1996,Tamil Nadu,165,16,GEN,KRISHNAMURTY P.,M,0,,95,131623,#bdc3c7,Tiruchirappalli
Srirangam,IND,1996,Tamil Nadu,165,17,GEN,THIRUNAVUKKARASU PALAI S.,M,0,,87,131623,#bdc3c7,Tiruchirappalli
Srirangam,IND,1996,Tamil Nadu,165,18,GEN,RAMANUJAN M.K.,M,0,,64,131623,#bdc3c7,Tiruchirappalli
Srirangam,IND,1996,Tamil Nadu,165,19,GEN,KATHIRESAN K.,M,0,,50,131623,#bdc3c7,Tiruchirappalli
Tiruchirapalli-I,DMK,1996,Tamil Nadu,166,1,GEN,B. BARANIKUMAR,M,0,,48045,75701,#c0392b,
Tiruchirapalli-I,ADMK,1996,Tamil Nadu,166,2,GEN,PA. KRISHNAN,M,0,,20535,75701,#b2d33c,
Tiruchirapalli-I,MDMK,1996,Tamil Nadu,166,3,GEN,A. MALARAMANNAN,M,0,,3932,75701,#9b59b6,
Tiruchirapalli-I,BJP,1996,Tamil Nadu,166,4,GEN,S.P. PALANIAPPAN,M,0,,895,75701,#ff7f0e,
Tiruchirapalli-I,IND,1996,Tamil Nadu,166,5,GEN,N. NALANGKILLE,M,0,,831,75701,#bdc3c7,
Tiruchirapalli-I,PMK,1996,Tamil Nadu,166,6,GEN,S. SAMIMUTHU,M,0,,312,75701,#d35400,
Tiruchirapalli-I,JP,1996,Tamil Nadu,166,7,GEN,M. JAMES,M,0,,88,75701,#222,
Tiruchirapalli-I,IND,1996,Tamil Nadu,166,8,GEN,M. UMA MAHESWARI,F,0,,83,75701,#bdc3c7,
Tiruchirapalli-I,IND,1996,Tamil Nadu,166,9,GEN,B. ABDUL AZEEZ,M,0,,76,75701,#bdc3c7,
Tiruchirapalli-I,IND,1996,Tamil Nadu,166,10,GEN,R. PALANISAMY,M,0,,62,75701,#bdc3c7,
Tiruchirapalli-I,IND,1996,Tamil Nadu,166,11,GEN,A.R. NISTAR ALI,M,0,,54,75701,#bdc3c7,
Tiruchirapalli-I,IND,1996,Tamil Nadu,166,12,GEN,K. SYED MUSTAFA,M,0,,49,75701,#bdc3c7,
Tiruchirapalli-I,IND,1996,Tamil Nadu,166,13,GEN,J. YAKUB,M,0,,46,75701,#bdc3c7,
Tiruchirapalli-I,IND,1996,Tamil Nadu,166,14,GEN,B. ABDUL SUKOOR,M,0,,45,75701,#bdc3c7,
Tiruchirapalli-I,IND,1996,Tamil Nadu,166,15,GEN,G.A. BALURAJ,M,0,,42,75701,#bdc3c7,
Tiruchirapalli-I,IND,1996,Tamil Nadu,166,16,GEN,T. LASAR,M,0,,41,75701,#bdc3c7,
Tiruchirapalli-I,IND,1996,Tamil Nadu,166,17,GEN,M.K. MUTHUSAMY,M,0,,40,75701,#bdc3c7,
Tiruchirapalli-I,IND,1996,Tamil Nadu,166,18,GEN,M. PEER MOHAMED,M,0,,36,75701,#bdc3c7,
Tiruchirapalli-I,IND,1996,Tamil Nadu,166,19,GEN,J.R. SUBAS,M,0,,34,75701,#bdc3c7,
Tiruchirapalli-I,TNHVYK,1996,Tamil Nadu,166,20,GEN,S. KALIAMOORTHY,M,0,,33,75701,#222,
Tiruchirapalli-I,IND,1996,Tamil Nadu,166,20,GEN,J. JAYARAMAN,M,0,,33,75701,#bdc3c7,
Tiruchirapalli-I,IND,1996,Tamil Nadu,166,22,GEN,B. ZAKIR HUSSAIN,M,0,,30,75701,#bdc3c7,
Tiruchirapalli-I,IND,1996,Tamil Nadu,166,23,GEN,B. VIJAYAKUMAR,M,0,,29,75701,#bdc3c7,
Tiruchirapalli-I,IND,1996,Tamil Nadu,166,23,GEN,C. MARUDHANAYAKAMPILLAI,M,0,,29,75701,#bdc3c7,
Tiruchirapalli-I,IND,1996,Tamil Nadu,166,23,GEN,R. BALAKRISHNAN,M,0,,29,75701,#bdc3c7,
Tiruchirapalli-I,IND,1996,Tamil Nadu,166,26,GEN,K. JAMEEL AHAMED,M,0,,27,75701,#bdc3c7,
Tiruchirapalli-I,IND,1996,Tamil Nadu,166,27,GEN,P. BALASUBRAMANIAN,M,0,,26,75701,#bdc3c7,
Tiruchirapalli-I,IND,1996,Tamil Nadu,166,28,GEN,S. SOUNDARAJAN,M,0,,25,75701,#bdc3c7,
Tiruchirapalli-I,IND,1996,Tamil Nadu,166,29,GEN,I. FRANCIS XAVIER,M,0,,22,75701,#bdc3c7,
Tiruchirapalli-I,IND,1996,Tamil Nadu,166,30,GEN,B. MOHAMED RAFIG,M,0,,21,75701,#bdc3c7,
Tiruchirapalli-I,IND,1996,Tamil Nadu,166,31,GEN,N. RAMALINGAM,M,0,,17,75701,#bdc3c7,
Tiruchirapalli-I,IND,1996,Tamil Nadu,166,31,GEN,K. BALAGANESAN,M,0,,17,75701,#bdc3c7,
Tiruchirapalli-I,IND,1996,Tamil Nadu,166,31,GEN,L.A. KALIAMOORTHY,M,0,,17,75701,#bdc3c7,
Tiruchirapalli-I,IND,1996,Tamil Nadu,166,31,GEN,S. KRISHNAMPILLAI,M,0,,17,75701,#bdc3c7,
Tiruchirapalli-I,IND,1996,Tamil Nadu,166,35,GEN,S. VEERASAMY,M,0,,14,75701,#bdc3c7,
Tiruchirapalli-I,IND,1996,Tamil Nadu,166,36,GEN,G. AZIMUDHEEN,M,0,,13,75701,#bdc3c7,
Tiruchirapalli-I,IND,1996,Tamil Nadu,166,36,GEN,T.K. KARUTHAPANDIAN,M,0,,13,75701,#bdc3c7,
Tiruchirapalli-I,IND,1996,Tamil Nadu,166,38,GEN,B. KRISHNAN,M,0,,10,75701,#bdc3c7,
Tiruchirapalli-I,IND,1996,Tamil Nadu,166,39,GEN,M. VADIVEL,M,0,,9,75701,#bdc3c7,
Tiruchirapalli-I,IND,1996,Tamil Nadu,166,40,GEN,J. JEYAKUMAR,M,0,,7,75701,#bdc3c7,
Tiruchirapalli-I,IND,1996,Tamil Nadu,166,41,GEN,S. MARIAPPAN,M,0,,6,75701,#bdc3c7,
Tiruchirapalli-I,IND,1996,Tamil Nadu,166,42,GEN,M. BASHEER,M,0,,4,75701,#bdc3c7,
Tiruchirapalli-I,IND,1996,Tamil Nadu,166,42,GEN,V. MUTHUKUMAR,M,0,,4,75701,#bdc3c7,
Tiruchirapalli-I,IND,1996,Tamil Nadu,166,44,GEN,C. KUTHARASAN,M,0,,3,75701,#bdc3c7,
Tiruchirapalli-Ii,DMK,1996,Tamil Nadu,167,1,GEN,ANBIL POYYAMOZHI,M,0,,71058,104123,#c0392b,
Tiruchirapalli-Ii,ADMK,1996,Tamil Nadu,167,2,GEN,SELVARAJ P.,M,0,,26229,104123,#b2d33c,
Tiruchirapalli-Ii,CPM,1996,Tamil Nadu,167,3,GEN,VIJAYALAKSHMI G.,F,0,,3849,104123,#ff5757,
Tiruchirapalli-Ii,BJP,1996,Tamil Nadu,167,4,GEN,SRIRAM K.,M,0,,1724,104123,#ff7f0e,
Tiruchirapalli-Ii,IND,1996,Tamil Nadu,167,5,GEN,NAGENDRAN P.,M,0,,134,104123,#bdc3c7,
Tiruchirapalli-Ii,IND,1996,Tamil Nadu,167,6,GEN,ILIYASRAJA,M,0,,115,104123,#bdc3c7,
Tiruchirapalli-Ii,IND,1996,Tamil Nadu,167,7,GEN,AJISDEEN BASHA J.,M,0,,106,104123,#bdc3c7,
Tiruchirapalli-Ii,IND,1996,Tamil Nadu,167,8,GEN,VENKATARAMAN K.,M,0,,90,104123,#bdc3c7,
Tiruchirapalli-Ii,IND,1996,Tamil Nadu,167,9,GEN,SELVARAJ S.,M,0,,89,104123,#bdc3c7,
Tiruchirapalli-Ii,IND,1996,Tamil Nadu,167,9,GEN,CHIDAMBARAM P.,M,0,,89,104123,#bdc3c7,
Tiruchirapalli-Ii,IND,1996,Tamil Nadu,167,11,GEN,VEERASAMI S.,M,0,,84,104123,#bdc3c7,
Tiruchirapalli-Ii,IND,1996,Tamil Nadu,167,11,GEN,SUBBIAH P.,M,0,,84,104123,#bdc3c7,
Tiruchirapalli-Ii,IND,1996,Tamil Nadu,167,13,GEN,KARUPPIAH N.,M,0,,82,104123,#bdc3c7,
Tiruchirapalli-Ii,IND,1996,Tamil Nadu,167,14,GEN,MANOHARAN M.,M,0,,53,104123,#bdc3c7,
Tiruchirapalli-Ii,IND,1996,Tamil Nadu,167,15,GEN,MYNAVATHI R.,F,0,,45,104123,#bdc3c7,
Tiruchirapalli-Ii,IND,1996,Tamil Nadu,167,15,GEN,SURESHKUMAR K.,M,0,,45,104123,#bdc3c7,
Tiruchirapalli-Ii,IND,1996,Tamil Nadu,167,17,GEN,MILLRAJ G.,M,0,,43,104123,#bdc3c7,
Tiruchirapalli-Ii,IND,1996,Tamil Nadu,167,18,GEN,THANGAVEL PILLAI M.,M,0,,37,104123,#bdc3c7,
Tiruchirapalli-Ii,IND,1996,Tamil Nadu,167,18,GEN,THAJUDEEN AKBAR R.,M,0,,37,104123,#bdc3c7,
Tiruchirapalli-Ii,IND,1996,Tamil Nadu,167,20,GEN,RAJA N.,M,0,,32,104123,#bdc3c7,
Tiruchirapalli-Ii,IND,1996,Tamil Nadu,167,21,GEN,RAMU J.,M,0,,23,104123,#bdc3c7,
Tiruchirapalli-Ii,IND,1996,Tamil Nadu,167,22,GEN,DURAIRAJ SOLAGAR R.,M,0,,21,104123,#bdc3c7,
Tiruchirapalli-Ii,IND,1996,Tamil Nadu,167,22,GEN,RAJENDRAN V.,M,0,,21,104123,#bdc3c7,
Tiruchirapalli-Ii,IND,1996,Tamil Nadu,167,24,GEN,KATHIRESAN M.,M,0,,17,104123,#bdc3c7,
Tiruchirapalli-Ii,IND,1996,Tamil Nadu,167,25,GEN,PERIYARAJA P.,M,0,,16,104123,#bdc3c7,
Thiruverumbur,DMK,1996,Tamil Nadu,168,1,GEN,K. DURAI,M,0,,78692,125709,#c0392b,Tiruchirappalli
Thiruverumbur,ADMK,1996,Tamil Nadu,168,2,GEN,T. RATHINAVEL,M,0,,31939,125709,#b2d33c,Tiruchirappalli
Thiruverumbur,CPM,1996,Tamil Nadu,168,3,GEN,MOHAMED ALI,M,0,,11128,125709,#ff5757,Tiruchirappalli
Thiruverumbur,AIIC(T),1996,Tamil Nadu,168,4,GEN,G. RAJAPPA,M,0,,1042,125709,#222,Tiruchirappalli
Thiruverumbur,IND,1996,Tamil Nadu,168,5,GEN,P. MURUGESAN,M,0,,668,125709,#bdc3c7,Tiruchirappalli
Thiruverumbur,IND,1996,Tamil Nadu,168,6,GEN,C. NEELAMEGAM,M,0,,577,125709,#bdc3c7,Tiruchirappalli
Thiruverumbur,IND,1996,Tamil Nadu,168,7,GEN,R. PARTHIPAN,M,0,,323,125709,#bdc3c7,Tiruchirappalli
Thiruverumbur,IND,1996,Tamil Nadu,168,8,GEN,M. SINRAJ,M,0,,243,125709,#bdc3c7,Tiruchirappalli
Thiruverumbur,IND,1996,Tamil Nadu,168,9,GEN,THATHUADAIKKAPATTAR,M,0,,174,125709,#bdc3c7,Tiruchirappalli
Thiruverumbur,IND,1996,Tamil Nadu,168,10,GEN,V. SIVAKUMAR,M,0,,161,125709,#bdc3c7,Tiruchirappalli
Thiruverumbur,IND,1996,Tamil Nadu,168,11,GEN,A. AROCKIASAMY,M,0,,113,125709,#bdc3c7,Tiruchirappalli
Thiruverumbur,IND,1996,Tamil Nadu,168,12,GEN,MURUGESAN SUBRAMANIAPURAM,M,0,,107,125709,#bdc3c7,Tiruchirappalli
Thiruverumbur,IND,1996,Tamil Nadu,168,13,GEN,C. SELVARAJ,M,0,,95,125709,#bdc3c7,Tiruchirappalli
Thiruverumbur,IND,1996,Tamil Nadu,168,14,GEN,C. ROWTHER SHA,M,0,,85,125709,#bdc3c7,Tiruchirappalli
Thiruverumbur,IND,1996,Tamil Nadu,168,15,GEN,S. SANGAPILLAI,M,0,,72,125709,#bdc3c7,Tiruchirappalli
Thiruverumbur,IND,1996,Tamil Nadu,168,15,GEN,R. REGUNATHAN,M,0,,72,125709,#bdc3c7,Tiruchirappalli
Thiruverumbur,IND,1996,Tamil Nadu,168,17,GEN,I. FRANCIS XAVIER,M,0,,68,125709,#bdc3c7,Tiruchirappalli
Thiruverumbur,IND,1996,Tamil Nadu,168,18,GEN,K. RAJENDRAN,M,0,,55,125709,#bdc3c7,Tiruchirappalli
Thiruverumbur,IND,1996,Tamil Nadu,168,19,GEN,S. MUTHUKARUPPAN,M,0,,53,125709,#bdc3c7,Tiruchirappalli
Thiruverumbur,IND,1996,Tamil Nadu,168,20,GEN,S. MURUGABUSHANAM,M,0,,42,125709,#bdc3c7,Tiruchirappalli
Sirkazhi,DMK,1996,Tamil Nadu,169,1,SC,M. PANNEERSELVAM,M,0,,63975,107973,#c0392b,Nagapattinam
Sirkazhi,ADMK,1996,Tamil Nadu,169,2,SC,V. BHARATHI,M,0,,34281,107973,#b2d33c,Nagapattinam
Sirkazhi,PMK,1996,Tamil Nadu,169,3,SC,P. MUTHUSAMY,M,0,,5461,107973,#d35400,Nagapattinam
Sirkazhi,MDMK,1996,Tamil Nadu,169,4,SC,R. SENTHILSELVAN,M,0,,3452,107973,#9b59b6,Nagapattinam
Sirkazhi,CPI(ML)(L),1996,Tamil Nadu,169,5,SC,N. GUNASEKARAN,M,0,,630,107973,#222,Nagapattinam
Sirkazhi,IND,1996,Tamil Nadu,169,6,SC,R. PANNEERSELVAM,M,0,,174,107973,#bdc3c7,Nagapattinam
Poompuhar,DMK,1996,Tamil Nadu,170,1,GEN,MOHANADASAN G.,M,0,,51285,102827,#c0392b,Nagapattinam
Poompuhar,ADMK,1996,Tamil Nadu,170,2,GEN,VIJAYABALAN N.,M,0,,32872,102827,#b2d33c,Nagapattinam
Poompuhar,MDMK,1996,Tamil Nadu,170,3,GEN,SAMSUDEEN S.M.,M,0,,12222,102827,#9b59b6,Nagapattinam
Poompuhar,PMK,1996,Tamil Nadu,170,4,GEN,GUBENDRA GUNABALAN D.,M,0,,5682,102827,#d35400,Nagapattinam
Poompuhar,IND,1996,Tamil Nadu,170,5,GEN,ANBAZHAGAN P.,M,0,,294,102827,#bdc3c7,Nagapattinam
Poompuhar,IND,1996,Tamil Nadu,170,6,GEN,RAJABATHER T.,M,0,,177,102827,#bdc3c7,Nagapattinam
Poompuhar,IND,1996,Tamil Nadu,170,7,GEN,RENGANATHAN G.,M,0,,139,102827,#bdc3c7,Nagapattinam
Poompuhar,IND,1996,Tamil Nadu,170,8,GEN,ELANGOVAN J.,M,0,,78,102827,#bdc3c7,Nagapattinam
Poompuhar,IND,1996,Tamil Nadu,170,8,GEN,KALAIMANI P.,M,0,,78,102827,#bdc3c7,Nagapattinam
Mayuram,TMC,1996,Tamil Nadu,171,1,GEN,"ABUL HASAN, M.M.S.",M,0,,60522,103459,#4747ff,Nagapattinam
Mayuram,INC,1996,Tamil Nadu,171,2,GEN,RAMA CHIDAMBARAM,M,0,,25918,103459,#2ecc71,Nagapattinam
Mayuram,PMK,1996,Tamil Nadu,171,3,GEN,RAMAKRISHNAN K.,M,0,,8768,103459,#d35400,Nagapattinam
Mayuram,MDMK,1996,Tamil Nadu,171,4,GEN,MAHALINGAM M.,M,0,,4614,103459,#9b59b6,Nagapattinam
Mayuram,IND,1996,Tamil Nadu,171,5,GEN,MARIMUTHU R.,M,0,,1103,103459,#bdc3c7,Nagapattinam
Mayuram,IND,1996,Tamil Nadu,171,6,GEN,KUBENDHRAN V.,M,0,,697,103459,#bdc3c7,Nagapattinam
Mayuram,IND,1996,Tamil Nadu,171,7,GEN,RAJARAMAN R.,M,0,,399,103459,#bdc3c7,Nagapattinam
Mayuram,IND,1996,Tamil Nadu,171,8,GEN,VAITHIYANATHASAMY D.,M,0,,270,103459,#bdc3c7,Nagapattinam
Mayuram,IND,1996,Tamil Nadu,171,9,GEN,SUDAR KALIMUTHU R.,M,0,,238,103459,#bdc3c7,Nagapattinam
Mayuram,IND,1996,Tamil Nadu,171,10,GEN,BURASAMY R.,M,0,,192,103459,#bdc3c7,Nagapattinam
Mayuram,IND,1996,Tamil Nadu,171,11,GEN,LALITHA T.,F,0,,183,103459,#bdc3c7,Nagapattinam
Mayuram,IND,1996,Tamil Nadu,171,12,GEN,KALIYAMURTHY R.,M,0,,153,103459,#bdc3c7,Nagapattinam
Mayuram,IND,1996,Tamil Nadu,171,13,GEN,PETER D.,M,0,,102,103459,#bdc3c7,Nagapattinam
Mayuram,IND,1996,Tamil Nadu,171,14,GEN,LAKSHMINARAYANAN A.,M,0,,91,103459,#bdc3c7,Nagapattinam
Mayuram,IND,1996,Tamil Nadu,171,15,GEN,KRISHNAN S.,M,0,,86,103459,#bdc3c7,Nagapattinam
Mayuram,IND,1996,Tamil Nadu,171,16,GEN,MARI C.,M,0,,69,103459,#bdc3c7,Nagapattinam
Mayuram,IND,1996,Tamil Nadu,171,17,GEN,JAYARAMAN S.,M,0,,54,103459,#bdc3c7,Nagapattinam
Kuttalam,DMK,1996,Tamil Nadu,172,1,GEN,KALAYANAM KUTTALAM P.,M,0,,60940,112557,#c0392b,
Kuttalam,ADMK,1996,Tamil Nadu,172,2,GEN,RAJENDRAN M.,M,0,,35219,112557,#b2d33c,
Kuttalam,PMK,1996,Tamil Nadu,172,3,GEN,PAPPA SUBRAMANIAN,M,0,,8267,112557,#d35400,
Kuttalam,MDMK,1996,Tamil Nadu,172,4,GEN,RAJAMANICKAM R.,M,0,,7424,112557,#9b59b6,
Kuttalam,IND,1996,Tamil Nadu,172,5,GEN,MURUGAN A.V.,M,0,,139,112557,#bdc3c7,
Kuttalam,IND,1996,Tamil Nadu,172,6,GEN,KALIAPERUMAL C.,M,0,,133,112557,#bdc3c7,
Kuttalam,IND,1996,Tamil Nadu,172,7,GEN,SABARULLA A.R.,M,0,,77,112557,#bdc3c7,
Kuttalam,IND,1996,Tamil Nadu,172,8,GEN,SAMINATHAN S.,M,0,,74,112557,#bdc3c7,
Kuttalam,IND,1996,Tamil Nadu,172,9,GEN,ABDUL JALEEL A.,M,0,,70,112557,#bdc3c7,
Kuttalam,IND,1996,Tamil Nadu,172,10,GEN,NACOORAN D.,M,0,,66,112557,#bdc3c7,
Kuttalam,IND,1996,Tamil Nadu,172,11,GEN,BALASUBRAMANIAM,M,0,,63,112557,#bdc3c7,
Kuttalam,IND,1996,Tamil Nadu,172,12,GEN,VENKATACHALAM K.,M,0,,48,112557,#bdc3c7,
Kuttalam,IND,1996,Tamil Nadu,172,13,GEN,SUBBARAJ R.,M,0,,37,112557,#bdc3c7,
Nannilam,TMC,1996,Tamil Nadu,173,1,SC,PADMA,F,0,,66773,108798,#4747ff,Thiruvarur
Nannilam,ADMK,1996,Tamil Nadu,173,2,SC,K. GOPAL,M,0,,30800,108798,#b2d33c,Thiruvarur
Nannilam,CPM,1996,Tamil Nadu,173,3,SC,P. THANGAIYAN,M,0,,10291,108798,#ff5757,Thiruvarur
Nannilam,IND,1996,Tamil Nadu,173,4,SC,S. KALAIVANAN,M,0,,451,108798,#bdc3c7,Thiruvarur
Nannilam,IND,1996,Tamil Nadu,173,5,SC,KAVIGNER U. KASINATHAN,M,0,,298,108798,#bdc3c7,Thiruvarur
Nannilam,IND,1996,Tamil Nadu,173,6,SC,DURAI BALAGURU,M,0,,131,108798,#bdc3c7,Thiruvarur
Nannilam,IND,1996,Tamil Nadu,173,7,SC,T.M. MANI,M,0,,54,108798,#bdc3c7,Thiruvarur
Thiruvarur,DMK,1996,Tamil Nadu,174,1,SC,ASOHAN A.,M,0,,69212,115293,#c0392b,Thiruvarur
Thiruvarur,INC,1996,Tamil Nadu,174,2,SC,ARUMUGA PANDIAN P.,M,0,,24845,115293,#2ecc71,Thiruvarur
Thiruvarur,CPM,1996,Tamil Nadu,174,3,SC,VEERASAMY S.,M,0,,19551,115293,#ff5757,Thiruvarur
Thiruvarur,BJP,1996,Tamil Nadu,174,4,SC,GANESAN M.,M,0,,1275,115293,#ff7f0e,Thiruvarur
Thiruvarur,IND,1996,Tamil Nadu,174,5,SC,SHANMUGAM K.,M,0,,410,115293,#bdc3c7,Thiruvarur
Nagapattinam,DMK,1996,Tamil Nadu,175,1,GEN,G. NIZAMUDEEN,M,0,,46533,106542,#c0392b,Nagapattinam
Nagapattinam,ADMK,1996,Tamil Nadu,175,2,GEN,R. JEEVANANTHAM,M,0,,26805,106542,#b2d33c,Nagapattinam
Nagapattinam,CPM,1996,Tamil Nadu,175,3,GEN,V. MARIMUTHU,M,0,,20990,106542,#ff5757,Nagapattinam
Nagapattinam,AIIC(T),1996,Tamil Nadu,175,4,GEN,P. RAJENDREN,M,0,,9992,106542,#222,Nagapattinam
Nagapattinam,BJP,1996,Tamil Nadu,175,5,GEN,S. PUGAZHENDI,M,0,,1578,106542,#ff7f0e,Nagapattinam
Nagapattinam,IND,1996,Tamil Nadu,175,6,GEN,T. MUTHAIYAN,M,0,,270,106542,#bdc3c7,Nagapattinam
Nagapattinam,IND,1996,Tamil Nadu,175,7,GEN,M. KUGANANDHAM,M,0,,163,106542,#bdc3c7,Nagapattinam
Nagapattinam,IND,1996,Tamil Nadu,175,8,GEN,S. PARAMAYEE,F,0,,152,106542,#bdc3c7,Nagapattinam
Nagapattinam,IND,1996,Tamil Nadu,175,9,GEN,D. SANDANAM,M,0,,59,106542,#bdc3c7,Nagapattinam
Vedaranyam,DMK,1996,Tamil Nadu,176,1,GEN,VEDARATHINAM S.K.,M,0,,54185,115473,#c0392b,Nagapattinam
Vedaranyam,INC,1996,Tamil Nadu,176,2,GEN,BALASUBRAMANIAM P.C.V.,M,0,,31393,115473,#2ecc71,Nagapattinam
Vedaranyam,MDMK,1996,Tamil Nadu,176,3,GEN,MEENAKSHISUNDARAM M.,M,0,,29252,115473,#9b59b6,Nagapattinam
Vedaranyam,IND,1996,Tamil Nadu,176,4,GEN,KARTHIKEYAN N.A.,M,0,,332,115473,#bdc3c7,Nagapattinam
Vedaranyam,IND,1996,Tamil Nadu,176,5,GEN,NATARAJAN K.,M,0,,229,115473,#bdc3c7,Nagapattinam
Vedaranyam,IND,1996,Tamil Nadu,176,6,GEN,RAMAMOORTHY R.,M,0,,82,115473,#bdc3c7,Nagapattinam
Thiruthuraipoondi,CPI,1996,Tamil Nadu,177,1,SC,PALANISAMI G.,M,0,,79103,124786,#ff5757,Thiruvarur
Thiruthuraipoondi,INC,1996,Tamil Nadu,177,2,SC,GOPALSAMI K.,M,0,,25415,124786,#2ecc71,Thiruvarur
Thiruthuraipoondi,CPM,1996,Tamil Nadu,177,3,SC,THANGARASU P.N.,M,0,,19336,124786,#ff5757,Thiruvarur
Thiruthuraipoondi,ATMK,1996,Tamil Nadu,177,4,SC,SARAVANAN S.,M,0,,727,124786,#222,Thiruvarur
Thiruthuraipoondi,SHS,1996,Tamil Nadu,177,5,SC,BASKAR M.,M,0,,205,124786,#222,Thiruvarur
Mannargudi,CPI,1996,Tamil Nadu,178,1,GEN,V. SIVAPUNNIAM,M,0,,71803,120076,#ff5757,Thiruvarur
Mannargudi,ADMK,1996,Tamil Nadu,178,2,GEN,K. KALIYAPERUMAL,M,0,,31969,120076,#b2d33c,Thiruvarur
Mannargudi,MDMK,1996,Tamil Nadu,178,3,GEN,P. TAMILARASAN,M,0,,14582,120076,#9b59b6,Thiruvarur
Mannargudi,PMK,1996,Tamil Nadu,178,4,GEN,R. DHANALAKSHMI,F,0,,875,120076,#d35400,Thiruvarur
Mannargudi,IND,1996,Tamil Nadu,178,5,GEN,S. RAJAGOPALAN,M,0,,259,120076,#bdc3c7,Thiruvarur
Mannargudi,IND,1996,Tamil Nadu,178,6,GEN,A. GOPI,M,0,,119,120076,#bdc3c7,Thiruvarur
Mannargudi,IND,1996,Tamil Nadu,178,7,GEN,K. RAMALINKAM,M,0,,99,120076,#bdc3c7,Thiruvarur
Mannargudi,IND,1996,Tamil Nadu,178,8,GEN,N. LAKSHMANAN,M,0,,90,120076,#bdc3c7,Thiruvarur
Mannargudi,IND,1996,Tamil Nadu,178,9,GEN,R.G. RAMATHAS CHETTIAR,M,0,,87,120076,#bdc3c7,Thiruvarur
Mannargudi,SHS,1996,Tamil Nadu,178,10,GEN,G. RAGHAVAN,M,0,,80,120076,#222,Thiruvarur
Mannargudi,IND,1996,Tamil Nadu,178,11,GEN,V. VEDANAYAGI,F,0,,59,120076,#bdc3c7,Thiruvarur
Mannargudi,IND,1996,Tamil Nadu,178,12,GEN,K. JEEVANANDAM,M,0,,54,120076,#bdc3c7,Thiruvarur
Pattukkottai,DMK,1996,Tamil Nadu,179,1,GEN,BALASUBRAMANIAN P.,M,0,,69880,117423,#c0392b,Thanjavur
Pattukkottai,ADMK,1996,Tamil Nadu,179,2,GEN,BASKARAN SEENI,M,0,,36259,117423,#b2d33c,Thanjavur
Pattukkottai,MDMK,1996,Tamil Nadu,179,3,GEN,RENGANATHAN G.,M,0,,9656,117423,#9b59b6,Thanjavur
Pattukkottai,BJP,1996,Tamil Nadu,179,4,GEN,NAMACHIVAYAM K.M.,M,0,,1268,117423,#ff7f0e,Thanjavur
Pattukkottai,IND,1996,Tamil Nadu,179,5,GEN,SAKTHIVEL V.,M,0,,184,117423,#bdc3c7,Thanjavur
