AC_NAME,AC_NO,AC_TYPE,AGE,CATEGORY,NAME,PARTY,SEX,ST_NAME,VOTES,YEAR,polled_votes,rank
Ettumanoor,91,GEN,,,MATHEW KARIAMPUZHA,JP,M,Kerala,88,1991,99560,10
Ettumanoor,91,GEN,,,J.P. KALLUPARAMBAN,IND,M,Kerala,74,1991,99560,11
Ettumanoor,91,GEN,,,THOMAS THOMAS,IND,M,Kerala,69,1991,99560,12
Ettumanoor,91,GEN,,,THOPPIL RAJAPPAN,IND,M,Kerala,63,1991,99560,13
Ettumanoor,91,GEN,,,THAMPI UTHUPPAN,IND,M,Kerala,57,1991,99560,14
Ettumanoor,91,GEN,,,THOMAS EZHAMMADATHIL,IND,M,Kerala,35,1991,99560,15
Ettumanoor,91,GEN,,,JOSEPH OUSEPH,IND,M,Kerala,28,1991,99560,16
Puthuppally,92,GEN,,,COMMEN CHANDY,INC,M,Kerala,56150,1991,105671,1
Puthuppally,92,GEN,,,VASAVAN,CPM,M,Kerala,42339,1991,105671,2
Puthuppally,92,GEN,,,K.P. RAGHAVAN NAIR,BJP,M,Kerala,4692,1991,105671,3
Puthuppally,92,GEN,,,K.P. MARKOSE,BSP,M,Kerala,1682,1991,105671,4
Puthuppally,92,GEN,,,BABU THOMAS,IND,M,Kerala,677,1991,105671,5
Puthuppally,92,GEN,,,E.T. KURIAN,IND,M,Kerala,131,1991,105671,6
Poonjar,93,GEN,,,JOY ABRAHAM,KCM,M,Kerala,43936,1991,81628,1
Poonjar,93,GEN,,,N.M. JOSEPH,JD,M,Kerala,33518,1991,81628,2
Poonjar,93,GEN,,,BALAKRISHNA NAIR,BJP,M,Kerala,2660,1991,81628,3
Poonjar,93,GEN,,,VIJAYAN KUMARAN,IND,M,Kerala,696,1991,81628,4
Poonjar,93,GEN,,,MATHEW EDAMARUKU,BSP,M,Kerala,357,1991,81628,5
Poonjar,93,GEN,,,JAMES JOHN,IND,M,Kerala,225,1991,81628,6
Poonjar,93,GEN,,,K.T. JOSEPH,JP,M,Kerala,180,1991,81628,7
Poonjar,93,GEN,,,JOY JOSEPH,IND,M,Kerala,56,1991,81628,8
Palai,94,GEN,,,K.M. MANI,KCM,M,Kerala,52310,1991,92051,1
Palai,94,GEN,,,GEORGE C. KAPPAN,IND,M,Kerala,35021,1991,92051,2
Palai,94,GEN,,,NARAYANAN NAMBOOTHIRI,BJP,M,Kerala,4429,1991,92051,3
Palai,94,GEN,,,O.M. MICHAEL,IND,M,Kerala,112,1991,92051,4
Palai,94,GEN,,,K.T. AYYAPPAN,BSP,M,Kerala,98,1991,92051,5
Palai,94,GEN,,,BALACHANDRAN GOPINATHA PILLAI,IND,M,Kerala,81,1991,92051,6
Kaduthuruthy,95,GEN,,,P.M. MATHEW,KCM,M,Kerala,50324,1991,93580,1
Kaduthuruthy,95,GEN,,,E.J. LUKOSE,KEC,M,Kerala,36592,1991,93580,2
Kaduthuruthy,95,GEN,,,MANNAR RADHAKRISHNAN,BJP,M,Kerala,3254,1991,93580,3
Kaduthuruthy,95,GEN,,,V.D. JOHN,IND,M,Kerala,1553,1991,93580,4
Kaduthuruthy,95,GEN,,,BABU KADAVAN,BSP,M,Kerala,1117,1991,93580,5
Kaduthuruthy,95,GEN,,,KUMARAN VILAYAMKODE,DPI,M,Kerala,576,1991,93580,6
Kaduthuruthy,95,GEN,,,JOSEPH PALLATHUTHADATHIL,IND,M,Kerala,95,1991,93580,7
Kaduthuruthy,95,GEN,,,GEROGE JOSEPH JOSEPH,IND,M,Kerala,69,1991,93580,8
Vaikom,96,SC,,,K.K. BALAKRISHNAN,INC,M,Kerala,50692,1991,104020,1
Vaikom,96,SC,,,K.P. SREEDHARAN,CPI,M,Kerala,49654,1991,104020,2
Vaikom,96,SC,,,K.N. RAVI,BJP,M,Kerala,2455,1991,104020,3
Vaikom,96,SC,,,JEEVAN BOSE KALASSERY,IND,M,Kerala,602,1991,104020,4
Vaikom,96,SC,,,K.C. SIVANANDAN,BSP,M,Kerala,465,1991,104020,5
Vaikom,96,SC,,,K.G. BHASKARAN,IND,M,Kerala,152,1991,104020,6
Aroor,97,GEN,,,K.R. GOURI AMMA,CPM,F,Kerala,56230,1991,112605,1
Aroor,97,GEN,,,P.J. FRANCIS,INC,M,Kerala,52613,1991,112605,2
Aroor,97,GEN,,,V. PADMANABHAN,BJP,M,Kerala,3357,1991,112605,3
Aroor,97,GEN,,,CHELLAPPAN PILLAI VELAYUDHAN PILLAI,IND,M,Kerala,405,1991,112605,4
Sherthalai,98,GEN,,,C.K. CHANDRAPPAN,CPI,M,Kerala,50844,1991,103710,1
Sherthalai,98,GEN,,,VAYALAR RAVI,INC,M,Kerala,49853,1991,103710,2
Sherthalai,98,GEN,,,P.K. INDUCHOODAN,BJP,M,Kerala,2692,1991,103710,3
Sherthalai,98,GEN,,,GOPALAKRISHNAN,IND,M,Kerala,321,1991,103710,4
Mararikulam,99,GEN,,,V.S. ACHUTHANANDAN,CPM,M,Kerala,71470,1991,135507,1
Mararikulam,99,GEN,,,D. SUGATHAN,INC,M,Kerala,61490,1991,135507,2
Mararikulam,99,GEN,,,K.K. RAMANAN,BJP,M,Kerala,1752,1991,135507,3
Mararikulam,99,GEN,,,T.M. HAMSA MOHAMMED,IND,M,Kerala,335,1991,135507,4
Mararikulam,99,GEN,,,V. KRISHNAN NAIR,IND,M,Kerala,308,1991,135507,5
Mararikulam,99,GEN,,,HARIDAS THANKAPPAN,IND,M,Kerala,152,1991,135507,6
Alleppey,100,GEN,,,K.P. RAMACHANDRAN NAIR,NDP,M,Kerala,42269,1991,87475,1
Alleppey,100,GEN,,,P.S. SOMASEKHARA,CPI,M,Kerala,41519,1991,87475,2
Alleppey,100,GEN,,,AMMUGHEN PILLAI,BJP,M,Kerala,2513,1991,87475,3
Alleppey,100,GEN,,,S. SEETHAILAK,IND,M,Kerala,637,1991,87475,4
Alleppey,100,GEN,,,VIJAYAM NELU,LKD,M,Kerala,336,1991,87475,5
Alleppey,100,GEN,,,USMAN MOHAMMED YOUSUF,IND,M,Kerala,201,1991,87475,6
Ambalapuzha,101,GEN,,,C.K. SADASIVAN,CPM,M,Kerala,48150,1991,98049,1
Ambalapuzha,101,GEN,,,V. DINAKARAN,INC,M,Kerala,46617,1991,98049,2
Ambalapuzha,101,GEN,,,K.D. RAMAKRISHNAN,BJP,M,Kerala,2259,1991,98049,3
Ambalapuzha,101,GEN,,,JOSEPH KUTTIKKARRU,JP,M,Kerala,439,1991,98049,4
Ambalapuzha,101,GEN,,,S. RAJEEVAN,IND,M,Kerala,405,1991,98049,5
Ambalapuzha,101,GEN,,,P.T. KURIAKOSE,IND,M,Kerala,179,1991,98049,6
Kuttanad,102,GEN,,,K.C. JOSEPH,KEC,M,Kerala,45669,1991,86408,1
Kuttanad,102,GEN,,,P.D. LUKE,KCM,M,Kerala,36673,1991,86408,2
Kuttanad,102,GEN,,,S. RADHAKRISHNAN,BJP,M,Kerala,3107,1991,86408,3
Kuttanad,102,GEN,,,K.C. LUKE,IND,M,Kerala,959,1991,86408,4
Haripad,103,GEN,,,K.K. SREENIVASAN,INC,M,Kerala,52891,1991,107715,1
Haripad,103,GEN,,,A.V. THAMARAKSHAN,RSP,M,Kerala,52376,1991,107715,2
Haripad,103,GEN,,,NEDUMTHRA UNNIKRISHNAN,BJP,M,Kerala,1520,1991,107715,3
Haripad,103,GEN,,,B. BHADRAN,IND,M,Kerala,566,1991,107715,4
Haripad,103,GEN,,,SREENIVASAN,IND,M,Kerala,244,1991,107715,5
Haripad,103,GEN,,,G. DASAPPAN PILLAI,IND,M,Kerala,118,1991,107715,6
Kayamkulam,104,GEN,,,THACHADY PRABHAKARAN,INC,M,Kerala,46682,1991,96594,1
Kayamkulam,104,GEN,,,M.R. GOPALAKRISHNAN,CPM,M,Kerala,46649,1991,96594,2
Kayamkulam,104,GEN,,,T.K. ANATHA MALLAN,BJP,M,Kerala,1884,1991,96594,3
Kayamkulam,104,GEN,,,"A, THANGAL KUNJU",IND,M,Kerala,446,1991,96594,4
Kayamkulam,104,GEN,,,THATTADI KRISHNAKUMAR,IND,M,Kerala,342,1991,96594,5
Kayamkulam,104,GEN,,,N.R. GOPALAKRISHNAN,IND,M,Kerala,279,1991,96594,6
Kayamkulam,104,GEN,,,AJAYAKUMAR,IND,M,Kerala,191,1991,96594,7
Kayamkulam,104,GEN,,,THANKAPPAN KOCHUCHERUKKAN,IND,M,Kerala,121,1991,96594,8
Thiruvalla,105,GEN,,,MAMMEN MATHAI,KCM,M,Kerala,35843,1991,76821,1
Thiruvalla,105,GEN,,,MATHEW T. THOMAS,JD,M,Kerala,33950,1991,76821,2
Thiruvalla,105,GEN,,,JAYATHAN NARAYANNAN,BJP,M,Kerala,4412,1991,76821,3
Thiruvalla,105,GEN,,,JACOB THOMAS THEEKKEPURACKAL,JP,M,Kerala,1063,1991,76821,4
Thiruvalla,105,GEN,,,ELIAS ELIAS,UCPI,M,Kerala,849,1991,76821,5
Thiruvalla,105,GEN,,,V.I. GEORGE,BSP,M,Kerala,487,1991,76821,6
Thiruvalla,105,GEN,,,NIRANAM RAJAN,IND,M,Kerala,217,1991,76821,7
Kallooppara,106,GEN,,,JOSEPH M. PUTHUSSERY,IND,M,Kerala,35524,1991,75139,1
Kallooppara,106,GEN,,,T.S. JOHN,KEC,M,Kerala,30288,1991,75139,2
Kallooppara,106,GEN,,,A.P. GOPALAKRISHNAN,BJP,M,Kerala,6062,1991,75139,3
Kallooppara,106,GEN,,,V.S. SOMAN,BSP,M,Kerala,1341,1991,75139,4
Kallooppara,106,GEN,,,ALEX KURIAN,JP,M,Kerala,998,1991,75139,5
Kallooppara,106,GEN,,,PRASAD K. VARUGHESE,IND,M,Kerala,558,1991,75139,6
Kallooppara,106,GEN,,,THOMAS ABRAHAM,IND,M,Kerala,263,1991,75139,7
Kallooppara,106,GEN,,,P.C. THOMASKUTTY,IND,M,Kerala,105,1991,75139,8
Aranmula,107,GEN,,,R. RAMACHANDRAN NAIR,NDP,M,Kerala,37534,1991,76007,1
Aranmula,107,GEN,,,C.A. MATHEW,ICS(SCS),M,Kerala,32128,1991,76007,2
Aranmula,107,GEN,,,PRATHAPA CHANDRA VARMA,BJP,M,Kerala,5164,1991,76007,3
Aranmula,107,GEN,,,G. SUGATHAN,IND,M,Kerala,568,1991,76007,4
Aranmula,107,GEN,,,VARUGHESE VARUGHESE,IND,M,Kerala,448,1991,76007,5
Aranmula,107,GEN,,,RAMESH MUDAVANAL,IND,M,Kerala,165,1991,76007,6
Chengannur,108,GEN,,,SOBHANA GEORGE,INC,F,Kerala,40208,1991,85647,1
Chengannur,108,GEN,,,MAMMEN IYPE,ICS(SCS),M,Kerala,36761,1991,85647,2
Chengannur,108,GEN,,,SASIDHARAN KARINGALIL,BJP,M,Kerala,6075,1991,85647,3
Chengannur,108,GEN,,,S. RAMACHANDRAN PILLAI,JP,M,Kerala,1301,1991,85647,4
Chengannur,108,GEN,,,SREEKUMAR,IND,M,Kerala,1173,1991,85647,5
Chengannur,108,GEN,,,VELALYUDHAN PILLAI,IND,M,Kerala,129,1991,85647,6
Mavelikara,109,GEN,,,M. MURALI,INC,M,Kerala,50292,1991,97749,1
Mavelikara,109,GEN,,,S. GOVINDA KURUP,CPM,M,Kerala,44322,1991,97749,2
Mavelikara,109,GEN,,,K.P. RADHAKRISHNA PILLAI,BJP,M,Kerala,2104,1991,97749,3
Mavelikara,109,GEN,,,MAVELIKARA SUDARASANAN,IND,M,Kerala,464,1991,97749,4
Mavelikara,109,GEN,,,SOORANAD MOHAN,IND,M,Kerala,357,1991,97749,5
Mavelikara,109,GEN,,,P.S. JOHN,IND,M,Kerala,210,1991,97749,6
Pandalam,110,SC,,,V. KISAVAN,CPM,M,Kerala,52768,1991,107956,1
Pandalam,110,SC,,,M.A. KUTTAPPAN,INC,M,Kerala,51210,1991,107956,2
Pandalam,110,SC,,,THANAKAPPAM MASTER,BJP,M,Kerala,3406,1991,107956,3
Pandalam,110,SC,,,N. GOPALAKRISHNAN,JP,M,Kerala,572,1991,107956,4
Ranni,111,GEN,,,M.C. CHERIYAN MOOZHICKAL,INC,M,Kerala,41048,1991,86193,1
Ranni,111,GEN,,,IDICULLA MAPPILA,CPM,M,Kerala,38809,1991,86193,2
Ranni,111,GEN,,,M.P. ANILKUMAR,BJP,M,Kerala,4748,1991,86193,3
Ranni,111,GEN,,,DAS ADICHIPUZHA,BSP,M,Kerala,965,1991,86193,4
Ranni,111,GEN,,,M.C. CHERIYAN MOOLAYIL,IND,M,Kerala,280,1991,86193,5
Ranni,111,GEN,,,THOMAS ATTATHARA,IND,M,Kerala,230,1991,86193,6
Ranni,111,GEN,,,T.K. THAMPI,SAP,M,Kerala,113,1991,86193,7
Pathanamthitta,112,GEN,,,K.K. NAIR,IND,M,Kerala,47367,1991,82410,1
Pathanamthitta,112,GEN,,,EAPEN VARUGHESE,KEC,M,Kerala,29899,1991,82410,2
Pathanamthitta,112,GEN,,,P.M. MATHEW,BJP,M,Kerala,3961,1991,82410,3
Pathanamthitta,112,GEN,,,N.K. MEENAKSHI,BSP,F,Kerala,607,1991,82410,4
Pathanamthitta,112,GEN,,,BABU MATHAI,IND,M,Kerala,425,1991,82410,5
Pathanamthitta,112,GEN,,,SAMUEL IDICULLA ABRAHAM,IND,M,Kerala,81,1991,82410,6
Pathanamthitta,112,GEN,,,AYYAPPAN,IND,M,Kerala,70,1991,82410,7
Konni,113,GEN,,,A.. PADMA KUMAR,CPM,M,Kerala,42531,1991,88223,1
Konni,113,GEN,,,C.P. RAMACHANDRAN NAIR,IND,M,Kerala,41615,1991,88223,2
Konni,113,GEN,,,JANARDANA SASTRI,BJP,M,Kerala,3241,1991,88223,3
Konni,113,GEN,,,N.V. RAGHAVAN,BSP,M,Kerala,836,1991,88223,4
Pathanapuram,114,GEN,,,K. PRAKASH BABU,CPI,M,Kerala,50295,1991,98257,1
Pathanapuram,114,GEN,,,VAKKANAND RADHAKRISHNAN,KCM,M,Kerala,44267,1991,98257,2
Pathanapuram,114,GEN,,,SUKUMARNA NAIR,BJP,M,Kerala,2529,1991,98257,3
Pathanapuram,114,GEN,,,RAJAN VARGHOSE,JP,M,Kerala,452,1991,98257,4
Pathanapuram,114,GEN,,,K. ANANDAN,BSP,M,Kerala,345,1991,98257,5
Pathanapuram,114,GEN,,,MAJEED,IND,M,Kerala,198,1991,98257,6
Pathanapuram,114,GEN,,,P. MURALI,IND,M,Kerala,171,1991,98257,7
Punaloor,115,GEN,,,PUNALUR MADHU,INC,M,Kerala,53050,1991,107836,1
Punaloor,115,GEN,,,MULLAKKARA RATNAKARAN,CPI,M,Kerala,51738,1991,107836,2
Punaloor,115,GEN,,,S.VIJAYAN,BJP,M,Kerala,2700,1991,107836,3
Punaloor,115,GEN,,,THANINIRAM SUNDARESAN,IND,M,Kerala,240,1991,107836,4
Punaloor,115,GEN,,,A.D. PHILIP,IND,M,Kerala,108,1991,107836,5
Chadayamangalam,116,GEN,,,E. RAJENDRAN,CPI,M,Kerala,46025,1991,90394,1
Chadayamangalam,116,GEN,,,A. HIDUR MOHAMMED,INC,M,Kerala,40986,1991,90394,2
Chadayamangalam,116,GEN,,,R. RADHAKRISHNAN,BJP,M,Kerala,2927,1991,90394,3
Chadayamangalam,116,GEN,,,KADAKKAL DAMODARAN,BSP,M,Kerala,305,1991,90394,4
Chadayamangalam,116,GEN,,,P.T. CHACKO,IND,M,Kerala,151,1991,90394,5
Kottarakara,117,GEN,,,R. BALAKRISHNA PILLAI,IND,M,Kerala,47122,1991,92101,1
Kottarakara,117,GEN,,,GEORGE MATHEW,CPM,M,Kerala,41707,1991,92101,2
Kottarakara,117,GEN,,,K. RAMACHANDRAN NAIR,BJP,M,Kerala,2297,1991,92101,3
Kottarakara,117,GEN,,,PALLICKAL SAMUEL,BSP,M,Kerala,503,1991,92101,4
Kottarakara,117,GEN,,,POOVATTOOR RAJASEKHARAN NAIR,IND,M,Kerala,251,1991,92101,5
Kottarakara,117,GEN,,,THULASEEDHARAN PILLAI RADHAKRISHNA PILLAI,IND,M,Kerala,221,1991,92101,6
Neduvathur,118,SC,,,B. RAGHAVAN,CPM,M,Kerala,49296,1991,94175,1
Neduvathur,118,SC,,,N. NARAYANAN,INC,M,Kerala,42112,1991,94175,2
Neduvathur,118,SC,,,V.K. SADANANDAN,BJP,M,Kerala,2312,1991,94175,3
Neduvathur,118,SC,,,B. PRAKASH,BSP,M,Kerala,455,1991,94175,4
Adoor,119,GEN,,,THIRUVANCHOOR RADHAKRISHNAN,INC,M,Kerala,44147,1991,86766,1
Adoor,119,GEN,,,R. UNNIKRISHNA PILLAI,CPM,M,Kerala,38380,1991,86766,2
Adoor,119,GEN,,,K.R. CHANDRA BHANU,BJP,M,Kerala,3261,1991,86766,3
Adoor,119,GEN,,,SUNNY JOSEPH,BSP,M,Kerala,577,1991,86766,4
Adoor,119,GEN,,,BABU CHERIYAN SAMUEL,IND,M,Kerala,263,1991,86766,5
Adoor,119,GEN,,,ADOOR BABY,IND,M,Kerala,138,1991,86766,6
Kunnathur,120,SC,,,T. NANOOMASTER,RSP,M,Kerala,56064,1991,114226,1
Kunnathur,120,SC,,,V. SASIDHARAN,INC,M,Kerala,53462,1991,114226,2
Kunnathur,120,SC,,,S. RAGHUNATH,BJP,M,Kerala,4006,1991,114226,3
Kunnathur,120,SC,,,V. JANARDHANAN,IND,M,Kerala,694,1991,114226,4
Karunagapally,121,GEN,,,P.S SREENIVASAN,CPI,M,Kerala,53576,1991,103818,1
Karunagapally,121,GEN,,,JAMEELA IBRAHIM,INC,F,Kerala,47326,1991,103818,2
Karunagapally,121,GEN,,,THURUTGHIKKAR RAMAKRISHNA PILLAI,BJP,M,Kerala,2916,1991,103818,3
Chavara,122,GEN,,,BABY JOHN,RSP,M,Kerala,51249,1991,100740,1
Chavara,122,GEN,,,PRATHAPA VARMA THAMPAN,INC,M,Kerala,46925,1991,100740,2
Chavara,122,GEN,,,S. NANINKSHAN,BJP,M,Kerala,1944,1991,100740,3
Chavara,122,GEN,,,U. ABOO MOHAMMED,IND,M,Kerala,319,1991,100740,4
Chavara,122,GEN,,,JOHN ABRAHAM,IND,M,Kerala,303,1991,100740,5
Kundara,123,GEN,,,ALPHONSA JOHN,INC,F,Kerala,46447,1991,94358,1
Kundara,123,GEN,,,MERCYKUTTY AMMA J.,CPM,F,Kerala,45075,1991,94358,2
Kundara,123,GEN,,,C. RAJENDRAN,BJP,M,Kerala,2036,1991,94358,3
Kundara,123,GEN,,,GEORGE XAVIER,IND,M,Kerala,412,1991,94358,4
Kundara,123,GEN,,,G. YOHANNAN,IND,M,Kerala,289,1991,94358,5
Kundara,123,GEN,,,C.P. SIVARAJAN,IND,M,Kerala,99,1991,94358,6
Quilon,124,GEN,,,KADAVOOR SIVADASAN,INC,M,Kerala,48307,1991,96456,1
Quilon,124,GEN,,,BABU DIVAKARAN,RSP,M,Kerala,43831,1991,96456,2
Quilon,124,GEN,,,K. RAGHAVAN NAIR,BJP,M,Kerala,3134,1991,96456,3
Quilon,124,GEN,,,BHUVANACHANDRAN CHULLIKKADAN,IND,M,Kerala,607,1991,96456,4
Quilon,124,GEN,,,MONEY ALEXANDER,JP,M,Kerala,267,1991,96456,5
Quilon,124,GEN,,,B. IMAM,IND,M,Kerala,174,1991,96456,6
Quilon,124,GEN,,,BABU,IND,M,Kerala,136,1991,96456,7
Eravipuram,125,GEN,,,P.K.K. BAVA,MUL,M,Kerala,55972,1991,116116,1
Eravipuram,125,GEN,,,V.P. RAMAKRISHNA PILLAI,IND,M,Kerala,55350,1991,116116,2
Eravipuram,125,GEN,,,P.S. NADARAJAN,BJP,M,Kerala,3628,1991,116116,3
Eravipuram,125,GEN,,,S. RADHAKRISHNAN,RSP,M,Kerala,681,1991,116116,4
Eravipuram,125,GEN,,,HARIDAS,IND,M,Kerala,254,1991,116116,5
Eravipuram,125,GEN,,,V. HARSHAKUMAR,IND,M,Kerala,231,1991,116116,6
Chathanoor,126,GEN,,,C.V. PADMARAJAN,INC,M,Kerala,53755,1991,106323,1
Chathanoor,126,GEN,,,P. RAVINDRAN,CPI,M,Kerala,49244,1991,106323,2
Chathanoor,126,GEN,,,KIZHAKKANELA SUDHAKARAN,BJP,M,Kerala,2892,1991,106323,3
Chathanoor,126,GEN,,,N. GANAPATHY PILLAI,IND,M,Kerala,250,1991,106323,4
Chathanoor,126,GEN,,,KATTUPURAM C. RAJU,IND,M,Kerala,182,1991,106323,5
Varkala,127,GEN,,,VARKALA RADHAKRISHNAN,CPM,M,Kerala,42977,1991,85129,1
Varkala,127,GEN,,,VARKALA KAHAR,INC,M,Kerala,39680,1991,85129,2
Varkala,127,GEN,,,RAJENDRA PRASAD,BJP,M,Kerala,1664,1991,85129,3
Varkala,127,GEN,,,VAKEEL RADHAKRISHNAN,IND,M,Kerala,250,1991,85129,4
Varkala,127,GEN,,,K. RADHAKRISHNAN,IND,M,Kerala,199,1991,85129,5
Varkala,127,GEN,,,THETTIKULAM KADAKKAVOOR SATHYADAS,IND,M,Kerala,195,1991,85129,6
Varkala,127,GEN,,,MANAMBOOR B. VIJAYAN,IND,M,Kerala,96,1991,85129,7
Varkala,127,GEN,,,SHIHABUDEEN,IND,M,Kerala,68,1991,85129,8
Attingal,128,GEN,,,T. SARATCHANDRA PRASAD,INC,M,Kerala,41964,1991,86343,1
Attingal,128,GEN,,,ANATHALAVATTOM ANADAN,CPM,M,Kerala,41527,1991,86343,2
Attingal,128,GEN,,,G. KRISHNAN KUTTY,BJP,M,Kerala,1386,1991,86343,3
Attingal,128,GEN,,,M. RAFEEK,JP,M,Kerala,656,1991,86343,4
Attingal,128,GEN,,,SASEENDRAN,IND,M,Kerala,383,1991,86343,5
Attingal,128,GEN,,,BHADRAN VAMADEVAN,IND,M,Kerala,320,1991,86343,6
Attingal,128,GEN,,,K. SREEDHARAN,IND,M,Kerala,107,1991,86343,7
Kilimanoor,129,SC,,,N. RAJAN,CPI,M,Kerala,51937,1991,102887,1
Kilimanoor,129,SC,,,THANKAPPAN,INC,M,Kerala,47882,1991,102887,2
Kilimanoor,129,SC,,,C. MADHAVAN,BJP,M,Kerala,3068,1991,102887,3
Vamanapuram,130,GEN,,,KOLAIKODE N. KRISHNA NAIR,CPM,M,Kerala,52248,1991,106272,1
Vamanapuram,130,GEN,,,R.M. PARAMESWARAN,INC,M,Kerala,50882,1991,106272,2
Vamanapuram,130,GEN,,,N. CHAKRAPAND,BJP,M,Kerala,2409,1991,106272,3
Vamanapuram,130,GEN,,,ABDUL KHARIM,IND,M,Kerala,246,1991,106272,4
Vamanapuram,130,GEN,,,S. RAVINDRAN,IND,M,Kerala,167,1991,106272,5
Vamanapuram,130,GEN,,,ANIL KUMAR,IND,M,Kerala,166,1991,106272,6
Vamanapuram,130,GEN,,,G. APPUKUTTAN,IND,M,Kerala,154,1991,106272,7
Ariyanad,131,GEN,,,G. KARIHIKEYAN,INC,M,Kerala,44302,1991,89671,1
Ariyanad,131,GEN,,,K. PANKAJAKSHAN,RSP,M,Kerala,40822,1991,89671,2
Ariyanad,131,GEN,,,KARIPPURVISWAN,BJP,M,Kerala,3149,1991,89671,3
Ariyanad,131,GEN,,,SARIANAN SATHIANTKAN,IND,M,Kerala,496,1991,89671,4
Ariyanad,131,GEN,,,MANKUNNIL SURESH,LKD,M,Kerala,475,1991,89671,5
Ariyanad,131,GEN,,,CHANDRAN NANOO,IND,M,Kerala,427,1991,89671,6
Nedumangad,132,GEN,,,PALODE RAVI,INC,M,Kerala,54678,1991,112537,1
Nedumangad,132,GEN,,,K. GOVINDA PILLAI,CPI,M,Kerala,53739,1991,112537,2
Nedumangad,132,GEN,,,M. SOMASEKHARAN NAIR,BJP,M,Kerala,3873,1991,112537,3
Nedumangad,132,GEN,,,T. VISWAMBHARAN,IND,M,Kerala,247,1991,112537,4
Kazhakuttam,133,GEN,,,M.V. RAGHAVAN,CPM(K),M,Kerala,51243,1991,105924,1
Kazhakuttam,133,GEN,,,A. NABEESAUMMAL,CPM,F,Kerala,50554,1991,105924,2
Kazhakuttam,133,GEN,,,PADMAKUMAR,BJP,M,Kerala,2298,1991,105924,3
Kazhakuttam,133,GEN,,,PREMAN,IND,M,Kerala,907,1991,105924,4
Kazhakuttam,133,GEN,,,A. MOHANAN,IND,M,Kerala,486,1991,105924,5
Kazhakuttam,133,GEN,,,BHASKARAN,IND,M,Kerala,221,1991,105924,6
Kazhakuttam,133,GEN,,,A. ABDUL BASHEER,IND,M,Kerala,215,1991,105924,7
Trivandrum North,134,GEN,,,M. VIJAYA KUMAR,CPM,M,Kerala,52865,1991,114408,1
Trivandrum North,134,GEN,,,T. RAVEENDTAN THAMPI,NDP,M,Kerala,52525,1991,114408,2
Trivandrum North,134,GEN,,,RAICHAL MATHAI,BJP,M,Kerala,6602,1991,114408,3
Trivandrum North,134,GEN,,,KARAKULAM SATHYAKUMAR,IND,M,Kerala,473,1991,114408,4
Trivandrum North,134,GEN,,,T.R. JAYAKUMAR,JP,M,Kerala,414,1991,114408,5
Trivandrum North,134,GEN,,,GOPALAKRISHNA NAIR,LKD,M,Kerala,364,1991,114408,6
Trivandrum North,134,GEN,,,HARIKUMAR K. KUTTAN PILLAI,IND,M,Kerala,328,1991,114408,7
Trivandrum North,134,GEN,,,KRISHNAN NAIR,IND,M,Kerala,231,1991,114408,8
Trivandrum North,134,GEN,,,K. SIVA KUMAR,IND,M,Kerala,203,1991,114408,9
Trivandrum North,134,GEN,,,CHENNILODE BALACHANDRAN,IND,M,Kerala,155,1991,114408,10
Trivandrum North,134,GEN,,,PEROORKADA VISWANATHAN,IND,M,Kerala,106,1991,114408,11
Trivandrum North,134,GEN,,,RAJAN RAMAKRISHNAN ASSARY,IND,M,Kerala,78,1991,114408,12
Trivandrum North,134,GEN,,,B. RAJENDRAN NAIR,IND,M,Kerala,64,1991,114408,13
Trivandrum West,135,GEN,,,M.M. HASSAN,INC,M,Kerala,43620,1991,87830,1
Trivandrum West,135,GEN,,,ANTONY RAJU,KEC,M,Kerala,35121,1991,87830,2
Trivandrum West,135,GEN,,,V.N. GOPALAKRISHNAN NAIR,BJP,M,Kerala,7859,1991,87830,3
Trivandrum West,135,GEN,,,T.J. KUNJU KUNJU,IND,M,Kerala,406,1991,87830,4
Trivandrum West,135,GEN,,,KENNADY,IND,M,Kerala,290,1991,87830,5
Trivandrum West,135,GEN,,,SANTHAMMA THANKAPPAN,IND,F,Kerala,220,1991,87830,6
Trivandrum West,135,GEN,,,VELI BABU,IND,M,Kerala,193,1991,87830,7
Trivandrum West,135,GEN,,,SURESHKUMAR BHASKARA PILLAI,IND,M,Kerala,66,1991,87830,8
Trivandrum West,135,GEN,,,BIJU JOHNSON,IND,M,Kerala,55,1991,87830,9
Trivandrum East,136,GEN,,,B. VIJAYA KUMAR,INC,M,Kerala,41230,1991,87830,1
Trivandrum East,136,GEN,,,K. SANKARANARAYA PILLAI,ICS(SCS),M,Kerala,33302,1991,87830,2
Trivandrum East,136,GEN,,,K. RAMAN PILLAI,BJP,M,Kerala,12289,1991,87830,3
Trivandrum East,136,GEN,,,N. SATHEESH KUMAR,IND,M,Kerala,494,1991,87830,4
Trivandrum East,136,GEN,,,K. PUSHPARAJAN,IND,M,Kerala,185,1991,87830,5
Trivandrum East,136,GEN,,,KANNAMMOOLA RAVI,LKD,M,Kerala,179,1991,87830,6
Trivandrum East,136,GEN,,,M. KARUPPASWAMY,MMK(M),M,Kerala,87,1991,87830,7
Trivandrum East,136,GEN,,,MATHEW M. PHILIP,IND,M,Kerala,64,1991,87830,8
Nemom,137,GEN,,,V.J. THANKAPPAN,CPM,M,Kerala,47063,1991,106674,1
