#,AC_NAME,AC_NO,NAME,PARTY,VOTES,YEAR,polled_votes,vote_percent
1,Pursurah,199,DR. M. NURUZZAMAN,AITC,105275,2016,206014,51.1
2,Pursurah,199,PRATIM SINGHA ROY,INC,76148,2016,206014,36.96
3,Pursurah,199,SUBHENDU MUKHERJEE,BJP,18296,2016,206014,8.88
5,Pursurah,199,JHANTU SAHA,IND,2649,2016,206014,1.29
4,Pursurah,199,None of the Above,NOTA,3646,2016,206014,1.77
1,Arambagh,200,KRISHNA CHANDRA SANTRA,AITC,107579,2016,199710,53.87
2,Arambagh,200,ASIT MALIK,CPM,71122,2016,199710,35.61
3,Arambagh,200,MURARI BERA,BJP,17261,2016,199710,8.64
4,Arambagh,200,None of the Above,NOTA,3748,2016,199710,1.88
1,Goghat,201,MANAS MAJUMDAR,AITC,102958,2016,198462,51.88
2,Goghat,201,BISWANATH KARAK,AIFB,72072,2016,198462,36.32
3,Goghat,201,BASAN RAY,BJP,19009,2016,198462,9.58
4,Goghat,201,None of the Above,NOTA,4423,2016,198462,2.23
1,Khanakul,202,IQBAL AHMED,AITC,106878,2016,197780,54.04
2,Khanakul,202,ISLAM ALI KHAN,CPM,63391,2016,197780,32.05
3,Khanakul,202,BIKASH CHANDRA DOLUI,BJP,17686,2016,197780,8.94
5,Khanakul,202,CHANDAN MONDAL,IND,2451,2016,197780,1.24
6,Khanakul,202,SANJIB KARMAKAR,IND,2305,2016,197780,1.17
7,Khanakul,202,SUBHASIS DUTTA,IND,1431,2016,197780,0.72
4,Khanakul,202,None of the Above,NOTA,3638,2016,197780,1.84
1,Tamluk,203,ASHOK KUMAR DINDA,CPI,95432,2016,213410,44.72
2,Tamluk,203,NIRBED RAY,AITC,94912,2016,213410,44.47
3,Tamluk,203,BISWAJIT DUTTA,BJP,14144,2016,213410,6.63
4,Tamluk,203,SATISH SAU,SUC,4244,2016,213410,1.99
6,Tamluk,203,GAUTAM DUTTA,IND,874,2016,213410,0.41
7,Tamluk,203,RANJAN MALAKAR,BNP,758,2016,213410,0.36
8,Tamluk,203,TAPAS CHAKRABORTY,RJSP,329,2016,213410,0.15
9,Tamluk,203,REJMAN MULLICK,IUC,323,2016,213410,0.15
5,Tamluk,203,None of the Above,NOTA,2394,2016,213410,1.12
1,Panskura Purba,204,SK IBRAHIM ALI,CPM,85334,2016,182559,46.74
2,Panskura Purba,204,BIPLAB ROY CHOWDHURY,AITC,80567,2016,182559,44.13
3,Panskura Purba,204,APARNA LASKAR,BJP,10041,2016,182559,5.5
4,Panskura Purba,204,NARAYAN NAYAK,SUC,2572,2016,182559,1.41
5,Panskura Purba,204,AMIYA KUMAR SAHOO,BNP,2181,2016,182559,1.19
6,Panskura Purba,204,None of the Above,NOTA,1864,2016,182559,1.02
1,Panskura paschim,205,PHIROJA BIBI,AITC,92427,2016,209166,44.19
2,Panskura paschim,205,CHITTARANJAN DASTHAKUR,CPI,89282,2016,209166,42.68
3,Panskura paschim,205,NARAYAN KINKAR MISHRA,BJP,19403,2016,209166,9.28
5,Panskura paschim,205,TARUN SAMANTA,BNP,1524,2016,209166,0.73
6,Panskura paschim,205,NISITH KUMAR MAITI,IND,1104,2016,209166,0.53
7,Panskura paschim,205,SK. ABDUL MASUD,SUC,1007,2016,209166,0.48
8,Panskura paschim,205,SAPHIRUDDIN KHAN,IND,942,2016,209166,0.45
9,Panskura paschim,205,SK MAFIJUL RAHAMAN,PDS,717,2016,209166,0.34
10,Panskura paschim,205,SULALIT MALLICK,AB,635,2016,209166,0.3
4,Panskura paschim,205,None of the Above,NOTA,2125,2016,209166,1.02
1,Moyna,206,SANGRAM KUMAR DOLAI,AITC,100980,2016,200955,50.25
2,Moyna,206,MANIK BHOWMIK,INC,88856,2016,200955,44.22
3,Moyna,206,DAS SUKESH RANJAN,BJP,6506,2016,200955,3.24
4,Moyna,206,NIMAI GURIA,BNP,1907,2016,200955,0.95
5,Moyna,206,MADAN SAMANTA,SUC,1524,2016,200955,0.76
6,Moyna,206,None of the Above,NOTA,1182,2016,200955,0.59
1,Nandakumar,207,SUKUMAR DE,AITC,98549,2016,204856,48.11
2,Nandakumar,207,SIRAJ KHAN,IND,87683,2016,204856,42.8
3,Nandakumar,207,ADHIKARY NILANJAN,BJP,10668,2016,204856,5.21
5,Nandakumar,207,MARPHAT ALI KHAN,IND,1872,2016,204856,0.91
6,Nandakumar,207,PRAKSH CHANDRA BERA,SP,1698,2016,204856,0.83
7,Nandakumar,207,MIRJA RABIUL ISLAM,WPOI,798,2016,204856,0.39
8,Nandakumar,207,MD. SAHALAM MOLLA,LJSP,793,2016,204856,0.39
9,Nandakumar,207,SAUMITRA PATTANAYAK,SUC,696,2016,204856,0.34
4,Nandakumar,207,None of the Above,NOTA,2099,2016,204856,1.02
1,Mahisadal,208,DR.SUDARSAN GHOSH DASTIDAR,AITC,94827,2016,197146,48.1
2,Mahisadal,208,DR. SUBRATA  MAITI,IND,78118,2016,197146,39.62
3,Mahisadal,208,PRASENJIT SAMANTA,BJP,14150,2016,197146,7.18
4,Mahisadal,208,TAPAN KUMAR BANERJEE,BNP,2832,2016,197146,1.44
6,Mahisadal,208,SUBRATA MAITY,IND,1918,2016,197146,0.97
7,Mahisadal,208,SUKUMAR  CHAULYA,PDS,1362,2016,197146,0.69
8,Mahisadal,208,TAPAN MAITY,SUC,1048,2016,197146,0.53
9,Mahisadal,208,MASLEMA BEGAM,LJSP,866,2016,197146,0.44
5,Mahisadal,208,None of the Above,NOTA,2025,2016,197146,1.03
1,Haldia,209,TAPASI MONDAL,CPM,101330,2016,201981,50.17
2,Haldia,209,MADHURIMA MANDAL,AITC,79837,2016,201981,39.53
3,Haldia,209,PRADIP KUMAR BIJALI,BJP,13471,2016,201981,6.67
4,Haldia,209,ABHIMANYU MONDAL,BNP,2996,2016,201981,1.48
6,Haldia,209,UTPAL DALUI,PDS,1005,2016,201981,0.5
7,Haldia,209,NARAYAN PRAMANIK,SUC,959,2016,201981,0.47
5,Haldia,209,None of the Above,NOTA,2383,2016,201981,1.18
1,Nandigram,210,ADHIKARI SUVENDU,AITC,134623,2016,201552,66.79
2,Nandigram,210,ABDUL KABIR SEKH,CPI,53393,2016,201552,26.49
3,Nandigram,210,BIJAN KUMAR DAS,BJP,10713,2016,201552,5.32
5,Nandigram,210,BAPPADITYA NAYAK,SUC,828,2016,201552,0.41
6,Nandigram,210,RAM MOHAN MAITY,BNP,717,2016,201552,0.36
4,Nandigram,210,None of the Above,NOTA,1278,2016,201552,0.63
1,Chandipur,211,AMIYAKANTI BHATTACHARJEE,AITC,95982,2016,197801,48.52
2,Chandipur,211,MANGAL CHAND PRADHAN,CPM,86328,2016,197801,43.64
3,Chandipur,211,PIJUSH DAS,BJP,10160,2016,197801,5.14
5,Chandipur,211,BISWANATH GHORAI,BSP,1274,2016,197801,0.64
6,Chandipur,211,SUKUMAR PANDIT,BNP,1224,2016,197801,0.62
7,Chandipur,211,SK. MAHAMMAD IDRISH ALI,IND,718,2016,197801,0.36
8,Chandipur,211,SWAPAN KUMAR BHOWMIK,SUC,701,2016,197801,0.35
4,Chandipur,211,None of the Above,NOTA,1414,2016,197801,0.71
1,Patashpur,212,JYOTIRMOY KAR,AITC,103567,2016,190000,54.51
2,Patashpur,212,MAKHANLAL NAYAK,CPI,73679,2016,190000,38.78
3,Patashpur,212,SWAPAN KUMAR DUTTA,BJP,10193,2016,190000,5.36
5,Patashpur,212,SURJYENDU BIKASH PATRA,SUC,765,2016,190000,0.4
6,Patashpur,212,SUBRATA GURIA,IND,684,2016,190000,0.36
4,Patashpur,212,None of the Above,NOTA,1112,2016,190000,0.59
1,Kanthi Uttar,213,BANASRI MAITY,AITC,103783,2016,207184,50.09
2,Kanthi Uttar,213,CHAKRADHAR MAIKAP,CPM,85207,2016,207184,41.13
3,Kanthi Uttar,213,ASIM DAS,BJP,11945,2016,207184,5.77
4,Kanthi Uttar,213,GOPAL CHANDRA MANNA,BNP,1842,2016,207184,0.89
6,Kanthi Uttar,213,GHORAI RAMPRASAD,BSP,1488,2016,207184,0.72
7,Kanthi Uttar,213,SANDIP KUMAR DAS,SUC,1164,2016,207184,0.56
5,Kanthi Uttar,213,None of the Above,NOTA,1755,2016,207184,0.85
1,Bhagabanpur,214,ARDHENDU MAITY,AITC,111201,2016,205227,54.18
2,Bhagabanpur,214,HEMANGSHU SHEKHAR MAHAPATRA,INC,79258,2016,205227,38.62
3,Bhagabanpur,214,PRASANTA PANDA,BJP,7802,2016,205227,3.8
4,Bhagabanpur,214,PRIYABRATA DUTTA,IND,1634,2016,205227,0.8
5,Bhagabanpur,214,ANSAR ALI SK,BSP,1621,2016,205227,0.79
6,Bhagabanpur,214,ASHOKTARU PRADHAN,SUC,1259,2016,205227,0.61
8,Bhagabanpur,214,GOUTAM PRADHAN,BNP,763,2016,205227,0.37
9,Bhagabanpur,214,THAKURDAS MANDAL,ABHM,540,2016,205227,0.26
7,Bhagabanpur,214,None of the Above,NOTA,1149,2016,205227,0.56
1,Khejuri,215,RANAJIT MONDAL,AITC,103699,2016,190966,54.3
2,Khejuri,215,ASIM KUMAR MANDAL,IND,61214,2016,190966,32.05
3,Khejuri,215,PATRA SWADESH RANJAN,BJP,17064,2016,190966,8.94
4,Khejuri,215,RAGHUNATH DAS,SP,3473,2016,190966,1.82
5,Khejuri,215,TAPAS MAITI,SUC,2891,2016,190966,1.51
6,Khejuri,215,None of the Above,NOTA,2625,2016,190966,1.37
1,Kanthi Dakshin,216,ADHIKARI DIBYENDU,AITC,93359,2016,173803,53.72
2,Kanthi Dakshin,216,UTTAM PRADHAN,CPI,59469,2016,173803,34.22
3,Kanthi Dakshin,216,KAMALES  MISHRA,BJP,15223,2016,173803,8.76
5,Kanthi Dakshin,216,SRIDHAR DASH,WPOI,1038,2016,173803,0.6
6,Kanthi Dakshin,216,MANAS PRADHAN,SUC,1010,2016,173803,0.58
7,Kanthi Dakshin,216,JAHANGIR MAHAMMAD  SK.,BNP,754,2016,173803,0.43
8,Kanthi Dakshin,216,DR. ARUN KUMAR GIRI,ABHM,639,2016,173803,0.37
4,Kanthi Dakshin,216,None of the Above,NOTA,2311,2016,173803,1.33
1,Ramnagar,217,AKHIL GIRI,AITC,107081,2016,202093,52.99
2,Ramnagar,217,TAPAS SINHA,CPM,78828,2016,202093,39.01
3,Ramnagar,217,TAPAN KAR,BJP,12186,2016,202093,6.03
5,Ramnagar,217,PRODORSHI GHOSH,LJSP,902,2016,202093,0.45
6,Ramnagar,217,PRABIR KUMAR MISRA,BNP,774,2016,202093,0.38
7,Ramnagar,217,DHANANJOY DALAI,IND,628,2016,202093,0.31
4,Ramnagar,217,None of the Above,NOTA,1694,2016,202093,0.84
1,Egra,218,DAS SAMARES,AITC,113334,2016,220890,51.31
2,Egra,218,SHAIKH MAHMUD HOSSAIN,DSP,87378,2016,220890,39.56
3,Egra,218,MINATI SUR,BJP,13002,2016,220890,5.89
5,Egra,218,JAGADIS SAU,SUC,2340,2016,220890,1.06
6,Egra,218,GOURISHANKAR RAYMAHAPATRA,SP,1829,2016,220890,0.83
4,Egra,218,None of the Above,NOTA,3007,2016,220890,1.36
1,Dantan,219,BIKRAM CHANDRA PRADHAN,AITC,95641,2016,178917,53.46
2,Dantan,219,SISIR KUMAR PATRA,CPI,66381,2016,178917,37.1
3,Dantan,219,SHAKTIPADA NAYAK,BJP,13357,2016,178917,7.47
4,Dantan,219,BALARAM DAS,SUC,1797,2016,178917,1
5,Dantan,219,None of the Above,NOTA,1741,2016,178917,0.97
1,Nayagram,220,DULAL MURMU,AITC,98395,2016,175011,56.22
2,Nayagram,220,BAKUL MURMU,BJP,55140,2016,175011,31.51
3,Nayagram,220,MANOJ KUMAR TUDU,INC,14094,2016,175011,8.05
5,Nayagram,220,NARAN HEMBRAM,SUC,1451,2016,175011,0.83
6,Nayagram,220,RAMESH CHANDRA SING,IND,1302,2016,175011,0.74
7,Nayagram,220,RUPAI HEMBRAM,IND,1173,2016,175011,0.67
4,Nayagram,220,None of the Above,NOTA,3456,2016,175011,1.97
1,Gopiballavpur,221,CHURAMANI MAHATA,AITC,100323,2016,180736,55.51
2,Gopiballavpur,221,PULIN BIHARI BASKE,CPM,50765,2016,180736,28.09
3,Gopiballavpur,221,SUSIL KUMAR GHOSH,BJP,21338,2016,180736,11.81
5,Gopiballavpur,221,SUBODH KUMAR MANDI,IND,1914,2016,180736,1.06
6,Gopiballavpur,221,RAJESH MAHATA,AJSU,1472,2016,180736,0.81
7,Gopiballavpur,221,DHARMAPAL BISUI,SUC,1302,2016,180736,0.72
4,Gopiballavpur,221,None of the Above,NOTA,3622,2016,180736,2
1,Jhargram,222,SUKUMAR HANSDA,AITC,99233,2016,180537,54.97
2,Jhargram,222,CHUNIBALA HANSDA,JPN,44005,2016,180537,24.37
3,Jhargram,222,AJOY KUMAR SEN,BJP,18843,2016,180537,10.44
4,Jhargram,222,SUBRATA BHATTACHARYA,INC,7017,2016,180537,3.89
6,Jhargram,222,MAHADEB PRATIHAR,SUC,2343,2016,180537,1.3
7,Jhargram,222,BABLU MURMU,IND,1754,2016,180537,0.97
8,Jhargram,222,GUNADHAR MAHATO,AJSU,1599,2016,180537,0.89
9,Jhargram,222,ASHOKE MAHATA,NDP ,1165,2016,180537,0.65
5,Jhargram,222,None of the Above,NOTA,4578,2016,180537,2.54
1,Keshiary,223,PARESH MURMU,AITC,104890,2016,194260,53.99
2,Keshiary,223,BIRAM MANDI,CPM,64141,2016,194260,33.02
3,Keshiary,223,BINOD BIHARI MURMU,BJP,18056,2016,194260,9.29
5,Keshiary,223,SHYAMSUNDAR SINGH,SUC,1917,2016,194260,0.99
6,Keshiary,223,BALAI CHANDRA NAYEK,IND,1426,2016,194260,0.73
7,Keshiary,223,GOPEN SING,IND,789,2016,194260,0.41
4,Keshiary,223,None of the Above,NOTA,3041,2016,194260,1.57
1,Kharagpur sadar,224,DILIP KUMAR GHOSH,BJP,61446,2016,156386,39.29
2,Kharagpur sadar,224,GYAN SINGH SOHANPAL,INC,55137,2016,156386,35.26
3,Kharagpur sadar,224,TEWARY RAMA PRASAD,AITC,34086,2016,156386,21.8
5,Kharagpur sadar,224,SURANJAN MAHAPATRA,SUC,1308,2016,156386,0.84
6,Kharagpur sadar,224,SK ASGAR ALI,BSP,1058,2016,156386,0.68
7,Kharagpur sadar,224,MATA PRASAD GUPTA,IND,959,2016,156386,0.61
4,Kharagpur sadar,224,None of the Above,NOTA,2392,2016,156386,1.53
1,Narayangarh,225,PRODYUT KUMAR GHOSH,AITC,99311,2016,201065,49.39
2,Narayangarh,225,SURJYAKANTA MISHRA,CPM,85722,2016,201065,42.63
3,Narayangarh,225,KRISHNA PRASAD ROY,BJP,10262,2016,201065,5.1
4,Narayangarh,225,SURYA PRADHAN,SUC,3984,2016,201065,1.98
5,Narayangarh,225,None of the Above,NOTA,1786,2016,201065,0.89
1,SABANG,226,MANAS RANJAN BHUNIA,INC,126987,2016,214392,59.23
2,SABANG,226,NIRMAL GHOSH,AITC,77820,2016,214392,36.3
3,SABANG,226,KASHINATH BASU,BJP,5610,2016,214392,2.62
4,SABANG,226,DINESH MAIKAP,SUC,2486,2016,214392,1.16
5,SABANG,226,None of the Above,NOTA,1489,2016,214392,0.69
1,Pingla,227,SAUMEN KUMAR MAHAPATRA,AITC,104416,2016,207259,50.38
2,Pingla,227,PRABODH CHANDRA SINHA,DSP,80198,2016,207259,38.69
3,Pingla,227,ANTARA BHATTACHARYYA,BJP,16665,2016,207259,8.04
4,Pingla,227,RANJIT BANKURA,SUC,2388,2016,207259,1.15
6,Pingla,227,KARTIK CHANDRA DOLAI,IND,1474,2016,207259,0.71
5,Pingla,227,None of the Above,NOTA,2118,2016,207259,1.02
1,Kharagpur,228,DINEN ROY,AITC,85630,2016,176797,48.43
2,Kharagpur,228,SK SAJAHAN ALI,CPM,66531,2016,176797,37.63
3,Kharagpur,228,GOUTAM BHATTACHARJEE,BJP,17722,2016,176797,10.02
5,Kharagpur,228,MANIK CHANDRA PORIA,SUC,2402,2016,176797,1.36
6,Kharagpur,228,SEKH ANUWAR,IND,2051,2016,176797,1.16
4,Kharagpur,228,None of the Above,NOTA,2461,2016,176797,1.39
1,Debra,229,SELIMA KHATUN (BIBI),AITC,90773,2016,189271,47.96
2,Debra,229,JAHANGIR KARIM SK,CPM,78865,2016,189271,41.67
3,Debra,229,SUKUMAR BHUNIA,BJP,15428,2016,189271,8.15
5,Debra,229,DIPANKAR MAITY,SUC,1667,2016,189271,0.88
4,Debra,229,None of the Above,NOTA,2538,2016,189271,1.34
1,Daspur,230,MAMATA BHUNIA,AITC,113603,2016,215096,52.82
2,Daspur,230,SWAPAN SANTRA,CPM,84864,2016,215096,39.45
3,Daspur,230,DIPAK KUMAR PRAMANIK,BJP,12626,2016,215096,5.87
5,Daspur,230,MADHUSUDAN MANNA,SUC,1899,2016,215096,0.88
4,Daspur,230,None of the Above,NOTA,2104,2016,215096,0.98
1,Ghatal,231,SHANKAR DOLAI,AITC,107682,2016,216371,49.77
2,Ghatal,231,KAMAL CHANDRA DOLUI,CPM,88203,2016,216371,40.76
3,Ghatal,231,ANJUSHREE DOLUI,BJP,10468,2016,216371,4.84
4,Ghatal,231,TANMOY DOLUI,IND,5164,2016,216371,2.39
5,Ghatal,231,ANJAN JANA,SUC,2564,2016,216371,1.19
6,Ghatal,231,None of the Above,NOTA,2290,2016,216371,1.06
1,Chandrakona,232,CHHAYA DOLAI,AITC,117172,2016,225151,52.04
2,Chandrakona,232,SANTINATH BODHUK,CPM,78791,2016,225151,34.99
3,Chandrakona,232,BILASH DOLUI,BJP,20510,2016,225151,9.11
4,Chandrakona,232,ASHES SARDAR,SHI,4447,2016,225151,1.98
6,Chandrakona,232,TANUSHRI DOLUI,SUC,1485,2016,225151,0.66
5,Chandrakona,232,None of the Above,NOTA,2746,2016,225151,1.22
1,Garbeta,233,ASHIS CHAKRABORTY (NANTI),AITC,110501,2016,187735,58.86
2,Garbeta,233,SORFORAJ KHAN,CPM,49344,2016,187735,26.28
3,Garbeta,233,PRADIP LODHA,BJP,22525,2016,187735,12
5,Garbeta,233,TAPAS MISHRA,SUC,1998,2016,187735,1.06
4,Garbeta,233,None of the Above,NOTA,3367,2016,187735,1.79
1,Salboni,234,SRIKANTA MAHATA,AITC,120485,2016,223482,53.91
2,Salboni,234,SHYAM SUNDAR PANDEY,CPM,67583,2016,223482,30.24
3,Salboni,234,DHIMAN KOLAY,BJP,23965,2016,223482,10.72
4,Salboni,234,GOUTAM KOURI,SHI,4402,2016,223482,1.97
6,Salboni,234,ANIMESH MAHATA,AJSU,1810,2016,223482,0.81
7,Salboni,234,SATISH SINGH,IND,1454,2016,223482,0.65
8,Salboni,234,KALIPADA MAHATO,SUC,1232,2016,223482,0.55
5,Salboni,234,None of the Above,NOTA,2551,2016,223482,1.14
1,Keshpur,235,SEULI SAHA,AITC,146579,2016,204641,71.63
2,Keshpur,235,RAMESWAR DOLOI,CPM,45428,2016,204641,22.2
3,Keshpur,235,DIPAK PATRA,BJP,9073,2016,204641,4.43
4,Keshpur,235,None of the Above,NOTA,3561,2016,204641,1.74
1,Medinipur,236,MRIGENDRA NATH MAITI,AITC,106774,2016,213083,50.11
2,Medinipur,236,SANTOSH RANA,CPI,73787,2016,213083,34.63
3,Medinipur,236,TUSHAR MUKHERJEE,BJP,22567,2016,213083,10.59
5,Medinipur,236,SOVA DAS,AB,2171,2016,213083,1.02
6,Medinipur,236,SUSANTA SAHU,SUC,2069,2016,213083,0.97
7,Medinipur,236,SK. ALI UDDIN ALI,AJSU,1655,2016,213083,0.78
4,Medinipur,236,None of the Above,NOTA,4060,2016,213083,1.91
1,Binpur,237,KHAGENDRANATH HEMBRAM,AITC,95804,2016,173955,55.07
2,Binpur,237,DIBAKAR HANSDA,CPM,46481,2016,173955,26.72
3,Binpur,237,MURARI MOHAN BASKE,BJP,15467,2016,173955,8.89
4,Binpur,237,BIRBAHA HANSDA,JPN,7094,2016,173955,4.08
6,Binpur,237,SUBODH SAREN,AJSU,2250,2016,173955,1.29
7,Binpur,237,RAJIB MUDI,SUC,1701,2016,173955,0.98
5,Binpur,237,None of the Above,NOTA,5158,2016,173955,2.97
1,Bandwan,238,RAJIB LOCHAN SAREN,AITC,104323,2016,218036,47.85
2,Bandwan,238,BESRA SUSANTA,CPM,84016,2016,218036,38.53
3,Bandwan,238,LABSEN BASKEY,BJP,14371,2016,218036,6.59
4,Bandwan,238,KAMALAKANTA BASKEY,JMM,5201,2016,218036,2.39
6,Bandwan,238,BHARAT SINGH,IND,1749,2016,218036,0.8
7,Bandwan,238,MANOHAR TUDU,AB,1092,2016,218036,0.5
8,Bandwan,238,JALIM CHANDRA SAREN,AJSU,970,2016,218036,0.44
9,Bandwan,238,PRAKASH MANDI,IND,854,2016,218036,0.39
10,Bandwan,238,SUKUMAR TUDU,SUC,785,2016,218036,0.36
11,Bandwan,238,SADHURAM SAREN,ABJP,769,2016,218036,0.35
5,Bandwan,238,None of the Above,NOTA,3906,2016,218036,1.79
1,Balarampur,239,SHANTIRAM MAHATO,AITC,82086,2016,174594,47.02
2,Balarampur,239,JAGADISH MAHATO,INC,71882,2016,174594,41.17
3,Balarampur,239,SUBHAS DAS,BJP,8940,2016,174594,5.12
5,Balarampur,239,BIMAL KANTA MAHANTY,IND,2870,2016,174594,1.64
6,Balarampur,239,BHARATI MUDI,BSP,1860,2016,174594,1.07
7,Balarampur,239,ANIL CHANDRA MANDI,JDP,1449,2016,174594,0.83
8,Balarampur,239,MONBODH MAHATO,IND,930,2016,174594,0.53
9,Balarampur,239,LAL MOHAN MAHATO,AJSU,894,2016,174594,0.51
10,Balarampur,239,DIPAK KUMAR,SUC,805,2016,174594,0.46
4,Balarampur,239,None of the Above,NOTA,2878,2016,174594,1.65
1,Baghmundi,240,NEPAL MAHATA,INC,88707,2016,188103,47.16
2,Baghmundi,240,SAMIR MAHATO,AITC,80120,2016,188103,42.59
3,Baghmundi,240,JYOTIRMAY SINGH MAHATO,BJP,11219,2016,188103,5.96
4,Baghmundi,240,PASHUPATI MAHATO,AB,2047,2016,188103,1.09
6,Baghmundi,240,SUBAL PRASAD,AJSU,1863,2016,188103,0.99
7,Baghmundi,240,RABINDRA NATH SIN MURA,IND,1102,2016,188103,0.59
8,Baghmundi,240,MRITYUNJOY SINGH BABU,SUC,1016,2016,188103,0.54
5,Baghmundi,240,None of the Above,NOTA,2029,2016,188103,1.08
1,Joypur,241,SHAKTIPADA MAHATO,AITC,85026,2016,179352,47.41
2,Joypur,241,DHIRENDRA NATH MAHATO,AIFB,76263,2016,179352,42.52
3,Joypur,241,SHRIPATI MAHATO,BJP,8211,2016,179352,4.58
5,Joypur,241,PITAMBAR TUDU,AB,1754,2016,179352,0.98
6,Joypur,241,SUBHAS CHANDRA MAHATO,AJSU,1576,2016,179352,0.88
7,Joypur,241,BHAJAHARI KUMAR,SUC,1515,2016,179352,0.84
8,Joypur,241,PADMALOCHAN KUMAR,IND,1356,2016,179352,0.76
9,Joypur,241,SANTI RAM MANDI,JMM,813,2016,179352,0.45
4,Joypur,241,None of the Above,NOTA,2838,2016,179352,1.58
1,Purulia,242,SUDIP KUMAR MUKHERJEE,INC,81365,2016,182528,44.58
2,Purulia,242,DIBYAJYOTI PRASAD SINGH DEO,AITC,76454,2016,182528,41.89
3,Purulia,242,NAGENDRA KUMAR OJHA,BJP,12757,2016,182528,6.99
5,Purulia,242,SWAPAN KUMAR MAHATO,IND,2162,2016,182528,1.18
6,Purulia,242,THURU MAHATO,BSP,1511,2016,182528,0.83
7,Purulia,242,DHIREN RAJAK,IND,1199,2016,182528,0.66
8,Purulia,242,UPENDRA NATH MAHATO,MPI,1004,2016,182528,0.55
9,Purulia,242,DHIRENDRA NATH RAJAK,AJSU,696,2016,182528,0.38
10,Purulia,242,BINAY MAHATO,IND,651,2016,182528,0.36
11,Purulia,242,SUBRATA MUKHERJEE,SUC,642,2016,182528,0.35
12,Purulia,242,ALOK PANCHARIA,IND,625,2016,182528,0.34
13,Purulia,242,ANITA MAHATO,IND,488,2016,182528,0.27
4,Purulia,242,None of the Above,NOTA,2974,2016,182528,1.63
1,Manbazar,243,SANDHYA RANI TUDU,AITC,93642,2016,192186,48.72
2,Manbazar,243,IPIL MURMU,CPM,83967,2016,192186,43.69
3,Manbazar,243,GOURI SINGH SARDAR,BJP,8882,2016,192186,4.62
5,Manbazar,243,BIVISAN SING SARDAR,AJSU,1807,2016,192186,0.94
6,Manbazar,243,SUNITI MUDI,SUC,1356,2016,192186,0.71
4,Manbazar,243,None of the Above,NOTA,2532,2016,192186,1.32
1,Kashipur,244,SWAPAN KUMAR BELTHARIA,AITC,87483,2016,179595,48.71
2,Kashipur,244,SUDIN KISKU,CPM,67905,2016,179595,37.81
3,Kashipur,244,KAMALAKANTA HANSDA,BJP,11485,2016,179595,6.39
4,Kashipur,244,DIPENDU MAHATO (DIPU),JMM,3069,2016,179595,1.71
5,Kashipur,244,DIPAK MAHATO,SUC,2948,2016,179595,1.64
7,Kashipur,244,BAIDYANATH HASDA,JDP,2249,2016,179595,1.25
8,Kashipur,244,BAURI RAJESH,BSP,1729,2016,179595,0.96
6,Kashipur,244,None of the Above,NOTA,2727,2016,179595,1.52
1,Para,245,UMAPADA BAURI,AITC,84337,2016,177203,47.59
2,Para,245,DINANATH BAURI,CPM,70459,2016,177203,39.76
3,Para,245,NADIAR CHAND BOURI,BJP,11092,2016,177203,6.26
5,Para,245,GOBORDHAN BAGDI,JMM,2334,2016,177203,1.32
6,Para,245,MIHIR KUMAR SAHIS,SUC,2211,2016,177203,1.25
7,Para,245,ANANTA RAJAK,IND,1532,2016,177203,0.86
8,Para,245,PABITRA BAURI,BSP,897,2016,177203,0.51
9,Para,245,UTTAM DAS,AJSU,665,2016,177203,0.38
4,Para,245,None of the Above,NOTA,3676,2016,177203,2.07
1,Raghunathpur,246,PURNA CHANDRA BAURI,AITC,83688,2016,192884,43.39
2,Raghunathpur,246,SATYANARAYAN BAURI,CPM,67546,2016,192884,35.02
3,Raghunathpur,246,SUBHAS CHANDRA MONDAL,BJP,24912,2016,192884,12.92
5,Raghunathpur,246,KISHTA BAURI,SUC,4664,2016,192884,2.42
6,Raghunathpur,246,GOBORDHAN BAGDI,JMM,3735,2016,192884,1.94
7,Raghunathpur,246,MAHADEB BAURI,BSP,3187,2016,192884,1.65
4,Raghunathpur,246,None of the Above,NOTA,5152,2016,192884,2.67
1,Saltora,247,SWAPAN BOURI,AITC,84979,2016,183938,46.2
2,Saltora,247,SASTHI CHARAN BOURI,CPM,72456,2016,183938,39.39
3,Saltora,247,SNEHASIS MONDAL,BJP,14991,2016,183938,8.15
5,Saltora,247,DIPAK KUMAR BHUIYA,BMP,2260,2016,183938,1.23
6,Saltora,247,DIPEN BAURI,SUC,2237,2016,183938,1.22
7,Saltora,247,MAHANANDA MAJI,IND,2214,2016,183938,1.2
4,Saltora,247,None of the Above,NOTA,4801,2016,183938,2.61
1,Chhatna,248,DHIRENDRA NATH LAYEK,RSP,73648,2016,179069,41.13
2,Chhatna,248,SUBHASIS BATABYAL,AITC,71231,2016,179069,39.78
3,Chhatna,248,SWAPAN MUKHERJEE,BJP,13287,2016,179069,7.42
5,Chhatna,248,BANKIM MISHRA,IND,3339,2016,179069,1.86
6,Chhatna,248,SADANANDA MANDAL,SUC,3145,2016,179069,1.76
7,Chhatna,248,MANIK BOURI,BSP,1661,2016,179069,0.93
8,Chhatna,248,SATYABAN BAURI,JMM,1585,2016,179069,0.89
9,Chhatna,248,UTTAM KUNDU,BMP,1476,2016,179069,0.82
10,Chhatna,248,RAMNIBAS BASKEY,CPML,1153,2016,179069,0.64
