#,AC_NAME,AC_NO,NAME,PARTY,VOTES,YEAR,polled_votes,vote_percent
9,Bhabanipur,41,Ajad Ali,NCP,1228,2011,92189,1.33
10,Bhabanipur,41,Ratna Kanta Deka,AITC,917,2011,92189,0.99
11,Bhabanipur,41,Manoj Kumar Baishya,IND,736,2011,92189,0.8
1,Patacharkuchi,42,Manoranjan Das,BJP,30829,2011,88195,34.96
2,Patacharkuchi,42,Pabindra Deka,AGP,26248,2011,88195,29.76
3,Patacharkuchi,42,Dr. Malaya Borman,INC,18418,2011,88195,20.88
4,Patacharkuchi,42,Dilip Baruah,IND,4354,2011,88195,4.94
5,Patacharkuchi,42,Phani Pathak,IND,2846,2011,88195,3.23
6,Patacharkuchi,42,Tapan Bhuyan,BOPF,2210,2011,88195,2.51
7,Patacharkuchi,42,Bishal Jyoti Kalita,IND,1587,2011,88195,1.8
8,Patacharkuchi,42,Ajit Sarma,AITC,765,2011,88195,0.87
9,Patacharkuchi,42,Syed Mahimuddin Ahmed,IND,469,2011,88195,0.53
9,Patacharkuchi,42,Pradip Kumar Kalita,IND,469,2011,88195,0.53
1,Barpeta,43,Abdur Rahim Khan,AIUDF,56915,2011,131164,43.39
2,Barpeta,43,Gunindra Nath Das,AGP,44606,2011,131164,34.01
3,Barpeta,43,Abdul Kayem,INC,19443,2011,131164,14.82
4,Barpeta,43,Abdul Kaddus,BOPF,4941,2011,131164,3.77
5,Barpeta,43,Amiya Kumar Das,BJP,3962,2011,131164,3.02
6,Barpeta,43,Jeherul Haque,AITC,1297,2011,131164,0.99
1,Jania,44,Rafiqul Islam,AIUDF,59978,2011,114831,52.23
2,Jania,44,Abdul Khaleque,INC,42464,2011,114831,36.98
3,Jania,44,Abdul Karim Bhuyan,CPM,6450,2011,114831,5.62
4,Jania,44,Aynal Hoque,JKNPP,2101,2011,114831,1.83
5,Jania,44,Upendra Ch. Arjya,BJP,1290,2011,114831,1.12
6,Jania,44,Nazrul Islam,AGP,860,2011,114831,0.75
7,Jania,44,Shahidul Islam,AIMF,745,2011,114831,0.65
8,Jania,44,Abdul Jalil Talukdar,SP,561,2011,114831,0.49
9,Jania,44,Mahmud Ali Mazar Bhuiya,AITC,382,2011,114831,0.33
1,Baghbar,45,Sherman Ali Ahmed,AIUDF,60434,2011,93526,64.62
2,Baghbar,45,Rajib Ahmed,INC,28313,2011,93526,30.27
3,Baghbar,45,Manumati Sarkar,IND,2139,2011,93526,2.29
4,Baghbar,45,Md Jalal Uddin Ali,AGP,772,2011,93526,0.83
4,Baghbar,45,Azmul Hoque,AIMF,772,2011,93526,0.83
6,Baghbar,45,Abdus Salam Ahmed,BJP,423,2011,93526,0.45
7,Baghbar,45,Abu Chand Mahmmad,SAP,342,2011,93526,0.37
8,Baghbar,45,Md. Amir Ali,AITC,331,2011,93526,0.35
1,Sarukhetri,46,Ali Hossain,AIUDF,51537,2011,120885,42.63
2,Sarukhetri,46,Tara Prasad Das,INC,23915,2011,120885,19.78
3,Sarukhetri,46,Kamaleswar Medhi,AGP,20614,2011,120885,17.05
4,Sarukhetri,46,Gholam Saruwar,CPM,8517,2011,120885,7.05
5,Sarukhetri,46,Chanakya Pathak,BJP,7830,2011,120885,6.48
6,Sarukhetri,46,Kandarpa Kumar Das,BOPF,3834,2011,120885,3.17
7,Sarukhetri,46,Subhash Sarkar,IND,2318,2011,120885,1.92
8,Sarukhetri,46,Manoj Sarma,AITC,817,2011,120885,0.68
9,Sarukhetri,46,Saydur Rahman Khan,SUCI,380,2011,120885,0.31
10,Sarukhetri,46,Rakibul Hussain,AIMF,327,2011,120885,0.27
11,Sarukhetri,46,Nasher Khan,SAP,299,2011,120885,0.25
12,Sarukhetri,46,Baser Uddin,JKNPP,252,2011,120885,0.21
13,Sarukhetri,46,Kamal Uddin,IND,245,2011,120885,0.2
1,Chenga,47,Sukur Ali Ahmed,INC,36886,2011,87689,42.06
2,Chenga,47,Liakat Ali Khan,AGP,24404,2011,87689,27.83
3,Chenga,47,Ilim Uddin Dewan,AIUDF,20658,2011,87689,23.56
4,Chenga,47,Nabakumar Das,BJP,2052,2011,87689,2.34
5,Chenga,47,Abdul Kuddus,IND,1838,2011,87689,2.1
6,Chenga,47,Seikh Safikul Haque,AITC,1391,2011,87689,1.59
7,Chenga,47,Akshed Ali,SP,460,2011,87689,0.52
1,Boko,48,Gopi Nath Das,AIUDF,54388,2011,141195,38.52
2,Boko,48,Jayanta Das,INC,43697,2011,141195,30.95
3,Boko,48,Jyoti Prasad Das,AGP,24086,2011,141195,17.06
4,Boko,48,Prabin Mandal,BOPF,13318,2011,141195,9.43
5,Boko,48,Jiten Sarkar,BJP,3656,2011,141195,2.59
6,Boko,48,Niranjan Das,AITC,2050,2011,141195,1.45
1,Chaygaon,49,Rekibuddin Ahmed,INC,64307,2011,118206,54.4
2,Chaygaon,49,Dr. Kamala Kalita,AGP,48714,2011,118206,41.21
3,Chaygaon,49,Aminul Haque,AIUDF,3118,2011,118206,2.64
4,Chaygaon,49,Robin Nath,BJP,2067,2011,118206,1.75
1,Palasbari,50,Jatin Mali,IND,36718,2011,105872,34.68
2,Palasbari,50,Pranab Kalita,IND,36038,2011,105872,34.04
3,Palasbari,50,Niva Sharma Thakuria,INC,19993,2011,105872,18.88
4,Palasbari,50,Anup Kr. Medhi,AGP,10577,2011,105872,9.99
5,Palasbari,50,Hemanga Thakuria,BJP,1953,2011,105872,1.84
6,Palasbari,50,Lalita Baishya,AITC,593,2011,105872,0.56
1,Jalukbari,51,Himanta Biswa Sarma.,INC,93812,2011,130132,72.09
2,Jalukbari,51,Prodyut Kumar Bora,BJP,16409,2011,130132,12.61
3,Jalukbari,51,Monoj Saikia.,AGP,14887,2011,130132,11.44
4,Jalukbari,51,Bimal Mochahary.,AITC,1250,2011,130132,0.96
5,Jalukbari,51,Ramen Lahkar.,IND,1037,2011,130132,0.8
6,Jalukbari,51,Atma Ram Deka.,AIUDF,933,2011,130132,0.72
7,Jalukbari,51,Nathuni Das.,SP,836,2011,130132,0.64
8,Jalukbari,51,Prafulla Bharali.,IND,495,2011,130132,0.38
9,Jalukbari,51,Naba Kumar Nath.,IND,473,2011,130132,0.36
1,Dispur,52,Akon Bora,INC,83096,2011,200316,41.48
2,Dispur,52,Atul Bora.,AGP,74849,2011,200316,37.37
3,Dispur,52,Ranjit Rahang,BJP,29065,2011,200316,14.51
4,Dispur,52,Biren Sarma.,CPM,3314,2011,200316,1.65
5,Dispur,52,Anowar Ali.,AIUDF,2417,2011,200316,1.21
6,Dispur,52,Luit Kr. Barman.,IND,1813,2011,200316,0.91
7,Dispur,52,Gobinda Das.,IND,1455,2011,200316,0.73
8,Dispur,52,Mamata Bairagi,AITC,1288,2011,200316,0.64
9,Dispur,52,Mina Borah.,IND,823,2011,200316,0.41
10,Dispur,52,Pradip Baruah.,NCP,654,2011,200316,0.33
11,Dispur,52,Hitlar King Basumatary.,RCPI(R),604,2011,200316,0.3
12,Dispur,52,Mukti Ram Laskar.,RSP,505,2011,200316,0.25
13,Dispur,52,Ratul Kumar Choudhury.,SP,433,2011,200316,0.22
1,Gauhati East,53,Capt. Robin Bordoloi.,INC,47727,2011,127475,37.44
2,Gauhati East,53,Siddhartha,BJP,43730,2011,127475,34.3
3,Gauhati East,53,Queen Oja.,AGP,29644,2011,127475,23.25
4,Gauhati East,53,Upendra Nath Talukdar.,CPI,1795,2011,127475,1.41
5,Gauhati East,53,Kailash Kanta Sarma.,AITC,1318,2011,127475,1.03
6,Gauhati East,53,Dhirendra Deb Adhikari,NCP,794,2011,127475,0.62
7,Gauhati East,53,Bhupen Sarma,IND,607,2011,127475,0.48
8,Gauhati East,53,Tutu Sarkar,IND,505,2011,127475,0.4
9,Gauhati East,53,Kazi Nekib Ahmed.,IND,419,2011,127475,0.33
10,Gauhati East,53,Bhupen Boro,IND,353,2011,127475,0.28
11,Gauhati East,53,Umesh Chandra Das.,SP,322,2011,127475,0.25
12,Gauhati East,53,Jayanta Kumar Baruah.,IND,261,2011,127475,0.2
1,Gauhati West,54,Hementa Talukdar.,INC,54343,2011,157498,34.5
2,Gauhati West,54,Manoj Ram Phookan.,BJP,43017,2011,157498,27.31
3,Gauhati West,54,Ramendra Narayan Kalita,AGP,35361,2011,157498,22.45
4,Gauhati West,54,Ashok Anand Singhal,IND,12642,2011,157498,8.03
5,Gauhati West,54,Prasanna Malla Buzar,BOPF,6174,2011,157498,3.92
6,Gauhati West,54,Parul Saikia,AITC,1382,2011,157498,0.88
7,Gauhati West,54,Swapan Kumar,IND,1374,2011,157498,0.87
8,Gauhati West,54,Ranjeet Kumar Deka.,IND,1114,2011,157498,0.71
9,Gauhati West,54,Hasina Ahmed.,AIMF,738,2011,157498,0.47
10,Gauhati West,54,Chandra Kamal,IND,707,2011,157498,0.45
11,Gauhati West,54,Nanda Kishor Soni,SHS,646,2011,157498,0.41
1,Hajo,55,Dwipen Pathak,AITC,33331,2011,108312,30.77
2,Hajo,55,Kirip Chaliha,INC,27731,2011,108312,25.6
3,Hajo,55,Nurul Hussain,AGP,21140,2011,108312,19.52
4,Hajo,55,Pranjal Bharali,BJP,12075,2011,108312,11.15
5,Hajo,55,Nur Mahammad,IND,10360,2011,108312,9.56
6,Hajo,55,Ramen Ch. Lahkar,AIUDF,2134,2011,108312,1.97
7,Hajo,55,Jogesh Das,IND,1070,2011,108312,0.99
8,Hajo,55,Pranabjyoti Bharali,IND,471,2011,108312,0.43
1,Kamalpur,56,Jadab Chandra Deka,BJP,40288,2011,107958,37.32
2,Kamalpur,56,Uttara Kalita,INC,28141,2011,107958,26.07
3,Kamalpur,56,Omar Rashid,IND,21583,2011,107958,19.99
4,Kamalpur,56,Mayidul Islam Borah,AGP,7475,2011,107958,6.92
5,Kamalpur,56,Birendra Nath Deka,AITC,4461,2011,107958,4.13
6,Kamalpur,56,Imran Hussain,AIUDF,2651,2011,107958,2.46
7,Kamalpur,56,Kiran Chandra Kakati,IND,1157,2011,107958,1.07
8,Kamalpur,56,Babul Ali,IND,873,2011,107958,0.81
9,Kamalpur,56,Jyotsna Choudhury,IND,709,2011,107958,0.66
10,Kamalpur,56,Sisir Kr. Kakati,SUCI,620,2011,107958,0.57
1,Rangiya,57,Ghanashyam Kalita,INC,34119,2011,117191,29.11
2,Rangiya,57,Thaneswar Boro,AGP,24045,2011,117191,20.52
3,Rangiya,57,Ananta Deka,CPM,23274,2011,117191,19.86
4,Rangiya,57,Maheswar Basumatary,BOPF,21106,2011,117191,18.01
5,Rangiya,57,Pradip Thakuria,BJP,5776,2011,117191,4.93
6,Rangiya,57,Jamshed Ali,AITC,3626,2011,117191,3.09
7,Rangiya,57,Khasnur Ahmed,AIUDF,2992,2011,117191,2.55
8,Rangiya,57,Babul Baro,IND,985,2011,117191,0.84
9,Rangiya,57,Kamal Das,IND,647,2011,117191,0.55
10,Rangiya,57,Dhani Ram Baro,IND,621,2011,117191,0.53
1,Tamulpur,58,Emmanuel Mosahary,BOPF,44017,2011,121637,36.19
2,Tamulpur,58,Chandi Basumatary,INC,39409,2011,121637,32.4
3,Tamulpur,58,Padum Bahadur Chouhan,AGP,25693,2011,121637,21.12
4,Tamulpur,58,Parameswar Baskey,BJP,7736,2011,121637,6.36
5,Tamulpur,58,Derhagra Mochahary,IND,2994,2011,121637,2.46
6,Tamulpur,58,Satya Nath Kalita,AITC,1788,2011,121637,1.47
1,Nalbari,59,Jayanta Malla Baruah,INC,39896,2011,117569,33.93
2,Nalbari,59,Alaka Sarma,AGP,31673,2011,117569,26.94
3,Nalbari,59,Anjan Barman,AITC,15970,2011,117569,13.58
4,Nalbari,59,Dilip Saikia,BJP,12507,2011,117569,10.64
5,Nalbari,59,Madan Kalita,IND,9615,2011,117569,8.18
6,Nalbari,59,Rabin Misra,CPM,4613,2011,117569,3.92
7,Nalbari,59,Dipika Dutta,IND,1411,2011,117569,1.2
8,Nalbari,59,Nanda Medhi,IND,842,2011,117569,0.72
9,Nalbari,59,Taijuddin Ahmed,NCP,562,2011,117569,0.48
10,Nalbari,59,Sabitri Deka,SUCI,480,2011,117569,0.41
1,Barkhetry,60,Bhumidhar Barman,INC,53958,2011,118481,45.54
2,Barkhetry,60,Pulakesh Barua,AGP,47612,2011,118481,40.19
3,Barkhetry,60,Mumtaz Uddin Ahmed,AIUDF,13236,2011,118481,11.17
4,Barkhetry,60,Diban Deka,BJP,2328,2011,118481,1.96
5,Barkhetry,60,Manoj Kumar Deka,AITC,1347,2011,118481,1.14
1,Dharmapur,61,Nilamani Sen Deka,INC,50786,2011,98920,51.34
2,Dharmapur,61,Chandra Mohan,AGP,45455,2011,98920,45.95
3,Dharmapur,61,Atul Sarma,BJP,1372,2011,98920,1.39
4,Dharmapur,61,Syed Mizanur Rahman,AIUDF,837,2011,98920,0.85
5,Dharmapur,61,Renu Kakati,AITC,470,2011,98920,0.48
1,Barama,62,Maneswar Brahma,BOPF,42692,2011,103008,41.45
2,Barama,62,Rekha Rani Dasboro,AGP,24373,2011,103008,23.66
3,Barama,62,Paniram Rabha,INC,21215,2011,103008,20.6
4,Barama,62,Phulen Boro,IND,11873,2011,103008,11.53
5,Barama,62,Kumud Das,BJP,2855,2011,103008,2.77
1,Chapaguri,63,Hitesh Basumatary,BOPF,70981,2011,100578,70.57
2,Chapaguri,63,Tijen Basumatary,AGP,19059,2011,100578,18.95
3,Chapaguri,63,Bikram Singh Brahma,INC,10538,2011,100578,10.48
1,Panery,64,Kamali Basumatari,BOPF,38202,2011,92365,41.36
2,Panery,64,Santiuse Kujur,INC,37646,2011,92365,40.76
3,Panery,64,Upen Dev,BJP,6146,2011,92365,6.65
4,Panery,64,Tulsi Kujur,IND,2232,2011,92365,2.42
5,Panery,64,Phungswrang Bodosa,IND,2104,2011,92365,2.28
6,Panery,64,Hitesh Sarmah,IND,1745,2011,92365,1.89
7,Panery,64,Balen Sarania,AIUDF,1552,2011,92365,1.68
8,Panery,64,Kumud Chandra Das,IND,1166,2011,92365,1.26
9,Panery,64,Swarnalata Chaliha,SUCI,886,2011,92365,0.96
10,Panery,64,Ratneswar Rabha,AITC,686,2011,92365,0.74
1,Kalaigaon,65,Mukunda Ram Choudhury,AGP,42550,2011,113845,37.38
2,Kalaigaon,65,Maheswar Baro,BOPF,39742,2011,113845,34.91
3,Kalaigaon,65,Rupa Rani Bhuyan,INC,15382,2011,113845,13.51
4,Kalaigaon,65,Powal Ch Bora,AIUDF,10350,2011,113845,9.09
5,Kalaigaon,65,Mridul Deka,BJP,2386,2011,113845,2.1
6,Kalaigaon,65,Jutipran Pathak,IND,1110,2011,113845,0.98
7,Kalaigaon,65,Pabitra Deka,IND,1093,2011,113845,0.96
8,Kalaigaon,65,Ramesh Ch Deka,AITC,661,2011,113845,0.58
9,Kalaigaon,65,Jitendra Chaliha,SUCI,571,2011,113845,0.5
1,Sipajhar,66,Binanda Kumar Saikia,INC,51927,2011,113299,45.83
2,Sipajhar,66,Dr. Zoii Nath Sarmah,IND,43181,2011,113299,38.11
3,Sipajhar,66,Munna Ahmed,AIUDF,7803,2011,113299,6.89
4,Sipajhar,66,Kuladhar Saharia,BJP,4539,2011,113299,4.01
5,Sipajhar,66,Mukut Sarma,AGP,3850,2011,113299,3.4
6,Sipajhar,66,Paheswari Barua,SUCI,731,2011,113299,0.65
7,Sipajhar,66,Sadek Ali,SAP,640,2011,113299,0.56
8,Sipajhar,66,Amiya Deka,AITC,628,2011,113299,0.55
1,Mangaldoi,67,Basanta Das,INC,65440,2011,144279,45.36
2,Mangaldoi,67,Mahendra Das,AIUDF,41717,2011,144279,28.91
3,Mangaldoi,67,Hiren Das,AGP,21215,2011,144279,14.7
4,Mangaldoi,67,Nripendra Mohan Das,BJP,13460,2011,144279,9.33
5,Mangaldoi,67,Surama Das,AITC,2447,2011,144279,1.7
1,Dalgaon,68,Ilias Ali,INC,62280,2011,140547,44.31
2,Dalgaon,68,Mazibur Rahman,AIUDF,58616,2011,140547,41.71
3,Dalgaon,68,Pradip Ghosh,BJP,9997,2011,140547,7.11
4,Dalgaon,68,Delwar Hussain,BOPF,5527,2011,140547,3.93
5,Dalgaon,68,Mohibur Rahman,AITC,2264,2011,140547,1.61
6,Dalgaon,68,Abdul Kuddush,AGP,1863,2011,140547,1.33
1,Udalaguri,69,Rihon Daimari,BOPF,40970,2011,94334,43.43
2,Udalaguri,69,Bhramon Baglari,IND,24776,2011,94334,26.26
3,Udalaguri,69,Bisti Kumar Basumatary,INC,22765,2011,94334,24.13
4,Udalaguri,69,Sarat Basumatary,BJP,4418,2011,94334,4.68
5,Udalaguri,69,Dr. Deva Kanta Ramchiary,AITC,1405,2011,94334,1.49
1,Majbat,70,Rakheswar Brahma,BOPF,25268,2011,91004,27.77
2,Majbat,70,Jitu Kissan,INC,23642,2011,91004,25.98
3,Majbat,70,Keshab Baruah,BJP,12672,2011,91004,13.92
4,Majbat,70,Deepjyoti Saharia,AIUDF,12371,2011,91004,13.59
5,Majbat,70,Karendra Basumatary,IND,7953,2011,91004,8.74
6,Majbat,70,Rimish Linda,IND,3508,2011,91004,3.85
7,Majbat,70,Suresh Mahatoo,IND,2163,2011,91004,2.38
8,Majbat,70,Satya Ranjan Singha,AITC,2036,2011,91004,2.24
9,Majbat,70,Kishori Mohan Das,IND,1391,2011,91004,1.53
1,Dhekiajuli,71,Habul Chakraborty,INC,45799,2011,119651,38.28
2,Dhekiajuli,71,Apurba Kumar,AGP,25352,2011,119651,21.19
3,Dhekiajuli,71,Batash Orang,BJP,21997,2011,119651,18.38
4,Dhekiajuli,71,Bibek Borah,BOPF,16776,2011,119651,14.02
5,Dhekiajuli,71,Bina Daimari,IND,6039,2011,119651,5.05
6,Dhekiajuli,71,Junuma Boro,CPM,1903,2011,119651,1.59
7,Dhekiajuli,71,Umesh Saikia,IND,1785,2011,119651,1.49
1,Barchalla,72,Tanka Bahadur Rai,INC,47270,2011,98098,48.19
2,Barchalla,72,Ratul Kumar Nath,AGP,29696,2011,98098,30.27
3,Barchalla,72,Karuna Kanta Medhi,AIUDF,11040,2011,98098,11.25
4,Barchalla,72,Ganesh Kumar Limbu,BJP,6790,2011,98098,6.92
5,Barchalla,72,Abdul Sattar,SP,3302,2011,98098,3.37
1,Tezpur,73,Rajen Borthakur,INC,43738,2011,105991,41.27
2,Tezpur,73,Brindaban Goswami,AGP,22156,2011,105991,20.9
3,Tezpur,73,Bizit Saikia,AITC,16140,2011,105991,15.23
4,Tezpur,73,Manik Gogoi,AIUDF,10966,2011,105991,10.35
5,Tezpur,73,Ritu Baran Sarmah,BJP,9464,2011,105991,8.93
6,Tezpur,73,Santanu Mahanta,IND,2360,2011,105991,2.23
7,Tezpur,73,Mahendra Bhuyan,NCP,645,2011,105991,0.61
8,Tezpur,73,Mia Hussain,IND,522,2011,105991,0.49
1,Rangapara,74,Bhimananda Tanti,INC,40364,2011,100105,40.32
2,Rangapara,74,Niranjan Nath,BJP,16838,2011,100105,16.82
3,Rangapara,74,Bijoy Tiru,AGP,14809,2011,100105,14.79
4,Rangapara,74,Rabin Tamuli,CPM,7795,2011,100105,7.79
5,Rangapara,74,Abbas Khan,IND,7694,2011,100105,7.69
6,Rangapara,74,Sahidur Rahman,AIUDF,6444,2011,100105,6.44
7,Rangapara,74,Karan Minz,JMM,2255,2011,100105,2.25
8,Rangapara,74,Bijoy Mukharjee,AITC,1542,2011,100105,1.54
9,Rangapara,74,Monoj Kumar Tamuli,NCP,1221,2011,100105,1.22
10,Rangapara,74,Jayanti Nayak Saikia,SAP,1143,2011,100105,1.14
1,Sootea,75,Padma Hazarika,AGP,45155,2011,109202,41.35
2,Sootea,75,Khemraj Chetri,CPM,32362,2011,109202,29.63
3,Sootea,75,Hiranya Bora,INC,16485,2011,109202,15.1
4,Sootea,75,Prem Newar,BOPF,10644,2011,109202,9.75
5,Sootea,75,Dhaneswar Basumatary,IND,2112,2011,109202,1.93
6,Sootea,75,Rajesh Sarma,BJP,1403,2011,109202,1.28
7,Sootea,75,Arun Chandra Roy,IND,1041,2011,109202,0.95
1,Biswanath,76,Prabin Hazarika,AGP,48104,2011,105711,45.51
2,Biswanath,76,Nurjamal Sarkar,INC,46605,2011,105711,44.09
3,Biswanath,76,Diganta Ghatowal,BJP,6156,2011,105711,5.82
4,Biswanath,76,Abdul Rajek,IND,2178,2011,105711,2.06
5,Biswanath,76,Hifzur Rahman,AIUDF,1566,2011,105711,1.48
6,Biswanath,76,Kalyan Kumar Deori,AITC,1102,2011,105711,1.04
1,Behali,77,Pallab Lochan Das,INC,40798,2011,80881,50.44
2,Behali,77,Ranjit Dutta,BJP,22662,2011,80881,28.02
3,Behali,77,Bibek Das,CPI(ML)(L),12784,2011,80881,15.81
4,Behali,77,Biswajeet Goswami,IND,3307,2011,80881,4.09
5,Behali,77,Malay Das,AIUDF,1330,2011,80881,1.64
1,Gohpur,78,Monika Bora,INC,60441,2011,129499,46.67
2,Gohpur,78,Utpal Borah,IND,24217,2011,129499,18.7
3,Gohpur,78,Kamal Kurmi,BOPF,15659,2011,129499,12.09
4,Gohpur,78,Bhupen Kumar Borah,AGP,12507,2011,129499,9.66
5,Gohpur,78,Sankar Jyoti Kutum,IND,10005,2011,129499,7.73
6,Gohpur,78,Uttam Gowala,JMM,4203,2011,129499,3.25
7,Gohpur,78,Milan Ch. Kakati,BJP,2467,2011,129499,1.91
1,Jagiroad,79,Bibekananda Dalai,INC,67659,2011,140958,48
2,Jagiroad,79,Bubul Das,AGP,33211,2011,140958,23.56
3,Jagiroad,79,Sailesh Das,BJP,26376,2011,140958,18.71
4,Jagiroad,79,Bhaba Kanta Bharali,AIUDF,11636,2011,140958,8.25
5,Jagiroad,79,Jugal Kishore Saikia,AITC,2076,2011,140958,1.47
1,Marigaon,80,Jonjonali Baruah,INC,55811,2011,116228,48.02
2,Marigaon,80,Bireswar Medhi,AGP,28090,2011,116228,24.17
3,Marigaon,80,Munin Mahanta,CPI,19114,2011,116228,16.45
4,Marigaon,80,Prahlad Chandra Bhuyan,BJP,7514,2011,116228,6.46
5,Marigaon,80,Anupam Boruah,AIUDF,2414,2011,116228,2.08
6,Marigaon,80,Mileswar Patar,IND,2283,2011,116228,1.96
7,Marigaon,80,Abuddin Ahmed,AITC,1002,2011,116228,0.86
1,Laharighat,81,Dr. Nazrul Islam,INC,53550,2011,108063,49.55
2,Laharighat,81,Farook Rahman Khan,AIUDF,40927,2011,108063,37.87
3,Laharighat,81,Romeo Deka,BJP,6429,2011,108063,5.95
4,Laharighat,81,Wahida Begum,IND,4518,2011,108063,4.18
5,Laharighat,81,Kamrul Hussain,AGP,2639,2011,108063,2.44
1,Raha,82,Pijush Hazarika,INC,56430,2011,129705,43.51
2,Raha,82,Guneswar Das,AIUDF,38447,2011,129705,29.64
3,Raha,82,Suryya Kumar Das,BJP,18238,2011,129705,14.06
4,Raha,82,Umesh Chandra Das,AGP,13894,2011,129705,10.71
5,Raha,82,Dilip Das,AITC,1499,2011,129705,1.16
6,Raha,82,Thuleswar Das,CPI(ML)(L),1197,2011,129705,0.92
1,Dhing,83,Aminul Islam,AIUDF,72457,2011,131934,54.92
2,Dhing,83,Dr. Idris Ali,INC,53285,2011,131934,40.39
3,Dhing,83,Nur Mohammad,AGP,3083,2011,131934,2.34
4,Dhing,83,Mustafa Shahidul Islam,AITC,2236,2011,131934,1.69
5,Dhing,83,Anjumoni Deka,JD(U),873,2011,131934,0.66
1,Batadroba,84,Gautam Bora,INC,40950,2011,102586,39.92
2,Batadroba,84,Matiur Rahman,AIUDF,40819,2011,102586,39.79
3,Batadroba,84,Mamani Borah,AGP,14192,2011,102586,13.83
4,Batadroba,84,Kusum Kumar Mahanta,BJP,2712,2011,102586,2.64
5,Batadroba,84,Dilwar Ahmed,NCP,1243,2011,102586,1.21
6,Batadroba,84,Prafulla Rajkhowa,IND,960,2011,102586,0.94
7,Batadroba,84,Jatin Bhuyan,CPI,746,2011,102586,0.73
8,Batadroba,84,Hariqul Islam,SP,591,2011,102586,0.58
9,Batadroba,84,Biswajyoti Saikia,AITC,373,2011,102586,0.36
1,Rupohihat,85,Mazibur Rahman,AIUDF,44441,2011,119739,37.11
2,Rupohihat,85,Salma Jesmin,INC,44208,2011,119739,36.92
3,Rupohihat,85,Abdul Aziz,IND,22197,2011,119739,18.54
4,Rupohihat,85,Nurul Hoque Mohammad,AGP,4293,2011,119739,3.59
5,Rupohihat,85,Dharmaraj Hazarika,BJP,2783,2011,119739,2.32
6,Rupohihat,85,Samsul Alam,NCP,948,2011,119739,0.79
7,Rupohihat,85,Mostafa Hussain,AITC,869,2011,119739,0.73
1,Nowgong,86,Dr. Durlav Chandra,INC,47977,2011,113841,42.14
2,Nowgong,86,Girindra Kumar Baruah,AGP,39957,2011,113841,35.1
3,Nowgong,86,Nurul Amin Chowdhury,AIUDF,17111,2011,113841,15.03
4,Nowgong,86,Deva Kumar Saikia,BJP,6447,2011,113841,5.66
5,Nowgong,86,Nurul Islam,IND,615,2011,113841,0.54
6,Nowgong,86,Abdul Awal Bhuyan,AITC,581,2011,113841,0.51
7,Nowgong,86,Ripunjoy Bora,NCP,527,2011,113841,0.46
8,Nowgong,86,Gitanjali Deka,IND,361,2011,113841,0.32
9,Nowgong,86,Arup Saikia,IND,265,2011,113841,0.23
1,Barhampur,87,Prafulla Kumar Mahanta,AGP,55889,2011,108024,51.74
2,Barhampur,87,Suresh Borah,INC,39933,2011,108024,36.97
3,Barhampur,87,Nirmal Bora,BJP,5188,2011,108024,4.8
4,Barhampur,87,Abdul Malek Dhali,AIUDF,3867,2011,108024,3.58
5,Barhampur,87,Chandra Kamal Bora,AITC,1216,2011,108024,1.13
6,Barhampur,87,Sona Ram Bora,SUCI,1163,2011,108024,1.08
7,Barhampur,87,Manik Ullah,NCP,768,2011,108024,0.71
1,Samaguri,88,Rockybul Hussain,INC,61332,2011,107383,57.12
2,Samaguri,88,Prafulla Kumar Mahanta,AGP,41472,2011,107383,38.62
3,Samaguri,88,Tahida Sultana Sarkar,AIUDF,1675,2011,107383,1.56
4,Samaguri,88,Pinki Mirdha,AITC,1170,2011,107383,1.09
5,Samaguri,88,Hem Kanta Mazumdar,IND,1088,2011,107383,1.01
6,Samaguri,88,Pawan Panika,IND,646,2011,107383,0.6
1,Kaliabor,89,Keshab Mahanta,AGP,44886,2011,90564,49.56
2,Kaliabor,89,Tapan Kumar Borah,INC,35857,2011,90564,39.59
3,Kaliabor,89,Hare Krishna Mahato,BJP,5737,2011,90564,6.33
4,Kaliabor,89,Biren Mirdha,IND,1573,2011,90564,1.74
5,Kaliabor,89,Promode Bhuyan,CPI,1228,2011,90564,1.36
6,Kaliabor,89,Ditumoni Gogoi,CPI(ML)(L),863,2011,90564,0.95
7,Kaliabor,89,Manab Jyoti Mahanta,NCP,420,2011,90564,0.46
1,Jamunamukh,90,Mohammed Sirajuddin,AIUDF,61267,2011,122339,50.08
2,Jamunamukh,90,Rejaul Karim Chowdhury,INC,48541,2011,122339,39.68
3,Jamunamukh,90,Nazmul Alam Laskar,BJP,4238,2011,122339,3.46
4,Jamunamukh,90,Bodor Uddin,IND,3907,2011,122339,3.19
5,Jamunamukh,90,Benudhar Bora,IND,1468,2011,122339,1.2
6,Jamunamukh,90,Sunti Bora,AITC,678,2011,122339,0.55
7,Jamunamukh,90,Shafiqur Rahman,NCP,625,2011,122339,0.51
8,Jamunamukh,90,Md Nurul Amin,IND,440,2011,122339,0.36
9,Jamunamukh,90,Janak Guwala,IND,432,2011,122339,0.35
10,Jamunamukh,90,Wazid Ali,IND,298,2011,122339,0.24
11,Jamunamukh,90,Abul Hussain,IND,245,2011,122339,0.2
12,Jamunamukh,90,Kowshik Ghosh,IND,200,2011,122339,0.16
