#,AC_NAME,AC_NO,NAME,PARTY,VOTES,YEAR,polled_votes,vote_percent
5,Mehal Kalan ,104,Gobind Singh,IND,3183,2017,125707,2.53
6,Mehal Kalan ,104,Khusia Singh,CPI,1177,2017,125707,0.94
8,Mehal Kalan ,104,Gurmail Singh,IND,892,2017,125707,0.71
9,Mehal Kalan ,104,Darbara Singh,IND,341,2017,125707,0.27
10,Mehal Kalan ,104,Gurmit Singh,APPP,306,2017,125707,0.24
11,Mehal Kalan ,104,Sarabjit Singh,BMP,236,2017,125707,0.19
7,Mehal Kalan ,104,None Of The Above,NOTA,924,2017,125707,0.74
1,Malerkotla ,105,Razia Sultana,INC,58982,2017,126255,46.72
2,Malerkotla ,105,Mohammad Owais,SAD,46280,2017,126255,36.66
3,Malerkotla ,105,Mohamad Arshad,AAP,17635,2017,126255,13.97
4,Malerkotla ,105,Shamshad Ali,BSP,665,2017,126255,0.53
6,Malerkotla ,105,Mahmood Ahmed Thind,IUML,524,2017,126255,0.42
7,Malerkotla ,105,Dharminder Singh,IND,307,2017,126255,0.24
8,Malerkotla ,105,Tanveer Ahmed,IND,302,2017,126255,0.24
9,Malerkotla ,105,Parveen Nusrat,AITC,297,2017,126255,0.24
10,Malerkotla ,105,Saiful Islam,IND,267,2017,126255,0.21
11,Malerkotla ,105,Mohd Mukarram Saify,IND,203,2017,126255,0.16
12,Malerkotla ,105,Maksood Ul Hak,NCP,190,2017,126255,0.15
5,Malerkotla ,105,None Of The Above,NOTA,603,2017,126255,0.48
1,Amargarh ,106,Surjit Singh Dhiman,INC,50994,2017,131553,38.76
2,Amargarh ,106,Iqbal Singh Jhundan,SAD,39115,2017,131553,29.73
3,Amargarh ,106,Prof. Jaswant Singh Gajjanmajra,LIP,36063,2017,131553,27.41
5,Amargarh ,106,Pritam Singh,CPI,696,2017,131553,0.53
6,Amargarh ,106,Devinder Kaur Chaunda,IND,637,2017,131553,0.48
7,Amargarh ,106,Gurdarshan Singh,DSP,600,2017,131553,0.46
7,Amargarh ,106,Karnail Singh,SADA,600,2017,131553,0.46
9,Amargarh ,106,Manjinder Singh,IND,578,2017,131553,0.44
10,Amargarh ,106,Tarsem Singh,BSP,534,2017,131553,0.41
11,Amargarh ,106,Kulwant Singh Mohali,IND,349,2017,131553,0.27
12,Amargarh ,106,Haprinder Singh,IND,286,2017,131553,0.22
13,Amargarh ,106,Amar Singh,IND,251,2017,131553,0.19
4,Amargarh ,106,None Of The Above,NOTA,850,2017,131553,0.65
1,Dhuri ,107,Dalvir Singh Goldy,INC,49347,2017,128425,38.42
2,Dhuri ,107,Jasvir Singh Jassi Sekhon,AAP,46536,2017,128425,36.24
3,Dhuri ,107,Hari Singh,SAD,28611,2017,128425,22.28
4,Dhuri ,107,Surjit Singh Kalabula,SADA,1405,2017,128425,1.09
5,Dhuri ,107,Bhola Singh,BSP,1390,2017,128425,1.08
7,Dhuri ,107,Tarsem Kumar,IND,474,2017,128425,0.37
6,Dhuri ,107,None Of The Above,NOTA,662,2017,128425,0.52
1,Sangrur,108,Vijay Inder Singla,INC,67310,2017,142781,47.14
2,Sangrur,108,Dinesh Bansal,AAP,36498,2017,142781,25.56
3,Sangrur,108,Parkash Chand Garg,SAD,34510,2017,142781,24.17
4,Sangrur,108,Gurnaib Singh,SADA,1863,2017,142781,1.3
5,Sangrur,108,Atma Singh,BSP,939,2017,142781,0.66
7,Sangrur,108,Manjeet Kaur,IND,492,2017,142781,0.34
8,Sangrur,108,Parminder Kaur,APPP,401,2017,142781,0.28
6,Sangrur,108,None Of The Above,NOTA,768,2017,142781,0.54
1,Nabha,109,Sadhu Singh,INC,60861,2017,142432,42.73
2,Nabha,109,Gurdev Singh Dev Mann,AAP,41866,2017,142432,29.39
3,Nabha,109,Kabir Dass,SAD,32482,2017,142432,22.81
4,Nabha,109,Jeet Ram,IND,2689,2017,142432,1.89
5,Nabha,109,Kashmir Singh,CPI,1409,2017,142432,0.99
7,Nabha,109,Jagtar Singh,BSP,716,2017,142432,0.5
8,Nabha,109,Jarnail Singh,APPP,612,2017,142432,0.43
9,Nabha,109,Ranjit Kaur Thuhi,IND,517,2017,142432,0.36
6,Nabha,109,None Of The Above,NOTA,1280,2017,142432,0.9
1,Patiala Rural,110,Brahm Mohindra,INC,68891,2017,146668,46.97
2,Patiala Rural,110,Karanvir Singh Tiwana,AAP,41662,2017,146668,28.41
3,Patiala Rural,110,Satbir Singh Khatra,SAD,30784,2017,146668,20.99
4,Patiala Rural,110,Uttam Singh Bagri,CPI,1125,2017,146668,0.77
5,Patiala Rural,110,Sukh Lal,BSP,1119,2017,146668,0.76
7,Patiala Rural,110,Shaminder Kaur,APPP,388,2017,146668,0.26
8,Patiala Rural,110,Jasvir Kaur,IND,297,2017,146668,0.2
9,Patiala Rural,110,Resham Kahlon,IND,280,2017,146668,0.19
10,Patiala Rural,110,Jasbir Singh,IND,273,2017,146668,0.19
11,Patiala Rural,110,Ranjit Kaur,BGTD,245,2017,146668,0.17
12,Patiala Rural,110,Shankar Bharadwaj,SHI,234,2017,146668,0.16
13,Patiala Rural,110,Bharatdeep Thakur,HSS,206,2017,146668,0.14
14,Patiala Rural,110,Sohan Lal Sharma,SAKP,155,2017,146668,0.11
6,Patiala Rural,110,None Of The Above,NOTA,1009,2017,146668,0.69
1,Rajpura,111,Hardial Singh Kamboj,INC,59107,2017,128073,46.15
2,Rajpura,111,Ashutosh Joshi,AAP,26542,2017,128073,20.72
3,Rajpura,111,Harjit Singh Grewal,BJP,19151,2017,128073,14.95
4,Rajpura,111,Jagdish Kumar,IND,15073,2017,128073,11.77
5,Rajpura,111,Nirmaljit Singh,IND,3939,2017,128073,3.08
6,Rajpura,111,Ravinder Jain,BSP,1126,2017,128073,0.88
8,Rajpura,111,Sobha Singh,SADA,684,2017,128073,0.53
9,Rajpura,111,Mahesh Kumar,IND,443,2017,128073,0.35
10,Rajpura,111,Dalbir Singh,IND,429,2017,128073,0.33
11,Rajpura,111,Rajinder Kumar,APPP,282,2017,128073,0.22
12,Rajpura,111,Sher Singh,JJP,271,2017,128073,0.21
7,Rajpura,111,None Of The Above,NOTA,1026,2017,128073,0.8
1,Dera Bassi ,112,Narinder Kumar Sharma,SAD,70792,2017,178140,39.74
2,Dera Bassi ,112,Deepinder Singh,INC,68871,2017,178140,38.66
3,Dera Bassi ,112,Sarabjit Kaur,AAP,33150,2017,178140,18.61
5,Dera Bassi ,112,Gurmeet Singh,BSP,1268,2017,178140,0.71
6,Dera Bassi ,112,Dharminder Kumar,SHI,892,2017,178140,0.5
7,Dera Bassi ,112,Amrik Singh,APPP,562,2017,178140,0.32
8,Dera Bassi ,112,Vinod Kumar Sharma,IND,473,2017,178140,0.27
9,Dera Bassi ,112,Manju Kaushal,SAKP,449,2017,178140,0.25
10,Dera Bassi ,112,Maan Singh,IND,338,2017,178140,0.19
4,Dera Bassi ,112,None Of The Above,NOTA,1345,2017,178140,0.76
1,Ghanaur,113,Thekedar Madan Lal Jalalpur,INC,65965,2017,125479,52.57
2,Ghanaur,113,Harpreet Kaur Mukhmailpur,SAD,29408,2017,125479,23.44
3,Ghanaur,113,Anu Randhawa,AAP,23188,2017,125479,18.48
4,Ghanaur,113,Anupinder Kaur Sandhu,IND,2833,2017,125479,2.26
5,Ghanaur,113,Jagjeet Singh,BSP,1275,2017,125479,1.02
6,Ghanaur,113,Gursewak Singh,DSP,1131,2017,125479,0.9
8,Ghanaur,113,Baljit Singh,JJP,462,2017,125479,0.37
9,Ghanaur,113,Surinder Kaur,IND,388,2017,125479,0.31
7,Ghanaur,113,None Of The Above,NOTA,829,2017,125479,0.66
1,Sanour ,114,Harinder Pal Singh Chandumajra,SAD,58867,2017,164791,35.72
2,Sanour ,114,Harinder Pal Singh Mann,INC,53997,2017,164791,32.77
3,Sanour ,114,Kuldeep Kaur Tohra,AAP,33179,2017,164791,20.13
4,Sanour ,114,Harmeet Singh Pathan Majra,IND,11687,2017,164791,7.09
5,Sanour ,114,Mohan Lal,IND,1018,2017,164791,0.62
6,Sanour ,114,Rajinder Singh Pawar,IND,835,2017,164791,0.51
8,Sanour ,114,Gurpinder Singh Chhina,BSP,701,2017,164791,0.43
9,Sanour ,114,Lakhwinder Singh Sanaur,IND,650,2017,164791,0.39
10,Sanour ,114,Puran Chand Vartia,IND,468,2017,164791,0.28
11,Sanour ,114,Bhupinder Singh Massingan,SADA,403,2017,164791,0.24
12,Sanour ,114,Kuldip Kaur,IND,360,2017,164791,0.22
13,Sanour ,114,Rajinder Singh,SHI,358,2017,164791,0.22
14,Sanour ,114,Tarsem Singh Khatkar,IND,339,2017,164791,0.21
15,Sanour ,114,Ramesh Singh,CPM,317,2017,164791,0.19
15,Sanour ,114,Gurpreet Singh,IND,317,2017,164791,0.19
17,Sanour ,114,Kulwant Kaur Bhunerheri,IND,185,2017,164791,0.11
18,Sanour ,114,Gurvinder Singh,IND,181,2017,164791,0.11
19,Sanour ,114,Gurmail Singh,BMP,160,2017,164791,0.1
7,Sanour ,114,None Of The Above,NOTA,769,2017,164791,0.47
1,Patiala ,115,Amarinder Singh,INC,72586,2017,106298,68.29
2,Patiala ,115,Dr.Balbir Singh,AAP,20179,2017,106298,18.98
3,Patiala ,115,Joginder Jaswant Singh,SAD,11677,2017,106298,10.99
5,Patiala ,115,Kshama Kant Pandey,HSS,291,2017,106298,0.27
6,Patiala ,115,Sarbjit Singh,IND,248,2017,106298,0.23
7,Patiala ,115,Akshninder Singh,APPP,227,2017,106298,0.21
4,Patiala ,115,None Of The Above,NOTA,1090,2017,106298,1.03
1,Samana,116,Rajinder Singh,INC,62551,2017,149226,41.92
2,Samana,116,Surjit Singh Rakhra,SAD,52702,2017,149226,35.32
3,Samana,116,Jagtar Singh Rajla,AAP,28884,2017,149226,19.36
4,Samana,116,Rajinder Singh,SADA,1854,2017,149226,1.24
5,Samana,116,Davinder Singh Dhiman,BSP,1084,2017,149226,0.73
7,Samana,116,Ajaib Singh Bathoi,IND,501,2017,149226,0.34
8,Samana,116,Rajinder Singh,IND,348,2017,149226,0.23
9,Samana,116,Jaspal Singh,IND,250,2017,149226,0.17
6,Samana,116,None Of The Above,NOTA,1052,2017,149226,0.7
1,Shutrana ,117,Nirmal Singh,INC,58008,2017,138639,41.84
2,Shutrana ,117,Vaninder Kaur Loomba,SAD,39488,2017,138639,28.48
3,Shutrana ,117,Palwinder Kaur,AAP,32037,2017,138639,23.11
4,Shutrana ,117,Amarjit Singh,SADA,1671,2017,138639,1.21
5,Shutrana ,117,Bira Singh,IND,1602,2017,138639,1.16
6,Shutrana ,117,Sardeep Singh,BSP,1229,2017,138639,0.89
7,Shutrana ,117,Naranjan Singh,CPI,896,2017,138639,0.65
9,Shutrana ,117,Parminder Singh,IND,693,2017,138639,0.5
10,Shutrana ,117,Nirmal Singh,IND,563,2017,138639,0.41
11,Shutrana ,117,Baldev Ram,AITC,549,2017,138639,0.4
12,Shutrana ,117,Kulwinder Singh,DSP,504,2017,138639,0.36
13,Shutrana ,117,Gurjant Singh,IND,268,2017,138639,0.19
14,Shutrana ,117,Narinder,IND,254,2017,138639,0.18
8,Shutrana ,117,None Of The Above,NOTA,877,2017,138639,0.63
3,Sujanpur,1,AMIT SINGH (MANTO),AAP,29310,2022,129339,22.66
2,Sujanpur,1,DINESH SINGH (BABBU),BJP,42280,2022,129339,32.69
1,Sujanpur,1,NARESH PURI,INC,46916,2022,129339,36.27
4,Sujanpur,1,RAJ KUMAR GUPTA (BITTU),SAD,7999,2022,129339,6.18
6,Sujanpur,1,MANDEEP KAUR,SAD(A),704,2022,129339,0.54
10,Sujanpur,1,KANWAR VISHWADEEP SINGH SALARIA,IND,271,2022,129339,0.21
9,Sujanpur,1,DESH RAJ,IND,280,2022,129339,0.22
7,Sujanpur,1,BABA PAWAN KUMAR,IND,424,2022,129339,0.33
8,Sujanpur,1,MANGA,IND,354,2022,129339,0.27
5,Sujanpur,1,NOTA,NOTA,801,2022,129339,0.62
3,Bhoa,2,SEEMA KUMARI,BJP,29132,2022,137572,21.18
2,Bhoa,2,JOGINDER PAL,INC,49135,2022,137572,35.72
4,Bhoa,2,RAKESH KUMAR,BSP,5046,2022,137572,3.67
1,Bhoa,2,LAL CHAND,AAP,50339,2022,137572,36.59
5,Bhoa,2,MUNISH KUMAR,SAD(A),1118,2022,137572,0.81
8,Bhoa,2,KARAM SINGH,IND,652,2022,137572,0.47
10,Bhoa,2,DHARMINDER,IND,305,2022,137572,0.22
7,Bhoa,2,YUDHVIR SINGH,IND,717,2022,137572,0.52
9,Bhoa,2,VIJAY KUMAR,IND,379,2022,137572,0.28
6,Bhoa,2,NOTA,NOTA,749,2022,137572,0.54
1,Pathankot,3,ASHWANI KUMAR SHARMA,BJP,43132,2022,113480,38.01
2,Pathankot,3,AMIT VIJ,INC,35373,2022,113480,31.17
6,Pathankot,3,SATYA DEV SAINI,CPI,824,2022,113480,0.73
4,Pathankot,3,ADVOCATE JYOTI PAL BHIM,BSP,1079,2022,113480,0.95
3,Pathankot,3,VIBHUTI SHARMA,AAP,31451,2022,113480,27.72
5,Pathankot,3,KARTAR SINGH,SAD(A),955,2022,113480,0.84
7,Pathankot,3,NOTA,NOTA,666,2022,113480,0.59
2,Gurdaspur,4,GURBACHAN SINGH BABEHALI,SAD,36408,2022,124152,29.33
4,Gurdaspur,4,PARMINDER SINGH GILL,BJP,9819,2022,124152,7.91
1,Gurdaspur,4,BARINDERMEET SINGH PAHRA,INC,43743,2022,124152,35.23
3,Gurdaspur,4,RAMAN BAHL,AAP,29500,2022,124152,23.76
5,Gurdaspur,4,INDERPAL SINGH,SSP,2391,2022,124152,1.93
7,Gurdaspur,4,SIMRANJIT SINGH MAAN,PKD,305,2022,124152,0.25
14,Gurdaspur,4,SUNNY,IND,110,2022,124152,0.09
9,Gurdaspur,4,SUNNY GILL,IND,250,2022,124152,0.2
11,Gurdaspur,4,KARANDEEP SINGH,IND,168,2022,124152,0.14
13,Gurdaspur,4,GURPREET SINGH,IND,134,2022,124152,0.11
10,Gurdaspur,4,JAGDISH MASIH,IND,172,2022,124152,0.14
8,Gurdaspur,4,DEEPAK SHARMA,IND,294,2022,124152,0.24
12,Gurdaspur,4,PARMJEET SINGH,IND,159,2022,124152,0.13
6,Gurdaspur,4,NOTA,NOTA,699,2022,124152,0.56
1,Dina Nagar,5,ARUNA CHAUDHARY,INC,51133,2022,139708,36.6
2,Dina Nagar,5,SHAMSHER SINGH,AAP,50002,2022,139708,35.79
4,Dina Nagar,5,KAMALJEET CHAWLA,BSP,15534,2022,139708,11.12
3,Dina Nagar,5,RENU KASHYAP,BJP,20560,2022,139708,14.72
5,Dina Nagar,5,KULWANT SINGH,IND,1548,2022,139708,1.11
6,Dina Nagar,5,NOTA,NOTA,931,2022,139708,0.67
2,Qadian,6,GURIQBAL SINGH MAHAL,SAD,41505,2022,133183,31.16
3,Qadian,6,JAGROOP SINGH SEKHWAN,AAP,34916,2022,133183,26.22
1,Qadian,6,PARTAP SINGH BAJWA,INC,48679,2022,133183,36.55
8,Qadian,6,HARDIP SINGH,NJP,420,2022,133183,0.32
4,Qadian,6,JATINDERBIR SINGH PANNU,SAD(A),4306,2022,133183,3.23
6,Qadian,6,MASTER JOHAR SINGH,SAD(S),747,2022,133183,0.56
13,Qadian,6,DR. FAROOQ MASIH,PPI(D),141,2022,133183,0.11
11,Qadian,6,AMARPARTAP SINGH,IND,202,2022,133183,0.15
7,Qadian,6,JASPAL SINGH,IND,588,2022,133183,0.44
12,Qadian,6,PREM SINGH,IND,182,2022,133183,0.14
9,Qadian,6,MOHNIT SINGH,IND,401,2022,133183,0.3
10,Qadian,6,RAJWINDER SINGH,IND,319,2022,133183,0.24
5,Qadian,6,NOTA,NOTA,777,2022,133183,0.58
2,Batala,7,ASHWANI SEKHRI,INC,27098,2022,127545,21.25
1,Batala,7,AMANSHER SINGH (SHERY KALSI),AAP,55570,2022,127545,43.57
3,Batala,7,SUCHA SINGH CHHOTEPUR,SAD,23251,2022,127545,18.23
9,Batala,7,HANSA SINGH,CPM,332,2022,127545,0.26
4,Batala,7,FATEHJANG SINGH BAJWA,BJP,13879,2022,127545,10.88
8,Batala,7,SUKHCHAIN SINGH,PKD,523,2022,127545,0.41
5,Batala,7,GURBACHAN SINGH,SAD(A),3653,2022,127545,2.86
13,Batala,7,MANJIT SINGH,NJP,156,2022,127545,0.12
11,Batala,7,VIJAY KUMAR TREHAN,LIP,286,2022,127545,0.22
14,Batala,7,ASHWANI KUMAR,IND,109,2022,127545,0.09
12,Batala,7,SANJEEV KUMAR,IND,178,2022,127545,0.14
10,Batala,7,SUCHA SINGH,IND,290,2022,127545,0.23
6,Batala,7,BALWINDER SINGH,IND,1562,2022,127545,1.22
7,Batala,7,NOTA,NOTA,658,2022,127545,0.52
1,Sri Hargobindpur,8,AMARPAL SINGH,AAP,53205,2022,124473,42.74
7,Sri Hargobindpur,8,BALJINDER SINGH,BJP,1318,2022,124473,1.06
3,Sri Hargobindpur,8,MANDEEP SINGH,INC,24563,2022,124473,19.73
2,Sri Hargobindpur,8,RAJANBIR SINGH,SAD,36242,2022,124473,29.12
5,Sri Hargobindpur,8,JASBIR SINGH CHAHAL,BSP(A),1731,2022,124473,1.39
9,Sri Hargobindpur,8,MUKHTAR SINGH,PPI(D),425,2022,124473,0.34
10,Sri Hargobindpur,8,RESHAM SINGH,SVP,353,2022,124473,0.28
8,Sri Hargobindpur,8,HANSA SINGH,IND,478,2022,124473,0.38
4,Sri Hargobindpur,8,DR. KAMALJIT SINGH,IND,4757,2022,124473,3.82
6,Sri Hargobindpur,8,NOTA,NOTA,1401,2022,124473,1.13
1,Fatehgarh Churian,9,TRIPT RAJINDER SINGH BAJWA,INC,46311,2022,128822,35.95
3,Fatehgarh Churian,9,BALBIR SINGH,AAP,35819,2022,128822,27.81
2,Fatehgarh Churian,9,LAKHBIR SINGH LODHINANGAL,SAD,40766,2022,128822,31.65
4,Fatehgarh Churian,9,KULWANT SINGH MAJHAIL,SAD(A),3390,2022,128822,2.63
7,Fatehgarh Churian,9,TAJINDER SINGH,PLCP,406,2022,128822,0.32
9,Fatehgarh Churian,9,AMARBEER SINGH,IND,196,2022,128822,0.15
8,Fatehgarh Churian,9,SAHIB SINGH,IND,399,2022,128822,0.31
6,Fatehgarh Churian,9,BALJINDER SINGH,IND,723,2022,128822,0.56
5,Fatehgarh Churian,9,NOTA,NOTA,812,2022,128822,0.63
1,Dera Baba Nanak,10,SUKHJINDER SINGH RANDHAWA,INC,52555,2022,144359,36.41
5,Dera Baba Nanak,10,KULDEEP SINGH,BJP,1913,2022,144359,1.33
3,Dera Baba Nanak,10,GURDEEP SINGH,AAP,31742,2022,144359,21.99
2,Dera Baba Nanak,10,RAVIKARAN SINGH KAHLON,SAD,52089,2022,144359,36.08
8,Dera Baba Nanak,10,SATNAM SINGH,IND,535,2022,144359,0.37
7,Dera Baba Nanak,10,SUKHJINDER SINGH,IND,887,2022,144359,0.61
10,Dera Baba Nanak,10,GURDEEP SINGH,IND,264,2022,144359,0.18
4,Dera Baba Nanak,10,JAGJIT SINGH,IND,2684,2022,144359,1.86
9,Dera Baba Nanak,10,DOMINIC MATTU,IND,388,2022,144359,0.27
11,Dera Baba Nanak,10,MANPREET SINGH,IND,203,2022,144359,0.14
6,Dera Baba Nanak,10,NOTA,NOTA,1099,2022,144359,0.76
2,Ajnala,11,AMARPAL SINGH BONNY AJNALA,SAD,35712,2022,122038,29.26
3,Ajnala,11,HARPARTAP SINGH,INC,33853,2022,122038,27.74
1,Ajnala,11,KULDEEP SINGH DHALIWAL,AAP,43555,2022,122038,35.69
5,Ajnala,11,AMRIK SINGH,SAD(A),2185,2022,122038,1.79
10,Ajnala,11,SURJEET SINGH,PLCP,451,2022,122038,0.37
8,Ajnala,11,CHARNJEET SINGH,SSP,583,2022,122038,0.48
11,Ajnala,11,AMIT MOHAN,IND,250,2022,122038,0.2
4,Ajnala,11,SONA MASIH JAFAR,IND,3110,2022,122038,2.55
6,Ajnala,11,HARPARTAP SINGH,IND,1030,2022,122038,0.84
9,Ajnala,11,KARANJIT SINGH,IND,485,2022,122038,0.4
7,Ajnala,11,NOTA,NOTA,824,2022,122038,0.68
1,Raja Sansi,12,SUKHBINDER SINGH SARKARIA,INC,46872,2022,133615,35.08
3,Raja Sansi,12,BALDEV SINGH MIADIAN,AAP,37426,2022,133615,28.01
10,Raja Sansi,12,BHUPINDER SINGH CHHINA,CPM,505,2022,133615,0.38
4,Raja Sansi,12,MUKHWINDER SINGH,BJP,2409,2022,133615,1.8
2,Raja Sansi,12,VIR SINGH LOPOKE,SAD,41398,2022,133615,30.98
8,Raja Sansi,12,HARJINDER KAUR,SSAP,513,2022,133615,0.38
5,Raja Sansi,12,SATNAM SINGH,IND,1527,2022,133615,1.14
11,Raja Sansi,12,GURLAL SINGH,IND,429,2022,133615,0.32
7,Raja Sansi,12,YADWINDER SINGH,IND,720,2022,133615,0.54
9,Raja Sansi,12,LAKHBIR SINGH,IND,510,2022,133615,0.38
6,Raja Sansi,12,NOTA,NOTA,1306,2022,133615,0.98
2,Majitha,13,Sukhjinder Raj Singh (Lalli),AAP,30965,2022,122152,25.35
1,Majitha,13,Ganieve Kaur Majithia,SAD,57027,2022,122152,46.69
3,Majitha,13,Jagwinder Pal Singh (Jagga Majithia),INC,26008,2022,122152,21.29
5,Majitha,13,Pardeep Singh,BJP,1654,2022,122152,1.35
4,Majitha,13,Kulwant Singh Kotla Gujran,SAD(A),3553,2022,122152,2.91
10,Majitha,13,Inderjit Singh,IND,312,2022,122152,0.26
9,Majitha,13,Jasmeet Singh Randhawa,IND,415,2022,122152,0.34
6,Majitha,13,Paramjit Singh Jajeani,IND,879,2022,122152,0.72
8,Majitha,13,Maninder Singh,IND,528,2022,122152,0.43
7,Majitha,13,NOTA,NOTA,811,2022,122152,0.66
3,Jandiala,14,SATINDERJIT SINGH CHHAJJALWADDI,SAD,26302,2022,128681,20.44
2,Jandiala,14,"SUKHWINDER SINGH ""DANNY"" BANDALA",INC,34341,2022,128681,26.69
1,Jandiala,14,HARBHAJAN SINGH E.T.O.,AAP,59724,2022,128681,46.41
9,Jandiala,14,HARDEEP SINGH,BSP(A),577,2022,128681,0.45
10,Jandiala,14,GAGANDEEP SINGH A.R.,PLCP,512,2022,128681,0.4
12,Jandiala,14,DHARMINDER SINGH,SVP,169,2022,128681,0.13
4,Jandiala,14,BAKHSHISH SINGH UPPAL,SAD(A),3361,2022,128681,2.61
11,Jandiala,14,HARPAL SINGH,IND,217,2022,128681,0.17
5,Jandiala,14,GURNAM SINGH DAUD,IND,1315,2022,128681,1.02
8,Jandiala,14,PARAMJEET KAUR,IND,610,2022,128681,0.47
7,Jandiala,14,BIKAR SINGH,IND,635,2022,128681,0.49
6,Jandiala,14,NOTA,NOTA,918,2022,128681,0.71
2,Amritsar North,15,ANIL JOSHI,SAD,29815,2022,123752,24.09
4,Amritsar North,15,SUKHMINDER SINGH PINTU,BJP,13865,2022,123752,11.2
3,Amritsar North,15,SUNIL DUTTI,INC,18983,2022,123752,15.34
1,Amritsar North,15,KUNWAR VIJAY PRATAP SINGH,AAP,58133,2022,123752,46.98
6,Amritsar North,15,DAVINDER SINGH,SAD(A),589,2022,123752,0.48
7,Amritsar North,15,MAHESH KUMAR,PPI(D),357,2022,123752,0.29
8,Amritsar North,15,MORIS,BMP,256,2022,123752,0.21
14,Amritsar North,15,VARINDER KUMAR,APP,119,2022,123752,0.1
13,Amritsar North,15,PANKAJ KHOSLA,IND,139,2022,123752,0.11
9,Amritsar North,15,BAL KRISHAN SHARMA,IND,193,2022,123752,0.16
11,Amritsar North,15,MANOJ BEDI,IND,165,2022,123752,0.13
12,Amritsar North,15,ROOP LAL,IND,157,2022,123752,0.13
10,Amritsar North,15,VISHAL JOSHI,IND,177,2022,123752,0.14
5,Amritsar North,15,NOTA,NOTA,804,2022,123752,0.65
5,Amritsar West,16,AMARJIT SINGH ASAL,CPI,1368,2022,118606,1.15
4,Amritsar West,16,KUMAR AMIT ADVOCATE,BJP,8999,2022,118606,7.59
1,Amritsar West,16,DR. JASBIR SINGH SANDHU,AAP,69251,2022,118606,58.39
3,Amritsar West,16,DALBIR SINGH,SAD,10370,2022,118606,8.74
2,Amritsar West,16,RAJ KUMAR VERKA,INC,25338,2022,118606,21.36
8,Amritsar West,16,SUCHA LAL,APP,423,2022,118606,0.36
11,Amritsar West,16,SHAM LAL GANDHI,IND,269,2022,118606,0.23
9,Amritsar West,16,GAGANDEEP SINGH,IND,321,2022,118606,0.27
7,Amritsar West,16,JUGRAJ SINGH,IND,968,2022,118606,0.82
10,Amritsar West,16,ADVOCATE NIRMAL PREET SINGH HIRA,IND,312,2022,118606,0.26
6,Amritsar West,16,NOTA,NOTA,987,2022,118606,0.83
2,Amritsar Central,17,OM PARKASH SONI,INC,26811,2022,87205,30.74
1,Amritsar Central,17,AJAY GUPTA,AAP,40837,2022,87205,46.83
4,Amritsar Central,17,DALVIR KAUR,BSP,4016,2022,87205,4.61
3,Amritsar Central,17,DR. RAM CHAWLA,BJP,13551,2022,87205,15.54
7,Amritsar Central,17,ONKAR SINGH,SAD(A),629,2022,87205,0.72
6,Amritsar Central,17,RAMESH CHAND @ MAHANT RAMESHANAND,APP,664,2022,87205,0.76
5,Amritsar Central,17,NOTA,NOTA,697,2022,87205,0.8
4,Amritsar East,18,JAGMOHAN SINGH RAJU,BJP,7286,2022,108003,6.75
1,Amritsar East,18,JEEVAN JYOT KAUR,AAP,39679,2022,108003,36.74
2,Amritsar East,18,NAVJOT SINGH SIDHU,INC,32929,2022,108003,30.49
3,Amritsar East,18,BIKRAM SINGH MAJITHIA,SAD,25188,2022,108003,23.32
5,Amritsar East,18,HARPAL SINGH,SAD(A),912,2022,108003,0.84
10,Amritsar East,18,TARSEM LAL,BMP,208,2022,108003,0.19
11,Amritsar East,18,RAMESH SHUKLA SAFAR,APP,194,2022,108003,0.18
8,Amritsar East,18,AMARJEET SINGH,IND,307,2022,108003,0.28
7,Amritsar East,18,SUKHJINDER SINGH,IND,349,2022,108003,0.32
9,Amritsar East,18,BALWINDER SINGH SEKHON,IND,261,2022,108003,0.24
6,Amritsar East,18,NOTA,NOTA,690,2022,108003,0.64
1,Amritsar South,19,INDERBIR SINGH NIJJAR,AAP,53053,2022,105885,50.1
3,Amritsar South,19,INDERBIR SINGH BOLARIA,INC,22467,2022,105885,21.22
2,Amritsar South,19,TALBIR SINGH GILL,SAD,25550,2022,105885,24.13
4,Amritsar South,19,HARJINDER SINGH THEKEDAR,PLCP,1566,2022,105885,1.48
11,Amritsar South,19,GURWINDER SINGH,BSP(A),112,2022,105885,0.11
5,Amritsar South,19,Pritpal Singh,SAD(A),1204,2022,105885,1.14
12,Amritsar South,19,PHULJIT SINGH VARPAL,RPI(AT),94,2022,105885,0.09
14,Amritsar South,19,RITISH KHANNA,RRP,64,2022,105885,0.06
15,Amritsar South,19,AJAY BHATIA,IND,52,2022,105885,0.05
16,Amritsar South,19,Satbir Singh,IND,52,2022,105885,0.05
9,Amritsar South,19,Kudratpal Singh,IND,193,2022,105885,0.18
13,Amritsar South,19,Kuldip Singh,IND,81,2022,105885,0.08
10,Amritsar South,19,Tarun Mehta,IND,162,2022,105885,0.15
8,Amritsar South,19,Brahmjeet Singh,IND,285,2022,105885,0.27
7,Amritsar South,19,LOVE KUMAR,IND,318,2022,105885,0.3
6,Amritsar South,19,NOTA,NOTA,632,2022,105885,0.6
2,Attari,20,GULZAR SINGH RANIKE,SAD,37004,2022,128145,28.88
1,Attari,20,JASWINDER SINGH,AAP,56798,2022,128145,44.32
3,Attari,20,TARSEM SINGH SIALKA,INC,26204,2022,128145,20.45
