ST_CD,AC_NO,NAME,VOTES,ST_NAME,AC_NAME,#,YEAR,polled_votes,vote_percent,PARTY
S24,331,VISHNU PRABHAKAR,2858,Uttar Pradesh,Tamkuhi Raj,8,2017,215288,1.33,IND
S24,331,RANJAN RAI NIRALA,1891,Uttar Pradesh,Tamkuhi Raj,9,2017,215288,0.88,BSP
S24,331,MUNIR AHAMAD,1094,Uttar Pradesh,Tamkuhi Raj,10,2017,215288,0.51,NCP
S24,331,CHANDAN SINGH,945,Uttar Pradesh,Tamkuhi Raj,11,2017,215288,0.44,IND
S24,331,VINOD KUMAR BHARTI,674,Uttar Pradesh,Tamkuhi Raj,12,2017,215288,0.31,BMP
S24,331,SUBHASH,661,Uttar Pradesh,Tamkuhi Raj,13,2017,215288,0.31,LD
S24,331,NURUL HODA,604,Uttar Pradesh,Tamkuhi Raj,14,2017,215288,0.28,RJP
S24,331,SWAMINATH,492,Uttar Pradesh,Tamkuhi Raj,15,2017,215288,0.23,RLD
S24,331,KESHAV PAL,379,Uttar Pradesh,Tamkuhi Raj,16,2017,215288,0.18,PPP
S24,331,None of the Above,3305,Uttar Pradesh,Tamkuhi Raj,6,2017,215288,1.54,NOTA
S24,332,GANGA,102778,Uttar Pradesh,Fazilnagar,1,2017,214409,47.94,BJP
S24,332,VISHWNATH,60856,Uttar Pradesh,Fazilnagar,2,2017,214409,28.38,SP
S24,332,JAGDISH SINGH,34250,Uttar Pradesh,Fazilnagar,3,2017,214409,15.97,BSP
S24,332,MOHAN,2581,Uttar Pradesh,Fazilnagar,5,2017,214409,1.2,CPI
S24,332,AZIMULLAH ALIAS GUDDU,2210,Uttar Pradesh,Fazilnagar,6,2017,214409,1.03,PP
S24,332,SUNIL ALIAS MANOJ SINGH,1966,Uttar Pradesh,Fazilnagar,7,2017,214409,0.92,IND
S24,332,BIRJA,1050,Uttar Pradesh,Fazilnagar,8,2017,214409,0.49,IND
S24,332,RAJMANGAL YADAV,1002,Uttar Pradesh,Fazilnagar,9,2017,214409,0.47,BMP
S24,332,SAHARUN NISA,893,Uttar Pradesh,Fazilnagar,10,2017,214409,0.42,IND
S24,332,JAWAHAR LAL YADAV,817,Uttar Pradesh,Fazilnagar,11,2017,214409,0.38,RLD
S24,332,RAJKUMAR,808,Uttar Pradesh,Fazilnagar,12,2017,214409,0.38,IND
S24,332,SAROJ AHAMAD,735,Uttar Pradesh,Fazilnagar,13,2017,214409,0.34,NCP
S24,332,NANDLAL GUPT VIDROHI,584,Uttar Pradesh,Fazilnagar,14,2017,214409,0.27,IND
S24,332,ARCHANA PANDEY,550,Uttar Pradesh,Fazilnagar,15,2017,214409,0.26,IND
S24,332,VINOD,518,Uttar Pradesh,Fazilnagar,16,2017,214409,0.24,BSP
S24,332,None of the Above,2811,Uttar Pradesh,Fazilnagar,4,2017,214409,1.31,NOTA
S24,333,RAJNIKANT MANI TRIPATHI,97132,Uttar Pradesh,Kushinagar,1,2017,203549,47.72,BJP
S24,333,RAJESH PRATAP RAV ALIAS BANTI BHAIYA,49029,Uttar Pradesh,Kushinagar,2,2017,203549,24.09,BSP
S24,333,BRAHMASHANKAR TRIPATHI,46369,Uttar Pradesh,Kushinagar,3,2017,203549,22.78,SP
S24,333,ZAKIR ALI,1764,Uttar Pradesh,Kushinagar,5,2017,203549,0.87,NCP
S24,333,SATVANT YADAV,1726,Uttar Pradesh,Kushinagar,6,2017,203549,0.85,PP
S24,333,VIDAYA SAGAR SINGH,1358,Uttar Pradesh,Kushinagar,7,2017,203549,0.67,BSCP
S24,333,SUDHAKAR PANDEY,1085,Uttar Pradesh,Kushinagar,8,2017,203549,0.53,IND
S24,333,RADHIKA DEVI,1011,Uttar Pradesh,Kushinagar,9,2017,203549,0.5,IND
S24,333,AMBRISH KUMAR SRIVASTAV,964,Uttar Pradesh,Kushinagar,10,2017,203549,0.47,IND
S24,333,MANISH KUMAR GUPTA,903,Uttar Pradesh,Kushinagar,11,2017,203549,0.44,JAP
S24,333,None of the Above,2208,Uttar Pradesh,Kushinagar,4,2017,203549,1.08,NOTA
S24,334,PAWAN KUMAR,103864,Uttar Pradesh,Hata,1,2017,208257,49.87,BJP
S24,334,RADHESHYAM SINGH,50788,Uttar Pradesh,Hata,2,2017,208257,24.39,SP
S24,334,VIRENDRA,42651,Uttar Pradesh,Hata,3,2017,208257,20.48,BSP
S24,334,AJAY RAV,2366,Uttar Pradesh,Hata,4,2017,208257,1.14,NISHAD
S24,334,SHAILENDRA PRATAP SINGH ALIAS HIMALAY,1432,Uttar Pradesh,Hata,6,2017,208257,0.69,IND
S24,334,ANIL,1328,Uttar Pradesh,Hata,7,2017,208257,0.64,RLD
S24,334,RANAPRATAP,1180,Uttar Pradesh,Hata,8,2017,208257,0.57,BSCP
S24,334,MAHENDRA,827,Uttar Pradesh,Hata,9,2017,208257,0.4,IND
S24,334,VRIJEMOHAN,800,Uttar Pradesh,Hata,10,2017,208257,0.38,SHI
S24,334,MAMATA SINGH,465,Uttar Pradesh,Hata,11,2017,208257,0.22,SKP
S24,334,ARTI,340,Uttar Pradesh,Hata,12,2017,208257,0.16,ADUP
S24,334,JAMASED AALAM BEG,283,Uttar Pradesh,Hata,13,2017,208257,0.14,RJP
S24,334,None of the Above,1933,Uttar Pradesh,Hata,5,2017,208257,0.93,NOTA
S24,335,RAMANAND BAUDH,102782,Uttar Pradesh,Ramkola,1,2017,197263,52.1,SBSP
S24,335,PURNMASI DEHATI,47053,Uttar Pradesh,Ramkola,2,2017,197263,23.85,SP
S24,335,VIJAY KUMAR,28471,Uttar Pradesh,Ramkola,3,2017,197263,14.43,BSP
S24,335,BUDDHA UPASAK KASHYAP,6602,Uttar Pradesh,Ramkola,4,2017,197263,3.35,NISHAD
S24,335,MAHENDRA PRASAD,1868,Uttar Pradesh,Ramkola,6,2017,197263,0.95,IND
S24,335,CHANDARIKA,1528,Uttar Pradesh,Ramkola,7,2017,197263,0.77,RLD
S24,335,MADANLAL ALIAS BAGGHA BHAI,1466,Uttar Pradesh,Ramkola,8,2017,197263,0.74,UPRP
S24,335,RAMMURAT PASWAN,1355,Uttar Pradesh,Ramkola,9,2017,197263,0.69,IND
S24,335,SITARAM MORYA,1207,Uttar Pradesh,Ramkola,10,2017,197263,0.61,BMP
S24,335,MRITYUNJAI KUMAR,927,Uttar Pradesh,Ramkola,11,2017,197263,0.47,IND
S24,335,CHHEDI,860,Uttar Pradesh,Ramkola,12,2017,197263,0.44,BSVP
S24,335,None of the Above,3144,Uttar Pradesh,Ramkola,5,2017,197263,1.59,NOTA
S24,336,JAI PRAKASH NISHAD,77754,Uttar Pradesh,Rudrapur,1,2017,164353,47.31,BJP
S24,336,AKHILESH PRATAP SINGH,50965,Uttar Pradesh,Rudrapur,2,2017,164353,31.01,INC
S24,336,CHANDRIKA NISHAD,23081,Uttar Pradesh,Rudrapur,3,2017,164353,14.04,BSP
S24,336,KAUSHAL PANDEY,2591,Uttar Pradesh,Rudrapur,4,2017,164353,1.58,NISHAD
S24,336,VEER SEN SINGH YADAV,1856,Uttar Pradesh,Rudrapur,6,2017,164353,1.13,IND
S24,336,AWADH NARAYAN,1431,Uttar Pradesh,Rudrapur,7,2017,164353,0.87,MP
S24,336,SABBIR AHAMAD,1328,Uttar Pradesh,Rudrapur,8,2017,164353,0.81,IND
S24,336,PRABHA SHANKAR TRIPATHI,732,Uttar Pradesh,Rudrapur,9,2017,164353,0.45,IND
S24,336,RAMPRAVESH ALIAS PAHALWAN SADHU YADAV,709,Uttar Pradesh,Rudrapur,10,2017,164353,0.43,AVP
S24,336,SHESHNATH,459,Uttar Pradesh,Rudrapur,11,2017,164353,0.28,JAP
S24,336,RAMBRICHH RAO,453,Uttar Pradesh,Rudrapur,12,2017,164353,0.28,BSVP
S24,336,KUMARI KUNJAWATI,433,Uttar Pradesh,Rudrapur,13,2017,164353,0.26,BSNP
S24,336,None of the Above,2561,Uttar Pradesh,Rudrapur,5,2017,164353,1.56,NOTA
S24,337,JANMEJAI SINGH,88030,Uttar Pradesh,Deoria,1,2017,183289,48.03,BJP
S24,337,J.P. JAISWAL,41794,Uttar Pradesh,Deoria,2,2017,183289,22.8,SP
S24,337,ABHAY NATH TRIPATHI,29218,Uttar Pradesh,Deoria,3,2017,183289,15.94,BSP
S24,337,VIJAY PRATAP YADAV,12696,Uttar Pradesh,Deoria,4,2017,183289,6.93,PP
S24,337,RAKESH KUMAR PATHAK,1791,Uttar Pradesh,Deoria,5,2017,183289,0.98,CPI
S24,337,BAKRIDAN,1737,Uttar Pradesh,Deoria,6,2017,183289,0.95,IND
S24,337,NITYANAND PANDEY,1448,Uttar Pradesh,Deoria,7,2017,183289,0.79,IND
S24,337,MANNU TIWARI,952,Uttar Pradesh,Deoria,9,2017,183289,0.52,IND
S24,337,KRISHNA,820,Uttar Pradesh,Deoria,10,2017,183289,0.45,RLD
S24,337,RAJU CHAUHAN,657,Uttar Pradesh,Deoria,11,2017,183289,0.36,MP
S24,337,NARENDRA MANI TRIPATHI,610,Uttar Pradesh,Deoria,12,2017,183289,0.33,LD
S24,337,VIJAY JUAATHA,599,Uttar Pradesh,Deoria,13,2017,183289,0.33,IND
S24,337,PUSHPENDRA VERMA,557,Uttar Pradesh,Deoria,14,2017,183289,0.3,JAP
S24,337,SANJAY KUMAR VISWAKARMA,523,Uttar Pradesh,Deoria,15,2017,183289,0.29,MD
S24,337,UDAI BHAN NISHAD,417,Uttar Pradesh,Deoria,16,2017,183289,0.23,BSVP
S24,337,None of the Above,1440,Uttar Pradesh,Deoria,8,2017,183289,0.79,NOTA
S24,338,SURYA PRATAP SHAHI,99812,Uttar Pradesh,Pathardeva,1,2017,191614,52.09,BJP
S24,338,SHAKIR ALI,56815,Uttar Pradesh,Pathardeva,2,2017,191614,29.65,SP
S24,338,NEERAJ,22790,Uttar Pradesh,Pathardeva,3,2017,191614,11.89,BSP
S24,338,HARUN ALI,4139,Uttar Pradesh,Pathardeva,4,2017,191614,2.16,PP
S24,338,ZAINUL ABEDIN,1820,Uttar Pradesh,Pathardeva,5,2017,191614,0.95,AIMEIM
S24,338,GUDDU,1053,Uttar Pradesh,Pathardeva,7,2017,191614,0.55,IND
S24,338,RANJIT,1002,Uttar Pradesh,Pathardeva,8,2017,191614,0.52,RLD
S24,338,RAMBADAN SINGH,567,Uttar Pradesh,Pathardeva,9,2017,191614,0.3,IND
S24,338,PRADEEP,455,Uttar Pradesh,Pathardeva,10,2017,191614,0.24,BSCP
S24,338,DURGA SINGH PATEL,442,Uttar Pradesh,Pathardeva,11,2017,191614,0.23,ADUP
S24,338,SANJAY SRIVASTAVA,398,Uttar Pradesh,Pathardeva,12,2017,191614,0.21,BSVP
S24,338,RAMA ISHVAR KURMI,365,Uttar Pradesh,Pathardeva,13,2017,191614,0.19,BJDI
S24,338,SURAJAN,272,Uttar Pradesh,Pathardeva,14,2017,191614,0.14,BMP
S24,338,SHANKER LAL,234,Uttar Pradesh,Pathardeva,15,2017,191614,0.12,BJS
S24,338,None of the Above,1450,Uttar Pradesh,Pathardeva,6,2017,191614,0.76,NOTA
S24,339,KAMLESH SHUKLA,62886,Uttar Pradesh,Rampur Karkhana,1,2017,192377,32.69,BJP
S24,339,FASIHA MANZER GHAZALA LARI,52899,Uttar Pradesh,Rampur Karkhana,2,2017,192377,27.5,SP
S24,339,GIRIJESH ALIAS GUDDU SHAHI,41814,Uttar Pradesh,Rampur Karkhana,3,2017,192377,21.74,IND
S24,339,RAJEEV KUMAR SINGH,22610,Uttar Pradesh,Rampur Karkhana,4,2017,192377,11.75,BSP
S24,339,ANAND PRAKASH,2454,Uttar Pradesh,Rampur Karkhana,5,2017,192377,1.28,CPI
S24,339,GIRIJESH YADAV,1718,Uttar Pradesh,Rampur Karkhana,7,2017,192377,0.89,IND
S24,339,SHIVAJI,1411,Uttar Pradesh,Rampur Karkhana,8,2017,192377,0.73,RLD
S24,339,DAROGA YADAV,1224,Uttar Pradesh,Rampur Karkhana,9,2017,192377,0.64,IND
S24,339,SHAMBHU SHARAN KUSHWAHA,824,Uttar Pradesh,Rampur Karkhana,10,2017,192377,0.43,JAP
S24,339,SAROJ PANDEY,816,Uttar Pradesh,Rampur Karkhana,11,2017,192377,0.42,RPA
S24,339,ANAND PRAKASH SHAHI,746,Uttar Pradesh,Rampur Karkhana,12,2017,192377,0.39,SSP
S24,339,SANJAY KUSHWAHA,532,Uttar Pradesh,Rampur Karkhana,13,2017,192377,0.28,NCP
S24,339,NATTHU YADAV,411,Uttar Pradesh,Rampur Karkhana,14,2017,192377,0.21,BMP
S24,339,None of the Above,2032,Uttar Pradesh,Rampur Karkhana,6,2017,192377,1.06,NOTA
S24,340,ASHUTOSH,61862,Uttar Pradesh,Bhatpar Rani,1,2017,181465,34.09,SP
S24,340,JAYNATH KUSHWAHA URF GUDDAN,50765,Uttar Pradesh,Bhatpar Rani,2,2017,181465,27.98,BJP
S24,340,SABHAKUNWAR,44161,Uttar Pradesh,Bhatpar Rani,3,2017,181465,24.34,BSP
S24,340,ASHWANI KUMAR SINGH,13497,Uttar Pradesh,Bhatpar Rani,4,2017,181465,7.44,IND
S24,340,RAM PRAVESH YADAV,1421,Uttar Pradesh,Bhatpar Rani,6,2017,181465,0.78,IND
S24,340,BASADEV,1223,Uttar Pradesh,Bhatpar Rani,7,2017,181465,0.67,RLD
S24,340,SANTOSH KUMAR,1122,Uttar Pradesh,Bhatpar Rani,8,2017,181465,0.62,IND
S24,340,DAYANAND,1023,Uttar Pradesh,Bhatpar Rani,9,2017,181465,0.56,ADUP
S24,340,JITENDRA,949,Uttar Pradesh,Bhatpar Rani,10,2017,181465,0.52,IND
S24,340,MAHESH,917,Uttar Pradesh,Bhatpar Rani,11,2017,181465,0.51,IND
S24,340,SADHUSARAN,860,Uttar Pradesh,Bhatpar Rani,12,2017,181465,0.47,CPM
S24,340,AMARNATH,580,Uttar Pradesh,Bhatpar Rani,13,2017,181465,0.32,CPML
S24,340,VINDYACHAL,561,Uttar Pradesh,Bhatpar Rani,14,2017,181465,0.31,RPI
S24,340,BHARTENDU URF MARTAND,485,Uttar Pradesh,Bhatpar Rani,15,2017,181465,0.27,NP
S24,340,None of the Above,2039,Uttar Pradesh,Bhatpar Rani,5,2017,181465,1.12,NOTA
S24,341,KALI PRASAD,76175,Uttar Pradesh,Salempur,1,2017,162421,46.9,BJP
S24,341,VIJAY LAXMI GAUTAM,50521,Uttar Pradesh,Salempur,2,2017,162421,31.1,SP
S24,341,RANVIJAY,28152,Uttar Pradesh,Salempur,3,2017,162421,17.33,BSP
S24,341,SATISH KUMAR,2280,Uttar Pradesh,Salempur,4,2017,162421,1.4,CPM
S24,341,RAMKRIPAL,1055,Uttar Pradesh,Salempur,6,2017,162421,0.65,IND
S24,341,MUNNILAL PASWAN,812,Uttar Pradesh,Salempur,7,2017,162421,0.5,PP
S24,341,RAMESH CHANDA SAHANI,661,Uttar Pradesh,Salempur,8,2017,162421,0.41,JAP
S24,341,ARUN KUMAR,441,Uttar Pradesh,Salempur,9,2017,162421,0.27,CPML
S24,341,CHANDESHWAR,373,Uttar Pradesh,Salempur,10,2017,162421,0.23,BMP
S24,341,None of the Above,1951,Uttar Pradesh,Salempur,5,2017,162421,1.2,NOTA
S24,342,SURESH TIWARI,61996,Uttar Pradesh,Barhaj,1,2017,168628,36.76,BJP
S24,342,MURLI MANOHAR JAISWAL,50280,Uttar Pradesh,Barhaj,2,2017,168628,29.82,BSP
S24,342,PURNENDU TIWARI URF P.D.TIWARI,27761,Uttar Pradesh,Barhaj,3,2017,168628,16.46,SP
S24,342,GIRENDRA PRATAP YADAV,18489,Uttar Pradesh,Barhaj,4,2017,168628,10.96,IND
S24,342,JAI PRAKASH KUSHWAHA,2106,Uttar Pradesh,Barhaj,5,2017,168628,1.25,CPI
S24,342,DR. CHATURANAN OJHA,1277,Uttar Pradesh,Barhaj,7,2017,168628,0.76,IND
S24,342,SURESH SINGH YADAV,1002,Uttar Pradesh,Barhaj,8,2017,168628,0.59,RLD
S24,342,JAI PRAKASH URF SWAMIJI,821,Uttar Pradesh,Barhaj,9,2017,168628,0.49,BSCP
S24,342,BIJAI SHANKAR SINGH KAUSHIK,793,Uttar Pradesh,Barhaj,10,2017,168628,0.47,HJ
S24,342,CHHOTELAL TIWARI,787,Uttar Pradesh,Barhaj,11,2017,168628,0.47,SSP
S24,342,HAREKRISHAN SINGH VISHEN,787,Uttar Pradesh,Barhaj,11,2017,168628,0.47,SSP
S24,342,KLECTOR SHARMA,459,Uttar Pradesh,Barhaj,13,2017,168628,0.27,CPML
S24,342,RAJESH KUMAR YADAV,371,Uttar Pradesh,Barhaj,14,2017,168628,0.22,MD
S24,342,RAIN MISHRA URF DIMPU,361,Uttar Pradesh,Barhaj,15,2017,168628,0.21,MP
S24,342,None of the Above,1338,Uttar Pradesh,Barhaj,6,2017,168628,0.79,NOTA
S24,343,DR.SANGRAM YADAV,74276,Uttar Pradesh,Atrauliya,1,2017,211210,35.17,SP
S24,343,KANHAIYA LAL NISHAD,71809,Uttar Pradesh,Atrauliya,2,2017,211210,34.0,BJP
S24,343,AKHAND PRATAP SINGH,56536,Uttar Pradesh,Atrauliya,3,2017,211210,26.77,BSP
S24,343,TRILOKI NATH,2730,Uttar Pradesh,Atrauliya,4,2017,211210,1.29,CPI
S24,343,HARISHCHAND,953,Uttar Pradesh,Atrauliya,6,2017,211210,0.45,RLD
S24,343,VIDESHI,813,Uttar Pradesh,Atrauliya,7,2017,211210,0.38,IND
S24,343,LAUTAN,448,Uttar Pradesh,Atrauliya,8,2017,211210,0.21,BSS
S24,343,LAXMI PRASAD,404,Uttar Pradesh,Atrauliya,9,2017,211210,0.19,IND
S24,343,ANANT PRASAD,377,Uttar Pradesh,Atrauliya,10,2017,211210,0.18,BMP
S24,343,SHRAVAN,369,Uttar Pradesh,Atrauliya,11,2017,211210,0.17,RGP
S24,343,RAMKRIPAL,317,Uttar Pradesh,Atrauliya,12,2017,211210,0.15,FDP
S24,343,YADUNATH,198,Uttar Pradesh,Atrauliya,13,2017,211210,0.09,ASP
S24,343,None of the Above,1980,Uttar Pradesh,Atrauliya,5,2017,211210,0.94,NOTA
S24,344,NAFEES AHMAD,70980,Uttar Pradesh,Gopalpur,1,2017,189300,37.5,SP
S24,344,SHRIKRISHNA PAL,56020,Uttar Pradesh,Gopalpur,2,2017,189300,29.59,BJP
S24,344,KAMLA PRASAD YADAV,54271,Uttar Pradesh,Gopalpur,3,2017,189300,28.67,BSP
S24,344,IMTEYAZ BEG,2351,Uttar Pradesh,Gopalpur,4,2017,189300,1.24,CPI
S24,344,CHANDRMOHAN,1117,Uttar Pradesh,Gopalpur,6,2017,189300,0.59,RLD
S24,344,ANIRUDDHA RAM PASI,742,Uttar Pradesh,Gopalpur,7,2017,189300,0.39,ASP
S24,344,MUNNA LAL,592,Uttar Pradesh,Gopalpur,8,2017,189300,0.31,IND
S24,344,RAJARAM YADAV,529,Uttar Pradesh,Gopalpur,9,2017,189300,0.28,BMP
S24,344,HAUSHILA,442,Uttar Pradesh,Gopalpur,10,2017,189300,0.23,PMP
S24,344,VEENA,385,Uttar Pradesh,Gopalpur,11,2017,189300,0.2,BBPP
S24,344,HARIHAR PRASAD PANDEY,350,Uttar Pradesh,Gopalpur,12,2017,189300,0.18,FDP
S24,344,None of the Above,1521,Uttar Pradesh,Gopalpur,5,2017,189300,0.8,NOTA
S24,345,BANDANA SINGH,62203,Uttar Pradesh,Sagri,1,2017,179125,34.73,BSP
S24,345,JAIRAM PATEL,56728,Uttar Pradesh,Sagri,2,2017,179125,31.67,SP
S24,345,DEVENDRA KUMAR SINGH,40786,Uttar Pradesh,Sagri,3,2017,179125,22.77,BJP
S24,345,GOPAL NISHAD,5876,Uttar Pradesh,Sagri,4,2017,179125,3.28,IND
S24,345,RITU KHARE,2427,Uttar Pradesh,Sagri,5,2017,179125,1.35,NISHAD
S24,345,VIJAY KUMAR GOND,1716,Uttar Pradesh,Sagri,6,2017,179125,0.96,IND
S24,345,SANJAY RAI,1515,Uttar Pradesh,Sagri,7,2017,179125,0.85,RJP
S24,345,ANURAG YADAV,1474,Uttar Pradesh,Sagri,8,2017,179125,0.82,NCP
S24,345,SHREEKANT SINGH,1269,Uttar Pradesh,Sagri,9,2017,179125,0.71,CPI
S24,345,DAYA SHANKAR BHATT,982,Uttar Pradesh,Sagri,10,2017,179125,0.55,RLD
S24,345,RANAJEET SINGH ALIAS KAVIJI,581,Uttar Pradesh,Sagri,12,2017,179125,0.32,AD
S24,345,DHANESH YADAV,544,Uttar Pradesh,Sagri,13,2017,179125,0.3,LD
S24,345,AJAY KUMAR GAUTAM,539,Uttar Pradesh,Sagri,14,2017,179125,0.3,IND
S24,345,AWADHESH GAUTAM,539,Uttar Pradesh,Sagri,14,2017,179125,0.3,PMP
S24,345,RAJESH KUMAR YADAV,527,Uttar Pradesh,Sagri,16,2017,179125,0.29,BMP
S24,345,RADHEY SHYAM YADAV,455,Uttar Pradesh,Sagri,17,2017,179125,0.25,HAP
S24,345,None of the Above,964,Uttar Pradesh,Sagri,11,2017,179125,0.54,NOTA
S24,346,SHAH ALAM URF GUDDU JAMALI,70705,Uttar Pradesh,Mubarakpur,1,2017,192991,36.64,BSP
S24,346,AKHILESH YADAV,70017,Uttar Pradesh,Mubarakpur,2,2017,192991,36.28,SP
S24,346,LUXMAN MOURYA,44489,Uttar Pradesh,Mubarakpur,3,2017,192991,23.05,BJP
S24,346,AVINASH YADAV,1697,Uttar Pradesh,Mubarakpur,4,2017,192991,0.88,PP
S24,346,RAMHARSH,1061,Uttar Pradesh,Mubarakpur,6,2017,192991,0.55,CPI
S24,346,RAMESH RAJBHAR,957,Uttar Pradesh,Mubarakpur,7,2017,192991,0.5,IND
S24,346,TEJBAHADUR SINGH,687,Uttar Pradesh,Mubarakpur,8,2017,192991,0.36,RLD
S24,346,NIRMAL YADAV,516,Uttar Pradesh,Mubarakpur,9,2017,192991,0.27,BMP
S24,346,HARIVANS MISHRA,433,Uttar Pradesh,Mubarakpur,10,2017,192991,0.22,SHI
S24,346,AFTAB QAMAR ANSARI,410,Uttar Pradesh,Mubarakpur,11,2017,192991,0.21,IPH
S24,346,TRILOKI,391,Uttar Pradesh,Mubarakpur,12,2017,192991,0.2,IND
S24,346,None of the Above,1628,Uttar Pradesh,Mubarakpur,5,2017,192991,0.84,NOTA
S24,347,DURGA PRASAD,88087,Uttar Pradesh,Azamgarh,1,2017,213948,41.17,SP
S24,347,AKHILESH,61825,Uttar Pradesh,Azamgarh,2,2017,213948,28.9,BJP
S24,347,BHUPENDRA,58185,Uttar Pradesh,Azamgarh,3,2017,213948,27.2,BSP
S24,347,PATIRAM,1345,Uttar Pradesh,Azamgarh,5,2017,213948,0.63,RLD
S24,347,PRIYANKA CHAUHAN,1061,Uttar Pradesh,Azamgarh,6,2017,213948,0.5,BMP
S24,347,MANJAY,792,Uttar Pradesh,Azamgarh,7,2017,213948,0.37,JAP
S24,347,BHOLA,519,Uttar Pradesh,Azamgarh,8,2017,213948,0.24,RJM
S24,347,None of the Above,2134,Uttar Pradesh,Azamgarh,4,2017,213948,1.0,NOTA
S24,348,ALAMBADI,67274,Uttar Pradesh,Nizamabad,1,2017,167475,40.17,SP
S24,348,CHANDRA DEV RAM,48745,Uttar Pradesh,Nizamabad,2,2017,167475,29.11,BSP
S24,348,VINOD KUMAR RAI,43786,Uttar Pradesh,Nizamabad,3,2017,167475,26.14,BJP
S24,348,JITENDRA,1366,Uttar Pradesh,Nizamabad,4,2017,167475,0.82,CPI
S24,348,HARIDAS,861,Uttar Pradesh,Nizamabad,6,2017,167475,0.51,IND
S24,348,RAJNET YADAV,656,Uttar Pradesh,Nizamabad,7,2017,167475,0.39,IND
S24,348,RAJKUMAR,651,Uttar Pradesh,Nizamabad,8,2017,167475,0.39,IND
S24,348,JAI JAI RAM,651,Uttar Pradesh,Nizamabad,8,2017,167475,0.39,PMP
S24,348,YATINJAY RAJ,538,Uttar Pradesh,Nizamabad,10,2017,167475,0.32,NCP
S24,348,BABLU,443,Uttar Pradesh,Nizamabad,11,2017,167475,0.26,IND
S24,348,RAM NAYAN CHAUHAN,406,Uttar Pradesh,Nizamabad,12,2017,167475,0.24,BMP
S24,348,JAI RAM SONKAR,257,Uttar Pradesh,Nizamabad,13,2017,167475,0.15,IND
S24,348,RAMKESH,241,Uttar Pradesh,Nizamabad,14,2017,167475,0.14,MD
S24,348,DINESH,182,Uttar Pradesh,Nizamabad,15,2017,167475,0.11,ASP
S24,348,NALINIKANT,175,Uttar Pradesh,Nizamabad,16,2017,167475,0.1,RJP
S24,348,None of the Above,1243,Uttar Pradesh,Nizamabad,5,2017,167475,0.74,NOTA
S24,349,ARUN KUMAR YADAV,68435,Uttar Pradesh,Phoolpur Pawai,1,2017,178455,38.35,BJP
S24,349,ABUL QAIS AZMI,61140,Uttar Pradesh,Phoolpur Pawai,2,2017,178455,34.26,BSP
S24,349,SHYAM BAHADUR SINGH YADAV,38099,Uttar Pradesh,Phoolpur Pawai,3,2017,178455,21.35,SP
S24,349,RAMSURAT,4012,Uttar Pradesh,Phoolpur Pawai,4,2017,178455,2.25,NISHAD
S24,349,RAMAGYA YADAV,1382,Uttar Pradesh,Phoolpur Pawai,6,2017,178455,0.77,CPI
S24,349,RAMSINGH YADAV,916,Uttar Pradesh,Phoolpur Pawai,7,2017,178455,0.51,RLD
S24,349,NESAR AHAMAD,692,Uttar Pradesh,Phoolpur Pawai,8,2017,178455,0.39,IND
S24,349,BHANUPRATAP YADAV,574,Uttar Pradesh,Phoolpur Pawai,9,2017,178455,0.32,MD
S24,349,ABUSHAD QURAISHI,415,Uttar Pradesh,Phoolpur Pawai,10,2017,178455,0.23,IND
S24,349,GHANSHYAM,389,Uttar Pradesh,Phoolpur Pawai,11,2017,178455,0.22,IND
S24,349,REETA MAURYA,316,Uttar Pradesh,Phoolpur Pawai,12,2017,178455,0.18,ASP
S24,349,MO. MAJKKIR,251,Uttar Pradesh,Phoolpur Pawai,13,2017,178455,0.14,BMP
S24,349,ACHCHELAL,225,Uttar Pradesh,Phoolpur Pawai,14,2017,178455,0.13,IND
S24,349,None of the Above,1609,Uttar Pradesh,Phoolpur Pawai,5,2017,178455,0.9,NOTA
S24,350,SUKHDEV RAJBHAR,62125,Uttar Pradesh,Didarganj,1,2017,187419,33.15,BSP
S24,350,ADIL SHAIKH,58480,Uttar Pradesh,Didarganj,2,2017,187419,31.2,SP
S24,350,KRISHNA MURARI,49979,Uttar Pradesh,Didarganj,3,2017,187419,26.67,BJP
S24,350,ARCHANA,6828,Uttar Pradesh,Didarganj,4,2017,187419,3.64,IND
S24,350,JASHWANT,2227,Uttar Pradesh,Didarganj,5,2017,187419,1.19,MD
S24,350,RANVIJAY,2105,Uttar Pradesh,Didarganj,6,2017,187419,1.12,NISHAD
S24,350,RAM SINGH,1064,Uttar Pradesh,Didarganj,8,2017,187419,0.57,RLD
S24,350,KRISHNA KANT YADAV,728,Uttar Pradesh,Didarganj,9,2017,187419,0.39,AIFB
S24,350,SHIVBACHAN,684,Uttar Pradesh,Didarganj,10,2017,187419,0.36,IND
S24,350,SUKHNAYAN,537,Uttar Pradesh,Didarganj,11,2017,187419,0.29,JSEP
S24,350,RIZVAN,367,Uttar Pradesh,Didarganj,12,2017,187419,0.2,BSP
S24,350,NARENDRA,364,Uttar Pradesh,Didarganj,13,2017,187419,0.19,LD
S24,350,JITENDRA KUMAR,278,Uttar Pradesh,Didarganj,14,2017,187419,0.15,BMP
S24,350,None of the Above,1653,Uttar Pradesh,Didarganj,7,2017,187419,0.88,NOTA
S24,351,AZAD ARI MARDAN,72715,Uttar Pradesh,Lalganj,1,2017,203646,35.71,BSP
